Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
Military expenditure (% of general government expenditure),42,26.25,0.0,float64,118,118,0,3.653,26.058,10.743,9.752,4.38,0.993,0.846
Military expenditure (current LCU),42,26.25,0.0,float64,118,118,0,5986000000.0,6900585000000.0,800001242518.846,213030750000.0,1416040511512.53,6.191,2.527
Military expenditure (current USD),42,26.25,0.0,float64,118,118,0,122727193.135,83574568840.229,10852639870.841,1631769706.421,20320027780.582,3.995,2.254
Customs and other import duties (% of tax revenue),43,26.875,0.0,float64,117,117,0,1.886,72.734,22.803,18.897,16.761,1.882,1.363
Customs and other import duties (current LCU),43,26.875,0.0,float64,117,117,0,129479000.0,2232630000000.0,268234522689.253,55987000000.0,483642676383.317,5.901,2.53
Grants and other revenue (% of revenue),43,26.875,0.0,float64,117,117,0,6.154,92.916,33.975,23.621,25.151,-0.341,1.007
Grants and other revenue (current LCU),43,26.875,0.0,float64,117,117,0,1756800000.0,6377054300000.0,388816301026.828,102979796979.78,796483014745.663,28.081,4.552
Interest payments (% of revenue),43,26.875,0.0,float64,117,117,0,0.012,79.874,16.482,9.406,16.839,3.116,1.607
Interest payments (current LCU),43,26.875,0.0,float64,117,116,1,86638122.74,8327769400000.0,608699085790.2,15160827000.0,1344435853398.689,12.241,3.289
"International tourism, receipts (% of total exports)",43,26.875,0.0,float64,117,117,0,0.359,85.562,15.933,7.381,22.143,4.785,2.381
Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),43,26.875,0.0,float64,117,117,0,0.0,5.729,1.204,1.012,1.212,0.854,1.104
Net acquisition of financial assets (% of GDP),43,26.875,0.0,float64,117,117,0,-4.275,16.918,1.228,0.767,2.437,16.307,2.959
Net acquisition of financial assets (current LCU),43,26.875,0.0,float64,117,117,0,-192280000000.0,3887314700000.0,186653341809.135,9950913878.406,472964836328.732,32.788,4.931
"Net incurrence of liabilities, total (% of GDP)",43,26.875,0.0,float64,117,117,0,-2.302,24.159,4.493,3.72,4.227,4.288,1.546
"Net incurrence of liabilities, total (current LCU)",43,26.875,0.0,float64,117,117,0,-35130171000.0,17625256800000.0,888804582907.459,70193249997.41,2106668764112.092,34.495,5.025
People with basic handwashing facilities including soap and water (% of population),43,26.875,0.0,float64,117,117,0,19.961,95.839,61.847,59.637,20.853,-0.901,-0.02
"People with basic handwashing facilities including soap and water, rural (% of rural population)",43,26.875,0.0,float64,117,77,11,11.496,96.073,56.001,52.546,23.574,-0.909,0.122
"People with basic handwashing facilities including soap and water, urban (% of urban population)",43,26.875,0.0,float64,117,77,11,43.069,97.078,76.806,78.57,14.353,-0.248,-0.678
"Revenue, excluding grants (% of GDP)",43,26.875,0.0,float64,117,117,0,7.009,27.14,14.772,12.851,5.32,-0.417,0.771
"Revenue, excluding grants (current LCU)",43,26.875,0.0,float64,117,117,0,3331100000.0,24925890000000.0,2243129383373.903,379667000000.0,4972233940081.516,9.725,3.141
Tax revenue (% of GDP),43,26.875,0.0,float64,117,117,0,5.283,20.692,11.156,10.57,3.661,0.527,1.021
Tax revenue (current LCU),43,26.875,0.0,float64,117,117,0,1647200000.0,22712540000000.0,1912166326627.402,312439915000.0,4245699281878.74,9.949,3.163
Taxes on goods and services (% of revenue),43,26.875,0.0,float64,117,117,0,1.781,59.843,29.543,30.762,15.075,-0.951,-0.279
Taxes on goods and services (% value added of industry and services),43,26.875,0.0,float64,117,117,0,1.911,16.909,6.441,5.264,3.466,0.203,0.994
Taxes on goods and services (current LCU),43,26.875,0.0,float64,117,117,0,391200000.0,10197450000000.0,751683151641.435,140969068000.0,1663751942998.472,15.156,3.731
"Taxes on income, profits and capital gains (% of revenue)",43,26.875,0.0,float64,117,117,0,1.428,50.271,19.848,18.433,11.946,0.246,0.689
"Taxes on income, profits and capital gains (% of total taxes)",43,26.875,0.0,float64,117,117,0,2.95,63.779,31.083,26.881,15.47,-0.883,0.431
"Taxes on income, profits and capital gains (current LCU)",43,26.875,0.0,float64,117,117,0,48600000.0,11390000000000.0,872329642731.098,64007913000.0,2179840774828.149,9.373,3.12
Taxes on international trade (% of revenue),43,26.875,0.0,float64,117,117,0,0.673,33.37,14.764,15.674,8.573,-0.587,0.165
Taxes on international trade (current LCU),43,26.875,0.0,float64,117,117,0,152139000.0,2234400000000.0,272212697669.426,73807000000.0,483093236810.91,5.885,2.526
Agricultural raw materials imports (% of merchandise imports),44,27.5,0.0,float64,116,116,0,0.583,8.47,2.838,1.983,1.912,1.031,1.411
"Commercial banks and other lending (PPG + PNG) (NFL, current US$)",44,27.5,0.0,float64,116,116,0,-22211282000.0,41810980000.0,2217038663.793,208989500.0,6987338382.161,11.868,2.556
GNI (constant LCU),44,27.5,0.0,float64,116,116,0,54521523059.101,171258922637700.0,26884168353432.0,7605711418326.67,40623615024115.44,3.029,1.941
GNI per capita (constant LCU),44,27.5,0.0,float64,116,116,0,25523.707,595237.284,163122.78,133187.861,134857.061,3.727,2.055
"GNI per capita, PPP (constant 2021 international $)",44,27.5,0.0,float64,116,116,0,1987.655,19819.634,7715.463,6394.914,4494.805,0.069,0.984
"GNI, PPP (constant 2021 international $)",44,27.5,0.0,float64,116,116,0,4144806566.489,12993874776243.5,1686217463490.473,183747267983.974,3130798900282.56,3.608,2.17
Household final consumption expenditure per capita growth (annual %),44,27.5,0.0,float64,116,116,0,-34.046,65.148,4.098,3.744,8.626,25.285,2.621
ICT goods imports (% total goods imports),44,27.5,0.625,float64,116,107,8,0.0,11.21,4.824,4.77,2.327,0.507,0.115
"Net financial flows, IMF nonconcessional (NFL, current US$)",44,27.5,6.875,float64,116,106,1,-2552508670.1,3084436582.0,87690772.218,0.0,607862751.282,13.469,1.119
"PPG, commercial banks (NFL, current US$)",44,27.5,0.0,float64,116,116,0,-4604093000.0,5746955000.0,281899146.552,7908000.0,1275808881.92,7.83,0.945
"School enrollment, tertiary (gross), gender parity index (GPI)",44,27.5,0.0,float64,116,116,0,0.229,1.579,0.909,0.877,0.312,-0.399,0.197
"School enrollment, tertiary, female (% gross)",44,27.5,0.0,float64,116,116,0,0.578,69.869,15.351,12.937,11.682,6.664,2.073
"School enrollment, tertiary, male (% gross)",44,27.5,0.0,float64,116,116,0,2.172,37.986,15.015,13.672,7.366,0.339,0.881
Adults (ages 15+) and children (ages 0-14) newly infected with HIV,45,28.125,0.0,float64,115,31,11,100.0,66000.0,1345.043,500.0,6132.208,111.181,10.462
"Incidence of HIV, all (per 1,000 uninfected population)",45,28.125,0.0,float64,115,19,11,0.01,0.2,0.041,0.02,0.045,2.233,1.691
"International tourism, receipts for passenger transport items (current US$)",45,28.125,0.0,float64,115,87,19,300000.012,1227000000.0,271134782.609,72000000.0,327387236.525,0.112,1.085
"Net bilateral aid flows from DAC donors, Ireland (current US$)",45,28.125,0.0,float64,115,103,10,10000.0,10829999.924,2342434.79,1679999.948,2340319.977,1.479,1.374
Adults (ages 15-49) newly infected with HIV,46,28.75,0.0,float64,114,15,6,100.0,3800.0,717.544,500.0,682.557,5.378,1.879
"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",46,28.75,0.0,float64,114,14,12,0.01,0.15,0.036,0.02,0.033,2.472,1.615
"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",46,28.75,0.0,float64,114,28,11,0.01,0.33,0.065,0.03,0.075,2.526,1.72
People using safely managed drinking water services (% of population),46,28.75,0.0,float64,114,114,0,13.819,73.342,39.2,40.957,14.561,-0.965,0.111
"People using safely managed drinking water services, urban (% of urban population)",46,28.75,0.0,float64,114,113,1,23.162,91.593,49.191,43.226,19.529,0.11,1.052
Prevalence of undernourishment (% of population),46,28.75,0.0,float64,114,85,22,3.8,35.9,14.213,13.7,6.524,1.352,0.89
Young people (ages 15-24) newly infected with HIV,46,28.75,0.0,float64,114,4,4,100.0,1000.0,290.351,100.0,224.976,0.298,0.858
Arms imports (SIPRI trend indicator values),47,29.375,1.25,float64,113,92,11,0.0,5242000000.0,736203539.823,221000000.0,1084793990.97,3.519,1.93
Expense (% of GDP),48,30.0,0.0,float64,112,112,0,7.494,59.485,19.641,17.158,9.951,3.38,1.734
Expense (current LCU),48,30.0,0.0,float64,112,112,0,2788100000.0,35854459600000.0,2940675168978.284,504993062396.105,6475725552667.544,10.193,3.162
GNI per capita growth (annual %),48,30.0,0.0,float64,112,112,0,-33.357,32.583,3.245,4.002,6.206,16.674,-1.75
Interest payments (% of expense),48,30.0,0.0,float64,112,112,0,0.018,49.441,14.578,12.305,11.205,-0.473,0.509
"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",48,30.0,0.0,float64,112,98,13,20000.0,9529999.733,1845982.139,1639999.986,1521195.261,4.414,1.413
"Portfolio Investment, net (BoP, current US$)",48,30.0,0.0,float64,112,112,0,-37740318603.447,18702836367.763,-2556759275.005,-35819703.59,8656630620.451,7.465,-2.486
Secure Internet servers,48,30.0,0.0,float64,112,108,4,1.0,1389294.0,48397.634,646.0,193096.642,28.636,5.188
Secure Internet servers (per 1 million people),48,30.0,0.0,float64,112,112,0,0.197,1241.877,203.341,48.833,313.361,3.244,1.969
Compensation of employees (% of expense),49,30.625,0.0,float64,111,111,0,7.069,63.087,26.306,26.699,10.661,0.374,0.227
Compensation of employees (current LCU),49,30.625,0.0,float64,111,110,1,718700000.0,4323261400000.0,374326744491.835,119128400000.0,645972490415.765,14.421,3.364
Fuel exports (% of merchandise exports),49,30.625,1.25,float64,111,110,1,0.0,48.918,5.83,1.411,9.56,5.734,2.321
Goods and services expense (% of expense),49,30.625,0.0,float64,111,111,0,4.355,75.733,24.135,14.286,21.197,0.306,1.306
Goods and services expense (current LCU),49,30.625,0.0,float64,111,110,1,1627443451.0,2328890700000.0,283857113311.655,78472000000.0,496854697398.204,5.592,2.494
"Lower secondary completion rate, total (% of relevant age group)",49,30.625,0.0,float64,111,111,0,17.386,104.299,73.644,81.359,21.604,-0.795,-0.663
Net ODA received (% of central government expense),49,30.625,0.0,float64,111,111,0,-1.712,201.848,22.971,13.407,31.596,15.678,3.449
Net lending (+) / net borrowing (-) (% of GDP),49,30.625,0.0,float64,111,111,0,-17.894,4.087,-3.369,-2.554,3.872,2.712,-1.287
Net lending (+) / net borrowing (-) (current LCU),49,30.625,0.0,float64,111,111,0,-13737942000000.0,34902931000.0,-730696827867.9,-41456371000.0,1694180536876.324,31.542,-4.773
Subsidies and other transfers (% of expense),49,30.625,0.0,float64,111,111,0,1.747,80.988,25.396,23.374,18.68,0.543,0.854
Subsidies and other transfers (current LCU),49,30.625,0.0,float64,111,111,0,48700000.0,15243900500000.0,1108678880212.346,163765000000.0,2730016144567.042,12.073,3.441
Adjusted net national income (annual % growth),50,31.25,0.0,float64,110,110,0,-33.784,24.805,4.913,5.797,6.318,14.656,-2.345
Adjusted net national income per capita (annual % growth),50,31.25,0.0,float64,110,110,0,-35.682,21.411,3.558,4.603,6.371,14.792,-2.494
Changes in inventories (current LCU),50,31.25,1.25,float64,110,109,1,-12107778800.0,3334514873100.0,584663648017.631,132960539350.0,860070456311.128,1.849,1.667
Changes in inventories (current US$),50,31.25,1.25,float64,110,109,1,-226858857.491,73186001532.63,8074531703.02,2035465454.574,14900757675.079,4.884,2.318
"New business density (new registrations per 1,000 people ages 15-64)",50,31.25,0.0,float64,110,110,0,0.021,4.741,0.794,0.169,1.264,2.263,1.897
New businesses registered (number),50,31.25,0.0,float64,110,109,1,10.0,173114.0,20434.082,4616.0,37430.21,5.363,2.435
"International tourism, number of arrivals",51,31.875,0.0,float64,109,107,2,9200.0,17914000.0,1896788.073,681000.0,3595558.663,9.775,3.159
"Net bilateral aid flows from DAC donors, Czech Republic (current US$)",51,31.875,0.625,float64,109,54,17,0.0,42099998.474,1555871.538,119999.997,5189810.098,38.951,5.8
"Adjusted net savings, excluding particulate emission damage (% of GNI)",52,32.5,0.0,float64,108,108,0,-0.537,44.182,21.987,23.52,9.301,-0.455,-0.183
"Adjusted net savings, excluding particulate emission damage (current US$)",52,32.5,0.0,float64,108,108,0,-18471261.6,538084038997.17,79175465156.096,13229012439.675,145570278445.083,2.786,2.043
"Adjusted net savings, including particulate emission damage (% of GNI)",52,32.5,0.0,float64,108,108,0,-0.688,43.387,20.638,22.242,9.438,-0.385,-0.263
"Adjusted net savings, including particulate emission damage (current US$)",52,32.5,0.0,float64,108,108,0,-23660208.605,507835470236.008,73733344874.718,10633641518.381,136565133489.46,2.782,2.039
Adjusted savings: gross savings (% of GNI),52,32.5,0.0,float64,108,108,0,9.686,52.908,29.474,32.429,8.981,-0.272,-0.37
Adjusted savings: net national savings (% of GNI),52,32.5,0.0,float64,108,108,0,-2.724,44.542,22.114,23.929,8.93,-0.187,-0.218
Adjusted savings: net national savings (current US$),52,32.5,0.0,float64,108,108,0,-93727949.711,580564673173.339,85289671085.65,15513219528.389,158026954288.568,2.775,2.047
Changes in inventories (constant LCU),52,32.5,0.0,float64,108,108,0,-9775641100.0,3675365217700.0,530099794417.096,154679700500.0,802140723987.559,3.1,1.913
"Primary education, pupils (% female)",52,32.5,0.0,float64,108,107,1,29.126,51.115,46.878,48.753,4.25,2.306,-1.574
Risk of catastrophic expenditure for surgical care (% of people at risk),53,33.125,0.0,float64,107,99,8,1.0,86.5,51.731,56.8,24.725,-0.993,-0.421
Risk of impoverishing expenditure for surgical care (% of people at risk),53,33.125,0.0,float64,107,96,9,10.6,97.0,63.175,63.4,24.3,-1.153,-0.144
Adjusted net national income (constant 2015 US$),54,33.75,0.0,float64,106,106,0,813226843.101,2408252466429.5,354283654153.584,103528133909.76,613513218220.02,3.45,2.133
Adjusted net national income per capita (constant 2015 US$),54,33.75,0.0,float64,106,106,0,548.968,8465.097,1866.907,1236.082,1733.232,5.289,2.4
"Lower secondary completion rate, female (% of relevant age group)",54,33.75,0.0,float64,106,106,0,9.57,116.28,75.581,87.878,25.013,-0.675,-0.762
"Lower secondary completion rate, male (% of relevant age group)",54,33.75,0.0,float64,106,106,0,24.879,105.6,72.77,76.282,19.608,-0.898,-0.526
"Binding coverage, all products (%)",55,34.375,3.125,float64,105,33,29,0.0,99.42,68.924,74.46,34.385,-1.09,-0.7
"Binding coverage, manufactured products (%)",55,34.375,3.125,float64,105,29,26,0.0,99.64,66.022,73.62,38.974,-1.316,-0.637
"Binding coverage, primary products (%)",55,34.375,3.125,float64,105,30,27,0.0,99.58,78.159,79.41,23.25,3.82,-1.769
"School enrollment, secondary (gross), gender parity index (GPI)",55,34.375,0.0,float64,105,104,1,0.21,1.244,0.913,0.995,0.214,1.042,-1.262
"Secondary education, general pupils",55,34.375,0.0,float64,105,105,0,20969.0,130398837.0,14359444.886,2622100.0,31683000.351,6.826,2.857
"Charges for the use of intellectual property, payments (BoP, current US$)",56,35.0,0.0,float64,104,104,0,4023.241,14349449523.621,982007950.588,38783340.698,2495156443.031,10.581,3.161
"Internally displaced persons, new displacement associated with disasters (number of cases)",56,35.0,0.0,float64,104,100,4,20.0,11060000.0,1053582.5,132000.0,1999517.594,9.157,2.888
"Primary completion rate, total (% of relevant age group)",56,35.0,0.0,float64,104,104,0,52.929,132.3,88.722,94.879,18.358,-0.376,-0.447
"Net bilateral aid flows from DAC donors, Poland (current US$)",57,35.625,3.125,float64,103,55,17,0.0,17500000.0,1029126.217,129999.995,2577497.314,18.027,3.905
Other expense (% of expense),57,35.625,0.0,float64,103,103,0,0.002,24.626,6.959,6.563,6.231,0.161,0.796
Other expense (current LCU),57,35.625,0.0,float64,103,102,1,6203041.0,5630637600000.0,123460148707.796,38372000000.0,554834268207.319,97.84,9.774
"Secondary education, general pupils (% female)",57,35.625,0.0,float64,103,103,0,16.335,53.893,46.337,49.643,7.169,3.25,-1.748
Armed forces personnel (% of total labor force),58,36.25,0.0,float64,102,102,0,0.322,4.761,1.702,1.486,1.202,-0.519,0.669
"Armed forces personnel, total",58,36.25,0.0,float64,102,59,22,27000.0,3068000.0,761071.853,253872.5,956489.817,0.829,1.551
"Gross fixed capital formation, private sector (% of GDP)",58,36.25,0.0,float64,102,102,0,6.165,58.014,23.595,22.048,11.278,1.078,1.141
"Gross fixed capital formation, private sector (current LCU)",58,36.25,0.0,float64,102,102,0,13987451800.0,71956491435100.0,6873002898764.67,1044600002000.0,14242325234461.51,7.151,2.742
Low-birthweight babies (% of births),58,36.25,0.0,float64,102,102,0,11.431,31.576,19.773,19.445,6.089,-1.044,0.239
Cost of business start-up procedures (% of GNI per capita),59,36.875,0.0,float64,101,87,11,3.5,84.6,23.498,15.1,21.105,1.137,1.43
"Cost of business start-up procedures, female (% of GNI per capita)",59,36.875,0.0,float64,101,87,11,3.5,84.6,23.498,15.1,21.105,1.137,1.43
"Cost of business start-up procedures, male (% of GNI per capita)",59,36.875,0.0,float64,101,87,11,3.5,84.6,23.498,15.1,21.105,1.137,1.43
"Primary completion rate, female (% of relevant age group)",59,36.875,0.0,float64,101,101,0,45.411,133.541,89.078,95.751,20.982,-0.344,-0.584
"Primary completion rate, male (% of relevant age group)",59,36.875,0.0,float64,101,101,0,54.867,131.192,89.678,95.251,16.804,-0.421,-0.409
Private credit bureau coverage (% of adults),59,36.875,31.25,float64,101,47,5,0.0,63.1,9.028,0.1,16.096,2.193,1.82
Public credit registry coverage (% of adults),59,36.875,39.375,float64,101,26,5,0.0,23.6,4.101,0.0,7.076,0.552,1.463
Start-up procedures to register a business (number),59,36.875,0.0,float64,101,11,9,4.0,15.0,7.772,8.0,2.485,0.708,0.868
"Start-up procedures to register a business, female (number)",59,36.875,0.0,float64,101,11,8,5.0,14.94,7.859,8.0,2.397,0.942,1.084
"Start-up procedures to register a business, male (number)",59,36.875,0.0,float64,101,12,9,4.0,14.94,7.701,8.0,2.584,0.522,0.791
Time required to enforce a contract (days),59,36.875,0.0,float64,101,11,11,225.0,1642.0,1045.862,1071.15,464.06,-0.907,-0.462
Time required to start a business (days),59,36.875,0.0,float64,101,31,19,6.5,62.0,21.363,17.0,13.707,0.723,1.195
"Time required to start a business, female (days)",59,36.875,0.0,float64,101,29,17,7.0,62.0,21.442,17.0,13.637,0.756,1.21
"Time required to start a business, male (days)",59,36.875,0.0,float64,101,29,18,6.0,62.0,21.284,17.0,13.78,0.69,1.179
"Bound rate, simple mean, all products (%)",60,37.5,0.0,float64,100,36,23,13.56,158.91,58.27,36.73,43.567,1.327,1.677
"Bound rate, simple mean, manufactured products (%)",60,37.5,0.0,float64,100,31,22,10.89,71.5,38.929,35.51,17.569,-0.921,0.534
"Bound rate, simple mean, primary products (%)",60,37.5,0.0,float64,100,35,22,21.28,179.96,75.833,47.88,48.709,0.423,1.261
Fluorinated greenhouse gases (F-gases) emissions from Industrial Processes (Mt CO2e),60,37.5,0.0,float64,100,100,0,0.133,68.746,8.913,1.06,16.431,4.433,2.317
GNI (constant 2015 US$),60,37.5,0.0,float64,100,100,0,988567819.231,3169490103266.98,464666008038.798,58637307134.559,810468212452.465,2.522,1.925
GNI per capita (constant 2015 US$),60,37.5,0.0,float64,100,100,0,568.977,10529.197,2528.767,1541.584,2487.529,3.594,2.115
Other taxes (% of revenue),60,37.5,0.0,float64,100,100,0,0.0,12.348,1.799,0.805,2.503,5.083,2.223
Other taxes (current LCU),60,37.5,0.0,float64,100,100,0,10000000.0,234569200000.0,18685753597.497,4287852000.0,34407568141.557,16.263,3.491
Population in urban agglomerations of more than 1 million,60,37.5,0.0,float64,100,100,0,758524.0,236685013.0,50261824.62,21088513.0,71397684.803,0.682,1.506
Population in urban agglomerations of more than 1 million (% of total population),60,37.5,0.0,float64,100,100,0,2.916,19.667,12.205,12.927,4.736,-0.547,-0.641
"Gross intake ratio in first grade of primary education, female (% of relevant age group)",61,38.125,0.0,float64,99,99,0,74.029,188.219,110.545,104.448,22.244,2.201,1.595
"Gross intake ratio in first grade of primary education, male (% of relevant age group)",61,38.125,0.0,float64,99,99,0,87.828,172.853,115.387,109.258,18.929,0.563,1.138
"Gross intake ratio in first grade of primary education, total (% of relevant age group)",61,38.125,0.0,float64,99,99,0,87.881,180.272,113.034,105.538,19.552,2.113,1.645
"Physicians (per 1,000 people)",61,38.125,0.0,float64,99,92,6,0.166,2.161,0.653,0.56,0.412,2.273,1.424
"Secondary education, teachers",61,38.125,0.0,float64,99,98,1,1499.0,6730253.0,895549.285,150320.0,1747449.356,4.178,2.316
"Nurses and midwives (per 1,000 people)",62,38.75,0.0,float64,98,95,3,0.133,6.864,1.555,1.292,1.481,2.332,1.569
"Net bilateral aid flows from DAC donors, Greece (current US$)",63,39.375,8.75,float64,97,44,16,0.0,17969999.313,1156494.84,70000.0,3491865.547,14.475,3.835
"School enrollment, primary, private (% of total primary)",63,39.375,3.75,float64,97,92,1,0.0,45.12,14.206,4.102,15.155,-1.063,0.789
Labor tax and contributions (% of commercial profits),64,40.0,27.5,float64,96,18,6,0.0,26.2,7.789,7.9,7.926,-1.391,0.331
"Net official flows from UN agencies, WHO (current US$)",64,40.0,0.0,float64,96,96,0,709502.578,8992305.756,3249660.307,2639236.569,2003233.83,0.357,1.123
Other taxes payable by businesses (% of commercial profits),64,40.0,0.0,float64,96,30,17,0.7,71.4,15.452,9.2,18.341,1.624,1.506
Procedures to build a warehouse (number),64,40.0,0.0,float64,96,17,13,9.0,33.4,15.398,13.0,5.769,2.291,1.487
Profit tax (% of commercial profits),64,40.0,13.75,float64,96,36,16,0.0,33.9,16.35,17.7,12.434,-1.378,-0.098
"Pupil-teacher ratio, primary",64,40.0,0.0,float64,96,96,0,10.163,48.79,31.378,31.39,11.147,-1.049,-0.244
Renewable electricity output (% of total electricity output),64,40.0,3.75,float64,96,91,1,0.0,100.0,46.42,33.333,39.14,-1.549,0.274
"School enrollment, primary and secondary (gross), gender parity index (GPI)",64,40.0,0.0,float64,96,96,0,0.406,1.146,0.93,0.999,0.163,0.571,-1.238
Tax payments (number),64,40.0,0.0,float64,96,21,14,3.0,71.0,29.586,31.5,15.913,-0.195,0.497
Time required to build a warehouse (days),64,40.0,0.0,float64,96,23,17,86.0,358.0,184.803,151.0,75.841,0.237,1.152
Time to prepare and pay taxes (hours),64,40.0,4.375,float64,96,35,20,0.0,435.0,249.96,275.0,125.275,-0.692,-0.486
Total tax and contribution rate (% of profit),64,40.0,0.0,float64,96,40,19,9.3,112.9,39.588,35.4,16.678,4.216,1.307
Fertilizer consumption (% of fertilizer production),65,40.625,0.0,float64,95,93,2,94.179,4221.352,653.732,176.042,898.155,3.377,2.018
"Net financial flows, RDB nonconcessional (NFL, current US$)",65,40.625,0.0,float64,95,95,0,-950451000.0,2550142000.0,411532968.259,210238000.0,554053386.0,2.17,1.071
"People using safely managed sanitation services, rural (% of rural population)",65,40.625,0.0,float64,95,93,2,7.662,57.919,31.775,30.892,14.537,-1.196,0.168
Procedures to register property (number),65,40.625,0.0,float64,95,8,6,3.0,11.0,6.663,8.0,2.485,-1.421,-0.311
Time required to register property (days),65,40.625,0.0,float64,95,18,12,6.0,270.82,109.282,71.0,90.968,-0.911,0.76
Deposit interest rate (%),66,41.25,0.0,float64,94,80,5,1.634,11.722,5.643,5.149,2.313,-0.429,0.536
ICT goods exports (% of total goods exports),66,41.25,5.0,float64,94,62,18,0.0,15.87,1.011,0.28,2.535,25.403,4.944
"Interest rate spread (lending rate minus deposit rate, %)",66,41.25,0.0,float64,94,84,4,0.34,12.0,6.1,6.021,2.909,-0.626,0.329
"PPG, other private creditors (NFL, current US$)",66,41.25,1.875,float64,94,82,7,-291313000.0,688863000.0,-10554627.66,-1824500.0,99127898.79,28.248,3.262
"Charges for the use of intellectual property, receipts (BoP, current US$)",67,41.875,0.0,float64,93,86,5,335.195,1526339965.472,120291800.977,5000000.0,294255300.727,9.014,3.0
"Secondary education, pupils (% female)",67,41.875,0.0,float64,93,93,0,16.278,52.8,45.208,47.646,7.509,2.404,-1.579
"Pupil-teacher ratio, lower secondary",68,42.5,0.0,float64,92,92,0,5.792,51.733,25.031,26.042,11.0,-0.837,0.047
"School enrollment, preprimary (% gross)",68,42.5,0.0,float64,92,92,0,0.75,110.888,57.362,64.139,30.893,-0.947,-0.357
"Secondary education, teachers (% female)",68,42.5,0.0,float64,92,92,0,14.814,72.455,38.848,40.368,15.206,-0.571,0.409
"Secondary education, teachers, female",68,42.5,0.0,float64,92,91,1,465.0,3232800.0,409167.672,32072.0,823891.636,4.296,2.301
Trained teachers in primary education (% of total teachers),69,43.125,0.0,float64,91,82,3,17.386,100.0,79.694,83.328,16.157,2.012,-1.249
Bank nonperforming loans to total gross loans (%),70,43.75,0.0,float64,90,90,0,1.157,49.901,7.853,7.111,6.04,25.895,4.015
"School enrollment, preprimary, female (% gross)",70,43.75,0.0,float64,90,90,0,0.767,110.991,58.04,64.282,29.546,-0.836,-0.393
"School enrollment, preprimary, male (% gross)",70,43.75,0.0,float64,90,90,0,0.734,111.602,59.129,65.583,30.785,-0.911,-0.323
Vitamin A supplementation coverage rate (% of children ages 6-59 months),70,43.75,6.25,float64,90,36,16,0.0,99.0,74.522,91.0,31.745,0.845,-1.455
Container port traffic (TEU: 20 foot equivalent units),71,44.375,0.0,float64,89,89,0,47703.0,19717168.0,4493532.752,3079132.0,4718203.847,2.465,1.699
"Trademark applications, nonresident, by count",71,44.375,0.0,float64,89,89,0,303.0,52878.0,8168.865,3765.0,12099.811,5.294,2.513
"Trademark applications, resident, by count",71,44.375,0.0,float64,89,88,1,2.0,435581.0,48146.449,7960.0,92504.38,5.501,2.435
Children out of school (% of primary school age),72,45.0,0.0,float64,88,88,0,0.153,28.457,5.778,4.081,5.706,5.879,2.323
"Children out of school, primary",72,45.0,0.0,float64,88,88,0,102.913,8894877.867,803835.641,50518.5,1933542.227,8.341,3.02
"Repeaters, primary, total (% of total enrollment)",72,45.0,0.0,float64,88,88,0,0.066,23.101,5.607,4.171,5.178,2.075,1.505
"Trained teachers in primary education, female (% of female teachers)",74,46.25,0.0,float64,86,77,3,14.787,100.0,77.368,76.902,16.512,1.77,-0.95
"Trained teachers in primary education, male (% of male teachers)",74,46.25,0.0,float64,86,78,2,18.455,100.0,81.624,88.74,17.475,1.527,-1.363
"Net official flows from UN agencies, UNAIDS (current US$)",75,46.875,0.625,float64,85,79,4,0.0,2160000.086,521555.222,500000.0,442440.826,1.096,0.979
"Patent applications, nonresidents",75,46.875,0.0,float64,85,80,5,1.0,35306.0,6616.035,288.0,12413.426,0.559,1.558
"Repeaters, primary, female (% of female enrollment)",75,46.875,0.0,float64,85,85,0,0.072,23.335,5.26,3.513,5.265,2.454,1.667
"Repeaters, primary, male (% of male enrollment)",75,46.875,0.0,float64,85,85,0,0.06,22.899,5.765,4.255,5.244,1.745,1.418
"Internally displaced persons, total displaced by conflict and violence (number of people)",76,47.5,0.0,float64,84,60,7,2.0,4513000.0,662595.262,426000.0,944175.624,7.837,2.784
"Industrial design applications, nonresident, by count",77,48.125,0.0,float64,83,72,8,1.0,4342.0,701.916,99.0,1276.13,1.403,1.737
Net investment in nonfinancial assets (% of GDP),77,48.125,0.0,float64,83,83,0,-0.284,39.617,6.6,2.921,8.061,5.331,2.242
Net investment in nonfinancial assets (current LCU),77,48.125,0.0,float64,83,83,0,-138920000000.0,412320000000.0,126520791896.693,96605020000.0,111980266532.317,-0.573,0.385
Investment in energy with private participation (current US$),78,48.75,0.0,float64,82,82,0,500000.0,34474510000.0,2254043439.024,396450000.0,5453921588.189,19.374,4.206
"Patent applications, residents",78,48.75,0.0,float64,82,75,6,1.0,26267.0,2662.232,150.0,5618.695,5.768,2.45
Time to resolve insolvency (years),78,48.75,0.0,float64,82,7,6,1.5,4.3,2.229,2.0,0.886,0.888,1.517
