Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Spread,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
"Share of youth not in education, employment or training, female (% of female youth population)",844,49.647,0.0,float64,856,837,17,2.619,58.62,56.001,12.596,11.709,6.518,8.241,1.966
"Share of youth not in education, employment or training, male (% of male youth population)",844,49.647,0.0,float64,856,829,27,2.24,45.87,43.629999999999995,11.182,10.477,4.972,5.779,1.525
"Share of youth not in education, employment or training, total (% of youth population)",844,49.647,0.0,float64,856,837,19,2.97,52.05,49.08,11.873,11.291,5.449,7.653,1.748
"People practicing open defecation, rural (% of rural population)",845,49.706,43.941,float64,855,88,5,0.0,16.418,16.418,0.509,0.0,2.275,29.667,5.453
"People using at least basic sanitation services, rural (% of rural population)",845,49.706,0.0,float64,855,475,33,48.445,100.0,51.555,94.201,98.992,10.125,5.016,-2.322
Dimension 5.1: Legislation and governance,847,49.824,1.412,float64,853,2,2,0.0,1.0,1.0,0.972,1.0,0.165,30.758,-5.717
Legislation Indicator based on PARIS21 indicators on SDG 17.18.2,847,49.824,1.412,float64,853,2,2,0.0,1.0,1.0,0.972,1.0,0.165,30.758,-5.717
"Lower secondary completion rate, female (% of relevant age group)",847,49.824,0.0,float64,853,850,2,25.758,156.579,130.821,96.827,97.917,10.584,7.139,0.118
"Lower secondary completion rate, male (% of relevant age group)",847,49.824,0.0,float64,853,851,1,42.221,179.744,137.523,95.118,96.614,11.739,6.562,0.282
"Part time employment, female (% of total female employment)",848,49.882,0.0,float64,852,793,57,0.18,81.4,81.22,38.695,37.205,16.583,-0.657,-0.077
"Part time employment, male (% of total male employment)",848,49.882,0.0,float64,852,748,96,0.13,48.23,48.099999999999994,22.733,22.63,9.237,-0.349,0.07
"Part time employment, total (% of total employment)",848,49.882,0.0,float64,852,769,74,0.14,61.84,61.7,30.002,29.665,12.286,-0.53,-0.096
"Secondary education, general pupils (% female)",852,50.118,0.0,float64,848,847,1,44.142,60.533,16.391,50.531,50.434,1.504,4.23,0.569
"Secondary education, pupils (% female)",854,50.235,0.0,float64,846,845,1,44.101,54.198,10.097000000000001,49.118,48.965,1.355,1.559,0.347
"Personal transfers, receipts (BoP, current US$)",856,50.353,0.0,float64,844,843,1,1515.676,7040600000.0,7040598484.324,795583918.556,217956762.208,1356076856.03,5.654,2.431
Other taxes (% of revenue),857,50.412,0.059,float64,843,843,0,-4.875,34.906,39.781,3.382,1.828,5.424,13.301,3.431
Other taxes (current LCU),857,50.412,0.059,float64,843,836,7,-1852009000000.0,33345713936559.0,35197722936559.0,420210841674.719,1258000000.0,2634457875628.275,68.958,7.818
"People using at least basic drinking water services, rural (% of rural population)",860,50.588,0.0,float64,840,370,18,70.222,100.0,29.778000000000006,97.166,99.915,5.793,6.514,-2.616
Dimension 5.5: Finance,861,50.647,1.647,float64,839,2,2,0.0,1.0,1.0,0.967,1.0,0.18,25.156,-5.205
Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1,861,50.647,1.647,float64,839,2,2,0.0,1.0,1.0,0.967,1.0,0.18,25.156,-5.205
Adjusted net national income (constant 2015 US$),867,51.0,0.0,float64,833,833,0,782646996.502,17373020331178.6,17372237684182.098,790209089143.803,163496693217.484,2232694594334.816,33.546,5.624
Adjusted net national income per capita (constant 2015 US$),867,51.0,0.0,float64,833,833,0,3902.029,76011.685,72109.656,25615.074,23450.99,15450.206,-0.003,0.783
Adjusted net national income (annual % growth),875,51.471,0.0,float64,825,825,0,-26.312,27.5,53.812,2.474,2.699,5.615,3.537,-0.348
Adjusted net national income per capita (annual % growth),875,51.471,0.0,float64,825,825,0,-27.658,24.712,52.370000000000005,1.708,1.938,5.575,3.732,-0.58
Social contributions (% of revenue),876,51.529,0.0,float64,824,824,0,0.006,59.021,59.015,25.575,29.391,13.274,-0.504,-0.294
Social contributions (current LCU),876,51.529,0.0,float64,824,824,0,239182.0,183695072890386.0,183695072651204.0,2453723594188.424,38242019068.03,15708306233898.668,76.23,8.49
"International tourism, number of departures",880,51.765,0.0,float64,820,792,24,12000.0,170930093.75,170918093.75,16870865.386,6097000.0,26763323.802,7.098,2.569
"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",887,52.176,0.0,float64,813,633,53,51.03,100.0,48.97,95.153,98.44,7.087,10.114,-2.754
"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",888,52.235,0.0,float64,812,768,31,31.9,99.86,67.96000000000001,84.65,89.085,14.377,0.763,-1.149
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",888,52.235,0.0,float64,812,644,62,52.54,100.0,47.46,94.584,98.125,7.462,7.25,-2.367
"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",888,52.235,0.0,float64,812,636,58,50.31,100.0,49.69,95.881,98.83,6.855,14.001,-3.277
"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",889,52.294,0.0,float64,811,762,41,30.97,99.88,68.91,83.75,87.39,14.413,0.379,-0.975
"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",889,52.294,0.0,float64,811,767,38,32.95,100.0,67.05,85.734,90.93,14.506,1.234,-1.354
"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",892,52.471,0.118,float64,808,771,35,0.0,68.039,68.039,29.146,28.995,11.27,0.041,0.341
"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",893,52.529,0.118,float64,807,768,37,0.0,66.82,66.82,28.131,27.92,11.464,0.145,0.467
"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",894,52.588,0.118,float64,806,777,27,0.0,69.217,69.217,30.267,29.995,11.813,-0.29,0.276
"Trademark applications, nonresident, by count",894,52.588,0.0,float64,806,791,15,167.0,347735.0,347568.0,18652.811,8376.0,29181.147,42.428,5.205
Discrepancy in expenditure estimate of GDP (constant LCU),897,52.765,31.882,float64,803,249,11,-5488000000000.0,5023405300000.0,10511405300000.0,-2599531289.652,0.0,330754673900.638,184.087,-2.935
"International tourism, expenditures for passenger transport items (current US$)",898,52.824,0.0,float64,802,597,128,100000.001,52794000000.0,52793899999.999,2156832604.488,316500000.0,5892871723.124,35.367,5.544
Researchers in R&D (per million people),903,53.118,0.0,float64,797,797,0,38.156,9081.936,9043.779999999999,3336.303,3224.372,2040.257,-0.621,0.305
"Individuals using the Internet, male (% of male population)",904,53.176,0.0,float64,796,776,10,18.766,100.0,81.23400000000001,78.347,82.455,16.458,0.537,-1.007
"Over-age students, primary (% of enrollment)",904,53.176,2.471,float64,796,755,1,0.0,18.945,18.945,4.504,3.071,4.13,0.792,1.248
"Individuals using the Internet, female (% of female population)",905,53.235,0.0,float64,795,777,6,13.703,100.0,86.297,75.313,78.983,17.854,0.216,-0.886
"International tourism, receipts for passenger transport items (current US$)",905,53.235,0.0,float64,795,650,94,100000.001,42482000000.0,42481899999.999,2406336316.888,706000000.0,5359522842.47,28.58,4.944
"Over-age students, primary, female (% of female enrollment)",906,53.294,2.353,float64,794,754,2,0.0,19.715,19.715,3.998,2.602,3.846,1.626,1.424
"Over-age students, primary, male (% of male enrollment)",906,53.294,2.412,float64,794,754,1,0.0,18.254,18.254,5.002,3.497,4.445,0.421,1.151
"Trademark applications, resident, by count",906,53.294,0.0,float64,794,779,14,2.0,551764.0,551762.0,43548.952,9219.5,83512.009,9.973,3.014
"Listed domestic companies, total",910,53.529,0.0,float64,790,466,145,1.0,5226.0,5225.0,649.88,158.5,1102.631,3.807,2.172
External health expenditure (% of current health expenditure),911,53.588,23.412,float64,789,304,28,0.0,48.501,48.501,1.544,0.0,5.858,26.158,4.986
External health expenditure per capita (current US$),911,53.588,25.118,float64,789,280,15,0.0,416.651,416.651,15.833,0.0,59.231,23.522,4.862
"External health expenditure per capita, PPP (current international $)",912,53.647,24.235,float64,788,278,20,0.0,592.761,592.761,19.579,0.0,73.139,25.573,5.011
Bank nonperforming loans to total gross loans (%),914,53.765,0.0,float64,786,777,9,0.092,61.116,61.024,5.614,2.96,8.261,15.971,3.644
Population in urban agglomerations of more than 1 million,920,54.118,0.0,float64,780,780,0,603489.0,157903565.0,157300076.0,11678327.568,3009400.0,25452255.082,17.535,4.117
Population in urban agglomerations of more than 1 million (% of total population),920,54.118,0.0,float64,780,758,1,4.399,100.0,95.601,35.608,26.787,23.096,0.796,1.111
Bank capital to assets ratio (%),921,54.176,0.0,float64,779,779,0,-1.262,34.599,35.861,7.922,7.425,3.222,8.688,1.763
Other manufacturing (% of value added in manufacturing),922,54.235,0.0,float64,778,778,0,-1.072,99.816,100.888,56.323,55.843,15.505,1.322,-0.107
Textiles and clothing (% of value added in manufacturing),922,54.235,0.824,float64,778,765,1,0.0,77.031,77.031,4.188,2.494,6.498,55.492,6.419
"Tertiary education, academic staff (% female)",924,54.353,0.0,float64,776,761,10,15.385,71.429,56.044000000000004,43.739,43.704,7.923,0.022,0.241
Births attended by skilled health staff (% of total),926,54.471,0.0,float64,774,74,48,80.9,100.0,19.099999999999994,98.816,99.6,1.932,24.389,-4.01
"Stocks traded, total value (% of GDP)",933,54.882,0.0,float64,767,767,0,0.001,1102.605,1102.604,52.463,14.305,108.893,31.996,4.987
"Stocks traded, total value (current US$)",933,54.882,0.0,float64,767,766,1,100000.0,49063255420000.0,49063255320000.0,1441798969194.717,39986893431.86,6029937665891.089,38.098,6.16
"Food, beverages and tobacco (% of value added in manufacturing)",938,55.176,0.118,float64,762,761,1,0.0,63.199,63.199,16.634,14.339,11.001,2.878,1.611
"Prevalence of HIV, total (% of population ages 15-49)",943,55.471,0.0,float64,757,17,17,0.1,1.7,1.5999999999999999,0.331,0.2,0.376,2.714,1.906
Machinery and transport equipment (% of value added in manufacturing),948,55.765,0.353,float64,752,747,1,0.0,67.699,67.699,17.542,15.505,11.802,0.978,0.872
Market capitalization of listed domestic companies (current US$),950,55.882,0.0,float64,750,750,0,158000000.0,48548538120000.0,48548380120000.0,1278863216133.499,146230235000.0,4329810452706.813,53.569,6.847
Chemicals (% of value added in manufacturing),951,55.941,0.059,float64,749,749,0,-1.469,45.939,47.408,6.482,4.274,7.091,6.697,2.4
Market capitalization of listed domestic companies (% of GDP),952,56.0,0.0,float64,748,748,0,2.155,1777.226,1775.0710000000001,93.688,54.159,175.578,37.648,5.806
Female share of employment in senior and middle management (%),963,56.647,0.0,float64,737,721,15,9.346,57.634,48.288,32.068,32.457,8.035,0.247,-0.469
"Industrial design applications, nonresident, by count",964,56.706,0.0,float64,736,555,115,1.0,46481.0,46480.0,2025.164,407.5,4070.149,34.221,4.758
"Secondary education, vocational pupils",964,56.706,0.353,float64,736,717,13,0.0,2211466.623,2211466.623,274512.525,103930.5,444637.056,4.369,2.218
"Children out of school, primary, female",965,56.765,0.0,float64,735,701,29,4.0,495363.0,495359.0,13268.952,3148.0,36526.216,88.684,8.374
"Children out of school, primary, male",965,56.765,0.0,float64,735,705,28,11.0,517634.0,517623.0,15083.605,3520.0,40434.886,73.472,7.492
Claims on central government (annual growth as % of broad money),966,56.824,0.0,float64,734,734,0,-59.571,31.027,90.598,-0.196,0.275,6.949,10.771,-1.422
Broad money (% of GDP),968,56.941,0.0,float64,732,732,0,26.709,461.607,434.898,93.237,77.186,62.197,10.95,2.968
Broad money (current LCU),968,56.941,0.0,float64,732,732,0,1560312833.0,3904552627000000.0,3904551066687167.0,100313832318568.72,680621788000.0,433574225983406.2,33.229,5.438
Broad money to total reserves ratio,969,57.0,0.0,float64,731,731,0,0.554,71.784,71.23,7.044,3.551,9.887,9.745,3.064
Broad money growth (annual %),970,57.059,0.0,float64,730,730,0,-25.551,60.119,85.67,8.459,6.996,8.275,4.867,1.262
"Industrial design applications, resident, by count",970,57.059,0.0,float64,730,555,87,1.0,65895.0,65894.0,5521.686,493.0,12626.913,7.472,2.795
"Children out of school, female (% of female primary school age)",972,57.176,0.0,float64,728,727,1,0.013,33.198,33.185,3.643,2.032,4.553,9.595,2.829
"Children out of school, male (% of male primary school age)",972,57.176,0.0,float64,728,728,0,0.029,34.557,34.528,3.731,2.1,4.456,8.773,2.641
Claims on private sector (annual growth as % of broad money),973,57.235,0.0,float64,727,727,0,-98.951,180.321,279.272,7.227,4.797,13.464,72.046,5.279
"Pupil-teacher ratio, primary",973,57.235,0.0,float64,727,727,0,6.134,40.178,34.044,14.154,13.407,4.281,3.787,1.34
"School enrollment, primary (% net)",977,57.471,0.0,float64,723,723,0,74.227,99.956,25.729,94.424,95.622,4.641,1.892,-1.327
"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",980,57.647,0.0,float64,720,697,22,3.106,76.29,73.18400000000001,34.165,32.715,13.108,-0.047,0.499
"Current education expenditure, total (% of total expenditure in public institutions)",981,57.706,0.0,float64,719,700,4,32.81,100.0,67.19,91.261,92.295,6.336,20.307,-3.405
"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",981,57.706,0.0,float64,719,702,15,1.693,76.87,75.177,35.255,33.67,13.549,-0.377,0.414
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",981,57.706,0.0,float64,719,695,22,2.451,75.58,73.129,33.253,32.18,13.439,0.264,0.606
"Secondary education, vocational pupils (% female)",981,57.706,0.765,float64,719,705,3,0.0,71.429,71.429,39.674,42.193,11.028,3.432,-1.704
"Gross intake ratio in first grade of primary education, total (% of relevant age group)",987,58.059,0.0,float64,713,713,0,70.75,150.159,79.40899999999999,101.072,100.227,7.392,10.527,1.974
Risk of catastrophic expenditure for surgical care (% of people at risk),987,58.059,9.059,float64,713,196,62,0.0,99.6,99.6,9.734,0.5,22.105,7.441,2.849
Risk of impoverishing expenditure for surgical care (% of people at risk),987,58.059,16.412,float64,713,101,52,0.0,25.3,25.3,1.569,0.1,3.517,12.535,3.255
Grants and other revenue (% of revenue),991,58.294,0.0,float64,709,709,0,2.424,96.647,94.223,19.259,11.398,21.105,5.017,2.389
Grants and other revenue (current LCU),991,58.294,0.0,float64,709,709,0,37149041.0,117894419998057.0,117894382849016.0,2409886218118.306,17810400000.0,12948838137108.107,47.973,6.817
"Prevalence of HIV, female (% ages 15-24)",992,58.353,0.0,float64,708,6,6,0.1,0.6,0.5,0.135,0.1,0.087,7.762,2.791
"Prevalence of HIV, male (% ages 15-24)",992,58.353,0.0,float64,708,7,7,0.1,0.7,0.6,0.144,0.1,0.118,10.496,3.256
"Stocks traded, turnover ratio of domestic shares (%)",994,58.471,0.0,float64,706,706,0,0.05,407.63,407.58,47.885,32.869,53.474,7.407,2.162
"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",999,58.765,0.0,float64,701,670,2,44.765,100.0,55.235,92.611,93.296,6.205,21.705,-3.467
"Current education expenditure, primary (% of total expenditure in primary public institutions)",1000,58.824,0.0,float64,700,667,2,68.425,100.0,31.575000000000003,92.371,92.823,4.994,1.389,-0.768
Antiretroviral therapy coverage (% of people living with HIV),1001,58.882,0.176,float64,699,92,86,0.0,93.0,93.0,52.014,53.0,21.399,-0.746,-0.295
Lending interest rate (%),1001,58.882,0.0,float64,699,600,24,0.5,25.613,25.113,6.895,6.01,3.436,2.408,1.113
Fertilizer consumption (% of fertilizer production),1002,58.941,0.0,float64,698,696,2,0.062,101756.14,101756.078,818.783,59.063,5465.385,186.974,12.11
Real interest rate (%),1002,58.941,0.0,float64,698,698,0,-58.327,54.678,113.005,3.553,3.252,7.589,14.588,0.66
"Gross intake ratio in first grade of primary education, female (% of relevant age group)",1007,59.235,0.0,float64,693,690,2,65.732,150.0,84.268,101.021,100.106,7.533,9.845,1.84
"Gross intake ratio in first grade of primary education, male (% of relevant age group)",1007,59.235,0.0,float64,693,692,1,75.602,153.061,77.459,101.157,100.198,7.941,9.616,2.024
"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",1009,59.353,0.0,float64,691,670,2,25.385,100.0,74.615,89.437,91.184,8.713,11.465,-2.654
"Repeaters, primary, total (% of total enrollment)",1020,60.0,5.294,float64,680,591,1,0.0,10.377,10.377,1.624,0.86,1.856,2.514,1.637
National Accounts base year,1023,60.176,12.059,float64,677,3,3,0.0,1.0,1.0,0.599,1.0,0.437,-1.58,-0.395
System of national accounts in use,1023,60.176,4.471,float64,677,3,3,0.0,1.0,1.0,0.745,1.0,0.345,-0.278,-0.998
"Adolescents out of school, female (% of female lower secondary school age)",1025,60.294,0.0,float64,675,674,1,0.002,38.689,38.687,3.893,2.191,4.787,11.703,2.898
"Adolescents out of school, male (% of male lower secondary school age)",1026,60.353,0.0,float64,674,673,1,0.047,33.979,33.932,4.072,2.171,4.759,5.388,2.164
"Adjusted net enrollment rate, primary (% of primary school age children)",1028,60.471,0.0,float64,672,671,1,74.39,99.997,25.607,95.891,97.497,4.598,3.52,-1.884
"Repeaters, primary, female (% of female enrollment)",1030,60.588,5.176,float64,670,582,2,0.0,8.786,8.786,1.328,0.712,1.525,3.002,1.692
"Repeaters, primary, male (% of male enrollment)",1030,60.588,5.235,float64,670,582,1,0.0,11.958,11.958,1.925,1.064,2.204,2.373,1.635
Gini index,1031,60.647,0.0,float64,669,199,142,23.2,54.8,31.599999999999998,32.957,32.5,5.582,2.019,1.171
Income share held by fourth 20%,1031,60.647,0.0,float64,669,52,36,18.4,25.5,7.100000000000001,22.532,22.6,0.78,3.946,-1.02
Income share held by highest 10%,1031,60.647,0.0,float64,669,143,104,18.4,41.2,22.800000000000004,25.552,24.9,3.786,4.22,1.771
Income share held by highest 20%,1031,60.647,0.0,float64,669,161,112,32.6,58.7,26.1,40.607,40.2,4.326,3.29,1.525
Income share held by lowest 10%,1031,60.647,0.0,float64,669,33,32,0.7,4.2,3.5,2.846,2.9,0.721,-0.498,-0.382
Income share held by lowest 20%,1031,60.647,0.0,float64,669,67,61,2.5,10.3,7.800000000000001,7.477,7.7,1.506,0.078,-0.581
Income share held by second 20%,1031,60.647,0.0,float64,669,77,59,6.7,15.4,8.7,12.572,12.6,1.502,1.818,-1.106
Income share held by third 20%,1031,60.647,0.0,float64,669,61,48,11.7,19.1,7.400000000000002,16.811,17.0,1.172,4.111,-1.733
Poverty gap at $2.15 a day (2017 PPP) (%),1031,60.647,11.235,float64,669,26,17,0.0,3.9,3.9,0.285,0.1,0.422,19.987,3.684
Poverty gap at $3.65 a day (2017 PPP) (%),1031,60.647,7.294,float64,669,42,26,0.0,7.8,7.8,0.553,0.3,0.948,21.473,4.165
Poverty gap at $6.85 a day (2017 PPP) (%),1031,60.647,2.412,float64,669,85,44,0.0,22.4,22.4,1.455,0.6,2.572,18.042,3.837
Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),1031,60.647,7.412,float64,669,46,26,0.0,9.4,9.4,0.596,0.2,1.071,25.915,4.55
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),1031,60.647,3.529,float64,669,81,39,0.0,20.9,20.9,1.326,0.5,2.534,20.591,4.186
Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),1031,60.647,0.588,float64,669,146,77,0.0,61.7,61.7,3.844,1.2,6.636,16.066,3.492
Poverty headcount ratio at societal poverty line (% of population),1031,60.647,0.0,float64,669,193,140,5.9,32.1,26.200000000000003,14.235,13.3,5.224,0.267,0.815
Prosperity gap (average shortfall from a prosperity standard of $25/day),1031,60.647,0.0,float64,669,41,34,0.4,5.2,4.8,1.274,1.0,0.806,5.072,1.944
Proportion of people living below 50 percent of median income (%),1033,60.765,0.0,float64,667,166,127,4.7,25.9,21.2,11.927,11.1,4.278,0.28,0.786
Adults (ages 15-49) newly infected with HIV,1037,61.0,0.0,float64,663,54,32,100.0,34000.0,33900.0,1412.971,500.0,4222.832,42.871,6.428
"Railways, goods transported (million ton-km)",1037,61.0,0.0,float64,663,653,9,9.0,2702736.0,2702727.0,158570.207,10299.0,532098.507,13.576,3.875
Net investment in nonfinancial assets (% of GDP),1040,61.176,0.0,float64,660,660,0,-4.828,24.897,29.724999999999998,2.355,1.951,2.258,24.401,3.436
Net investment in nonfinancial assets (current LCU),1040,61.176,0.0,float64,660,659,1,-16962300000.0,27729350413464.0,27746312713464.0,606900113157.982,5415747484.899,2896033759824.615,51.664,6.834
"School enrollment, secondary (% net)",1040,61.176,0.0,float64,660,660,0,58.196,99.912,41.71600000000001,88.848,90.16,7.59,1.883,-1.32
Time required to get electricity (days),1046,61.529,0.0,float64,654,105,84,7.0,263.0,256.0,81.857,68.0,52.426,1.677,1.319
Energy use (kg of oil equivalent per capita),1050,61.765,0.0,float64,650,650,0,628.264,22113.736,21485.472,5030.602,3864.91,3806.229,4.026,1.947
"Railways, passengers carried (million passenger-km)",1050,61.765,0.0,float64,650,634,15,8.0,441614.0,441606.0,29700.499,6607.0,69323.918,20.487,4.337
"Prevalence of overweight (modeled estimate, % of children under 5)",1054,62.0,0.0,float64,646,154,113,1.7,21.8,20.1,8.202,8.3,3.813,-0.072,0.448
Bank liquid reserves to bank assets ratio (%),1058,62.235,0.0,float64,642,642,0,0.205,77.207,77.002,12.721,10.358,10.965,4.887,1.8
"School enrollment, secondary, female (% net)",1058,62.235,0.0,float64,642,628,1,55.694,100.0,44.306,89.387,90.892,7.326,2.136,-1.333
"School enrollment, secondary, male (% net)",1058,62.235,0.0,float64,642,642,0,57.823,99.827,42.004,87.882,89.632,8.083,1.563,-1.27
"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",1059,62.294,0.0,float64,641,95,63,0.01,1.69,1.68,0.207,0.1,0.253,7.066,2.424
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",1061,62.412,0.0,float64,639,639,0,31.864,491.188,459.324,106.248,85.175,74.102,10.261,3.011
GDP per unit of energy use (PPP $ per kg of oil equivalent),1061,62.412,0.0,float64,639,639,0,1.47,27.666,26.196,9.34,8.947,4.127,2.393,1.018
GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),1061,62.412,0.0,float64,639,639,0,2.036,31.383,29.346999999999998,12.143,11.741,5.268,0.646,0.645
Electricity production from coal sources (% of total),1064,62.588,12.471,float64,636,425,1,0.0,93.672,93.672,19.348,12.383,22.942,0.561,1.173
Electricity production from hydroelectric sources (% of total),1064,62.588,9.176,float64,636,481,1,0.0,98.866,98.866,17.695,5.082,24.856,0.968,1.43
Electricity production from natural gas sources (% of total),1064,62.588,3.588,float64,636,558,3,0.0,100.0,100.0,30.304,19.495,31.798,0.074,1.124
Electricity production from oil sources (% of total),1064,62.588,1.294,float64,636,596,3,0.0,100.0,100.0,11.105,1.507,24.35,7.193,2.87
"Electricity production from oil, gas and coal sources (% of total)",1064,62.588,0.0,float64,636,546,1,0.012,100.0,99.988,60.757,63.634,32.6,-1.099,-0.352
"Electricity production from renewable sources, excluding hydroelectric (% of total)",1064,62.588,5.824,float64,636,538,1,0.0,65.444,65.444,6.194,2.645,8.468,7.573,2.297
"Electricity production from renewable sources, excluding hydroelectric (kWh)",1064,62.588,5.824,float64,636,486,31,0.0,317421000000.0,317421000000.0,11186154088.05,1306500000.0,31428950216.056,41.483,5.81
"People using safely managed sanitation services, urban (% of urban population)",1067,62.765,0.0,float64,633,496,23,11.684,100.0,88.316,84.381,90.379,18.927,2.81,-1.739
Young people (ages 15-24) newly infected with HIV,1067,62.765,0.0,float64,633,17,5,100.0,10000.0,9900.0,369.984,100.0,1046.944,48.671,6.766
"Pupil-teacher ratio, secondary",1069,62.882,0.0,float64,631,631,0,4.979,33.958,28.979,11.66,10.903,3.512,4.081,1.555
"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",1070,62.941,0.0,float64,630,88,65,0.01,0.93,0.92,0.183,0.07,0.239,1.832,1.71
Deposit interest rate (%),1071,63.0,0.0,float64,629,597,13,-0.419,13.118,13.537,2.408,1.941,2.09,2.794,1.37
"Energy imports, net (% of energy use)",1074,63.176,0.0,float64,626,616,1,-849.555,100.0,949.555,-13.082,50.183,166.266,5.794,-2.447
"Maternal mortality ratio (national estimate, per 100,000 live births)",1077,63.353,4.353,float64,623,61,38,0.0,142.0,142.0,11.128,6.0,16.668,21.389,4.086
Alternative and nuclear energy (% of total energy use),1085,63.824,5.412,float64,615,524,1,0.0,49.59,49.59,11.347,7.594,12.365,0.815,1.234
Combustible renewables and waste (% of total energy),1085,63.824,5.294,float64,615,526,1,0.0,33.681,33.681,5.254,3.288,6.296,2.6,1.643
Electricity production from nuclear sources (% of total),1085,63.824,21.941,float64,615,243,1,0.0,80.535,80.535,12.801,0.0,19.695,1.617,1.528
Fossil fuel energy consumption (% of total),1085,63.824,1.412,float64,615,572,2,0.0,100.0,100.0,74.331,80.131,24.68,1.841,-1.472
"Persistence to last grade of primary, total (% of cohort)",1085,63.824,0.0,float64,615,615,0,16.416,99.936,83.52000000000001,96.1,98.187,6.385,44.583,-5.127
Adults (ages 15+) and children (ages 0-14) newly infected with HIV,1086,63.882,0.0,float64,614,93,58,100.0,7100.0,7000.0,921.987,500.0,1375.283,7.39,2.725
"Incidence of HIV, all (per 1,000 uninfected population)",1086,63.882,0.0,float64,614,66,43,0.01,1.02,1.01,0.117,0.055,0.154,8.221,2.646
"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",1092,64.235,0.0,float64,608,160,104,1.2,25.7,24.5,6.565,5.1,5.253,1.555,1.392
Claims on other sectors of the domestic economy (annual growth as % of broad money),1096,64.471,0.0,float64,604,604,0,-58.107,180.838,238.945,9.043,5.775,15.863,41.915,4.527
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",1096,64.471,0.176,float64,604,588,15,0.0,59.26,59.26,22.103,23.516,11.262,-0.372,-0.358
"Interest rate spread (lending rate minus deposit rate, %)",1096,64.471,0.0,float64,604,588,9,-1.112,17.48,18.592,4.636,4.654,2.571,1.676,0.946
"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",1097,64.529,0.824,float64,603,579,12,0.0,60.98,60.98,23.4,24.6,11.985,-0.436,-0.388
"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",1097,64.529,0.529,float64,603,578,16,0.0,57.09,57.09,21.071,21.41,11.264,-0.326,-0.094
Taxes on international trade (% of revenue),1101,64.765,0.0,float64,599,599,0,-0.076,58.577,58.653,4.098,1.066,8.266,13.793,3.485
Taxes on international trade (current LCU),1101,64.765,0.0,float64,599,583,13,-797000000.0,10990142000000.0,10990939000000.0,386940583030.501,385197000.0,1617933769710.685,22.242,4.722
"Pupil-teacher ratio, preprimary",1104,64.941,0.0,float64,596,596,0,4.768,62.0,57.232,14.372,13.655,5.529,18.672,2.714
Electric power consumption (kWh per capita),1106,65.059,0.0,float64,594,594,0,1432.106,54799.175,53367.069,8652.87,6637.285,6968.105,17.376,3.489
"Net ODA provided, total (constant 2021 US$)",1112,65.412,0.0,float64,588,588,0,9250839.0,56430328449.0,56421077610.0,4750158756.959,1989784833.5,7970241565.991,10.144,3.019
"Net ODA provided, total (current US$)",1112,65.412,0.0,float64,588,588,0,4840000.0,60328680000.0,60323840000.0,4401453044.218,1682515000.0,7272696495.964,12.388,3.124
Rail lines (total route-km),1114,65.529,0.0,float64,586,434,79,113.0,195369.0,195256.0,15304.88,4030.0,32166.401,16.172,3.919
"Central government debt, total (% of GDP)",1116,65.647,0.0,float64,584,584,0,1.846,249.411,247.565,70.397,58.236,45.233,1.174,1.076
"Central government debt, total (current LCU)",1116,65.647,0.0,float64,584,584,0,45481901.0,1210168100000000.0,1210168054518099.0,46549224822670.65,306934670000.0,195486832738870.44,18.979,4.457
Electric power transmission and distribution losses (% of output),1117,65.706,0.0,float64,583,582,1,1.153,30.726,29.573,7.558,6.781,3.934,3.194,1.417
