Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Spread,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
Population in urban agglomerations of more than 1 million (% of total population),20,33.333,0.0,float64,40,40,0,43.111,47.147,4.036000000000001,45.171,45.233,0.989,-0.663,-0.025
"Preprimary education, duration (years)",20,33.333,0.0,float64,40,2,2,1.0,6.0,5.0,3.5,3.5,2.532,-2.108,0.0
Proportion of seats held by women in national parliaments (%),20,33.333,0.0,float64,40,30,8,14.943,30.655,15.712000000000002,22.698,22.078,4.781,-1.228,0.077
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),20,33.333,0.0,float64,40,40,0,80.214,87.781,7.567000000000007,83.894,83.866,2.363,-1.484,0.051
Real effective exchange rate index (2010 = 100),20,33.333,0.0,float64,40,39,1,80.843,127.54,46.697,99.525,98.895,13.092,-0.753,0.279
Refugee population by country or territory of asylum,20,33.333,0.0,float64,40,40,0,97322.0,843434.0,746112.0,240208.975,218867.0,134672.583,9.284,2.393
"Revenue, excluding grants (% of GDP)",20,33.333,0.0,float64,40,40,0,15.667,19.943,4.276000000000002,17.96,17.97,0.953,-0.516,-0.242
"Revenue, excluding grants (current LCU)",20,33.333,0.0,float64,40,40,0,249651000000.0,5036987300000.0,4787336300000.0,1800719395000.0,1317281700000.0,1577968219848.935,-1.293,0.443
Rural population growth (annual %),20,33.333,0.0,float64,40,40,0,-1.056,2.328,3.384,0.201,0.089,0.666,1.369,0.705
"School enrollment, tertiary (% gross)",20,33.333,0.0,float64,40,40,0,16.992,88.889,71.89699999999999,61.503,66.501,22.693,-1.159,-0.457
"School enrollment, tertiary (gross), gender parity index (GPI)",20,33.333,0.0,float64,40,40,0,1.253,1.589,0.3360000000000001,1.341,1.277,0.111,-0.254,1.191
"School enrollment, tertiary, female (% gross)",20,33.333,0.0,float64,40,40,0,20.368,103.113,82.745,73.314,77.064,24.599,-0.863,-0.487
"School enrollment, tertiary, male (% gross)",20,33.333,0.0,float64,40,40,0,13.738,76.062,62.324,50.077,56.534,21.44,-1.372,-0.472
"Self-employed, female (% of female employment) (modeled ILO estimate)",20,33.333,0.0,float64,40,40,0,4.103,12.114,8.011000000000001,7.854,7.515,3.523,-2.075,0.015
"Self-employed, male (% of male employment) (modeled ILO estimate)",20,33.333,0.0,float64,40,40,0,7.703,19.803,12.100000000000001,13.448,12.822,4.958,-1.985,0.034
"Self-employed, total (% of total employment) (modeled ILO estimate)",20,33.333,0.0,float64,40,40,0,6.082,15.914,9.832,10.848,10.363,4.234,-2.037,0.019
Social contributions (% of revenue),20,33.333,0.0,float64,40,40,0,20.827,41.894,21.066999999999997,29.297,28.598,7.229,-1.808,0.129
Social contributions (current LCU),20,33.333,0.0,float64,40,40,0,53977000000.0,1786877100000.0,1732900100000.0,624756480000.0,471213450000.0,587014022340.489,-1.416,0.38
Subsidies and other transfers (% of expense),20,33.333,0.0,float64,40,40,0,56.655,80.038,23.382999999999996,65.99,65.875,4.769,0.897,0.54
Subsidies and other transfers (current LCU),20,33.333,0.0,float64,40,40,0,141353000000.0,4828702400000.0,4687349400000.0,1520574612500.0,997374150000.0,1463690765534.511,-0.504,0.766
Tax revenue (% of GDP),20,33.333,0.0,float64,40,40,0,7.904,14.008,6.103999999999999,11.521,11.644,1.453,-0.351,-0.419
Tax revenue (current LCU),20,33.333,0.0,float64,40,40,0,178249000000.0,3135087500000.0,2956838500000.0,1070195695000.0,774697750000.0,914655208912.288,-1.014,0.556
Taxes on goods and services (% of revenue),20,33.333,0.0,float64,40,40,0,1.823,17.435,15.611999999999998,8.568,8.414,6.01,-1.984,0.056
Taxes on goods and services (current LCU),20,33.333,0.0,float64,40,40,0,39730000000.0,110170400000.0,70440400000.0,67924067500.0,67004500000.0,20965036481.887,-1.171,0.311
"Taxes on income, profits and capital gains (% of revenue)",20,33.333,0.0,float64,40,40,0,45.491,57.725,12.234000000000002,53.534,54.015,2.273,3.753,-1.528
"Taxes on income, profits and capital gains (% of total taxes)",20,33.333,0.0,float64,40,40,0,73.844,92.824,18.980000000000004,84.397,81.314,7.189,-1.937,0.017
"Taxes on income, profits and capital gains (current LCU)",20,33.333,0.0,float64,40,40,0,131626000000.0,2908068400000.0,2776442400000.0,960315167500.0,676373750000.0,852908274351.8,-0.981,0.56
Taxes on international trade (% of revenue),20,33.333,0.0,float64,40,40,0,0.947,2.087,1.1400000000000001,1.308,1.258,0.285,1.566,1.425
Taxes on international trade (current LCU),20,33.333,0.0,float64,40,40,0,2922000000.0,102332700000.0,99410700000.0,25058022500.0,14855000000.0,26899331918.674,1.273,1.391
"Total reserves (includes gold, current US$)",20,33.333,0.0,float64,40,40,0,33018041276.077,773426187289.128,740408146013.051,262774789397.657,152905020453.554,228487046963.341,-0.785,0.735
Total reserves in months of imports,20,33.333,0.0,float64,40,40,0,0.835,2.1,1.2650000000000001,1.425,1.444,0.362,-0.878,0.087
Total reserves minus gold (current US$),20,33.333,0.0,float64,40,40,0,32962124276.077,240197337193.282,207235212917.20502,97463018936.677,85987408740.198,50312666789.91,2.329,1.405
"Unemployment, female (% of female labor force) (modeled ILO estimate)",20,33.333,0.0,float64,40,40,0,3.45,9.521,6.071000000000001,6.073,5.992,1.473,-0.38,0.225
"Unemployment, male (% of male labor force) (modeled ILO estimate)",20,33.333,0.0,float64,40,40,0,3.68,10.496,6.816000000000001,6.701,6.734,1.835,-0.601,0.213
"Unemployment, total (% of total labor force) (modeled ILO estimate)",20,33.333,0.0,float64,40,40,0,3.638,9.657,6.019,6.409,6.355,1.648,-0.642,0.155
"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",20,33.333,0.0,float64,40,40,0,7.086,19.436,12.35,11.079,10.639,2.614,1.463,1.007
"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",20,33.333,0.0,float64,40,40,0,8.719,20.763,12.044000000000002,13.83,13.48,3.137,-0.219,0.511
"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",20,33.333,0.0,float64,40,40,0,7.953,20.125,12.172,12.512,12.092,2.844,0.271,0.665
"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",20,33.333,0.0,float64,40,40,0,2.862,9.746,6.884,5.892,5.731,2.916,-2.067,0.023
"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",20,33.333,0.0,float64,40,40,0,4.157,12.675,8.518,8.183,7.747,3.765,-2.07,0.019
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",20,33.333,0.0,float64,40,40,0,3.571,11.028,7.457000000000001,7.116,6.81,3.347,-2.08,0.014
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",20,33.333,0.0,float64,40,40,0,87.886,95.897,8.01100000000001,92.146,92.485,3.523,-2.075,-0.015
"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",20,33.333,0.0,float64,40,40,0,80.197,92.297,12.099999999999994,86.552,87.178,4.958,-1.985,-0.034
"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",20,33.333,0.0,float64,40,40,0,84.086,93.918,9.832000000000008,89.152,89.637,4.234,-2.037,-0.019
Women Business and the Law Index Score (scale 1-100),20,33.333,0.0,float64,40,4,4,83.75,100.0,16.25,92.062,94.375,6.66,-1.728,-0.286
Discrepancy in expenditure estimate of GDP (constant LCU),21,35.0,1.667,float64,39,37,2,-922878600.0,168763097948.73,169685976548.73,22491244071.587,1000000.0,47741478566.099,2.577,1.952
External balance on goods and services (constant LCU),21,35.0,0.0,float64,39,39,0,-1099975611771.55,73370971000.0,1173346582771.55,-195709645241.291,-49064000000.0,327133313202.936,1.367,-1.627
"Government expenditure on education, total (% of government expenditure)",21,35.0,0.0,float64,39,38,1,7.773,16.962,9.189,13.576,12.94,2.483,-0.21,-0.579
Access to clean fuels and technologies for cooking  (% of population),22,36.667,0.0,float64,38,1,1,100.0,100.0,0.0,100.0,100.0,0.0,0,0
"Access to clean fuels and technologies for cooking, rural (% of rural population)",22,36.667,0.0,float64,38,1,1,100.0,100.0,0.0,100.0,100.0,0.0,0,0
"Access to clean fuels and technologies for cooking, urban (% of urban population)",22,36.667,0.0,float64,38,1,1,100.0,100.0,0.0,100.0,100.0,0.0,0,0
Aquaculture production (metric tons),22,36.667,0.0,float64,38,38,0,139732.0,607570.0,467838.0,321745.997,299028.5,157381.59,-1.8,0.143
"Binding coverage, all products (%)",22,36.667,3.333,float64,38,7,7,0.0,99.98,99.98,94.574,99.69,22.591,16.272,-4.173
"Binding coverage, manufactured products (%)",22,36.667,3.333,float64,38,5,5,0.0,100.0,100.0,94.623,99.77,22.603,16.272,-4.173
"Binding coverage, primary products (%)",22,36.667,3.333,float64,38,8,8,0.0,99.92,99.92,94.421,99.47,22.555,16.269,-4.173
Cereal production (metric tons),22,36.667,0.0,float64,38,38,0,46122200.0,503466147.24,457343947.24,234683560.141,202436100.5,184538492.201,-2.017,0.062
Cereal yield (kg per hectare),22,36.667,0.0,float64,38,38,0,2973.4,8614.2,5640.800000000001,5486.263,5075.5,1999.052,-1.71,0.158
"Commercial bank branches (per 100,000 adults)",22,36.667,0.0,float64,38,38,0,19.021,35.752,16.731,27.583,26.915,5.54,-1.519,0.015
Crop production index (2014-2016 = 100),22,36.667,0.0,float64,38,37,1,69.56,111.22,41.66,91.601,91.34,11.782,-0.863,-0.111
Current health expenditure (% of GDP),22,36.667,0.0,float64,38,38,0,9.035,18.756,9.721,13.352,13.793,3.012,-1.635,0.024
Current health expenditure per capita (current US$),22,36.667,0.0,float64,38,38,0,2916.251,12473.791,9557.539999999999,6875.984,6305.684,2507.16,-0.428,0.637
"Current health expenditure per capita, PPP (current international $)",22,36.667,0.0,float64,38,38,0,3078.594,12473.791,9395.197,6790.169,6423.804,2597.757,-0.584,0.574
Fertilizer consumption (% of fertilizer production),22,36.667,0.0,float64,38,38,0,16.857,135.382,118.525,71.684,64.888,48.087,-2.0,0.063
Food production index (2014-2016 = 100),22,36.667,0.0,float64,38,38,0,80.11,112.78,32.67,95.409,95.12,9.242,-1.055,0.185
Land under cereal production (hectares),22,36.667,0.0,float64,38,38,0,13173800.0,61919594.0,48745794.0,35825505.0,33715601.0,21102076.917,-2.061,0.03
Livestock production index (2014-2016 = 100),22,36.667,0.0,float64,38,38,0,89.82,119.08,29.260000000000005,102.269,101.08,7.992,-0.603,0.375
"Mortality rate, infant (per 1,000 live births)",22,36.667,0.0,float64,38,25,12,4.3,6.8,2.5,5.408,5.35,0.731,-0.927,0.377
"Mortality rate, infant, female (per 1,000 live births)",22,36.667,0.0,float64,38,22,13,4.0,6.1,2.0999999999999996,4.932,4.85,0.616,-0.954,0.297
"Mortality rate, infant, male (per 1,000 live births)",22,36.667,0.0,float64,38,28,8,4.7,7.5,2.8,5.866,5.75,0.841,-0.977,0.414
"Mortality rate, neonatal (per 1,000 live births)",22,36.667,0.0,float64,38,14,10,3.2,4.5,1.2999999999999998,3.808,3.8,0.336,-0.466,0.353
"Mortality rate, under-5 (per 1,000 live births)",22,36.667,0.0,float64,38,30,8,4.9,8.1,3.1999999999999993,6.303,6.2,0.923,-0.932,0.346
"Mortality rate, under-5, female (per 1,000 live births)",22,36.667,0.0,float64,38,27,10,4.5,7.2,2.7,5.729,5.65,0.786,-0.922,0.3
"Mortality rate, under-5, male (per 1,000 live births)",22,36.667,0.0,float64,38,32,6,5.3,8.9,3.6000000000000005,6.832,6.65,1.056,-0.96,0.383
Net ODA provided to the least developed countries (% of GNI),22,36.667,0.0,float64,38,38,0,0.029,0.111,0.082,0.058,0.057,0.016,2.545,1.126
"Net ODA provided, to the least developed countries (current US$)",22,36.667,0.0,float64,38,38,0,547810000.0,12280050000.0,11732240000.0,4768830263.158,2574760000.0,4102978694.325,-1.601,0.403
"Net ODA provided, total (constant 2021 US$)",22,36.667,0.0,float64,38,38,0,3837517734.0,56430328449.0,52592810715.0,21114363095.421,18254586798.5,16737183459.838,-1.577,0.245
"Net ODA provided, total (current US$)",22,36.667,0.0,float64,38,38,0,2599130000.0,60328680000.0,57729550000.0,18540448684.211,14489525000.0,15344913742.883,-0.413,0.637
Number of deaths ages 10-14 years,22,36.667,0.0,float64,38,35,3,212.0,3902.0,3690.0,1776.553,1643.0,1574.558,-2.041,0.046
Number of deaths ages 15-19 years,22,36.667,0.0,float64,38,38,0,701.0,14957.0,14256.0,6354.737,5476.5,5727.397,-1.923,0.12
Number of deaths ages 20-24 years,22,36.667,0.0,float64,38,37,1,1227.0,27537.0,26310.0,11060.421,10154.0,9983.656,-1.959,0.081
Number of deaths ages 5-9 years,22,36.667,0.0,float64,38,32,3,145.0,2863.0,2718.0,1333.289,1299.0,1185.449,-2.076,0.023
Number of infant deaths,22,36.667,0.0,float64,38,38,0,1627.0,28237.0,26610.0,12932.079,10899.0,11518.151,-1.963,0.101
Number of neonatal deaths,22,36.667,0.0,float64,38,37,1,1248.0,18817.0,17569.0,8631.711,6609.5,7546.975,-1.949,0.116
Number of under-five deaths,22,36.667,0.0,float64,38,37,1,1848.0,33084.0,31236.0,15183.368,12724.0,13571.276,-1.963,0.102
"Nurses and midwives (per 1,000 people)",22,36.667,0.0,float64,38,38,0,8.529,15.45,6.920999999999999,10.618,10.29,1.498,2.443,1.44
"Out-of-pocket expenditure per capita, PPP (current international $)",22,36.667,0.0,float64,38,38,0,470.651,1335.449,864.798,885.205,904.922,222.2,-0.763,0.008
"People practicing open defecation, rural (% of rural population)",22,36.667,63.333,float64,38,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0
"People using at least basic sanitation services, rural (% of rural population)",22,36.667,0.0,float64,38,32,2,98.525,100.0,1.4749999999999943,99.267,99.159,0.454,-0.964,0.502
People using safely managed sanitation services (% of population),22,36.667,0.0,float64,38,38,0,78.302,97.244,18.941999999999993,89.366,90.403,7.921,-1.974,-0.091
"People using safely managed sanitation services, urban (% of urban population)",22,36.667,0.0,float64,38,37,1,78.443,97.233,18.790000000000006,89.417,90.374,7.841,-1.973,-0.09
Permanent cropland (% of land area),22,36.667,0.0,float64,38,32,4,0.018,0.344,0.32599999999999996,0.166,0.152,0.15,-2.077,0.024
"Prevalence of overweight (modeled estimate, % of children under 5)",22,36.667,0.0,float64,38,18,10,7.9,11.6,3.6999999999999993,9.661,9.15,1.532,-1.908,0.14
Prevalence of undernourishment (% of population),22,36.667,0.0,float64,38,1,1,2.5,2.5,0.0,2.5,2.5,0.0,0,0
"Probability of dying among adolescents ages 10-14 years (per 1,000)",22,36.667,0.0,float64,38,5,5,0.5,0.9,0.4,0.679,0.7,0.112,-0.771,0.073
"Probability of dying among adolescents ages 15-19 years (per 1,000)",22,36.667,0.0,float64,38,18,8,1.7,3.4,1.7,2.321,2.3,0.508,-0.695,0.575
"Probability of dying among children ages 5-9 years (per 1,000)",22,36.667,0.0,float64,38,4,4,0.4,0.7,0.29999999999999993,0.532,0.6,0.104,-1.329,-0.083
"Probability of dying among youth ages 20-24 years (per 1,000)",22,36.667,0.0,float64,38,19,10,2.5,6.2,3.7,3.787,3.8,1.046,-1.091,0.369
Risk of catastrophic expenditure for surgical care (% of people at risk),22,36.667,0.0,float64,38,9,8,0.1,1.0,0.9,0.471,0.4,0.258,-0.999,0.399
Risk of impoverishing expenditure for surgical care (% of people at risk),22,36.667,11.667,float64,38,6,6,0.0,0.5,0.5,0.224,0.15,0.176,-1.627,0.151
S&P Global Equity Indices (annual % change),22,36.667,0.0,float64,38,38,0,-49.04,57.533,106.57300000000001,7.84,12.086,20.659,1.162,-0.663
"School enrollment, primary, private (% of total primary)",22,36.667,0.0,float64,38,38,0,4.978,44.004,39.025999999999996,14.951,8.163,13.612,-0.654,1.131
Scientific and technical journal articles,22,36.667,0.0,float64,38,38,0,42633.37,472448.44,429815.07,242028.848,215006.45,186957.107,-2.063,0.032
"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",22,36.667,0.0,float64,38,38,0,10.289,16.68,6.391,13.028,12.719,1.605,-0.729,0.483
"Share of youth not in education, employment or training, male (% of male youth population) (modeled ILO estimate)",22,36.667,0.0,float64,38,38,0,9.904,18.972,9.068000000000001,12.721,12.779,1.757,2.943,0.964
"Share of youth not in education, employment or training, total (% of youth population) (modeled ILO estimate)",22,36.667,0.0,float64,38,38,0,10.409,17.865,7.455999999999998,12.867,12.797,1.395,3.272,1.206
Total fisheries production (metric tons),22,36.667,0.0,float64,38,38,0,870639.83,5599950.0,4729310.17,3156493.832,3034678.5,2102734.004,-2.061,0.028
Women's share of population ages 15+ living with HIV (%),22,36.667,0.0,float64,38,38,0,21.902,24.978,3.0760000000000005,22.981,22.736,0.924,-0.815,0.642
Domestic general government health expenditure (% of GDP),23,38.333,0.0,float64,37,37,0,6.487,10.693,4.2059999999999995,7.757,7.607,0.956,1.32,1.009
Domestic general government health expenditure (% of current health expenditure),23,38.333,0.0,float64,37,37,0,45.422,73.697,28.275000000000006,60.557,69.435,10.908,-1.914,-0.144
Domestic general government health expenditure (% of general government expenditure),23,38.333,0.0,float64,37,37,0,16.778,22.6,5.822000000000003,19.145,18.689,1.83,-0.483,0.847
Domestic general government health expenditure per capita (current US$),23,38.333,0.0,float64,37,37,0,2130.67,6703.26,4572.59,3897.531,3701.351,1035.802,1.214,0.993
"Domestic general government health expenditure per capita, PPP (current international $)",23,38.333,0.0,float64,37,37,0,2249.28,6703.26,4453.98,3836.113,3667.568,1091.955,0.696,0.939
Domestic private health expenditure (% of current health expenditure),23,38.333,0.0,float64,37,37,0,26.303,54.578,28.275000000000002,39.443,30.565,10.908,-1.914,0.144
Domestic private health expenditure per capita (current US$),23,38.333,0.0,float64,37,37,0,785.582,5357.069,4571.487,2827.161,1780.802,1528.921,-1.681,0.232
"Domestic private health expenditure per capita, PPP (current international $)",23,38.333,0.0,float64,37,37,0,829.314,5357.069,4527.755,2800.444,1848.578,1556.192,-1.696,0.22
External health expenditure (% of current health expenditure),23,38.333,61.667,float64,37,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0
External health expenditure per capita (current US$),23,38.333,61.667,float64,37,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0
"External health expenditure per capita, PPP (current international $)",23,38.333,61.667,float64,37,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Out-of-pocket expenditure (% of current health expenditure),23,38.333,0.0,float64,37,37,0,9.931,15.872,5.941000000000001,13.745,13.974,1.715,-1.014,-0.489
Out-of-pocket expenditure per capita (current US$),23,38.333,0.0,float64,37,37,0,445.833,1285.33,839.4969999999998,886.481,890.998,196.014,-0.318,-0.09
"People using at least basic drinking water services, rural (% of rural population)",23,38.333,0.0,float64,37,30,2,95.701,100.0,4.299000000000007,98.045,98.45,1.257,-0.46,-0.854
People using safely managed drinking water services (% of population),23,38.333,0.0,float64,37,37,0,95.355,99.04,3.6850000000000023,97.479,98.182,1.372,-1.498,-0.369
"School enrollment, secondary, private (% of total secondary)",23,38.333,0.0,float64,37,37,0,5.82,51.751,45.931,17.6,8.64,16.185,-0.729,1.109
Adjusted net national income (annual % growth),24,40.0,0.0,float64,36,36,0,-7.395,8.88,16.275,2.041,2.683,3.31,1.692,-1.063
Adjusted net national income (constant 2015 US$),24,40.0,0.0,float64,36,36,0,1033736463125.61,17373020331178.6,16339283868052.99,8033323407236.629,7073307115653.275,6981881777221.435,-2.008,0.074
Adjusted net national income (current US$),24,40.0,0.0,float64,36,36,0,830510057055.49,19593000990250.4,18762490933194.91,7903656928049.426,6005219411860.995,6971278296672.468,-1.748,0.232
Adjusted net national income per capita (annual % growth),24,40.0,0.0,float64,36,36,0,-8.393,8.279,16.672,1.128,1.853,3.357,1.719,-1.011
Adjusted net national income per capita (constant 2015 US$),24,40.0,0.0,float64,36,36,0,32366.158,52320.656,19954.498000000003,41129.314,39894.094,6518.953,-1.474,0.272
Adjusted net national income per capita (current US$),24,40.0,0.0,float64,36,36,0,26003.165,59006.359,33003.193999999996,41409.244,40345.685,7426.726,0.087,0.476
"Adjusted net savings, excluding particulate emission damage (% of GNI)",24,40.0,0.0,float64,36,36,0,0.847,11.741,10.894,6.589,6.498,2.5,0.123,0.024
"Adjusted net savings, excluding particulate emission damage (current US$)",24,40.0,0.0,float64,36,36,0,60423912911.793,1498549183556.76,1438125270644.967,543892941555.804,162025548656.047,526607587484.219,-1.176,0.708
"Adjusted net savings, including particulate emission damage (% of GNI)",24,40.0,0.0,float64,36,36,0,0.745,11.695,10.950000000000001,6.526,6.442,2.512,0.127,0.019
"Adjusted net savings, including particulate emission damage (current US$)",24,40.0,0.0,float64,36,36,0,59844021575.492,1484191418640.26,1424347397064.768,536336158908.048,161402135759.111,520982461197.774,-1.158,0.718
Adjusted savings: natural resources depletion (% of GNI),24,40.0,0.0,float64,36,36,0,0.045,3.316,3.271,0.761,0.503,0.773,2.918,1.873
Adjusted savings: net forest depletion (% of GNI),24,40.0,60.0,float64,36,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Adjusted savings: net forest depletion (current US$),24,40.0,60.0,float64,36,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Adjusted savings: particulate emission damage (% of GNI),24,40.0,0.0,float64,36,36,0,0.031,0.12,0.089,0.063,0.058,0.028,-0.949,0.594
Adjusted savings: particulate emission damage (current US$),24,40.0,0.0,float64,36,36,0,508588690.135,15743990483.146,15235401793.011,7556782647.756,7028241726.801,7082817799.057,-2.097,0.016
"Air transport, freight (million ton-km)",24,40.0,0.0,float64,36,36,0,1346.938,46004.646,44657.708,20850.56,19168.835,19143.277,-2.076,0.026
"Air transport, passengers carried",24,40.0,0.0,float64,36,36,0,24951000.0,926737000.0,901786000.0,399973734.112,231426500.0,351744694.628,-1.95,0.132
"Air transport, registered carrier departures worldwide",24,40.0,0.0,float64,36,36,0,511637.0,10099031.0,9587394.0,5283642.44,3809661.0,4251603.77,-2.055,0.055
"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",24,40.0,0.0,float64,36,27,3,5.62,39.659,34.039,23.125,22.912,14.663,-2.015,-0.004
"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",24,40.0,0.0,float64,36,27,3,11.597,14.416,2.819000000000001,13.292,13.142,0.781,-0.331,-0.483
"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",24,40.0,0.0,float64,36,27,3,47.199,80.155,32.956,63.583,64.198,14.1,-1.992,-0.021
"Annual freshwater withdrawals, total (% of internal resources)",24,40.0,0.0,float64,36,26,2,1.249,16.984,15.735000000000001,8.556,8.158,7.343,-2.106,0.009
"Annual freshwater withdrawals, total (billion cubic meters)",24,40.0,0.0,float64,36,26,2,35.6,478.6,443.0,241.319,230.131,206.711,-2.106,0.009
Average precipitation in depth (mm per year),24,40.0,0.0,float64,36,2,2,537.0,715.0,178.0,626.0,626.0,90.262,-2.121,0.0
"Bound rate, simple mean, all products (%)",24,40.0,0.0,float64,36,18,9,3.46,6.14,2.6799999999999997,4.519,4.28,1.028,-1.411,0.454
"Bound rate, simple mean, manufactured products (%)",24,40.0,0.0,float64,36,15,9,3.45,5.84,2.3899999999999997,4.676,4.71,1.089,-2.077,-0.012
"Bound rate, simple mean, primary products (%)",24,40.0,0.0,float64,36,21,7,2.72,7.2,4.48,4.094,3.315,1.625,-0.487,1.063
"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",24,40.0,0.0,float64,36,36,0,36.01,69.217,33.207,50.178,48.823,9.858,-0.996,0.449
"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",24,40.0,0.0,float64,36,36,0,32.99,66.82,33.82999999999999,47.638,44.603,10.267,-1.073,0.643
"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",24,40.0,0.0,float64,36,36,0,36.23,68.039,31.809000000000005,48.953,47.009,9.964,-1.044,0.582
"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",24,40.0,0.0,float64,36,36,0,79.12,95.454,16.33399999999999,87.576,87.726,3.485,0.654,-0.159
"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",24,40.0,0.0,float64,36,36,0,73.36,95.115,21.754999999999995,86.602,86.649,3.824,3.701,-0.786
"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",24,40.0,0.0,float64,36,36,0,77.02,95.289,18.269000000000005,87.107,87.305,3.595,1.546,-0.332
"Industrial design applications, nonresident, by count",24,40.0,0.0,float64,36,35,1,3430.0,37564.0,34134.0,11364.222,9422.0,8380.553,1.647,1.397
"Industrial design applications, resident, by count",24,40.0,0.0,float64,36,36,0,569.0,24405.0,23836.0,9883.056,7414.5,9610.048,-1.806,0.216
"International tourism, number of departures",24,40.0,0.0,float64,36,36,0,156000.0,170930093.75,170774093.75,79540036.024,64456000.0,50734393.889,-1.09,0.061
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,24,40.0,0.0,float64,36,26,2,3.666,30.33,26.663999999999998,16.042,15.407,12.342,-2.104,0.01
"Patent applications, nonresidents",24,40.0,0.0,float64,36,36,0,30113.0,336340.0,306227.0,149814.25,102217.5,124703.411,-1.792,0.246
"Patent applications, residents",24,40.0,0.0,float64,36,36,0,4053.0,295327.0,291274.0,130890.861,97529.0,129996.763,-2.0,0.089
"Railways, goods transported (million ton-km)",24,40.0,0.0,float64,36,36,0,294786.0,2702736.0,2407950.0,1416819.988,1274082.492,1057952.131,-2.075,0.027
Renewable electricity output (% of total electricity output),24,40.0,20.0,float64,36,25,1,0.0,63.298,63.298,24.056,10.206,27.288,-1.536,0.653
Renewable internal freshwater resources per capita (cubic meters),24,40.0,0.0,float64,36,36,0,8486.7,89233.139,80746.439,45370.701,42076.848,37050.008,-2.085,0.024
"Renewable internal freshwater resources, total (billion cubic meters)",24,40.0,0.0,float64,36,2,2,2818.0,2850.0,32.0,2834.0,2834.0,16.227,-2.121,0.0
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",24,40.0,0.0,float64,36,36,0,30.823,47.07,16.247,39.699,40.319,4.865,-1.07,-0.262
Births attended by skilled health staff (% of total),25,41.667,0.0,float64,35,15,8,97.8,100.0,2.200000000000003,98.8,99.0,0.593,-1.028,-0.322
Gini index,25,41.667,0.0,float64,35,24,10,31.7,41.5,9.8,37.423,39.7,3.822,-1.968,-0.188
Income share held by fourth 20%,25,41.667,0.0,float64,35,12,6,22.2,23.4,1.1999999999999993,22.766,22.8,0.259,0.027,0.068
Income share held by highest 10%,25,41.667,0.0,float64,35,25,9,24.0,30.7,6.699999999999999,27.654,29.1,2.529,-1.951,-0.18
Income share held by highest 20%,25,41.667,0.0,float64,35,25,8,39.1,46.9,7.799999999999997,43.466,45.2,2.965,-1.962,-0.181
Income share held by lowest 10%,25,41.667,0.0,float64,35,10,6,1.8,3.0,1.2,2.263,2.0,0.476,-1.874,0.203
Income share held by lowest 20%,25,41.667,0.0,float64,35,14,7,5.2,7.7,2.5,6.237,5.7,0.96,-1.919,0.189
Income share held by second 20%,25,41.667,0.0,float64,35,13,9,10.2,12.8,2.6000000000000014,11.391,10.7,1.027,-1.988,0.167
Income share held by third 20%,25,41.667,0.0,float64,35,14,10,15.0,17.2,2.1999999999999993,16.14,15.7,0.798,-1.865,0.152
"International tourism, receipts (% of total exports)",25,41.667,0.0,float64,35,35,0,3.395,37.444,34.049,13.983,9.15,11.991,-0.575,1.083
"International tourism, receipts (current US$)",25,41.667,0.0,float64,35,35,0,94000000.0,241984000000.0,241890000000.0,89674171428.571,19994000000.0,93026634018.4,-1.468,0.472
Poverty gap at $2.15 a day (2017 PPP) (%),25,41.667,0.0,float64,35,6,5,0.1,1.0,0.9,0.451,0.2,0.354,-1.978,0.111
