Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
"Adolescents out of school, male (% of male lower secondary school age)",478,64.595,0.0,float64,262,262,0,0.042,73.496,12.591,11.686,10.085,8.317,2.048
"Over-age students, primary (% of enrollment)",478,64.595,1.216,float64,262,249,5,0.0,36.981,8.349,5.358,8.329,1.677,1.405
Antiretroviral therapy coverage (% of people living with HIV),479,64.73,0.946,float64,261,80,64,0.0,86.0,35.184,31.0,25.073,-1.072,0.36
"Industrial design applications, resident, by count",479,64.73,0.0,float64,261,235,11,1.0,785857.0,40476.146,1216.0,135184.347,16.191,4.106
Methane (CH4) emissions from Industrial Processes (Mt CO2e),480,64.865,5.676,float64,260,183,16,0.0,7.987,0.478,0.06,1.463,14.599,3.917
"Net bilateral aid flows from DAC donors, Norway (current US$)",480,64.865,0.0,float64,260,227,24,10000.0,81639999.39,8783192.263,3170000.076,12303290.832,6.415,2.266
"Unemployment with intermediate education, male (% of male labor force with intermediate education)",480,64.865,0.0,float64,260,248,12,0.14,25.479,4.8,4.081,3.13,7.207,1.848
Unemployment with advanced education (% of total labor force with advanced education),481,65.0,0.0,float64,259,246,13,0.456,15.31,3.999,3.414,2.466,4.328,1.899
"Children out of school, primary, female",482,65.135,0.0,float64,258,256,2,4.0,1146950.0,66087.379,5604.0,166752.255,16.279,3.802
"Children out of school, primary, male",482,65.135,0.0,float64,258,258,0,13.0,899402.0,73239.674,7703.0,173658.319,9.479,3.178
External balance on goods and services (constant LCU),482,65.135,0.0,float64,258,256,2,-238964543136970.0,514886205894510.0,8194215265760.12,-253500000.0,69650087398791.22,22.613,3.47
Unemployment with basic education (% of total labor force with basic education),482,65.135,0.0,float64,258,248,9,0.167,35.593,4.596,3.603,3.913,15.838,2.698
"Gross intake ratio in first grade of primary education, female (% of relevant age group)",483,65.27,0.0,float64,257,257,0,28.174,145.288,107.161,105.939,14.58,8.723,-1.317
"Gross intake ratio in first grade of primary education, male (% of relevant age group)",483,65.27,0.0,float64,257,257,0,32.43,156.105,109.223,106.648,16.382,5.01,-0.48
"Trained teachers in primary education, female (% of female teachers)",483,65.27,0.0,float64,257,190,1,8.333,100.0,91.14,96.711,14.546,8.2,-2.703
"Trained teachers in primary education, male (% of male teachers)",483,65.27,0.0,float64,257,187,3,28.621,100.0,90.264,97.111,15.242,3.922,-2.109
"Unemployment with basic education, female (% of female labor force with basic education)",483,65.27,0.0,float64,257,246,11,0.128,43.956,4.509,3.272,4.503,23.086,3.419
"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",484,65.405,0.0,float64,256,244,12,3.32,96.825,50.983,59.299,23.207,-1.041,-0.443
"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",484,65.405,0.0,float64,256,242,14,5.906,95.29,55.156,62.363,23.116,-1.176,-0.345
"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",484,65.405,0.0,float64,256,243,13,6.26,97.109,53.021,61.225,23.022,-1.121,-0.412
"Net official flows from UN agencies, UNFPA (current US$)",484,65.405,0.27,float64,256,246,10,-6176.0,10493253.708,2540455.693,2105199.933,1657162.578,1.527,0.998
Real effective exchange rate index (2010 = 100),484,65.405,0.0,float64,256,244,1,58.115,152.993,104.743,103.794,15.771,0.239,0.22
"Unemployment with basic education, male (% of male labor force with basic education)",484,65.405,0.0,float64,256,251,5,0.159,32.466,4.702,3.912,3.773,12.883,2.447
"Net financial flows, RDB concessional (NFL, current US$)",486,65.676,0.541,float64,254,250,2,-141559000.0,392329000.0,17974763.055,0.0,77135736.49,6.878,2.139
"Unemployment with intermediate education, female (% of female labor force with intermediate education)",486,65.676,0.0,float64,254,249,5,0.336,29.648,5.743,4.436,4.733,6.367,2.246
"Children out of school, female (% of female primary school age)",487,65.811,0.0,float64,253,253,0,0.067,28.44,5.737,4.55,4.969,3.413,1.592
"Children out of school, male (% of male primary school age)",487,65.811,0.0,float64,253,253,0,0.043,28.801,6.392,5.343,4.816,2.883,1.365
"Over-age students, primary, female (% of female enrollment)",488,65.946,1.486,float64,252,240,3,0.0,36.28,7.854,4.76,8.018,2.122,1.487
"Over-age students, primary, male (% of male enrollment)",488,65.946,1.216,float64,252,242,2,0.0,37.622,9.093,6.355,8.866,1.027,1.247
CPIA building human resources rating (1=low to 6=high),489,66.081,0.0,float64,251,6,5,1.5,4.5,3.265,3.0,0.555,-0.722,0.215
CPIA business regulatory environment rating (1=low to 6=high),489,66.081,0.0,float64,251,6,5,1.5,4.0,2.876,3.0,0.522,-0.174,-0.574
CPIA debt policy rating (1=low to 6=high),489,66.081,0.0,float64,251,8,7,1.5,5.0,3.353,3.5,0.853,-0.776,-0.039
CPIA economic management cluster average (1=low to 6=high),489,66.081,0.0,float64,251,35,27,2.0,4.667,3.316,3.333,0.595,-1.094,0.058
CPIA efficiency of revenue mobilization rating (1=low to 6=high),489,66.081,0.0,float64,251,5,5,2.5,4.5,3.333,3.5,0.51,-0.006,0.389
CPIA equity of public resource use rating (1=low to 6=high),489,66.081,0.0,float64,251,6,6,2.0,4.5,3.4,3.5,0.648,-0.479,-0.102
CPIA financial sector rating (1=low to 6=high),489,66.081,0.0,float64,251,6,6,1.5,4.0,2.799,3.0,0.516,-0.141,0.011
CPIA fiscal policy rating (1=low to 6=high),489,66.081,0.0,float64,251,7,7,1.5,4.5,3.106,3.0,0.675,-0.287,0.298
CPIA gender equality rating (1=low to 6=high),489,66.081,0.0,float64,251,5,5,2.5,4.5,3.307,3.0,0.563,-0.851,0.247
CPIA macroeconomic management rating (1=low to 6=high),489,66.081,0.0,float64,251,9,6,1.5,5.5,3.492,3.5,0.616,0.09,0.095
CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),489,66.081,0.0,float64,251,6,6,1.5,4.0,2.95,3.0,0.582,-0.492,-0.219
CPIA property rights and rule-based governance rating (1=low to 6=high),489,66.081,0.0,float64,251,8,7,1.0,4.5,3.07,3.0,0.669,-0.094,-0.54
CPIA public sector management and institutions cluster average (1=low to 6=high),489,66.081,0.0,float64,251,20,17,1.9,4.2,3.083,3.0,0.435,0.167,0.55
CPIA quality of budgetary and financial management rating (1=low to 6=high),489,66.081,0.0,float64,251,4,4,2.5,4.0,3.141,3.0,0.495,-1.058,0.156
CPIA quality of public administration rating (1=low to 6=high),489,66.081,0.0,float64,251,5,5,2.0,4.0,2.829,3.0,0.584,-0.748,0.284
CPIA structural policies cluster average (1=low to 6=high),489,66.081,0.0,float64,251,28,24,1.833,4.167,3.181,3.167,0.396,-0.02,-0.043
CPIA trade rating (1=low to 6=high),489,66.081,0.0,float64,251,8,5,1.5,5.0,3.871,4.0,0.552,0.635,-0.554
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",489,66.081,0.0,float64,251,6,6,1.5,4.0,3.058,3.0,0.578,0.029,-0.557
IDA resource allocation index (1=low to 6=high),489,66.081,0.0,float64,251,130,54,1.983,4.1,3.179,3.142,0.389,-0.008,0.339
"Net bilateral aid flows from DAC donors, Austria (current US$)",490,66.216,0.135,float64,250,150,37,0.0,106949996.948,2467639.982,689999.998,7788595.649,131.997,10.327
"Share of youth not in education, employment or training, female (% of female youth population)",490,66.216,0.0,float64,250,250,0,3.56,55.848,19.001,17.09,11.322,0.154,0.819
"Share of youth not in education, employment or training, male (% of male youth population)",490,66.216,0.0,float64,250,243,6,2.24,53.456,13.28,10.814,9.027,4.022,1.743
"Share of youth not in education, employment or training, total (% of youth population)",490,66.216,0.0,float64,250,247,3,2.97,53.669,16.094,13.611,9.843,1.508,1.173
CPIA policies for social inclusion/equity cluster average (1=low to 6=high),491,66.351,0.0,float64,249,19,18,2.2,4.1,3.129,3.1,0.451,-0.918,0.43
CPIA social protection rating (1=low to 6=high),491,66.351,0.0,float64,249,5,4,2.0,4.0,2.731,2.5,0.52,-1.032,0.331
"Unemployment with advanced education, male (% of male labor force with advanced education)",492,66.486,0.0,float64,248,240,8,0.233,16.04,3.965,3.375,2.465,4.665,1.971
Terrestrial and marine protected areas (% of total territorial area),493,66.622,0.27,float64,247,154,84,0.0,99.957,14.154,5.188,22.85,6.297,2.552
Terrestrial protected areas (% of total land area),493,66.622,0.27,float64,247,187,59,0.0,59.658,16.382,13.327,13.769,1.122,1.253
"Unemployment with advanced education, female (% of female labor force with advanced education)",493,66.622,0.0,float64,247,239,8,0.417,17.943,4.249,3.598,2.719,7.039,2.328
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",495,66.892,0.0,float64,245,223,12,15.31,100.0,82.48,89.067,18.365,1.801,-1.489
"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",495,66.892,0.0,float64,245,218,13,30.73,100.0,87.206,91.84,14.263,1.96,-1.513
"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",495,66.892,0.0,float64,245,218,13,22.51,100.0,84.615,90.6,16.228,2.009,-1.537
"Net official flows from UN agencies, IFAD (current US$)",496,67.027,0.0,float64,244,223,14,-18464000.702,38209999.084,4337250.02,1439999.998,7784394.177,4.167,1.658
"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",497,67.162,0.0,float64,243,232,11,6.78,98.957,67.3,73.925,22.167,-0.225,-0.79
"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",497,67.162,0.0,float64,243,231,12,12.18,98.62,69.321,76.7,21.387,-0.419,-0.76
"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",498,67.297,0.0,float64,242,231,11,18.07,99.06,71.805,79.162,20.426,-0.601,-0.704
Dimension 2.2: Online access,499,67.432,0.0,float64,241,134,76,0.044,1.0,0.459,0.396,0.236,-0.757,0.507
Dimension 2.2: Online access - Download Options Score,499,67.432,3.108,float64,241,112,81,0.0,1.0,0.367,0.311,0.256,-0.36,0.537
Dimension 2.2: Online access - Machine Readability Score,499,67.432,4.324,float64,241,99,62,0.0,1.0,0.47,0.417,0.367,-1.578,0.135
Dimension 2.2: Online access - Metadata Available Score,499,67.432,0.0,float64,241,118,69,0.089,1.0,0.462,0.433,0.187,1.13,1.083
Dimension 2.2: Online access - Non-Proprietary format Score,499,67.432,1.622,float64,241,90,58,0.0,1.0,0.716,0.771,0.264,1.194,-1.262
Dimension 2.2: Online access - Terms of Use Score,499,67.432,17.973,float64,241,51,31,0.0,1.0,0.282,0.0,0.396,-0.912,0.942
Dimension 4.3: Geospatial Data,499,67.432,0.676,float64,241,116,73,0.0,0.795,0.286,0.286,0.167,0.745,0.692
"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",499,67.432,0.135,float64,241,230,11,0.0,55.532,24.309,21.943,15.078,-0.944,0.467
"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",499,67.432,0.135,float64,241,230,11,0.0,53.345,23.708,21.73,14.398,-1.222,0.251
Geospatial data available at 1st Admin Level,499,67.432,0.676,float64,241,116,73,0.0,0.795,0.286,0.286,0.167,0.745,0.692
Labor force with advanced education (% of total working-age population with advanced education),499,67.432,0.0,float64,241,241,0,46.637,94.656,78.391,79.194,7.954,0.42,-0.512
"Labor force with advanced education, female (% of female working-age population with advanced education)",499,67.432,0.0,float64,241,240,1,34.518,92.232,73.834,75.296,10.3,0.139,-0.562
"Labor force with advanced education, male (% of male working-age population with advanced education)",499,67.432,0.0,float64,241,239,2,56.05,98.881,82.831,82.945,6.903,0.628,-0.488
Net investment in nonfinancial assets (% of GDP),499,67.432,0.0,float64,241,241,0,-4.828,60.755,4.725,2.841,6.953,26.495,4.396
Net investment in nonfinancial assets (current LCU),499,67.432,0.0,float64,241,241,0,-16962300000.0,247574095363953.0,7357447345091.909,9403560266.66,28184459822822.67,35.788,5.704
ODIN Open Data Openness score,499,67.432,0.0,float64,241,134,76,0.044,1.0,0.459,0.396,0.236,-0.757,0.507
Births attended by skilled health staff (% of total),500,67.568,0.0,float64,240,90,33,14.6,100.0,92.505,99.0,15.452,9.366,-2.987
Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),500,67.568,0.0,float64,240,235,4,0.013,29.978,3.18,1.273,5.636,8.232,2.981
Compilation of monetary and financial statistics,500,67.568,10.405,float64,240,2,2,0.0,1.0,0.679,1.0,0.468,-1.415,-0.772
"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",500,67.568,0.135,float64,240,228,12,0.0,53.24,23.252,21.658,14.322,-1.198,0.202
Central government accounting status,501,67.703,19.324,float64,239,3,3,0.0,1.0,0.276,0.0,0.371,-0.569,0.938
Labor force with intermediate education (% of total working-age population with intermediate education),501,67.703,0.0,float64,239,236,3,35.988,92.87,67.244,68.3,9.806,0.69,-0.49
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",501,67.703,0.0,float64,239,236,3,25.856,89.14,58.053,57.991,11.615,-0.152,-0.177
"Labor force with intermediate education, male (% of male working-age population with intermediate education)",501,67.703,0.0,float64,239,238,1,43.28,96.325,75.762,76.902,9.234,1.008,-0.689
"Listed domestic companies, total",503,67.973,0.0,float64,237,215,16,6.0,12730.0,1307.751,749.0,1701.723,25.201,4.395
"Net bilateral aid flows from DAC donors, Finland (current US$)",503,67.973,0.135,float64,237,180,42,-1350000.024,28770000.458,3480084.399,1090000.033,5565032.185,6.994,2.595
"Repeaters, primary, total (% of total enrollment)",503,67.973,0.676,float64,237,232,2,0.0,19.885,3.752,1.375,5.022,1.615,1.618
Market capitalization of listed domestic companies (% of GDP),505,68.243,0.0,float64,235,235,0,7.394,1777.226,168.153,84.306,289.328,10.919,3.371
Market capitalization of listed domestic companies (current US$),505,68.243,0.0,float64,235,235,0,1643140000.0,14437446150000.0,1466692786817.426,486765920000.0,2242670616070.695,8.543,2.632
"School enrollment, primary (% net)",505,68.243,0.0,float64,235,235,0,67.473,99.892,92.669,94.693,6.638,2.793,-1.695
"Labor force with basic education, female (% of female working-age population with basic education)",507,68.514,0.0,float64,233,233,0,15.071,91.138,48.339,46.234,15.67,-0.038,0.391
Dimension 2.4: Data services,508,68.649,7.162,float64,232,2,2,0.0,1.0,0.772,1.0,0.421,-0.307,-1.302
Labor force with basic education (% of total working-age population with basic education),508,68.649,0.0,float64,232,231,1,18.95,96.62,58.392,59.18,14.568,0.233,-0.198
NADA metadata,508,68.649,7.162,float64,232,2,2,0.0,1.0,0.772,1.0,0.421,-0.307,-1.302
Dimension 5.2: Standards and Methods,509,68.784,0.405,float64,231,21,21,0.0,1.0,0.466,0.45,0.264,-0.719,0.308
Pillar 5 - Data Infrastructure - Score,509,68.784,0.405,float64,231,21,21,0.0,100.0,46.558,45.0,26.403,-0.719,0.308
Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),509,68.784,0.405,float64,231,21,21,0.0,100.0,46.558,45.0,26.403,-0.719,0.308
"Stocks traded, total value (% of GDP)",509,68.784,0.0,float64,231,231,0,0.004,1102.605,106.242,58.523,171.114,11.509,3.23
"Stocks traded, total value (current US$)",509,68.784,0.0,float64,231,231,0,900000.0,40359993540000.0,2048003713770.983,219611952181.099,5353521687773.282,29.169,5.057
"Labor force with basic education, male (% of male working-age population with basic education)",510,68.919,0.0,float64,230,230,0,19.39,95.901,68.186,70.459,14.866,0.854,-0.868
"Stocks traded, turnover ratio of domestic shares (%)",510,68.919,0.0,float64,230,230,0,0.053,480.287,71.279,51.847,67.594,6.088,1.977
"Repeaters, primary, female (% of female enrollment)",511,69.054,0.676,float64,229,225,1,0.0,18.497,3.285,0.989,4.622,1.646,1.655
"Repeaters, primary, male (% of male enrollment)",511,69.054,1.081,float64,229,222,1,0.0,21.063,4.265,1.647,5.537,1.34,1.532
Other manufacturing (% of value added in manufacturing),512,69.189,0.0,float64,228,228,0,-1.072,74.977,37.608,40.032,15.201,0.342,-0.637
Marine protected areas (% of territorial waters),513,69.324,0.541,float64,227,164,55,0.0,100.0,10.668,0.925,23.866,7.121,2.814
Pillar 4 - Data Sources - Score,514,69.459,0.0,float64,226,166,49,11.767,94.175,47.727,44.65,21.449,-0.93,0.206
Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),514,69.459,0.0,float64,226,166,49,11.767,94.175,47.727,44.65,21.449,-0.93,0.206
"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",515,69.595,0.811,float64,225,219,2,0.0,752287400254.3,47791372473.013,8931502970.0,116308412032.732,18.521,4.196
"Food, beverages and tobacco (% of value added in manufacturing)",515,69.595,0.0,float64,225,225,0,0.293,98.491,27.4,23.947,20.441,2.361,1.349
S&P Global Equity Indices (annual % change),515,69.595,0.0,float64,225,225,0,-68.176,130.067,8.518,6.738,28.239,1.614,0.386
Fertilizer consumption (% of fertilizer production),516,69.73,0.0,float64,224,224,0,50.429,7391.178,420.254,217.868,700.937,44.807,5.484
"Net bilateral aid flows from DAC donors, Ireland (current US$)",517,69.865,1.081,float64,223,136,33,0.0,30829999.924,2053318.366,500000.0,4399584.742,16.021,3.716
Energy use (kg of oil equivalent per capita),518,70.0,0.0,float64,222,222,0,60.414,9697.025,2338.877,1558.185,2272.322,0.577,1.122
"Central government debt, total (% of GDP)",520,70.27,0.0,float64,220,220,0,6.26,216.329,57.987,45.908,44.438,3.46,1.944
"Central government debt, total (current LCU)",520,70.27,0.0,float64,220,219,1,45481901.0,8880565529776930.0,390896181485646.2,417011118500.0,1173818829988444.2,23.993,4.585
Fossil fuel energy consumption (% of total),520,70.27,4.324,float64,220,186,2,0.0,100.0,65.225,80.559,33.637,-0.515,-0.926
"Net official flows from UN agencies, ILO (current US$)",520,70.27,0.0,float64,220,220,0,2330.0,4214540.005,746119.499,384292.632,803162.454,2.774,1.6
"Secondary education, vocational pupils",520,70.27,2.162,float64,220,205,1,0.0,21140347.0,1449528.833,12643.0,4356777.772,11.69,3.589
Textiles and clothing (% of value added in manufacturing),520,70.27,0.0,float64,220,220,0,0.113,77.031,9.383,4.803,11.895,11.946,3.154
"Tertiary education, academic staff (% female)",521,70.405,0.0,float64,219,218,1,11.408,84.534,43.362,42.861,11.788,1.387,0.246
"Adjusted net enrollment rate, primary (% of primary school age children)",522,70.541,0.0,float64,218,218,0,67.473,100.0,93.835,96.101,6.295,3.885,-1.936
"Net bilateral aid flows from DAC donors, Spain (current US$)",522,70.541,1.081,float64,218,158,23,-31750000.0,67449996.948,1154036.687,59999.999,12573146.359,5.852,1.209
"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",522,70.541,0.0,float64,218,218,0,-74342924000.0,109506702000.0,3652565816.514,271891500.0,14710473596.231,26.671,3.232
"PNG, commercial banks and other creditors (NFL, current US$)",522,70.541,0.0,float64,218,218,0,-37064811000.0,48497233000.0,2138585577.982,204363500.0,7420779127.047,17.267,2.172
"Part time employment, female (% of total female employment)",523,70.676,0.0,float64,217,211,6,4.57,69.7,31.567,30.4,15.996,-0.972,0.407
"Part time employment, male (% of total male employment)",523,70.676,0.0,float64,217,209,7,4.41,56.99,22.581,22.69,11.139,0.176,0.561
"Part time employment, total (% of total employment)",523,70.676,0.0,float64,217,212,5,4.89,60.52,26.519,26.22,12.855,-0.724,0.348
"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",525,70.946,0.0,float64,215,204,11,0.91,68.048,28.055,25.175,16.59,-0.851,0.226
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",525,70.946,0.0,float64,215,203,12,2.451,66.34,29.966,27.162,17.361,-1.133,0.267
"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",525,70.946,0.0,float64,215,203,12,1.83,66.239,28.976,26.38,16.655,-1.034,0.193
"People with basic handwashing facilities including soap and water, rural (% of rural population)",525,70.946,0.0,float64,215,77,20,17.968,96.316,61.984,69.441,22.616,-0.94,-0.558
"Pupil-teacher ratio, secondary",526,71.081,0.0,float64,214,214,0,6.167,37.869,18.263,16.28,6.803,0.354,0.966
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",529,71.486,0.0,float64,211,211,0,18.64,227.787,95.643,95.941,39.226,1.062,0.683
GDP per unit of energy use (PPP $ per kg of oil equivalent),529,71.486,0.0,float64,211,211,0,3.491,27.666,10.122,8.436,4.976,2.168,1.536
GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),529,71.486,0.0,float64,211,211,0,4.39,53.649,12.949,10.423,7.813,10.707,2.838
People with basic handwashing facilities including soap and water (% of population),530,71.622,0.0,float64,210,210,0,26.957,97.207,68.755,74.49,19.886,-0.369,-0.861
"People with basic handwashing facilities including soap and water, urban (% of urban population)",530,71.622,0.0,float64,210,77,20,42.621,98.3,79.784,83.767,12.964,1.06,-1.246
Research and development expenditure (% of GDP),531,71.757,0.0,float64,209,209,0,0.032,4.93,1.313,0.97,1.226,-0.106,0.905
Chemicals (% of value added in manufacturing),533,72.027,0.0,float64,207,207,0,0.466,28.113,6.182,4.625,5.438,1.957,1.382
Pillar 2 - Data Services - Score,533,72.027,0.0,float64,207,119,70,4.0,100.0,65.369,63.067,22.039,-0.02,-0.495
SPI Overall Score,533,72.027,0.0,float64,207,207,0,14.578,91.453,61.703,61.21,18.433,-0.758,-0.252
Statistical performance indicators (SPI): Overall score (scale 0-100),533,72.027,0.0,float64,207,207,0,14.578,91.453,61.703,61.21,18.433,-0.758,-0.252
Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),533,72.027,0.0,float64,207,119,70,4.0,100.0,65.369,63.067,22.039,-0.02,-0.495
Dimension 5.1: Legislation and governance,534,72.162,1.486,float64,206,2,2,0.0,1.0,0.947,1.0,0.225,14.154,-4.002
Legislation Indicator based on PARIS21 indicators on SDG 17.18.2,534,72.162,1.486,float64,206,2,2,0.0,1.0,0.947,1.0,0.225,14.154,-4.002
Trained teachers in secondary education (% of total teachers),534,72.162,0.0,float64,206,158,1,0.392,100.0,86.68,94.27,20.365,4.965,-2.223
Electricity production from coal sources (% of total),536,72.432,3.378,float64,204,180,1,0.0,96.958,34.942,27.918,28.489,-0.684,0.599
Electricity production from hydroelectric sources (% of total),536,72.432,6.486,float64,204,157,1,0.0,76.186,17.775,7.001,22.857,0.057,1.247
Electricity production from natural gas sources (% of total),536,72.432,4.865,float64,204,168,2,0.0,99.112,31.978,24.052,29.002,-0.069,0.924
Electricity production from oil sources (% of total),536,72.432,0.0,float64,204,203,1,0.002,95.614,8.873,3.003,18.788,14.023,3.75
"Electricity production from oil, gas and coal sources (% of total)",536,72.432,0.0,float64,204,187,1,19.79,100.0,75.793,85.728,23.777,-0.486,-0.857
"Electricity production from renewable sources, excluding hydroelectric (% of total)",536,72.432,5.946,float64,204,161,1,0.0,24.579,3.187,1.095,5.257,4.246,2.222
"Electricity production from renewable sources, excluding hydroelectric (kWh)",536,72.432,5.946,float64,204,145,7,0.0,283851000000.0,10295563725.49,781500000.0,32254629172.187,41.031,6.022
"Secondary education, vocational pupils (% female)",538,72.703,0.0,float64,202,202,0,6.88,58.333,39.641,42.618,10.66,1.514,-1.4
Machinery and transport equipment (% of value added in manufacturing),539,72.838,0.0,float64,201,201,0,0.006,67.699,23.463,23.136,14.717,0.223,0.461
Trained teachers in preprimary education (% of total teachers),542,73.243,0.0,float64,198,145,1,3.22,100.0,85.2,95.727,21.237,2.057,-1.654
"Depositors with commercial banks (per 1,000 adults)",544,73.514,0.0,float64,196,196,0,6.501,2902.272,823.819,686.21,660.477,0.351,0.946
Depth of credit information index (0=low to 8=high),544,73.514,7.703,float64,196,7,7,0.0,8.0,4.444,6.0,3.085,-1.375,-0.519
Strength of legal rights index (0=weak to 12=strong),544,73.514,0.946,float64,196,13,13,0.0,12.0,6.842,7.0,3.314,-0.979,-0.3
"Risk premium on lending (lending rate minus treasury bill rate, %)",545,73.649,0.0,float64,195,195,0,-0.1,15.254,4.374,3.927,2.611,2.708,1.484
"Net official flows from UN agencies, IAEA (current US$)",546,73.784,0.0,float64,194,167,19,10000.0,1539999.962,450865.034,409999.996,274636.522,1.142,0.96
"PPG, private creditors (NFL, current US$)",546,73.784,0.405,float64,194,192,1,-14749822000.0,90077582000.0,3395643762.887,3655500.0,11664108243.517,27.715,4.918
"Persistence to grade 5, total (% of cohort)",546,73.784,0.0,float64,194,194,0,61.299,99.9,89.062,91.825,10.821,-0.23,-0.862
"Pupil-teacher ratio, preprimary",546,73.784,0.0,float64,194,194,0,7.819,42.289,20.187,18.261,7.054,0.071,0.784
Discrepancy in expenditure estimate of GDP (constant LCU),547,73.919,3.649,float64,193,161,6,-68081129316820.0,317296482496220.0,8042102176286.437,267123.503,38872588913334.055,35.328,5.34
"Pupil-teacher ratio, lower secondary",547,73.919,0.0,float64,193,192,1,7.868,41.994,19.669,18.056,6.827,1.088,1.08
Electric power consumption (kWh per capita),548,74.054,0.0,float64,192,192,0,54.965,10972.88,4271.372,2449.949,3848.41,-1.535,0.411
Electricity production from nuclear sources (% of total),549,74.189,21.216,float64,191,35,1,0.0,37.842,3.115,0.0,8.935,6.169,2.785
"School enrollment, secondary (% net)",549,74.189,0.0,float64,191,191,0,27.449,99.785,70.965,74.753,18.595,-0.695,-0.524
Alternative and nuclear energy (% of total energy use),550,74.324,2.432,float64,190,173,1,0.0,18.493,3.972,1.359,5.395,0.899,1.532
Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),550,74.324,2.027,float64,190,85,51,0.0,100.0,44.032,40.5,33.034,-1.303,0.255
Children (0-14) living with HIV,550,74.324,0.0,float64,190,78,43,100.0,18000.0,4220.526,3350.0,4643.98,1.635,1.456
Children (ages 0-14) newly infected with HIV,550,74.324,0.0,float64,190,51,24,100.0,3800.0,693.211,500.0,915.89,3.708,2.095
Combustible renewables and waste (% of total energy),550,74.324,2.703,float64,190,171,1,0.0,71.763,13.295,3.924,19.739,2.003,1.794
"Energy imports, net (% of energy use)",550,74.324,0.0,float64,190,190,0,-849.555,99.601,-30.082,11.653,153.445,9.19,-2.735
"Intentional homicides, male (per 100,000 male)",550,74.324,1.486,float64,190,180,1,0.0,49.771,4.029,1.245,6.705,21.746,3.88
"Net bilateral aid flows from DAC donors, Belgium (current US$)",550,74.324,1.351,float64,190,150,13,-10079999.924,29819999.695,3020842.093,394999.996,6724021.469,4.396,1.921
"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",550,74.324,0.135,float64,190,131,31,0.0,28989999.771,3225736.876,570000.023,5584494.21,4.715,2.262
"School enrollment, secondary, female (% net)",550,74.324,0.0,float64,190,190,0,23.352,99.798,72.483,76.865,19.332,-0.442,-0.728
"School enrollment, secondary, male (% net)",550,74.324,0.0,float64,190,190,0,31.39,99.772,69.795,73.211,18.063,-0.847,-0.341
"Intentional homicides, female (per 100,000 female)",551,74.459,1.486,float64,189,179,1,0.0,7.288,1.125,0.727,1.206,5.204,2.13
"Trained teachers in secondary education, female (% of female teachers)",551,74.459,0.0,float64,189,143,1,0.391,100.0,86.705,94.291,20.685,5.341,-2.329
"Trained teachers in secondary education, male (% of male teachers)",551,74.459,0.0,float64,189,142,2,0.394,100.0,84.616,93.3,21.641,3.215,-1.865
"Borrowers from commercial banks (per 1,000 adults)",552,74.595,0.0,float64,188,188,0,0.625,1167.446,268.212,189.67,283.756,1.856,1.506
"Net bilateral aid flows from DAC donors, Denmark (current US$)",552,74.595,0.541,float64,188,166,17,-21170000.076,82540000.916,7907925.552,1769999.981,16239263.769,8.651,2.807
Electric power transmission and distribution losses (% of output),553,74.73,0.0,float64,187,186,1,1.791,39.096,9.924,8.0,6.398,3.692,1.72
"Net bilateral aid flows from DAC donors, Netherlands (current US$)",553,74.73,0.0,float64,187,144,25,-19069999.695,175990005.493,6312352.938,620000.005,19270868.446,34.694,4.977
