Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Spread,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
"Persistence to last grade of primary, total (% of cohort)",478,56.905,0.0,float64,362,362,0,16.416,99.737,83.321,87.641,90.824,10.449,7.16,-2.03
Goods and services expense (% of expense),479,57.024,0.0,float64,361,359,2,2.07,33.837,31.767000000000003,14.829,14.901,5.916,-0.172,0.027
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",479,57.024,0.0,float64,361,358,3,23.94,98.659,74.71900000000001,59.644,58.31,8.12,2.491,0.571
"Labor force with intermediate education, male (% of male working-age population with intermediate education)",479,57.024,0.0,float64,361,358,3,46.52,96.561,50.041000000000004,80.794,80.918,5.621,6.771,-1.555
"Unemployment with intermediate education, female (% of female labor force with intermediate education)",480,57.143,0.0,float64,360,352,8,1.74,38.908,37.168,10.28,9.529,4.938,3.876,1.333
Net lending (+) / net borrowing (-) (% of GDP),481,57.262,0.0,float64,359,359,0,-12.501,12.164,24.665,-2.324,-2.258,3.223,3.282,0.516
Net lending (+) / net borrowing (-) (current LCU),481,57.262,0.0,float64,359,359,0,-89781817023363.4,18432869980000.0,108214687003363.4,-1699641735439.838,-2435746202.827,9071399950114.75,58.585,-7.087
"Unemployment with intermediate education, male (% of male labor force with intermediate education)",481,57.262,0.0,float64,359,352,7,1.35,37.203,35.853,6.887,6.25,3.467,17.412,2.772
"Net financial flows, RDB nonconcessional (NFL, current US$)",482,57.381,0.833,float64,358,352,1,-3641626000.0,2100187000.0,5741813000.0,147042698.324,65114000.0,416073548.347,22.659,-1.66
"Pupil-teacher ratio, secondary",482,57.381,0.0,float64,358,358,0,5.275,33.733,28.458,16.243,15.513,5.378,0.568,0.878
"School enrollment, secondary (% net)",482,57.381,0.0,float64,358,358,0,36.742,99.281,62.53900000000001,74.201,75.692,12.821,0.318,-0.692
"School enrollment, tertiary (gross), gender parity index (GPI)",484,57.619,0.0,float64,356,355,1,0.95,1.817,0.867,1.312,1.321,0.189,-0.681,0.06
"School enrollment, tertiary, female (% gross)",484,57.619,0.0,float64,356,356,0,0.12,148.926,148.80599999999998,48.79,40.219,30.554,0.318,1.004
"School enrollment, tertiary, male (% gross)",484,57.619,0.0,float64,356,356,0,0.115,91.502,91.387,33.67,28.949,21.731,-0.127,0.809
"School enrollment, secondary, female (% net)",485,57.738,0.0,float64,355,354,1,35.859,100.0,64.14099999999999,76.144,78.07,12.7,0.696,-0.856
"School enrollment, secondary, male (% net)",485,57.738,0.0,float64,355,355,0,37.415,98.676,61.261,71.955,73.456,12.956,0.101,-0.583
"Internally displaced persons, new displacement associated with disasters (number of cases)",486,57.857,0.0,float64,354,218,78,2.0,3000000.0,2999998.0,87008.249,6950.0,303340.398,48.197,6.398
Time required to get electricity (days),487,57.976,0.0,float64,353,47,38,18.0,208.0,190.0,67.228,61.0,34.213,3.161,1.516
"Persistence to grade 5, female (% of cohort)",488,58.095,0.0,float64,352,351,1,33.508,100.0,66.49199999999999,90.788,93.888,8.996,6.869,-2.138
"Persistence to grade 5, male (% of cohort)",488,58.095,0.0,float64,352,351,1,26.231,100.0,73.769,89.076,92.259,9.544,7.852,-2.153
"Secondary education, vocational pupils",488,58.095,1.548,float64,352,334,6,0.0,3784089.0,3784089.0,252426.971,57361.0,536960.203,21.905,4.294
"Net bilateral aid flows from DAC donors, Norway (current US$)",490,58.333,0.357,float64,350,279,47,-11899999.619,678599975.586,690499975.2049999,11145514.208,2359999.895,42151686.156,183.01,12.181
Dimension 2.1: Data Releases,492,58.571,11.429,float64,348,3,3,0.0,1.0,1.0,0.494,0.5,0.368,-1.148,0.018
SDDS/e-GDDS subscription,492,58.571,11.429,float64,348,3,3,0.0,1.0,1.0,0.494,0.5,0.368,-1.148,0.018
"Share of youth not in education, employment or training, female (% of female youth population)",492,58.571,0.0,float64,348,344,4,5.62,58.62,53.0,28.622,27.107,8.185,0.204,0.621
"Share of youth not in education, employment or training, male (% of male youth population)",492,58.571,0.0,float64,348,344,4,3.299,45.87,42.571,14.218,13.573,6.527,5.627,1.898
"Share of youth not in education, employment or training, total (% of youth population)",492,58.571,0.0,float64,348,345,3,5.06,52.05,46.989999999999995,21.422,20.058,5.945,3.123,1.037
Subsidies and other transfers (current LCU),492,58.571,0.0,float64,348,346,2,45469343.0,279367264679404.0,279367219210061.0,7467217766058.329,23349896173.235,31420548825523.9,38.393,5.944
Risk of catastrophic expenditure for surgical care (% of people at risk),493,58.69,0.0,float64,347,243,75,1.6,63.8,62.199999999999996,22.263,17.5,14.939,-0.498,0.726
Risk of impoverishing expenditure for surgical care (% of people at risk),493,58.69,0.0,float64,347,245,76,5.2,66.7,61.5,25.961,21.9,15.865,-0.651,0.704
Subsidies and other transfers (% of expense),493,58.69,0.0,float64,347,345,2,2.012,75.299,73.287,34.766,33.077,15.473,-0.527,0.398
"Trained teachers in primary education, female (% of female teachers)",493,58.69,0.119,float64,347,297,5,0.0,100.0,100.0,82.747,87.52,15.655,2.424,-1.223
"Trained teachers in primary education, male (% of male teachers)",493,58.69,0.119,float64,347,293,9,0.0,100.0,100.0,77.389,81.26,18.981,0.075,-0.737
Bank nonperforming loans to total gross loans (%),496,59.048,0.0,float64,344,344,0,0.509,24.687,24.178,3.967,2.793,3.815,9.595,2.916
Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),500,59.524,0.595,float64,340,312,10,0.0,13.229,13.229,0.968,0.261,2.116,14.329,3.688
"Secondary education, vocational pupils (% female)",502,59.762,0.0,float64,338,336,2,11.538,72.761,61.223,48.019,49.495,10.021,2.498,-1.067
National Accounts base year,504,60.0,23.81,float64,336,3,3,0.0,1.0,1.0,0.266,0.0,0.356,-0.422,0.959
"Net financial flows, RDB concessional (NFL, current US$)",504,60.0,2.024,float64,336,292,14,-46540000.0,123145000.0,169685000.0,2766508.929,-7075000.0,33702457.177,2.645,1.871
System of national accounts in use,504,60.0,5.595,float64,336,3,3,0.0,1.0,1.0,0.637,0.5,0.346,-0.874,-0.424
"Net bilateral aid flows from DAC donors, Netherlands (current US$)",505,60.119,0.357,float64,335,195,46,-11510000.229,124040000.916,135550001.14499998,6042567.18,219999.999,14994679.671,21.825,4.002
"Net official flows from UN agencies, UNAIDS (current US$)",509,60.595,0.833,float64,331,234,43,0.0,2049999.952,2049999.952,323463.579,200000.003,337282.057,3.205,1.482
"Persistence to last grade of primary, female (% of cohort)",510,60.714,0.0,float64,330,329,1,18.611,100.0,81.389,88.772,92.566,10.678,6.81,-2.067
"Persistence to last grade of primary, male (% of cohort)",510,60.714,0.0,float64,330,330,0,14.459,100.0,85.541,86.484,89.841,11.224,6.215,-1.881
Bank capital to assets ratio (%),511,60.833,0.0,float64,329,329,0,2.319,40.01,37.690999999999995,8.911,8.853,2.725,50.84,4.403
Net ODA received (% of central government expense),511,60.833,0.0,float64,329,329,0,-11.931,147.585,159.51600000000002,5.962,1.811,12.804,50.303,5.818
"Current education expenditure, primary (% of total expenditure in primary public institutions)",513,61.071,0.0,float64,327,283,2,64.749,100.0,35.251000000000005,94.167,96.168,6.252,2.75,-1.61
"International tourism, number of departures",513,61.071,0.0,float64,327,311,14,124000.0,128903000.0,128779000.0,6830335.78,1079000.0,21650191.409,16.852,4.222
Trained teachers in secondary education (% of total teachers),514,61.19,0.119,float64,326,296,2,0.0,100.0,100.0,74.093,80.188,21.665,-0.737,-0.561
"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",516,61.429,0.0,float64,324,285,2,51.485,100.0,48.515,92.573,95.814,8.036,3.464,-1.686
People using safely managed drinking water services (% of population),519,61.786,0.0,float64,321,305,5,40.318,99.873,59.55500000000001,68.396,64.084,19.344,-1.336,0.283
"Maternal mortality ratio (national estimate, per 100,000 live births)",520,61.905,3.214,float64,320,117,74,0.0,732.0,732.0,56.847,48.5,61.448,58.147,6.216
"PPG, bonds (NFL, current US$)",521,62.024,3.571,float64,319,255,16,-12469020000.0,36510163000.0,48979183000.0,1543760501.567,0.0,5260485388.896,19.856,3.983
"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",521,62.024,3.214,float64,319,264,13,-10215978000.0,53719108000.0,63935086000.0,2174393824.451,15298000.0,7212520264.075,22.947,4.385
"Net bilateral aid flows from DAC donors, Czech Republic (current US$)",523,62.262,1.667,float64,317,49,30,0.0,2769999.981,2769999.981,112208.202,39999.999,208343.786,84.675,7.393
"Patent applications, residents",523,62.262,0.0,float64,317,156,43,1.0,5480.0,5479.0,417.445,27.0,1089.208,11.389,3.501
"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",528,62.857,0.833,float64,312,158,56,0.0,16389999.39,16389999.39,1514198.715,384999.99,2910033.53,8.343,2.937
"People using safely managed sanitation services, urban (% of urban population)",529,62.976,0.0,float64,311,298,5,11.684,99.242,87.558,38.249,38.525,18.146,2.458,1.266
"Pupil-teacher ratio, preprimary",529,62.976,0.0,float64,311,311,0,5.587,62.0,56.413,19.261,18.741,6.699,4.715,1.133
"Net official flows from UN agencies, ILO (current US$)",533,63.452,0.0,float64,307,294,5,2930.0,3092920.065,3089990.065,645403.289,424580.574,650921.205,1.381,1.409
"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",534,63.571,0.0,float64,306,141,7,3.67,100.0,96.33,94.894,100.0,16.317,14.515,-3.812
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",534,63.571,27.262,float64,306,78,1,0.0,29.763,29.763,2.115,0.0,5.364,9.169,3.045
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",534,63.571,13.929,float64,306,190,1,0.0,100.0,100.0,28.52,7.077,35.308,-0.602,0.936
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",534,63.571,1.786,float64,306,206,4,0.0,100.0,100.0,75.423,97.586,34.564,-0.274,-1.136
Energy use (kg of oil equivalent per capita),535,63.69,0.0,float64,305,305,0,256.754,16222.455,15965.701,1991.134,907.185,3488.661,9.218,3.278
People using safely managed sanitation services (% of population),535,63.69,0.0,float64,305,297,1,15.911,95.323,79.41199999999999,40.982,41.69,16.108,2.497,1.222
Domestic credit provided by financial sector (% of GDP),536,63.81,0.0,float64,304,304,0,10.514,147.275,136.761,55.396,50.122,26.157,0.96,0.974
Other expense (current LCU),537,63.929,0.0,float64,303,303,0,5539000.0,55079995982691.6,55079990443691.6,2191547490945.426,11892664341.902,7804327362674.299,24.167,4.773
Other expense (% of expense),538,64.048,0.0,float64,302,302,0,0.189,32.391,32.202,9.28,8.166,6.085,1.621,1.188
"People using safely managed drinking water services, urban (% of urban population)",538,64.048,0.0,float64,302,252,10,46.543,99.422,52.879,73.493,73.467,15.844,-0.904,-0.083
"Trained teachers in secondary education, female (% of female teachers)",540,64.286,0.119,float64,300,264,3,0.0,100.0,100.0,75.387,81.036,21.495,-0.43,-0.674
"Trained teachers in secondary education, male (% of male teachers)",540,64.286,0.119,float64,300,264,5,0.0,100.0,100.0,71.123,75.979,23.403,-1.017,-0.394
"Net bilateral aid flows from DAC donors, Ireland (current US$)",542,64.524,1.31,float64,298,160,51,0.0,6849999.905,6849999.905,904899.332,449999.988,1081512.923,5.322,1.952
Net acquisition of financial assets (% of GDP),543,64.643,0.0,float64,297,297,0,-8.729,11.24,19.969,0.591,0.405,2.375,4.516,0.8
Net acquisition of financial assets (current LCU),543,64.643,0.0,float64,297,297,0,-15811744000000.0,43230663000000.0,59042407000000.0,455214787792.994,244827408.0,4135864778887.893,67.048,6.69
"Net incurrence of liabilities, total (% of GDP)",544,64.762,0.0,float64,296,296,0,-10.25,15.661,25.911,3.244,2.889,3.447,1.773,0.663
"Net incurrence of liabilities, total (current LCU)",544,64.762,0.0,float64,296,295,1,-16758029000000.0,119673606205449.0,136431635205449.0,2580186092047.383,7718840454.918,11529627379864.398,52.858,6.656
Fossil fuel energy consumption (% of total),546,65.0,4.762,float64,294,255,1,0.0,99.93,99.93,58.858,71.139,30.757,-0.669,-0.736
Terrestrial and marine protected areas (% of total territorial area),546,65.0,0.0,float64,294,195,86,0.009,92.351,92.342,10.777,5.235,16.181,12.975,3.225
Terrestrial protected areas (% of total land area),547,65.119,0.0,float64,293,226,67,0.0,56.879,56.879,19.191,18.57,11.572,0.938,0.844
GDP per unit of energy use (PPP $ per kg of oil equivalent),548,65.238,0.0,float64,292,292,0,1.47,22.52,21.05,10.474,10.528,4.044,-0.108,-0.195
"Borrowers from commercial banks (per 1,000 adults)",551,65.595,0.0,float64,289,289,0,1.163,736.052,734.889,219.576,190.47,149.23,1.674,1.186
"Industrial design applications, nonresident, by count",551,65.595,0.0,float64,289,197,44,1.0,4128.0,4127.0,416.087,85.0,735.003,4.957,2.368
CPI base year,552,65.714,17.381,float64,288,3,3,0.0,1.0,1.0,0.253,0.0,0.264,-1.306,0.258
"Nurses and midwives (per 1,000 people)",552,65.714,0.0,float64,288,284,4,0.286,13.34,13.054,3.212,2.197,2.656,1.434,1.463
Progression to secondary school (%),552,65.714,0.0,float64,288,288,0,54.999,99.954,44.95499999999999,93.67,96.431,8.234,6.344,-2.525
"Net financial flows, IDA (NFL, current US$)",553,65.833,1.19,float64,287,201,17,-47034000.0,159489000.0,206523000.0,12274972.125,66000.0,28312416.261,7.245,2.463
"Part time employment, female (% of total female employment)",553,65.833,0.0,float64,287,277,10,3.2,63.48,60.279999999999994,34.673,36.88,12.928,-0.268,-0.553
"Part time employment, male (% of total male employment)",553,65.833,0.0,float64,287,270,16,1.24,46.66,45.419999999999995,21.466,21.39,8.11,-0.126,-0.019
"Part time employment, total (% of total employment)",553,65.833,0.0,float64,287,272,15,1.99,50.67,48.68,26.834,27.08,9.828,-0.321,-0.368
"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",556,66.19,0.0,float64,284,278,6,0.452,48.619,48.167,16.735,16.123,7.772,1.708,0.802
"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",556,66.19,0.0,float64,284,277,7,0.471,47.122,46.651,14.844,14.102,6.777,2.0,0.938
"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",556,66.19,0.0,float64,284,274,8,0.46,47.974,47.513999999999996,15.826,15.34,7.076,2.034,0.869
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",556,66.19,0.0,float64,284,284,0,34.749,491.188,456.43899999999996,97.869,71.056,97.05,7.618,2.975
GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),556,66.19,0.0,float64,284,284,0,2.036,28.778,26.741999999999997,14.482,14.074,5.606,0.018,-0.256
Arms imports (SIPRI trend indicator values),558,66.429,1.667,float64,282,125,44,0.0,1093000000.0,1093000000.0,82914893.617,20000000.0,150957277.045,15.02,3.445
"Pupil-teacher ratio, lower secondary",560,66.667,0.0,float64,280,280,0,6.007,34.754,28.747,17.63,16.794,5.796,-0.083,0.666
"Industrial design applications, resident, by count",561,66.786,0.0,float64,279,165,45,1.0,4520.0,4519.0,450.437,53.0,984.845,7.06,2.807
Social contributions (% of revenue),561,66.786,0.0,float64,279,279,0,0.006,36.42,36.414,14.213,11.493,10.995,-0.842,0.597
Social contributions (current LCU),561,66.786,0.0,float64,279,279,0,239182.0,62026593471124.1,62026593231942.1,2625564621162.568,16242388424.9,8462298909807.58,22.651,4.642
Marine protected areas (% of territorial waters),562,66.905,0.238,float64,278,219,59,0.0,96.566,96.566,7.455,0.9,16.55,18.93,4.129
"Literacy rate, youth female (% of females ages 15-24)",563,67.024,0.0,float64,277,185,54,70.481,100.0,29.519000000000005,97.78,98.7,2.83,36.697,-4.99
Electricity production from coal sources (% of total),564,67.143,20.238,float64,276,107,1,0.0,41.381,41.381,3.583,0.0,6.941,8.811,2.736
Electricity production from hydroelectric sources (% of total),564,67.143,1.429,float64,276,260,2,0.0,100.0,100.0,42.472,40.485,28.594,-1.033,0.138
Electricity production from natural gas sources (% of total),564,67.143,14.405,float64,276,156,1,0.0,99.767,99.767,16.907,4.846,25.493,2.765,1.83
Electricity production from oil sources (% of total),564,67.143,0.714,float64,276,271,1,0.0,96.716,96.716,28.406,21.024,26.32,-0.15,0.83
"Electricity production from oil, gas and coal sources (% of total)",564,67.143,0.714,float64,276,266,2,0.0,100.0,100.0,48.896,47.284,27.088,-0.743,0.081
"Electricity production from renewable sources, excluding hydroelectric (% of total)",564,67.143,6.548,float64,276,222,1,0.0,44.984,44.984,6.195,2.29,9.024,3.386,1.939
"Electricity production from renewable sources, excluding hydroelectric (kWh)",564,67.143,6.548,float64,276,197,17,0.0,70487000000.0,70487000000.0,2626025362.319,492000000.0,7740988106.724,37.516,5.671
"Progression to secondary school, female (%)",567,67.5,0.0,float64,273,244,1,59.703,100.0,40.297,94.01,96.365,7.462,5.169,-2.206
"Progression to secondary school, male (%)",567,67.5,0.0,float64,273,226,1,48.15,100.0,51.85,93.053,96.253,10.114,6.068,-2.523
Gini index,568,67.619,0.0,float64,272,143,77,35.6,59.5,23.9,47.581,47.75,4.711,-0.581,-0.036
Income share held by fourth 20%,568,67.619,0.0,float64,272,48,41,18.3,23.3,5.0,20.849,20.8,1.171,-0.978,0.071
Income share held by highest 10%,568,67.619,0.0,float64,272,133,79,27.6,46.1,18.5,36.526,36.7,4.2,-0.829,0.013
Income share held by highest 20%,568,67.619,0.0,float64,272,137,84,43.3,62.9,19.6,52.751,53.1,4.141,-0.702,-0.026
Income share held by lowest 10%,568,67.619,0.0,float64,272,23,21,0.5,2.9,2.4,1.519,1.5,0.446,-0.416,0.26
Income share held by lowest 20%,568,67.619,0.0,float64,272,47,34,1.9,7.2,5.300000000000001,4.308,4.3,0.955,-0.383,0.176
Income share held by second 20%,568,67.619,0.0,float64,272,52,44,5.6,11.6,6.0,8.681,8.6,1.139,-0.402,0.022
Income share held by third 20%,568,67.619,0.0,float64,272,52,46,10.6,15.9,5.300000000000001,13.415,13.3,1.218,-0.795,0.053
Poverty gap at $2.15 a day (2017 PPP) (%),568,67.619,1.667,float64,272,64,37,0.0,12.1,12.1,1.808,1.15,1.989,5.948,2.16
Poverty gap at $3.65 a day (2017 PPP) (%),568,67.619,0.0,float64,272,108,66,0.1,24.1,24.0,4.564,3.55,3.983,3.335,1.583
Poverty gap at $6.85 a day (2017 PPP) (%),568,67.619,0.0,float64,272,168,78,1.1,47.7,46.6,12.434,10.9,7.825,0.944,0.88
Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),568,67.619,0.0,float64,272,116,61,0.1,29.2,29.099999999999998,5.056,3.65,4.816,3.986,1.736
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),568,67.619,0.0,float64,272,179,67,0.4,58.0,57.6,12.314,10.2,9.094,2.005,1.166
Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),568,67.619,0.0,float64,272,200,58,4.6,85.8,81.2,30.522,29.1,15.088,-0.436,0.329
Poverty headcount ratio at societal poverty line (% of population),568,67.619,0.0,float64,272,134,62,17.2,41.8,24.599999999999998,27.521,27.35,4.173,0.25,0.377
Prosperity gap (average shortfall from a prosperity standard of $25/day),568,67.619,0.0,float64,272,66,49,1.4,11.7,10.299999999999999,3.95,3.6,1.804,2.767,1.376
"Pupil-teacher ratio, upper secondary",568,67.619,0.0,float64,272,272,0,3.71,34.714,31.003999999999998,15.309,14.387,6.01,0.284,0.887
Research and development expenditure (% of GDP),569,67.738,0.0,float64,271,271,0,0.015,1.371,1.356,0.316,0.275,0.274,3.186,1.674
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",570,67.857,0.0,float64,270,170,49,0.928,1.134,0.20599999999999985,1.005,1.004,0.015,27.843,2.886
"Literacy rate, youth male (% of males ages 15-24)",570,67.857,0.0,float64,270,196,44,74.367,100.0,25.632999999999996,97.247,98.13,3.093,22.545,-3.98
"Literacy rate, youth total (% of people ages 15-24)",570,67.857,0.0,float64,270,190,48,72.347,100.0,27.653000000000006,97.49,98.38,2.921,26.931,-4.332
Proportion of people living below 50 percent of median income (%),570,67.857,0.0,float64,270,112,70,12.0,28.2,16.2,20.175,20.15,3.07,-0.281,-0.107
"PPG, IDA (DOD, current US$)",571,67.976,0.595,float64,269,265,1,0.0,1749718000.0,1749718000.0,195295242.346,26977000.0,327736634.387,4.135,2.069
Business process,572,68.095,26.905,float64,268,2,2,0.0,1.0,1.0,0.157,0.0,0.364,1.619,1.899
Classification of household consumption,572,68.095,9.405,float64,268,2,2,0.0,1.0,1.0,0.705,1.0,0.457,-1.189,-0.905
Classification of national industry,572,68.095,1.548,float64,268,3,3,0.0,1.0,1.0,0.681,0.5,0.287,-0.72,-0.223
Classification of status of employment,572,68.095,20.119,float64,268,2,2,0.0,1.0,1.0,0.369,0.0,0.484,-1.717,0.544
Compilation of government finance statistics,572,68.095,23.095,float64,268,3,3,0.0,1.0,1.0,0.207,0.0,0.361,0.414,1.418
"Physicians (per 1,000 people)",572,68.095,0.0,float64,268,261,7,0.086,9.429,9.343,2.104,1.685,1.732,4.84,2.113
"Risk premium on lending (lending rate minus treasury bill rate, %)",572,68.095,0.0,float64,268,262,4,-3.518,38.638,42.156,7.403,5.294,7.54,6.511,2.506
Dimension 2.2: Online access,574,68.333,0.0,float64,266,146,92,0.025,0.846,0.821,0.409,0.38,0.171,-0.274,0.224
Dimension 2.2: Online access - Download Options Score,574,68.333,3.333,float64,266,114,86,0.0,0.963,0.963,0.273,0.269,0.186,0.637,0.642
Dimension 2.2: Online access - Machine Readability Score,574,68.333,2.262,float64,266,132,74,0.0,1.0,1.0,0.514,0.498,0.292,-1.077,-0.15
Dimension 2.2: Online access - Metadata Available Score,574,68.333,0.0,float64,266,126,72,0.024,1.0,0.976,0.453,0.461,0.186,0.594,0.225
Dimension 2.2: Online access - Non-Proprietary format Score,574,68.333,2.262,float64,266,128,81,0.0,1.0,1.0,0.59,0.671,0.286,-0.574,-0.708
Dimension 2.2: Online access - Terms of Use Score,574,68.333,16.31,float64,266,65,47,0.0,0.967,0.967,0.214,0.0,0.301,-0.446,1.039
Dimension 4.3: Geospatial Data,574,68.333,2.262,float64,266,105,65,0.0,0.63,0.63,0.221,0.228,0.131,0.01,0.321
Geospatial data available at 1st Admin Level,574,68.333,2.262,float64,266,105,65,0.0,0.63,0.63,0.221,0.228,0.131,0.01,0.321
"Government expenditure per student, primary (% of GDP per capita)",574,68.333,0.0,float64,266,266,0,4.343,49.068,44.724999999999994,14.582,14.209,6.513,8.37,2.237
Net intake rate in grade 1 (% of official school-age population),574,68.333,0.0,float64,266,266,0,17.595,98.925,81.33,72.319,69.665,12.446,0.713,0.166
ODIN Open Data Openness score,574,68.333,0.0,float64,266,146,92,0.025,0.846,0.821,0.409,0.38,0.171,-0.274,0.224
"Energy imports, net (% of energy use)",575,68.452,0.0,float64,265,265,0,-296.28,99.886,396.16599999999994,-8.484,25.628,96.529,0.527,-1.197
"Net intake rate in grade 1, female (% of official school-age population)",575,68.452,0.0,float64,265,265,0,18.273,99.002,80.729,72.481,69.888,12.527,0.639,0.162
"Net intake rate in grade 1, male (% of official school-age population)",575,68.452,0.0,float64,265,265,0,16.932,98.859,81.92699999999999,72.187,69.952,12.536,0.684,0.156
Electric power consumption (kWh per capita),576,68.571,0.0,float64,264,264,0,24.027,7613.07,7589.043,1967.431,1432.851,1631.47,3.079,1.728
"Government expenditure per student, secondary (% of GDP per capita)",578,68.81,0.0,float64,262,262,0,2.976,53.628,50.652,16.611,15.522,8.229,5.164,1.548
Methane (CH4) emissions from Industrial Processes (Mt CO2e),580,69.048,10.238,float64,260,143,18,0.0,0.422,0.422,0.062,0.007,0.101,3.872,2.096
"School enrollment, primary, female (% net)",580,69.048,0.0,float64,260,260,0,74.588,99.173,24.585000000000008,90.691,91.97,5.063,0.215,-0.796
"School enrollment, primary, male (% net)",580,69.048,0.0,float64,260,260,0,73.334,99.642,26.307999999999993,90.491,92.272,5.686,-0.146,-0.783
"Current education expenditure, total (% of total expenditure in public institutions)",581,69.167,0.0,float64,259,241,2,58.43,100.0,41.57,92.56,95.076,6.846,4.026,-1.796
Net investment in nonfinancial assets (% of GDP),582,69.286,0.0,float64,258,258,0,-2.107,7.636,9.743,2.389,2.01,1.621,0.645,0.942
Net investment in nonfinancial assets (current LCU),582,69.286,0.0,float64,258,252,6,-14040744980000.0,21962716000000.0,36003460980000.0,576623524774.84,6440213162.489,2622275400560.789,32.919,4.069
Central government accounting status,584,69.524,18.214,float64,256,3,3,0.0,1.0,1.0,0.334,0.0,0.435,-1.315,0.7
Claims on other sectors of the domestic economy (% of GDP),584,69.524,0.0,float64,256,256,0,15.719,126.125,110.406,46.335,37.4,23.943,1.37,1.357
Compilation of monetary and financial statistics,584,69.524,1.548,float64,256,2,2,0.0,1.0,1.0,0.949,1.0,0.22,15.062,-4.116
Dimension 2.4: Data services,584,69.524,7.857,float64,256,2,2,0.0,1.0,1.0,0.742,1.0,0.438,-0.765,-1.114
Dimension 5.2: Standards and Methods,584,69.524,0.0,float64,256,17,17,0.15,0.95,0.7999999999999999,0.454,0.4,0.194,-0.489,0.629
NADA metadata,584,69.524,7.857,float64,256,2,2,0.0,1.0,1.0,0.742,1.0,0.438,-0.765,-1.114
Pillar 5 - Data Infrastructure - Score,584,69.524,0.0,float64,256,17,17,15.0,95.0,80.0,45.41,40.0,19.426,-0.489,0.629
Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),584,69.524,0.0,float64,256,17,17,15.0,95.0,80.0,45.41,40.0,19.426,-0.489,0.629
Trained teachers in preprimary education (% of total teachers),584,69.524,0.238,float64,256,229,2,0.0,100.0,100.0,73.451,77.795,22.961,0.195,-0.92
Electricity production from nuclear sources (% of total),585,69.643,26.31,float64,255,35,1,0.0,7.856,7.856,0.547,0.0,1.499,7.523,2.834
Pillar 4 - Data Sources - Score,585,69.643,0.0,float64,255,196,50,18.333,86.9,68.56700000000001,52.51,52.475,15.325,-0.581,-0.098
Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),585,69.643,0.0,float64,255,196,50,18.333,86.9,68.56700000000001,52.51,52.475,15.325,-0.581,-0.098
Alternative and nuclear energy (% of total energy use),586,69.762,1.31,float64,254,244,1,0.0,18.38,18.38,6.227,5.569,4.878,-0.875,0.492
Combustible renewables and waste (% of total energy),586,69.762,0.0,float64,254,254,0,0.06,62.965,62.905,18.137,12.269,16.095,0.326,1.155
"Adjusted net enrollment rate, primary, female (% of primary school age children)",587,69.881,0.0,float64,253,253,0,74.792,99.634,24.842,92.415,93.734,5.234,0.718,-1.02
"Adjusted net enrollment rate, primary, male (% of primary school age children)",587,69.881,0.0,float64,253,253,0,73.46,99.939,26.479,91.879,93.896,5.867,0.062,-0.896
Electric power transmission and distribution losses (% of output),587,69.881,0.0,float64,253,253,0,2.304,66.49,64.18599999999999,15.825,13.706,10.256,7.15,2.355
"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",589,70.119,0.0,float64,251,224,1,53.068,100.0,46.932,93.238,94.938,6.677,5.204,-1.71
"PPG, other private creditors (NFL, current US$)",589,70.119,1.31,float64,251,221,15,-2874649000.0,17321056000.0,20195705000.0,241500450.199,-2203000.0,1855438995.724,54.573,7.126
People with basic handwashing facilities including soap and water (% of population),594,70.714,0.0,float64,246,230,2,22.265,94.977,72.712,74.341,83.442,21.096,0.98,-1.497
"Net bilateral aid flows from DAC donors, Poland (current US$)",595,70.833,3.571,float64,245,36,18,0.0,30569999.695,30569999.695,187877.55,20000.0,1952393.946,243.279,15.571
Female share of employment in senior and middle management (%),597,71.071,0.0,float64,243,242,1,11.387,63.984,52.597,38.079,37.096,8.779,1.189,0.594
