Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
Tax payments (number),359,33.241,0.0,float64,721,61,53,3.0,147.0,27.848,27.0,21.813,8.232,2.202
Time to prepare and pay taxes (hours),359,33.241,0.648,float64,721,194,135,0.0,2600.0,310.633,260.0,275.023,31.47,4.835
Total tax and contribution rate (% of profit),359,33.241,0.0,float64,721,271,142,7.4,137.6,40.276,36.6,19.305,5.441,1.888
Antiretroviral therapy coverage (% of people living with HIV),363,33.611,1.111,float64,717,92,82,0.0,93.0,34.768,33.0,21.928,-0.739,0.346
"Net financial flows, RDB nonconcessional (NFL, current US$)",363,33.611,0.463,float64,717,708,4,-3641626000.0,2100187000.0,117744688.733,22596109.8,355821748.722,21.983,-0.72
"Net bilateral aid flows from DAC donors, Australia (current US$)",365,33.796,0.926,float64,715,321,81,0.0,606400024.414,13497524.503,330000.013,57817168.731,45.177,6.379
"New business density (new registrations per 1,000 people ages 15-64)",365,33.796,0.0,float64,715,715,0,0.056,20.091,2.724,1.78,2.739,4.9,1.945
New businesses registered (number),365,33.796,0.0,float64,715,686,24,2.0,767491.0,34127.622,5437.0,87227.253,22.508,4.394
"Adjusted net savings, excluding particulate emission damage (% of GNI)",367,33.981,0.0,float64,713,713,0,-26.628,37.455,9.277,8.901,8.728,0.743,0.189
"Adjusted net savings, excluding particulate emission damage (current US$)",367,33.981,0.0,float64,713,713,0,-88913050456.767,2953309412690.56,56737873254.597,2536495494.473,295791927842.125,51.001,7.058
"Unemployment, female (% of female labor force) (national estimate)",367,33.981,0.0,float64,713,698,15,0.237,61.6,12.006,9.84,9.554,4.265,1.66
"Unemployment, male (% of male labor force) (national estimate)",367,33.981,0.0,float64,713,681,28,0.259,42.7,9.399,6.836,7.693,1.987,1.489
"Intentional homicides (per 100,000 people)",368,34.074,0.648,float64,712,706,1,0.0,106.82,12.748,6.345,14.846,4.461,1.918
"Lower secondary completion rate, total (% of relevant age group)",368,34.074,0.0,float64,712,712,0,13.274,170.983,86.092,88.877,17.317,2.871,-0.474
"Net bilateral aid flows from DAC donors, Finland (current US$)",368,34.074,1.481,float64,712,280,116,-4099999.905,152860000.61,1781460.672,409999.996,6721115.272,368.698,17.292
Procedures to build a warehouse (number),371,34.352,0.0,float64,709,30,25,7.0,37.0,16.507,16.0,5.085,0.983,0.713
"Revenue, excluding grants (% of GDP)",371,34.352,0.0,float64,709,709,0,9.625,49.302,24.618,24.206,7.271,-0.214,0.363
"Revenue, excluding grants (current LCU)",371,34.352,0.0,float64,709,708,1,30745549.0,2966217400980490.0,47360305560277.82,218107800000.0,249632331973548.94,53.29,6.881
Tax revenue (% of GDP),371,34.352,0.0,float64,709,709,0,0.915,34.629,16.434,16.127,5.302,0.295,0.305
Tax revenue (current LCU),371,34.352,0.0,float64,709,708,1,27823772.0,2273166824777960.0,31290385776799.43,155952200000.0,185200811313282.5,63.798,7.632
Taxes on goods and services (% of revenue),371,34.352,0.0,float64,709,708,1,0.253,77.688,33.665,35.369,13.766,-0.325,-0.349
Taxes on goods and services (current LCU),371,34.352,0.0,float64,709,708,1,7901248.0,1103076547902560.0,13920008864224.738,65017303900.0,85671936730064.86,70.94,8.004
"Taxes on income, profits and capital gains (% of revenue)",371,34.352,0.0,float64,709,708,1,0.874,75.238,22.898,22.507,11.72,0.038,0.429
"Taxes on income, profits and capital gains (% of total taxes)",371,34.352,0.0,float64,709,708,1,1.648,130.54,34.547,32.237,16.109,2.739,0.989
"Taxes on income, profits and capital gains (current LCU)",371,34.352,0.0,float64,709,708,1,10811629.0,998213803714799.0,14852874712132.064,53643540853.38,88229704526793.53,57.782,7.358
Time required to build a warehouse (days),371,34.352,0.0,float64,709,170,108,38.0,558.0,183.336,159.0,88.112,1.773,1.182
"Net official flows from UN agencies, IAEA (current US$)",375,34.722,0.0,float64,705,459,81,-5541.754,1850000.024,449888.863,384252.071,308207.487,1.483,1.151
Taxes on international trade (% of revenue),375,34.722,0.0,float64,705,704,1,-15.842,53.017,8.581,4.672,9.762,3.684,1.897
Taxes on international trade (current LCU),375,34.722,0.0,float64,705,704,1,-296896790000.0,90147888278848.0,1595924457805.288,11776660000.0,8145783328604.215,47.17,6.549
"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",377,34.907,0.0,float64,703,196,76,0.01,22.48,1.242,0.22,3.092,16.989,3.918
"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",377,34.907,0.0,float64,703,193,73,0.01,19.31,1.296,0.28,3.01,11.896,3.407
"Incidence of HIV, all (per 1,000 uninfected population)",377,34.907,0.0,float64,703,168,57,0.01,12.05,0.791,0.16,1.859,12.552,3.472
"Prevalence of HIV, female (% ages 15-24)",377,34.907,0.0,float64,703,77,23,0.1,17.0,1.031,0.1,2.744,13.946,3.704
"Prevalence of HIV, male (% ages 15-24)",377,34.907,0.0,float64,703,40,29,0.1,5.6,0.501,0.1,0.975,9.598,3.187
"Lower secondary completion rate, female (% of relevant age group)",378,35.0,0.0,float64,702,702,0,11.003,176.854,87.991,90.189,16.689,4.284,-0.362
"Lower secondary completion rate, male (% of relevant age group)",378,35.0,0.0,float64,702,702,0,15.374,167.416,84.163,87.819,18.729,2.044,-0.539
"School enrollment, tertiary (% gross)",378,35.0,0.0,float64,702,702,0,5.373,127.578,44.373,42.897,22.198,0.596,0.787
Adjusted net national income (constant 2015 US$),379,35.093,0.0,float64,701,701,0,-152378761802.146,11135776814208.3,318998525970.826,38500538888.993,1198667517168.025,45.815,6.543
Adjusted net national income per capita (constant 2015 US$),379,35.093,0.0,float64,701,701,0,-660.015,11891.304,4756.417,4419.708,2079.75,1.375,1.074
Changes in inventories (constant LCU),380,35.185,0.093,float64,700,697,3,-7157320942100000.0,2270623664696800.0,5936957306602.2,2610130526.908,462881788417150.8,155.46,-10.264
Interest payments (% of revenue),381,35.278,0.0,float64,699,699,0,0.006,62.863,8.626,7.74,7.458,9.855,2.393
Interest payments (current LCU),381,35.278,0.0,float64,699,699,0,602484.0,386194648834426.0,4913783405182.513,12910815525.25,31332209499371.63,82.183,8.637
Taxes on goods and services (% value added of industry and services),381,35.278,0.0,float64,699,699,0,0.104,26.247,10.311,9.189,5.254,-0.33,0.439
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",385,35.648,0.0,float64,695,685,9,10.767,85.5,48.509,50.247,12.579,1.006,-0.904
"Labor force participation rate, male (% of male population ages 15+) (national estimate)",385,35.648,0.0,float64,695,676,15,41.56,89.46,71.943,72.751,8.334,0.114,-0.564
Ratio of female to male labor force participation rate (%) (national estimate),385,35.648,0.0,float64,695,695,0,15.438,108.365,67.474,68.664,16.535,1.112,-0.854
Adjusted net national income (annual % growth),388,35.926,0.0,float64,692,692,0,-653.526,3582.595,8.144,3.682,138.946,637.11,24.559
Adjusted net national income per capita (annual % growth),388,35.926,0.0,float64,692,692,0,-646.263,3422.789,6.98,2.838,132.965,633.652,24.44
Grants and other revenue (% of revenue),388,35.926,0.0,float64,692,691,1,2.739,97.609,21.684,15.412,17.428,3.57,1.916
Grants and other revenue (current LCU),388,35.926,0.0,float64,692,691,1,36314550.0,709958491380050.0,15124730759884.965,26778881790.0,74013065909675.23,39.654,6.071
"Adjusted net savings, including particulate emission damage (% of GNI)",389,36.019,0.0,float64,691,691,0,-27.211,37.128,9.35,8.661,8.385,0.692,0.314
"Adjusted net savings, including particulate emission damage (current US$)",389,36.019,0.0,float64,691,691,0,-92082793952.826,2869513259074.11,56859330214.632,2569138052.485,292685251784.259,49.081,6.931
Time to resolve insolvency (years),392,36.296,0.0,float64,688,26,26,1.0,5.8,2.594,2.0,1.121,0.034,0.888
"School enrollment, preprimary (% gross)",393,36.389,0.0,float64,687,686,1,3.82,130.813,64.458,67.694,27.382,-1.049,-0.161
"Charges for the use of intellectual property, receipts (BoP, current US$)",394,36.481,0.0,float64,686,667,13,71.111,13306961003.81,160924513.771,6859220.376,943002854.164,126.797,10.865
"International tourism, receipts for passenger transport items (current US$)",394,36.481,0.0,float64,686,435,127,10000.0,11586000000.0,508636953.362,141000000.0,1250078154.739,37.444,5.546
Adults (ages 15+) and children (ages 0-14) newly infected with HIV,396,36.667,0.0,float64,684,152,91,100.0,480000.0,14245.38,1600.0,55261.493,41.257,6.267
Adults (ages 15-49) newly infected with HIV,396,36.667,0.0,float64,684,118,67,100.0,390000.0,11197.953,1200.0,46543.458,40.367,6.267
High-technology exports (current US$),396,36.667,1.111,float64,684,673,1,0.0,936394581135.0,20902432662.965,115753383.0,103254106085.398,43.604,6.497
Young people (ages 15-24) newly infected with HIV,396,36.667,0.0,float64,684,91,36,100.0,190000.0,5092.251,500.0,22071.117,43.168,6.438
Compensation of employees (current LCU),398,36.852,0.0,float64,682,681,1,36651209.0,780983772087345.0,9836172890296.957,46388470500.0,52804559417643.9,85.749,8.189
Compensation of employees (% of expense),399,36.944,0.0,float64,681,681,0,4.677,63.087,27.917,26.647,13.462,-1.083,0.287
Customs and other import duties (% of tax revenue),399,36.944,0.0,float64,681,680,1,0.0,72.734,9.409,5.357,11.163,9.928,2.858
Customs and other import duties (current LCU),399,36.944,0.0,float64,681,680,1,6386.88,62554400000000.0,1309312144645.321,9830799437.81,6481769609762.872,39.979,6.141
Expense (% of GDP),399,36.944,0.0,float64,681,681,0,3.426,65.275,25.139,24.711,8.791,2.459,0.895
Expense (current LCU),399,36.944,0.0,float64,681,681,0,87592680.0,3095692100136760.0,52287494095708.0,189399172975.123,284872106597170.3,56.387,7.196
Interest payments (% of expense),399,36.944,0.0,float64,681,681,0,0.008,49.253,8.66,7.865,6.863,7.534,2.111
Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),400,37.037,3.426,float64,680,606,31,0.0,29.978,1.582,0.24,3.861,21.497,4.419
"Employment to population ratio, 15+, female (%) (national estimate)",401,37.13,0.0,float64,679,669,10,7.719,94.5,42.986,44.22,13.212,0.747,-0.478
"Employment to population ratio, 15+, male (%) (national estimate)",401,37.13,0.0,float64,679,672,7,34.71,95.85,65.562,66.543,11.311,-0.307,-0.524
"School enrollment, tertiary (gross), gender parity index (GPI)",401,37.13,0.0,float64,679,678,1,0.585,1.817,1.224,1.229,0.173,0.768,-0.153
"School enrollment, tertiary, female (% gross)",401,37.13,0.0,float64,679,679,0,6.148,148.926,51.052,49.438,25.157,0.77,0.816
"School enrollment, tertiary, male (% gross)",401,37.13,0.0,float64,679,679,0,3.178,125.242,39.145,37.569,20.25,1.586,0.968
Liner shipping connectivity index (maximum value in 2004 = 100),403,37.315,0.0,float64,677,659,13,0.603,171.177,22.18,12.458,25.196,10.427,2.858
"Net bilateral aid flows from DAC donors, Belgium (current US$)",408,37.778,2.593,float64,672,362,83,-10079999.924,248020004.272,3005937.513,349999.994,11857768.645,281.299,14.642
Net lending (+) / net borrowing (-) (% of GDP),408,37.778,0.0,float64,672,672,0,-26.357,21.795,-2.012,-2.031,4.205,6.474,0.42
Net lending (+) / net borrowing (-) (current LCU),408,37.778,0.0,float64,672,672,0,-948997657706272.0,208454671378612.0,-6871827930995.029,-5927000000.0,59596718360396.664,142.226,-10.744
"Primary education, pupils (% female)",408,37.778,0.0,float64,672,670,2,44.304,54.327,48.284,48.423,0.835,5.254,-0.325
Net ODA received (% of central government expense),409,37.87,0.0,float64,671,671,0,-11.931,127.381,6.666,2.619,12.732,29.126,4.798
High-technology exports (% of manufactured exports),412,38.148,1.111,float64,668,657,1,0.0,59.416,9.03,5.249,10.938,4.647,2.165
Goods and services expense (current LCU),415,38.426,0.0,float64,665,665,0,24291103.0,690391489234666.0,6631667932893.293,25115880000.0,41391536177380.22,134.475,10.322
"School enrollment, preprimary, female (% gross)",415,38.426,0.0,float64,665,664,1,3.56,127.775,64.873,67.923,27.441,-1.039,-0.169
"School enrollment, preprimary, male (% gross)",415,38.426,0.0,float64,665,664,1,4.08,133.725,64.227,67.321,27.371,-1.057,-0.134
Goods and services expense (% of expense),416,38.519,0.0,float64,664,664,0,2.07,75.441,16.988,14.843,9.672,7.745,2.221
"People using safely managed sanitation services, urban (% of urban population)",417,38.611,0.37,float64,663,650,8,0.0,88.904,43.133,42.136,22.498,-0.804,0.267
Risk of catastrophic expenditure for surgical care (% of people at risk),426,39.444,0.556,float64,654,331,173,0.0,70.6,16.774,13.4,12.704,0.796,1.042
Risk of impoverishing expenditure for surgical care (% of people at risk),426,39.444,0.0,float64,654,340,188,0.3,70.1,19.316,18.05,13.24,0.287,0.722
Renewable electricity output (% of total electricity output),428,39.63,9.352,float64,652,539,4,0.0,100.0,28.617,15.628,31.342,-0.34,0.981
"Government expenditure on education, total (% of government expenditure)",430,39.815,0.0,float64,650,650,0,2.822,32.592,15.754,15.289,4.595,0.034,0.419
Other taxes (% of revenue),430,39.815,0.0,float64,650,649,1,-0.3,24.986,1.718,0.832,2.552,22.502,3.841
Other taxes (current LCU),430,39.815,0.0,float64,650,645,4,-3208100000.0,81728584881759.1,1015120739257.99,2120631667.355,5474556383723.207,86.328,8.032
Container port traffic (TEU: 20 foot equivalent units),431,39.907,0.0,float64,649,639,8,472.614,268990000.0,7401865.667,845152.0,30468565.82,42.256,6.384
"School enrollment, secondary, private (% of total secondary)",433,40.093,0.37,float64,647,644,1,0.0,91.945,17.611,11.059,19.322,1.438,1.502
"Binding coverage, all products (%)",434,40.185,2.407,float64,646,75,63,0.0,100.0,86.669,99.96,27.216,3.072,-2.103
"Binding coverage, manufactured products (%)",434,40.185,2.407,float64,646,51,45,0.0,100.0,86.393,99.97,29.139,2.614,-2.04
"Binding coverage, primary products (%)",434,40.185,2.407,float64,646,68,57,0.0,100.0,87.68,99.92,22.668,6.543,-2.532
"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",434,40.185,0.0,float64,646,636,10,1.214,65.219,22.262,19.339,14.52,0.141,0.921
"Net bilateral aid flows from DAC donors, Netherlands (current US$)",437,40.463,0.278,float64,643,370,90,-19069999.695,176429992.676,6220202.185,509999.99,18193510.435,37.174,5.412
Subsidies and other transfers (current LCU),440,40.741,0.0,float64,640,640,0,12173814.0,1239283943342220.0,27400961356764.004,83278223000.0,143559658846590.06,42.875,6.445
Subsidies and other transfers (% of expense),441,40.833,0.0,float64,639,639,0,1.747,75.543,41.055,39.462,17.428,-0.989,0.007
"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",444,41.111,0.0,float64,636,631,5,1.502,71.735,25.953,23.599,16.224,-0.292,0.69
"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",444,41.111,0.0,float64,636,630,6,1.033,62.635,20.253,16.704,14.144,0.308,1.034
"Net bilateral aid flows from DAC donors, Czech Republic (current US$)",447,41.389,1.204,float64,633,206,74,0.0,34750000.0,961342.814,180000.007,2222891.255,102.104,8.054
"Labor force participation rate for ages 15-24, total (%) (national estimate)",452,41.852,0.0,float64,628,624,4,16.245,69.507,41.231,41.175,10.492,-0.302,0.287
"Secondary education, general pupils",453,41.944,0.0,float64,627,626,1,1070.0,85888817.0,3895032.671,498245.0,11333490.871,31.978,5.469
"Labor force participation rate for ages 15-24, female (%) (national estimate)",454,42.037,0.0,float64,626,622,4,4.91,64.431,32.941,32.632,10.819,0.6,0.222
"Labor force participation rate for ages 15-24, male (%) (national estimate)",454,42.037,0.0,float64,626,621,5,20.77,79.58,49.341,49.579,12.138,-0.601,0.178
"Secondary education, general pupils (% female)",454,42.037,0.0,float64,626,624,2,39.511,62.032,50.326,50.199,2.208,8.524,1.332
"School enrollment, primary and secondary (gross), gender parity index (GPI)",455,42.13,0.0,float64,625,602,23,0.791,1.155,1.006,1.007,0.035,7.325,-0.255
"School enrollment, secondary (gross), gender parity index (GPI)",456,42.222,0.0,float64,624,608,16,0.672,1.377,1.035,1.03,0.075,6.217,0.656
"Net bilateral aid flows from DAC donors, Poland (current US$)",457,42.315,2.593,float64,623,237,59,-16799999.237,317619995.117,2929791.331,70000.0,16041984.174,242.487,13.365
"Net incurrence of liabilities, total (% of GDP)",457,42.315,0.0,float64,623,623,0,-8.627,34.075,3.246,2.676,4.085,12.4,2.485
"Net incurrence of liabilities, total (current LCU)",457,42.315,0.0,float64,623,623,0,-16758029000000.0,1229628463063770.0,10647483405596.79,13571680000.0,77257723068223.73,138.201,10.856
"Patent applications, nonresidents",459,42.5,0.0,float64,621,439,78,1.0,159019.0,5462.931,261.0,20277.736,33.508,5.699
"Bound rate, simple mean, all products (%)",460,42.593,0.0,float64,620,177,132,5.27,85.92,29.778,29.51,18.523,0.487,0.805
"Bound rate, simple mean, manufactured products (%)",460,42.593,0.0,float64,620,160,122,4.33,53.91,25.38,25.38,14.5,-0.981,0.278
"Bound rate, simple mean, primary products (%)",460,42.593,0.0,float64,620,179,130,5.64,119.52,38.884,33.655,27.957,0.628,1.104
Carbon dioxide (CO2) emissions from Waste (Mt CO2e),460,42.593,3.704,float64,620,260,63,0.0,3.636,0.111,0.003,0.478,35.261,5.91
Methane (CH4) emissions from Industrial Processes (Mt CO2e),460,42.593,10.741,float64,620,327,55,0.0,7.987,0.21,0.007,0.973,40.852,6.341
People using safely managed drinking water services (% of population),461,42.685,0.0,float64,619,616,1,7.813,94.881,65.115,70.563,21.767,-0.269,-0.701
"Net official flows from UN agencies, IFAD (current US$)",466,43.148,0.0,float64,614,504,70,-18464000.702,38209999.084,1345333.684,251723.006,4763362.601,22.074,3.538
Net acquisition of financial assets (% of GDP),467,43.241,0.0,float64,613,613,0,-8.729,28.15,1.267,0.747,3.636,15.384,2.797
Net acquisition of financial assets (current LCU),467,43.241,0.0,float64,613,613,0,-35473572968186.8,280630805357511.0,2693990329112.494,1173078422.13,19393491115965.926,126.91,10.246
People using safely managed sanitation services (% of population),468,43.333,0.0,float64,612,608,1,10.753,85.969,42.208,41.834,17.886,-0.521,0.345
"Employment to population ratio, ages 15-24, total (%) (national estimate)",470,43.519,0.0,float64,610,606,4,7.646,64.45,32.37,33.344,11.931,-0.498,0.128
Bank nonperforming loans to total gross loans (%),471,43.611,0.0,float64,609,609,0,0.806,59.757,6.888,3.726,8.427,15.743,3.572
"Secondary education, teachers",472,43.704,0.0,float64,608,601,7,66.0,7251617.0,369570.87,38283.564,1119067.799,23.389,4.817
"Employment to population ratio, ages 15-24, female (%) (national estimate)",474,43.889,0.0,float64,606,602,4,1.8,59.636,24.737,24.888,11.0,0.268,0.321
"Employment to population ratio, ages 15-24, male (%) (national estimate)",474,43.889,0.0,float64,606,605,1,9.183,75.472,39.954,40.69,14.341,-0.654,0.081
Adolescents out of school (% of lower secondary school age),476,44.074,0.093,float64,604,604,0,0.0,41.12,7.521,5.701,6.934,3.181,1.613
Population in urban agglomerations of more than 1 million,480,44.444,0.0,float64,600,600,0,896768.0,441275113.0,22912094.245,3617923.5,63141841.139,24.195,4.87
Population in urban agglomerations of more than 1 million (% of total population),480,44.444,0.0,float64,600,600,0,6.276,51.292,26.534,24.905,10.717,-0.793,0.299
Bank capital to assets ratio (%),481,44.537,0.0,float64,599,599,0,-1.323,40.01,9.914,9.448,3.264,13.631,1.972
Births attended by skilled health staff (% of total),481,44.537,0.0,float64,599,128,68,31.4,100.0,96.461,99.0,6.926,23.271,-4.129
"Secondary education, teachers (% female)",485,44.907,0.0,float64,595,594,1,8.44,88.375,61.608,61.848,10.559,0.488,-0.064
"Secondary education, teachers, female",485,44.907,0.0,float64,595,582,11,37.0,4290848.0,201976.044,23686.0,587068.147,24.451,4.834
Other expense (current LCU),488,45.185,0.0,float64,592,592,0,-12099000.0,687114207035333.0,5771183351157.914,11807732170.951,39234317163132.875,172.238,11.765
Unemployment with basic education (% of total labor force with basic education),488,45.185,0.0,float64,592,582,10,0.181,46.53,11.062,8.065,9.992,1.629,1.513
"Unemployment with basic education, male (% of male labor force with basic education)",488,45.185,0.0,float64,592,582,10,0.218,48.461,10.608,7.032,9.819,1.607,1.489
Other expense (% of expense),489,45.278,0.0,float64,591,591,0,-0.007,48.8,7.799,6.033,6.85,6.016,2.059
"Unemployment with basic education, female (% of female labor force with basic education)",489,45.278,0.0,float64,591,584,7,0.128,58.29,12.064,8.843,10.871,1.859,1.526
"Nurses and midwives (per 1,000 people)",490,45.37,0.0,float64,590,577,13,0.27,10.71,3.971,3.655,2.336,0.101,0.768
"Patent applications, residents",493,45.648,0.0,float64,587,386,82,1.0,1426644.0,22147.656,147.0,147884.238,63.328,7.857
"Intentional homicides, female (per 100,000 female)",495,45.833,1.019,float64,585,575,1,0.0,19.602,3.524,2.362,3.215,3.746,1.794
Unemployment with intermediate education (% of total labor force with intermediate education),495,45.833,0.0,float64,585,575,10,0.398,38.756,11.611,9.576,7.912,0.81,1.171
"Over-age students, primary (% of enrollment)",496,45.926,0.463,float64,584,577,3,0.0,30.366,7.879,6.01,6.089,0.333,0.944
"Physicians (per 1,000 people)",496,45.926,0.0,float64,584,541,40,0.097,9.429,2.194,1.998,1.53,3.782,1.587
"Intentional homicides, male (per 100,000 male)",497,46.019,0.093,float64,583,583,0,0.0,204.331,23.581,10.219,28.318,4.857,1.966
"PPG, other private creditors (NFL, current US$)",498,46.111,0.556,float64,582,535,28,-3987490000.0,17321056000.0,62269886.598,-3373500.0,1285144552.628,108.996,9.545
Unemployment with advanced education (% of total labor force with advanced education),498,46.111,0.0,float64,582,563,19,0.4,26.08,7.962,5.749,5.46,0.329,1.065
"PPG, bonds (NFL, current US$)",499,46.204,3.981,float64,581,473,26,-18888525000.0,72778141000.0,2102743185.886,133150000.0,7296412595.071,41.597,5.491
"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",499,46.204,2.5,float64,581,509,18,-56166639000.0,161723855000.0,3071596609.294,265379000.0,12503634820.558,65.585,6.67
"Unemployment with intermediate education, female (% of female labor force with intermediate education)",499,46.204,0.0,float64,581,574,7,0.336,48.788,13.888,12.01,9.448,0.583,1.009
"Over-age students, primary, male (% of male enrollment)",500,46.296,0.463,float64,580,574,2,0.0,31.439,8.633,6.673,6.607,0.03,0.885
"Over-age students, primary, female (% of female enrollment)",501,46.389,0.648,float64,579,572,2,0.0,29.272,7.117,5.423,5.656,0.719,1.007
"Unemployment with advanced education, female (% of female labor force with advanced education)",501,46.389,0.0,float64,579,569,10,0.44,35.43,9.292,6.685,6.741,0.739,1.169
"Unemployment with intermediate education, male (% of male labor force with intermediate education)",502,46.481,0.0,float64,578,563,15,0.441,37.371,10.332,7.803,7.538,1.12,1.31
"Borrowers from commercial banks (per 1,000 adults)",504,46.667,0.0,float64,576,576,0,1.984,984.775,232.948,196.393,170.85,2.98,1.523
Arms imports (SIPRI trend indicator values),506,46.852,1.389,float64,574,264,88,0.0,4012000000.0,212851916.376,51500000.0,444933923.39,24.692,4.381
"Share of youth not in education, employment or training, total (% of youth population)",507,46.944,0.0,float64,573,568,5,5.149,46.236,23.268,21.844,7.302,-0.031,0.336
"Net official flows from UN agencies, ILO (current US$)",508,47.037,0.0,float64,572,564,5,1400.0,4169859.886,565037.408,323937.833,627788.11,3.592,1.784
"Unemployment with advanced education, male (% of male labor force with advanced education)",508,47.037,0.0,float64,572,558,13,0.36,25.438,6.987,5.078,4.847,0.84,1.169
"Repeaters, primary, total (% of total enrollment)",509,47.13,0.926,float64,571,561,2,0.0,25.564,3.702,2.35,4.531,3.732,1.905
"Gross intake ratio in first grade of primary education, total (% of relevant age group)",511,47.315,0.0,float64,569,569,0,62.302,146.692,104.024,103.304,9.757,2.618,0.349
"Secondary education, pupils (% female)",511,47.315,0.0,float64,569,569,0,38.912,56.551,49.688,49.671,1.933,4.406,-0.107
"Gross intake ratio in first grade of primary education, female (% of relevant age group)",512,47.407,0.0,float64,568,568,0,61.471,142.934,103.463,102.802,9.62,2.504,0.22
"Gross intake ratio in first grade of primary education, male (% of relevant age group)",512,47.407,0.0,float64,568,568,0,63.108,150.38,104.504,103.804,10.177,2.474,0.474
"Incidence of malaria (per 1,000 population at risk)",512,47.407,13.148,float64,568,427,1,0.0,371.353,20.232,0.452,66.673,12.991,3.733
"Labor force with basic education, female (% of female working-age population with basic education)",513,47.5,0.0,float64,567,560,7,4.315,83.257,38.502,39.715,15.239,0.014,-0.008
Labor force with basic education (% of total working-age population with basic education),514,47.593,0.0,float64,566,561,4,13.09,85.672,52.111,55.325,14.517,0.199,-0.731
"Labor force with basic education, male (% of male working-age population with basic education)",514,47.593,0.0,float64,566,562,4,17.819,88.305,65.524,70.121,16.263,0.054,-0.945
Labor force with intermediate education (% of total working-age population with intermediate education),515,47.685,0.0,float64,565,563,2,33.242,100.0,65.113,66.015,8.894,2.4,-0.934
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",515,47.685,0.0,float64,565,559,6,8.176,100.0,53.878,54.947,12.538,3.592,-1.402
"Labor force with intermediate education, male (% of male working-age population with intermediate education)",515,47.685,0.0,float64,565,560,5,22.99,100.0,75.875,76.896,8.486,2.069,-0.769
Labor force with advanced education (% of total working-age population with advanced education),518,47.963,0.0,float64,562,552,10,39.414,94.034,77.669,79.501,8.425,5.786,-1.982
"Labor force with advanced education, male (% of male working-age population with advanced education)",518,47.963,0.0,float64,562,554,8,51.078,97.897,82.185,83.637,7.59,0.833,-0.878
"Labor force with advanced education, female (% of female working-age population with advanced education)",519,48.056,0.0,float64,561,554,7,18.681,90.749,73.601,75.388,10.859,8.985,-2.583
"Net financial flows, IDA (NFL, current US$)",519,48.056,0.093,float64,561,453,21,-1555734000.0,568997000.0,-13828536.627,-477000.0,130039349.247,50.145,-5.437
"Repeaters, primary, female (% of female enrollment)",519,48.056,1.019,float64,561,549,3,0.0,25.59,3.01,1.909,3.866,5.983,2.25
"Repeaters, primary, male (% of male enrollment)",519,48.056,1.111,float64,561,550,1,0.0,25.54,4.196,2.703,4.991,3.067,1.775
Newborns protected against tetanus (%),520,48.148,0.0,float64,560,43,39,51.0,99.0,86.557,90.0,9.738,0.843,-1.15
"Share of youth not in education, employment or training, female (% of female youth population)",520,48.148,0.0,float64,560,557,3,4.836,70.518,28.972,27.885,9.553,0.616,0.428
"Share of youth not in education, employment or training, male (% of male youth population)",520,48.148,0.0,float64,560,546,14,5.168,46.177,18.226,16.616,7.583,0.0,0.689
"Persistence to last grade of primary, total (% of cohort)",522,48.333,0.0,float64,558,557,1,51.752,99.973,91.356,94.428,8.626,3.184,-1.748
"Pupil-teacher ratio, primary",528,48.889,0.0,float64,552,552,0,8.68,46.16,19.935,18.923,6.034,0.573,0.627
"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",530,49.074,1.019,float64,550,207,72,0.0,14539999.962,1163890.913,254999.995,2223963.829,9.544,3.017
"PPG, IDA (DOD, current US$)",531,49.167,0.648,float64,549,542,2,0.0,10883251000.0,502580471.767,79965000.0,1298600139.669,38.89,5.924
"Net bilateral aid flows from DAC donors, Greece (current US$)",534,49.444,3.611,float64,546,178,61,0.0,70459999.084,1762838.84,105000.0,6749697.735,47.155,6.514
"Net bilateral aid flows from DAC donors, New Zealand (current US$)",534,49.444,0.185,float64,546,170,53,0.0,80599998.474,1603571.426,134999.998,4904326.214,125.289,8.859
Time required to get electricity (days),538,49.815,0.0,float64,542,97,80,24.0,288.0,92.167,81.0,49.851,2.864,1.482
"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",540,50.0,0.093,float64,540,532,8,0.0,98.18,47.616,42.556,21.45,-0.294,0.63
"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",540,50.0,0.093,float64,540,522,17,0.0,97.97,50.752,45.02,22.167,-0.691,0.532
"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",540,50.0,0.093,float64,540,531,9,0.0,97.895,49.143,43.558,21.559,-0.472,0.587
