Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Spread,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
"Tariff rate, applied, weighted mean, all products (%)",343,33.627,0.0,float64,677,522,121,0.52,421.5,420.98,8.62,8.0,16.555,574.492,23.031
"Tariff rate, applied, weighted mean, manufactured products (%)",343,33.627,0.0,float64,677,516,126,0.64,150.92,150.28,8.083,7.67,7.173,232.617,11.939
"Tariff rate, applied, weighted mean, primary products (%)",343,33.627,0.0,float64,677,547,105,0.06,917.75,917.69,9.804,7.44,35.554,631.714,24.721
"Tariff rate, most favored nation, weighted mean, all products (%)",343,33.627,0.0,float64,677,495,135,1.6,421.5,419.9,10.522,9.38,16.436,580.54,23.228
"Tariff rate, most favored nation, weighted mean, manufactured products (%)",343,33.627,0.0,float64,677,504,123,1.08,150.92,149.83999999999997,9.719,9.21,6.835,269.711,13.286
"Tariff rate, most favored nation, weighted mean, primary products (%)",343,33.627,0.0,float64,677,519,121,1.99,917.75,915.76,12.506,9.61,35.872,602.491,23.922
Changes in inventories (constant LCU),345,33.824,4.02,float64,675,617,10,-4777790719700.0,105162302847938.0,109940093567638.0,2138471029637.216,1009694922.881,12205243626550.135,41.65,6.398
"Government expenditure on education, total (% of government expenditure)",347,34.02,0.0,float64,673,671,1,2.511,32.539,30.028000000000002,15.598,15.572,5.559,-0.511,0.068
Adjusted net national income (annual % growth),356,34.902,0.0,float64,664,664,0,-65.657,66.203,131.86,4.702,4.682,8.838,14.956,0.336
Adjusted net national income per capita (annual % growth),356,34.902,0.0,float64,664,664,0,-66.269,61.62,127.88900000000001,2.754,2.761,8.602,14.794,0.232
"Primary completion rate, total (% of relevant age group)",366,35.882,0.0,float64,654,654,0,39.599,120.802,81.203,84.625,89.142,15.331,-0.167,-0.658
"Air transport, freight (million ton-km)",367,35.98,3.529,float64,653,609,10,0.0,2703.964,2703.964,121.329,7.692,289.127,28.046,4.729
"Net financial flows, RDB nonconcessional (NFL, current US$)",368,36.078,2.647,float64,652,625,2,-950451000.0,4009410000.0,4959861000.0,132779438.982,9357500.0,336908073.643,35.111,4.452
Children (0-14) living with HIV,373,36.569,0.0,float64,647,204,123,100.0,250000.0,249900.0,23289.907,4500.0,43527.163,6.833,2.608
Primary government expenditures as a proportion of original approved budget (%),376,36.863,0.0,float64,644,640,2,5.647,255.17,249.523,95.8,96.398,14.577,31.978,2.229
"Secondary education, pupils",376,36.863,0.0,float64,644,643,1,7423.0,139098028.322,139090605.322,5962628.036,885713.5,20559141.808,28.237,5.359
"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",377,36.961,0.882,float64,643,293,105,0.0,28989999.771,28989999.771,2848087.1,579999.983,5221781.35,5.339,2.426
"Primary completion rate, female (% of relevant age group)",383,37.549,0.0,float64,637,637,0,32.599,125.406,92.80700000000002,84.217,89.435,17.015,0.142,-0.808
"Primary completion rate, male (% of relevant age group)",383,37.549,0.0,float64,637,637,0,40.372,134.438,94.06599999999999,84.722,88.399,14.628,-0.292,-0.471
Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),384,37.647,4.118,float64,636,100,97,0.0,100.0,100.0,41.892,36.0,32.654,-1.354,0.294
"School enrollment, primary, private (% of total primary)",384,37.647,1.863,float64,636,615,4,0.0,88.837,88.837,14.438,10.261,15.64,4.162,1.887
"Net bilateral aid flows from DAC donors, Denmark (current US$)",388,38.039,1.569,float64,632,493,67,-24870000.839,129389999.39,154260000.229,14836882.878,3044999.957,23111683.608,4.166,1.97
"School enrollment, preprimary (% gross)",389,38.137,0.0,float64,631,631,0,0.75,135.918,135.168,41.564,35.54,29.108,-0.254,0.745
"Children out of school, primary",390,38.235,0.098,float64,630,630,0,0.0,9256850.0,9256850.0,418115.844,75508.0,1156307.229,33.871,5.602
"International tourism, receipts for passenger transport items (current US$)",390,38.235,0.0,float64,630,334,88,20000.0,1794000000.0,1793980000.0,221645603.169,31500000.0,364219808.256,3.76,2.016
"Net bilateral aid flows from DAC donors, Czech Republic (current US$)",390,38.235,0.784,float64,630,137,65,0.0,4679999.828,4679999.828,365047.618,90000.004,678292.474,12.557,3.278
Children out of school (% of primary school age),392,38.431,0.098,float64,628,628,0,0.0,52.257,52.257,10.31,7.79,8.81,2.293,1.481
"School enrollment, tertiary (% gross)",392,38.431,0.0,float64,628,627,1,1.208,61.596,60.388,18.84,14.833,13.002,-0.164,0.89
"School enrollment, preprimary, female (% gross)",397,38.922,0.0,float64,623,623,0,0.767,147.245,146.478,41.279,35.793,28.596,-0.082,0.778
"School enrollment, preprimary, male (% gross)",397,38.922,0.0,float64,623,623,0,0.734,124.487,123.753,41.529,34.947,29.062,-0.348,0.734
Liner shipping connectivity index (maximum value in 2004 = 100),398,39.02,0.0,float64,622,614,5,0.73,79.778,79.048,18.257,13.132,15.68,1.907,1.559
Population in urban agglomerations of more than 1 million,400,39.216,0.0,float64,620,620,0,654893.0,236685013.0,236030120.0,13001078.9,3603696.0,33500266.457,24.793,4.933
Population in urban agglomerations of more than 1 million (% of total population),400,39.216,0.0,float64,620,620,0,2.916,64.276,61.36,18.959,16.561,10.527,4.47,1.926
"Net bilateral aid flows from DAC donors, Netherlands (current US$)",401,39.314,0.196,float64,619,466,70,-315790008.545,344029998.779,659820007.324,14585767.361,2779999.971,31634399.779,43.928,1.714
"Primary education, pupils (% female)",402,39.412,0.0,float64,618,616,2,38.912,53.069,14.157000000000004,48.133,48.331,1.674,2.75,-0.956
"Net financial flows, IMF nonconcessional (NFL, current US$)",405,39.706,4.608,float64,615,569,1,-2595708626.6,6467592894.3,9063301520.9,85825152.853,0.0,525437160.965,52.261,5.143
Renewable electricity output (% of total electricity output),408,40.0,8.039,float64,612,508,4,0.0,100.0,100.0,36.704,30.24,33.996,-0.919,0.619
"Net official flows from UN agencies, UNAIDS (current US$)",410,40.196,0.588,float64,610,446,76,0.0,2799999.952,2799999.952,531914.858,458588.6,474459.229,2.817,1.396
Risk of catastrophic expenditure for surgical care (% of people at risk),410,40.196,1.569,float64,610,405,141,0.0,100.0,100.0,42.165,42.5,25.01,-0.632,0.164
Risk of impoverishing expenditure for surgical care (% of people at risk),410,40.196,0.0,float64,610,411,143,1.5,100.0,98.5,55.85,54.15,23.918,-0.564,0.023
Children (ages 0-14) newly infected with HIV,411,40.294,0.0,float64,609,127,86,100.0,37000.0,36900.0,2905.452,620.0,5268.271,11.056,3.078
"People using safely managed sanitation services, urban (% of urban population)",412,40.392,0.0,float64,608,584,14,2.474,88.856,86.38199999999999,40.316,36.118,20.646,-0.273,0.625
"Binding coverage, all products (%)",414,40.588,2.255,float64,606,116,96,0.0,100.0,100.0,67.454,93.82,37.056,-1.491,-0.5
"Binding coverage, manufactured products (%)",414,40.588,2.255,float64,606,101,87,0.0,100.0,100.0,64.09,98.15,41.767,-1.551,-0.498
"Binding coverage, primary products (%)",414,40.588,2.255,float64,606,111,89,0.0,100.0,100.0,78.071,81.73,24.796,1.246,-1.094
"School enrollment, secondary (% gross)",415,40.686,0.0,float64,605,605,0,18.129,117.084,98.955,64.805,66.076,21.249,-1.167,-0.239
"School enrollment, tertiary (gross), gender parity index (GPI)",415,40.686,0.0,float64,605,604,1,0.181,1.62,1.439,0.902,0.899,0.307,-0.997,-0.075
"School enrollment, tertiary, female (% gross)",415,40.686,0.0,float64,605,604,1,0.685,61.7,61.015,19.096,13.79,15.18,-0.297,0.919
"School enrollment, tertiary, male (% gross)",415,40.686,0.0,float64,605,604,1,1.587,51.673,50.086,18.51,15.308,10.844,-0.519,0.716
"Net official flows from UN agencies, IAEA (current US$)",416,40.784,0.0,float64,604,412,67,5582.218,1669999.957,1664417.7389999998,435096.144,394308.239,271120.42,1.77,1.075
"Lower secondary completion rate, total (% of relevant age group)",419,41.078,0.0,float64,601,601,0,7.549,104.299,96.75,64.153,66.535,23.347,-1.167,-0.196
"Depositors with commercial banks (per 1,000 adults)",424,41.569,0.0,float64,596,596,0,1.046,2057.228,2056.1820000000002,430.587,340.201,359.583,3.638,1.674
"School enrollment, secondary, female (% gross)",425,41.667,0.0,float64,595,595,0,15.423,117.262,101.839,64.705,66.519,23.106,-1.174,-0.279
"School enrollment, secondary, male (% gross)",425,41.667,0.0,float64,595,595,0,19.394,116.916,97.52199999999999,64.897,65.214,19.88,-1.121,-0.153
Time to resolve insolvency (years),427,41.863,0.0,float64,593,28,26,1.0,6.0,5.0,2.941,2.7,1.216,-0.114,0.718
"Net bilateral aid flows from DAC donors, Poland (current US$)",428,41.961,3.039,float64,592,163,51,-2420000.076,92349998.474,94769998.55000001,1034290.534,70000.0,5420349.059,165.087,11.594
People using safely managed sanitation services (% of population),431,42.255,0.0,float64,589,588,1,1.388,92.636,91.24799999999999,39.847,35.782,21.977,-0.588,0.455
"People using safely managed sanitation services, rural (% of rural population)",431,42.255,0.0,float64,589,563,14,0.663,96.458,95.795,36.125,31.307,22.424,-0.059,0.707
"Net official flows from UN agencies, WHO (current US$)",432,42.353,0.0,float64,588,587,1,32061.569,9018199.921,8986138.352,1691166.718,1291450.024,1405931.512,6.988,2.401
People using safely managed drinking water services (% of population),434,42.549,0.0,float64,586,583,1,2.278,85.717,83.439,42.937,45.146,19.774,-0.921,0.095
"People using safely managed drinking water services, urban (% of urban population)",434,42.549,0.0,float64,586,563,11,9.404,91.85,82.446,57.54,55.765,20.934,-1.004,-0.099
"Lower secondary completion rate, female (% of relevant age group)",435,42.647,0.0,float64,585,585,0,6.332,105.301,98.96900000000001,64.478,66.284,25.102,-1.182,-0.271
"Lower secondary completion rate, male (% of relevant age group)",436,42.745,0.0,float64,584,584,0,8.823,105.6,96.77699999999999,62.99,63.259,22.294,-1.073,-0.041
"Bound rate, simple mean, all products (%)",437,42.843,0.0,float64,583,182,128,7.36,158.91,151.54999999999998,47.975,33.72,35.646,0.736,1.179
"Bound rate, simple mean, manufactured products (%)",437,42.843,0.0,float64,583,158,124,6.62,120.0,113.38,36.719,29.53,25.549,1.131,1.149
"Bound rate, simple mean, primary products (%)",437,42.843,0.0,float64,583,180,123,8.5,179.96,171.46,59.005,43.91,41.475,0.271,1.009
"Revenue, excluding grants (% of GDP)",437,42.843,0.0,float64,583,583,0,0.0,344.999,344.999,23.539,19.198,27.456,81.14,8.106
"Revenue, excluding grants (current LCU)",437,42.843,0.0,float64,583,581,2,10.0,209995027981145.0,209995027981135.0,4170612545874.858,130810600000.0,14746919978194.291,100.328,8.987
Grants and other revenue (current LCU),438,42.941,0.0,float64,582,581,1,50530064.0,75559335806813.5,75559285276749.5,1060754469879.354,34598445305.929,3955221430322.548,226.526,13.105
Tax revenue (% of GDP),438,42.941,0.0,float64,582,582,0,2.757,147.64,144.88299999999998,15.639,14.038,11.137,68.871,6.932
Tax revenue (current LCU),438,42.941,0.0,float64,582,581,1,11283705.0,119356672091859.0,119356660808154.0,3075374923213.53,95917500000.0,9725377241265.121,74.764,7.671
Grants and other revenue (% of revenue),439,43.039,0.0,float64,581,580,1,1.906,88.559,86.65299999999999,30.226,24.053,19.914,0.789,1.226
Taxes on goods and services (current LCU),440,43.137,0.0,float64,580,579,1,74621.82,69180082261366.8,69180082186744.98,1629011094933.418,50635608699.973,5726934430639.638,74.18,7.829
Taxes on international trade (current LCU),440,43.137,0.0,float64,580,577,3,1101366.72,7670288414164.49,7670287312797.7705,355172567061.513,10035165000.0,827503017303.778,27.01,4.528
"Net bilateral aid flows from DAC donors, New Zealand (current US$)",441,43.235,0.098,float64,579,317,92,0.0,33860000.61,33860000.61,4100379.958,879999.995,6709097.609,3.58,2.074
Taxes on goods and services (% of revenue),441,43.235,0.0,float64,579,578,1,0.068,62.176,62.108000000000004,31.231,33.522,13.597,-0.463,-0.535
Taxes on international trade (% of revenue),441,43.235,0.0,float64,579,578,1,0.206,74.083,73.877,12.148,8.699,11.223,7.113,2.288
Expense (% of GDP),444,43.529,0.0,float64,576,576,0,2.806,87.412,84.60600000000001,21.781,19.246,12.276,7.742,2.387
Expense (current LCU),444,43.529,0.0,float64,576,575,1,46683832.0,229732852963118.0,229732806279286.0,4208725655833.36,146299180000.0,15330368886837.04,125.697,10.078
"People with basic handwashing facilities including soap and water, rural (% of rural population)",444,43.529,0.0,float64,576,237,53,1.358,98.066,96.708,43.203,36.107,27.54,-1.294,0.263
Net lending (+) / net borrowing (-) (% of GDP),445,43.627,0.0,float64,575,575,0,-52.85,238.549,291.399,-0.255,-2.393,19.023,109.32,9.752
Net lending (+) / net borrowing (-) (current LCU),445,43.627,0.0,float64,575,574,1,-35409656656338.4,11556094986636.2,46965751642974.59,-580817873534.316,-4172025789.788,2778925901908.493,83.064,-6.813
Interest payments (current LCU),446,43.725,0.0,float64,574,571,3,440.83,8327769400000.0,8327769399559.17,459006323138.963,12759599500.0,1228995013339.464,16.85,3.96
Taxes on goods and services (% value added of industry and services),446,43.725,0.0,float64,574,574,0,0.053,21.197,21.144,8.689,8.008,4.713,-0.282,0.558
Interest payments (% of revenue),447,43.824,0.0,float64,573,572,1,0.0,79.874,79.874,11.188,6.921,12.861,5.221,2.12
People with basic handwashing facilities including soap and water (% of population),448,43.922,0.0,float64,572,572,0,3.233,98.284,95.051,49.634,46.523,26.675,-1.342,0.117
"People with basic handwashing facilities including soap and water, urban (% of urban population)",448,43.922,0.0,float64,572,238,53,6.686,98.662,91.976,60.478,61.826,26.354,-1.261,-0.259
"Borrowers from commercial banks (per 1,000 adults)",449,44.02,0.0,float64,571,571,0,0.625,429.844,429.219,72.596,42.031,71.633,2.965,1.623
Net ODA received (% of central government expense),450,44.118,0.0,float64,570,570,0,-1.712,339.201,340.913,32.876,19.538,48.44,15.278,3.665
"Secondary education, general pupils",450,44.118,0.0,float64,570,570,0,7367.0,130398837.0,130391470.0,3695737.209,689675.5,14580783.01,53.915,7.241
Compensation of employees (current LCU),451,44.216,0.0,float64,569,567,2,14717576.738,50741994347945.0,50741979630368.266,999730113297.873,51560948000.0,3277436763791.854,117.926,9.383
Goods and services expense (current LCU),451,44.216,0.0,float64,569,567,2,20687670.0,12790098482973.2,12790077795303.2,509478037572.03,17020900000.0,1176308018019.005,28.102,4.384
"New business density (new registrations per 1,000 people ages 15-64)",451,44.216,0.0,float64,569,569,0,0.011,23.005,22.994,0.992,0.557,1.872,63.651,7.076
New businesses registered (number),451,44.216,0.0,float64,569,534,26,2.0,173114.0,173112.0,13508.306,3721.0,25804.137,10.607,3.128
Subsidies and other transfers (current LCU),451,44.216,0.0,float64,569,568,1,836456.0,123124033264710.0,123124032428254.0,1618142820898.997,39149691502.0,7993421978317.166,142.212,11.046
Compensation of employees (% of expense),452,44.314,0.0,float64,568,567,1,7.069,66.953,59.884,35.034,36.157,11.872,-0.401,-0.164
Customs and other import duties (% of tax revenue),452,44.314,0.0,float64,568,567,1,0.962,77.076,76.11399999999999,15.626,13.066,11.933,5.578,1.938
Customs and other import duties (current LCU),452,44.314,0.0,float64,568,566,2,1101366.72,6706418882600.0,6706417781233.28,300874334381.254,10259250000.0,657667676267.345,27.709,4.416
Goods and services expense (% of expense),452,44.314,0.0,float64,568,567,1,2.669,55.228,52.559000000000005,20.862,17.248,12.439,-0.163,0.781
Interest payments (% of expense),452,44.314,0.0,float64,568,567,1,0.0,49.441,49.441,10.558,7.93,9.643,1.363,1.342
Subsidies and other transfers (% of expense),452,44.314,0.0,float64,568,567,1,0.864,80.988,80.124,25.9,24.854,13.834,0.636,0.595
"Taxes on income, profits and capital gains (% of total taxes)",452,44.314,0.0,float64,568,567,1,0.633,95.425,94.792,35.412,32.955,16.075,1.803,1.055
"Taxes on income, profits and capital gains (current LCU)",452,44.314,0.0,float64,568,567,1,3510168.0,43460952230789.1,43460948720621.1,1035774676400.488,41741751198.5,3447280990637.784,93.002,8.592
"Taxes on income, profits and capital gains (% of revenue)",453,44.412,0.0,float64,567,566,1,0.23,60.7,60.470000000000006,23.325,22.542,10.992,-0.08,0.385
Container port traffic (TEU: 20 foot equivalent units),454,44.51,0.0,float64,566,561,5,5900.462,20518926.0,20513025.538,1917770.652,663361.5,3280794.965,10.08,2.957
"Secondary education, general pupils (% female)",454,44.51,0.0,float64,566,566,0,30.653,57.948,27.295,48.273,48.987,4.323,1.295,-0.862
High-technology exports (% of manufactured exports),457,44.804,0.294,float64,563,561,1,0.0,68.143,68.143,6.209,2.497,10.746,13.141,3.447
High-technology exports (current US$),457,44.804,0.294,float64,563,561,1,0.0,135907434790.0,135907434790.0,2546226224.641,33146951.0,12294819922.253,56.862,6.984
Arms imports (SIPRI trend indicator values),458,44.902,1.667,float64,562,222,70,0.0,5242000000.0,5242000000.0,232012455.516,24500000.0,595364100.034,22.359,4.316
"Gross intake ratio in first grade of primary education, total (% of relevant age group)",460,45.098,0.0,float64,560,560,0,30.369,180.272,149.903,107.04,104.751,19.271,2.695,0.392
Other expense (% of expense),465,45.588,0.0,float64,555,554,1,0.002,42.802,42.8,7.01,5.656,6.699,3.414,1.637
Other expense (current LCU),465,45.588,0.0,float64,555,552,3,1209660.0,48146728289064.4,48146727079404.4,444269042480.279,6211838000.0,3227196522167.139,139.712,11.288
"Gross intake ratio in first grade of primary education, female (% of relevant age group)",472,46.275,0.0,float64,548,548,0,28.174,188.219,160.045,105.51,104.088,19.169,3.208,0.364
"Gross intake ratio in first grade of primary education, male (% of relevant age group)",472,46.275,0.0,float64,548,548,0,32.43,193.417,160.987,108.511,105.298,20.303,2.352,0.517
"People using safely managed drinking water services, rural (% of rural population)",472,46.275,0.294,float64,548,528,11,0.0,84.577,84.577,31.287,29.62,20.286,-0.84,0.436
Time required to get electricity (days),478,46.863,0.0,float64,542,92,71,31.0,470.0,439.0,96.146,89.0,51.525,12.369,2.591
"Net official flows from UN agencies, ILO (current US$)",482,47.255,0.0,float64,538,538,0,3330.0,4404160.023,4400830.023,804104.93,607431.442,706633.058,3.349,1.594
"Children out of school, primary, female",487,47.745,0.0,float64,533,532,1,56.0,5337845.0,5337789.0,230689.686,45876.0,659750.805,34.773,5.714
Trained teachers in primary education (% of total teachers),487,47.745,0.0,float64,533,395,4,17.386,100.0,82.614,83.7,90.03,18.307,0.44,-1.099
"Children out of school, primary, male",488,47.843,0.0,float64,532,530,2,270.0,5009872.893,5009602.893,231978.535,44246.0,606591.289,27.326,4.974
"School enrollment, secondary (gross), gender parity index (GPI)",490,48.039,0.0,float64,530,528,2,0.443,1.388,0.9449999999999998,0.974,0.992,0.15,0.587,-0.265
Vitamin A supplementation coverage rate (% of children ages 6-59 months),490,48.039,2.255,float64,530,100,88,0.0,99.0,99.0,61.528,69.5,32.217,-1.155,-0.477
"Children out of school, female (% of female primary school age)",491,48.137,0.0,float64,529,529,0,0.141,52.657,52.516,11.913,9.012,9.494,2.145,1.456
"Net incurrence of liabilities, total (% of GDP)",491,48.137,0.0,float64,529,529,0,-21.981,20.422,42.403000000000006,3.471,3.035,4.207,4.198,-0.087
"Net incurrence of liabilities, total (current LCU)",491,48.137,0.0,float64,529,528,1,-6373080191890.0,17625256800000.0,23998336991890.0,754077415177.863,17920890609.046,1751775326650.693,21.202,3.542
"Children out of school, male (% of male primary school age)",492,48.235,0.0,float64,528,528,0,0.207,53.753,53.546,11.336,8.637,8.761,1.969,1.385
"Internally displaced persons, new displacement associated with disasters (number of cases)",494,48.431,0.0,float64,526,318,97,2.0,11060000.0,11059998.0,387427.091,11000.0,1215217.091,25.868,4.692
"Pupil-teacher ratio, primary",495,48.529,0.0,float64,525,525,0,12.047,82.795,70.748,31.982,30.555,10.582,0.274,0.59
"Repeaters, primary, total (% of total enrollment)",502,49.216,0.196,float64,518,515,3,0.0,27.122,27.122,7.753,6.71,6.582,-0.2,0.747
"School enrollment, primary and secondary (gross), gender parity index (GPI)",507,49.706,0.0,float64,513,510,3,0.63,1.176,0.5459999999999999,0.973,0.995,0.082,0.984,-1.012
"PPG, other private creditors (NFL, current US$)",510,50.0,2.941,float64,510,450,22,-1122609000.0,2520766000.0,3643375000.0,-4336839.216,-2617000.0,180122465.266,85.152,5.608
"Secondary education, teachers",511,50.098,0.0,float64,509,507,2,342.0,6730253.0,6729911.0,246982.837,52800.0,840119.112,37.381,5.978
Net acquisition of financial assets (% of GDP),512,50.196,0.0,float64,508,508,0,-51.698,238.549,290.247,3.421,0.729,20.483,99.753,9.566
Net acquisition of financial assets (current LCU),512,50.196,0.0,float64,508,507,1,-40739200570890.8,11176457000000.0,51915657570890.8,116101628813.399,1493393834.98,2657386308615.091,152.599,-10.276
"Net bilateral aid flows from DAC donors, Greece (current US$)",518,50.784,3.922,float64,502,122,47,0.0,14300000.191,14300000.191,552589.638,70000.0,1588242.492,31.359,5.139
"Trained teachers in primary education, female (% of female teachers)",519,50.882,0.0,float64,501,361,4,14.787,100.0,85.213,84.144,90.495,17.971,0.807,-1.17
"Trained teachers in primary education, male (% of male teachers)",519,50.882,0.0,float64,501,360,3,18.455,100.0,81.545,82.397,90.299,19.924,-0.048,-1.004
Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),520,50.98,1.569,float64,500,457,26,0.0,30.969,30.969,1.726,0.153,5.05,19.407,4.453
"Repeaters, primary, female (% of female enrollment)",520,50.98,0.196,float64,500,499,1,0.0,25.884,25.884,7.189,5.964,6.188,0.067,0.841
"Repeaters, primary, male (% of male enrollment)",520,50.98,0.196,float64,500,499,1,0.0,28.184,28.184,8.499,7.601,6.985,-0.402,0.657
"Over-age students, primary (% of enrollment)",521,51.078,1.078,float64,499,476,12,0.0,47.063,47.063,12.951,12.367,9.217,-0.087,0.56
"Charges for the use of intellectual property, receipts (BoP, current US$)",524,51.373,0.0,float64,496,485,7,-1450000.0,1526339965.472,1527789965.472,33860381.332,1803695.727,147671184.479,54.94,7.077
Other taxes (current LCU),525,51.471,0.0,float64,495,492,3,-4116249415.965,3457546000000.0,3461662249415.965,100186490931.465,2908351000.0,355185039195.85,38.534,5.849
"Hospital beds (per 1,000 people)",526,51.569,0.0,float64,494,250,113,0.1,5.96,5.86,1.801,1.4,1.403,0.585,1.256
Other taxes (% of revenue),526,51.569,0.0,float64,494,493,1,-4.691,19.123,23.814,1.976,0.962,3.005,7.696,2.321
"Nurses and midwives (per 1,000 people)",527,51.667,0.0,float64,493,455,38,0.122,11.39,11.268,1.958,1.349,1.965,8.525,2.605
"School enrollment, primary (% net)",532,52.157,0.0,float64,488,488,0,34.671,99.713,65.042,85.545,88.911,11.609,1.779,-1.318
"Physicians (per 1,000 people)",533,52.255,0.0,float64,487,402,65,0.021,2.805,2.7840000000000003,0.705,0.431,0.744,0.904,1.438
"Secondary education, teachers, female",533,52.255,0.0,float64,487,481,6,42.0,3232800.0,3232758.0,115628.018,22075.0,390173.296,38.113,5.952
"Secondary education, teachers (% female)",534,52.353,0.0,float64,486,486,0,4.575,86.746,82.17099999999999,42.837,45.765,18.996,-0.568,-0.017
"Over-age students, primary, male (% of male enrollment)",543,53.235,0.882,float64,477,468,2,0.0,53.102,53.102,13.878,13.362,9.619,-0.006,0.508
"Secondary education, pupils (% female)",545,53.431,0.0,float64,475,475,0,30.728,58.136,27.408,48.262,48.885,4.066,1.387,-0.664
"Adjusted net enrollment rate, primary (% of primary school age children)",546,53.529,0.0,float64,474,474,0,35.307,100.0,64.693,87.148,90.508,11.585,1.616,-1.334
"Over-age students, primary, female (% of female enrollment)",546,53.529,0.686,float64,474,459,8,0.0,47.127,47.127,12.531,11.803,8.977,-0.077,0.579
"Intentional homicides (per 100,000 people)",552,54.118,0.0,float64,468,468,0,0.268,82.389,82.121,6.605,3.403,10.928,21.224,4.369
"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",561,55.0,0.0,float64,459,59,2,45.538,100.0,54.462,99.775,100.0,2.934,281.873,-16.376
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",561,55.0,13.922,float64,459,292,2,0.0,100.0,100.0,31.891,13.513,38.492,-0.968,0.827
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",561,55.0,8.431,float64,459,252,2,0.0,100.0,100.0,64.927,91.626,41.227,-1.312,-0.662
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",561,55.0,3.529,float64,459,148,3,0.0,100.0,100.0,87.305,100.0,30.489,3.577,-2.299
"Unemployment, total (% of total labor force) (national estimate)",561,55.0,0.0,float64,459,448,11,0.141,35.46,35.319,7.385,5.149,6.239,2.646,1.574
CPI base year,562,55.098,20.196,float64,458,3,3,0.0,1.0,1.0,0.294,0.5,0.282,-0.839,0.279
Bank nonperforming loans to total gross loans (%),566,55.49,0.0,float64,454,454,0,0.128,47.596,47.467999999999996,7.379,5.436,6.387,5.677,1.951
Adolescents out of school (% of lower secondary school age),568,55.686,0.0,float64,452,452,0,0.035,75.045,75.01,19.288,14.075,15.88,0.491,1.154
"Net official flows from UN agencies, UNHCR (current US$)",570,55.882,0.098,float64,450,384,44,0.0,25281049.728,25281049.728,2812341.33,1637700.975,3595893.362,8.446,2.572
Dimension 2.2: Online access,571,55.98,0.0,float64,449,220,139,0.005,0.813,0.8079999999999999,0.358,0.347,0.158,0.413,0.452
Dimension 2.2: Online access - Download Options Score,571,55.98,5.0,float64,449,175,125,0.0,0.779,0.779,0.281,0.269,0.175,-0.448,0.162
Dimension 2.2: Online access - Machine Readability Score,571,55.98,6.471,float64,449,180,120,0.0,1.0,1.0,0.302,0.228,0.275,-0.555,0.733
Dimension 2.2: Online access - Metadata Available Score,571,55.98,0.392,float64,449,167,99,0.0,0.952,0.952,0.413,0.439,0.137,1.734,-0.364
Dimension 2.2: Online access - Non-Proprietary format Score,571,55.98,3.333,float64,449,152,90,0.0,1.0,1.0,0.67,0.758,0.289,0.189,-1.078
Dimension 2.2: Online access - Terms of Use Score,571,55.98,30.686,float64,449,66,44,0.0,1.0,1.0,0.127,0.0,0.257,3.487,2.126
Dimension 4.3: Geospatial Data,571,55.98,1.765,float64,449,160,106,0.0,0.619,0.619,0.234,0.238,0.125,-0.067,0.222
Geospatial data available at 1st Admin Level,571,55.98,1.765,float64,449,160,106,0.0,0.619,0.619,0.234,0.238,0.125,-0.067,0.222
ODIN Open Data Openness score,571,55.98,0.0,float64,449,220,139,0.005,0.813,0.8079999999999999,0.358,0.347,0.158,0.413,0.452
Pillar 4 - Data Sources - Score,571,55.98,0.0,float64,449,333,92,11.767,87.275,75.50800000000001,42.842,41.467,16.339,-0.068,0.445
Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),571,55.98,0.0,float64,449,333,92,11.767,87.275,75.50800000000001,42.842,41.467,16.339,-0.068,0.445
Bank capital to assets ratio (%),572,56.078,0.0,float64,448,448,0,1.49,179.431,177.941,10.297,9.978,8.788,308.268,16.081
"Labor force participation rate, total (% of total population ages 15+) (national estimate)",572,56.078,0.0,float64,448,444,4,23.88,91.486,67.60600000000001,58.552,59.16,13.351,-0.758,0.06
"School enrollment, secondary, private (% of total secondary)",572,56.078,1.275,float64,448,436,1,0.0,95.992,95.992,21.518,17.607,19.99,3.596,1.754
"Unemployment, female (% of female labor force) (national estimate)",582,57.059,0.0,float64,438,431,7,0.152,42.851,42.699,9.517,6.249,8.753,2.016,1.515
"Unemployment, male (% of male labor force) (national estimate)",582,57.059,0.0,float64,438,416,21,0.109,32.788,32.678999999999995,6.453,4.509,5.634,3.605,1.79
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",589,57.745,0.0,float64,431,421,9,11.7,91.747,80.047,45.275,45.891,19.942,-1.125,0.09
"Labor force participation rate, male (% of male population ages 15+) (national estimate)",589,57.745,0.0,float64,431,423,8,24.84,91.199,66.359,72.197,73.562,9.969,2.267,-1.101
