Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Spread,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
Risk of impoverishing expenditure for surgical care (% of people at risk),240,46.154,0.0,float64,280,200,55,1.8,100.0,98.2,80.078,84.7,21.268,5.064,-2.178
"Net official flows from UN agencies, UNHCR (current US$)",241,46.346,0.0,float64,279,259,16,1967.12,56677280.426,56675313.306,5724164.684,2096841.335,9713764.646,8.431,2.867
"Secondary education, general pupils",241,46.346,0.0,float64,279,279,0,54199.0,4970565.0,4916366.0,976650.857,597039.0,967443.405,2.8,1.705
"Secondary education, general pupils (% female)",243,46.731,0.0,float64,277,277,0,16.335,54.261,37.926,42.827,43.855,6.517,0.547,-0.8
Changes in inventories (current LCU),244,46.923,3.269,float64,276,257,3,-4497674135200.0,1332321172100.0,5829995307300.0,33237560185.383,11104000000.0,370850202357.212,82.539,-6.475
Changes in inventories (current US$),244,46.923,3.269,float64,276,260,1,-1330421455.939,7548209164.119,8878630620.058,107754338.736,19233832.854,681095281.546,82.736,8.427
"Depositors with commercial banks (per 1,000 adults)",245,47.115,0.0,float64,275,275,0,0.473,610.394,609.921,117.093,92.043,99.632,5.993,1.97
"Net official flows from UN agencies, ILO (current US$)",245,47.115,0.0,float64,275,274,1,15980.0,4330810.07,4314830.07,514145.466,369743.019,492297.21,17.337,3.408
"Net bilateral aid flows from DAC donors, Czech Republic (current US$)",247,47.5,0.192,float64,273,104,40,0.0,42099998.474,42099998.474,1017655.666,170000.002,3406418.231,89.279,8.524
Arms imports (SIPRI trend indicator values),248,47.692,2.115,float64,272,93,39,0.0,633000000.0,633000000.0,54448529.412,13500000.0,104466369.867,9.931,3.065
"International tourism, expenditures (% of total imports)",248,47.692,0.0,float64,272,272,0,0.158,28.192,28.034,5.219,4.103,4.316,6.81,2.286
"Portfolio Investment, net (BoP, current US$)",249,47.885,0.0,float64,271,271,0,-741781573.083,3532436437.317,4274218010.3999996,59830878.94,1259925.254,384028432.39,46.514,6.064
"International tourism, receipts (% of total exports)",250,48.077,0.0,float64,270,270,0,0.001,47.998,47.997,13.179,8.032,11.657,0.065,0.98
Deposit interest rate (%),254,48.846,0.0,float64,266,188,25,0.037,22.0,21.963,8.029,7.807,4.083,0.446,0.585
ICT goods exports (% of total goods exports),254,48.846,1.923,float64,266,78,40,0.0,6.77,6.77,0.398,0.11,0.971,25.239,4.849
Medium and high-tech exports (% manufactured exports),254,48.846,2.308,float64,266,215,9,0.0,85.417,85.417,16.197,13.257,15.932,3.985,1.757
Medium and high-tech manufacturing value added (% manufacturing value added),254,48.846,0.0,float64,266,133,14,0.974,24.772,23.798,9.11,9.246,6.108,-0.159,0.769
"People using safely managed drinking water services, urban (% of urban population)",254,48.846,0.0,float64,266,260,4,11.021,78.676,67.655,35.307,33.748,17.785,0.309,0.848
"School enrollment, secondary (gross), gender parity index (GPI)",255,49.038,0.0,float64,265,265,0,0.21,1.215,1.0050000000000001,0.781,0.798,0.194,-0.522,-0.317
"Gross intake ratio in first grade of primary education, female (% of relevant age group)",257,49.423,0.0,float64,263,263,0,50.659,211.877,161.21800000000002,116.014,110.318,37.261,-0.734,0.374
"Gross intake ratio in first grade of primary education, male (% of relevant age group)",257,49.423,0.0,float64,263,263,0,58.366,214.703,156.337,124.354,126.019,33.933,-0.703,0.224
"Gross intake ratio in first grade of primary education, total (% of relevant age group)",257,49.423,0.0,float64,263,263,0,59.774,213.289,153.515,120.235,116.031,35.222,-0.688,0.321
"Portfolio equity, net inflows (BoP, current US$)",257,49.423,17.692,float64,263,172,1,-193685103.977,131061427.488,324746531.46500003,893830.676,0.0,31736594.208,22.435,-3.17
"School enrollment, primary and secondary (gross), gender parity index (GPI)",257,49.423,0.0,float64,263,263,0,0.406,1.154,0.7479999999999999,0.864,0.888,0.13,-0.302,-0.614
"Physicians (per 1,000 people)",258,49.615,0.0,float64,262,149,61,0.013,3.689,3.676,0.205,0.076,0.521,30.203,5.345
Primary government expenditures as a proportion of original approved budget (%),260,50.0,0.0,float64,260,259,1,42.795,172.215,129.42000000000002,93.781,94.259,18.616,2.937,0.71
"Lower secondary completion rate, total (% of relevant age group)",261,50.192,0.0,float64,259,259,0,6.471,69.989,63.518,32.814,32.211,15.447,-0.887,0.226
Changes in inventories (constant LCU),263,50.577,3.654,float64,257,234,5,-1222210630100.0,2107434015200.0,3329644645300.0,78752452027.776,9012127700.0,285558974315.613,20.562,2.883
"Internally displaced persons, total displaced by conflict and violence (number of people)",263,50.577,0.0,float64,257,195,27,700.0,9053000.0,9052300.0,1309226.07,372000.0,1861775.345,2.612,1.776
"Lower secondary completion rate, male (% of relevant age group)",263,50.577,0.0,float64,257,257,0,7.298,74.507,67.209,35.332,32.864,16.122,-0.919,0.289
"Lower secondary completion rate, female (% of relevant age group)",264,50.769,0.0,float64,256,256,0,5.016,71.611,66.595,30.385,28.7,15.895,-0.658,0.324
"International tourism, expenditures for passenger transport items (current US$)",265,50.962,0.0,float64,255,127,56,100000.001,732000000.0,731899999.999,53663529.401,34000000.0,79177163.325,29.521,4.629
"School enrollment, preprimary (% gross)",265,50.962,0.0,float64,255,254,1,0.742,160.081,159.339,16.478,9.494,21.979,20.261,3.958
Adjusted savings: gross savings (% of GNI),267,51.346,0.0,float64,253,253,0,-15.117,37.674,52.791,14.993,15.318,8.366,1.259,-0.022
Adjusted savings: net national savings (% of GNI),267,51.346,0.0,float64,253,253,0,-20.94,30.506,51.446,6.449,7.136,9.796,-0.162,-0.089
Adjusted savings: net national savings (current US$),267,51.346,0.0,float64,253,253,0,-1239366948.928,37988552274.667,39227919223.595,2703792827.04,473028636.155,5781829665.375,9.875,3.01
"Air transport, freight (million ton-km)",267,51.346,5.769,float64,253,220,5,0.0,3716.822,3716.822,91.254,3.137,405.363,42.689,6.254
"PPG, private creditors (NFL, current US$)",267,51.346,5.769,float64,253,217,6,-638942000.0,1526950000.0,2165892000.0,37157482.213,-375000.0,218057850.264,20.956,3.767
"Nurses and midwives (per 1,000 people)",268,51.538,0.0,float64,252,231,19,0.09,4.434,4.344,0.662,0.52,0.53,16.475,3.097
"School enrollment, preprimary, female (% gross)",268,51.538,0.0,float64,252,251,1,0.716,160.292,159.576,16.765,9.591,22.263,19.348,3.874
"School enrollment, preprimary, male (% gross)",268,51.538,0.0,float64,252,251,1,0.767,160.86,160.09300000000002,16.367,9.653,21.925,20.796,4.01
Total reserves in months of imports,268,51.538,0.0,float64,252,252,0,0.105,17.258,17.153,3.806,3.193,3.072,3.577,1.707
"Binding coverage, all products (%)",270,51.923,2.692,float64,250,57,51,0.0,100.0,100.0,46.541,33.93,35.415,-1.295,0.562
"Binding coverage, manufactured products (%)",270,51.923,2.692,float64,250,49,46,0.0,100.0,100.0,40.42,22.83,39.649,-1.357,0.571
"Binding coverage, primary products (%)",270,51.923,2.692,float64,250,59,51,0.0,100.0,100.0,65.762,57.09,24.928,0.704,-0.402
"Children out of school, primary",272,52.308,0.0,float64,248,248,0,334.0,6620212.0,6619878.0,775173.124,371695.5,1021845.78,8.255,2.591
"Repeaters, primary, total (% of total enrollment)",272,52.308,0.0,float64,248,248,0,1.482,36.22,34.738,13.447,12.16,7.847,-0.501,0.595
People using safely managed drinking water services (% of population),273,52.5,0.0,float64,247,247,0,4.426,69.036,64.61,18.834,12.183,16.713,2.993,1.953
"People using safely managed drinking water services, rural (% of rural population)",273,52.5,1.346,float64,247,235,5,0.0,54.74,54.74,9.697,5.763,13.08,5.313,2.492
"Adjusted net savings, excluding particulate emission damage (% of GNI)",274,52.692,0.0,float64,246,246,0,-44.549,31.339,75.888,-0.163,0.766,13.064,0.451,-0.32
"Adjusted net savings, excluding particulate emission damage (current US$)",274,52.692,0.0,float64,246,246,0,-5632834787.592,39025931197.742,44658765985.334,1475728316.892,69321894.236,5274010835.145,17.005,3.755
"Adjusted net savings, including particulate emission damage (% of GNI)",274,52.692,0.0,float64,246,246,0,-47.414,29.158,76.572,-2.291,-0.843,13.089,0.517,-0.398
"Adjusted net savings, including particulate emission damage (current US$)",274,52.692,0.0,float64,246,246,0,-6091318648.749,36309887974.638,42401206623.387,1179266623.036,-47208438.58,4987297662.483,16.417,3.679
Children out of school (% of primary school age),274,52.692,0.0,float64,246,246,0,0.014,63.025,63.010999999999996,24.783,26.964,17.069,-1.123,0.037
Time required to get electricity (days),274,52.692,0.0,float64,246,52,39,30.0,602.0,572.0,152.707,102.0,133.075,2.211,1.819
"Repeaters, primary, female (% of female enrollment)",275,52.885,0.0,float64,245,244,1,1.494,36.458,34.964,13.234,11.735,7.978,-0.461,0.636
"Repeaters, primary, male (% of male enrollment)",275,52.885,0.0,float64,245,245,0,1.47,35.981,34.511,13.57,12.086,7.846,-0.548,0.583
"School enrollment, tertiary (% gross)",277,53.269,0.0,float64,243,243,0,0.452,51.166,50.714,7.065,4.762,7.468,12.141,3.108
"Gross fixed capital formation, private sector (% of GDP)",279,53.654,0.0,float64,241,241,0,1.0,33.29,32.29,13.977,13.089,6.018,-0.362,0.231
"Gross fixed capital formation, private sector (current LCU)",279,53.654,0.0,float64,241,241,0,207141000.0,41617399607500.0,41617192466500.0,3000651469625.668,597485408600.0,6409050519410.346,10.817,3.196
"Interest rate spread (lending rate minus deposit rate, %)",282,54.231,0.0,float64,238,185,14,-3.602,49.343,52.945,9.822,9.448,11.586,2.257,1.393
"International tourism, receipts for passenger transport items (current US$)",282,54.231,0.0,float64,238,116,41,20000.0,2743000000.0,2742980000.0,125688907.539,14000000.0,388731845.933,22.244,4.609
Low-birthweight babies (% of births),282,54.231,0.0,float64,238,238,0,8.936,23.622,14.686,15.794,15.61,3.533,-0.675,-0.157
"Pupil-teacher ratio, primary",282,54.231,0.0,float64,238,237,1,20.3,100.236,79.936,48.049,45.63,13.506,1.337,0.914
External balance on goods and services (constant LCU),283,54.423,0.0,float64,237,237,0,-162215385473200.0,1646726579000.0,163862112052200.0,-2172875376783.235,-325525482000.0,14453556502575.562,112.037,-10.536
"Bound rate, simple mean, all products (%)",284,54.615,0.0,float64,236,57,53,13.56,103.47,89.91,60.747,66.49,24.66,-1.352,0.063
"Bound rate, simple mean, manufactured products (%)",284,54.615,0.0,float64,236,55,51,10.89,95.65,84.76,49.013,45.62,25.21,-1.105,0.276
"Bound rate, simple mean, primary products (%)",284,54.615,0.0,float64,236,50,46,21.28,107.58,86.3,71.95,80.0,25.45,-1.076,-0.476
Battle-related deaths (number of people),285,54.808,0.385,float64,235,213,15,0.0,163208.0,163208.0,4506.766,512.0,16160.112,54.251,6.749
"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",286,55.0,0.0,float64,234,1,1,100.0,100.0,0.0,100.0,100.0,0.0,0,0
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",286,55.0,11.346,float64,234,96,2,0.0,100.0,100.0,59.755,77.739,43.261,-1.617,-0.414
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",286,55.0,2.885,float64,234,61,2,0.0,100.0,100.0,83.544,100.0,34.16,1.205,-1.736
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",286,55.0,0.0,float64,234,10,1,33.781,100.0,66.219,99.079,100.0,6.794,74.028,-8.455
"Secondary education, pupils (% female)",287,55.192,0.0,float64,233,233,0,16.278,53.156,36.878,42.238,43.061,6.655,0.487,-0.831
"Charges for the use of intellectual property, payments (BoP, current US$)",293,56.346,0.0,float64,227,218,5,-13920000.0,204945510.0,218865510.0,8140740.3,1900000.0,18939509.349,53.831,6.138
CPI base year,295,56.731,20.577,float64,225,3,3,0.0,1.0,1.0,0.271,0.5,0.267,-1.217,0.186
"School enrollment, tertiary (gross), gender parity index (GPI)",296,56.923,0.0,float64,224,224,0,0.064,1.196,1.132,0.609,0.54,0.25,-0.593,0.451
"School enrollment, tertiary, female (% gross)",296,56.923,0.0,float64,224,224,0,0.176,54.447,54.271,5.853,3.619,7.597,16.937,3.656
"School enrollment, tertiary, male (% gross)",296,56.923,0.0,float64,224,224,0,0.628,48.156,47.528,8.556,6.296,7.829,8.297,2.601
High-technology exports (% of manufactured exports),301,57.885,0.769,float64,219,216,1,0.0,95.618,95.618,6.36,2.587,10.923,26.202,4.398
High-technology exports (current US$),301,57.885,0.769,float64,219,216,1,0.0,177482058.0,177482058.0,11750383.881,4329718.0,22682303.815,21.682,4.163
"Net bilateral aid flows from DAC donors, Hungary (current US$)",301,57.885,13.462,float64,219,64,18,0.0,17719999.313,17719999.313,819497.721,20000.0,2521830.602,19.094,4.146
"Hospital beds (per 1,000 people)",303,58.269,0.0,float64,217,94,48,0.18,14.3,14.120000000000001,0.907,0.72,1.351,76.67,8.347
"Secondary education, teachers",305,58.654,0.0,float64,215,214,1,1166.0,621578.0,620412.0,48094.647,22129.0,82953.582,21.266,4.239
"Children out of school, primary, female",306,58.846,0.0,float64,214,214,0,154.0,3458310.0,3458156.0,474498.463,319203.0,556685.459,7.179,2.424
"Children out of school, primary, male",306,58.846,0.0,float64,214,213,1,3500.0,3161902.0,3158402.0,405437.308,250441.0,503317.164,7.427,2.503
Grants and other revenue (current LCU),307,59.038,0.0,float64,213,213,0,4497578.0,8144307448703.38,8144302951125.38,547585639943.819,187238228830.383,1002946095010.418,20.715,3.973
Tax revenue (% of GDP),307,59.038,0.0,float64,213,213,0,0.0,26.683,26.683,10.835,10.45,4.12,1.892,0.675
Tax revenue (current LCU),307,59.038,0.0,float64,213,213,0,72529772.93,20424962577247.9,20424890047474.97,1452976755566.959,437923000000.0,3182562201594.165,15.854,3.866
"Children out of school, female (% of female primary school age)",308,59.231,0.0,float64,212,212,0,0.027,67.829,67.80199999999999,30.691,33.026,16.918,-0.712,-0.061
"Children out of school, male (% of male primary school age)",308,59.231,0.0,float64,212,212,0,0.524,58.336,57.812,25.635,28.706,14.662,-0.994,-0.122
Liner shipping connectivity index (maximum value in 2004 = 100),309,59.423,0.0,float64,211,202,4,0.697,36.572,35.875,9.222,7.842,6.133,6.725,2.177
Compensation of employees (current LCU),311,59.808,0.0,float64,209,208,1,31874491.35,6577955514953.06,6577923640461.71,579305248152.384,186009000000.0,1055243028625.857,9.846,3.002
Net lending (+) / net borrowing (-) (% of GDP),311,59.808,0.0,float64,209,209,0,-10.584,27.26,37.844,-2.149,-2.119,3.052,40.81,4.058
Net lending (+) / net borrowing (-) (current LCU),311,59.808,0.0,float64,209,209,0,-11762936628464.9,983494003400.0,12746430631864.9,-397246019379.432,-75304869023.222,1364416997049.133,45.77,-6.4
"Adolescents out of school, male (% of male lower secondary school age)",312,60.0,0.0,float64,208,208,0,5.889,84.302,78.41300000000001,37.972,36.287,17.068,0.014,0.409
Adolescents out of school (% of lower secondary school age),313,60.192,0.0,float64,207,207,0,4.54,86.936,82.396,40.765,40.668,17.653,-0.047,0.332
Dimension 2.1: Data Releases,313,60.192,10.192,float64,207,2,2,0.0,0.5,0.5,0.372,0.5,0.219,-0.739,-1.126
Goods and services expense (current LCU),313,60.192,0.0,float64,207,207,0,15600618.0,8456604881529.22,8456589280911.22,446270414019.142,136105684192.87,1131920182069.714,22.455,4.477
National Accounts base year,313,60.192,25.192,float64,207,2,2,0.0,0.5,0.5,0.184,0.0,0.242,-1.708,0.555
SDDS/e-GDDS subscription,313,60.192,10.192,float64,207,2,2,0.0,0.5,0.5,0.372,0.5,0.219,-0.739,-1.126
System of national accounts in use,313,60.192,9.423,float64,207,3,3,0.0,1.0,1.0,0.524,0.5,0.361,-1.07,-0.073
"Adolescents out of school, female (% of female lower secondary school age)",314,60.385,0.0,float64,206,206,0,1.913,89.676,87.763,43.273,43.949,19.232,-0.359,0.228
Dimension 2.2: Online access,315,60.577,0.0,float64,205,108,68,0.033,0.709,0.6759999999999999,0.321,0.3,0.137,0.57,0.453
Dimension 2.2: Online access - Download Options Score,315,60.577,3.654,float64,205,88,66,0.0,0.645,0.645,0.254,0.264,0.153,-0.651,-0.017
Dimension 2.2: Online access - Machine Readability Score,315,60.577,8.077,float64,205,85,57,0.0,0.922,0.922,0.232,0.183,0.236,0.393,1.089
Dimension 2.2: Online access - Metadata Available Score,315,60.577,0.385,float64,205,93,56,0.0,1.0,1.0,0.39,0.391,0.161,1.803,0.278
Dimension 2.2: Online access - Non-Proprietary format Score,315,60.577,3.269,float64,205,79,52,0.0,1.0,1.0,0.606,0.697,0.293,-0.406,-0.897
Dimension 2.2: Online access - Terms of Use Score,315,60.577,24.231,float64,205,40,30,0.0,1.0,1.0,0.122,0.0,0.233,4.612,2.263
Dimension 4.3: Geospatial Data,315,60.577,1.731,float64,205,89,58,0.0,0.604,0.604,0.197,0.199,0.106,1.122,0.374
Geospatial data available at 1st Admin Level,315,60.577,1.731,float64,205,89,58,0.0,0.604,0.604,0.197,0.199,0.106,1.122,0.374
Grants and other revenue (% of revenue),315,60.577,0.0,float64,205,205,0,5.231,92.916,87.685,34.116,29.363,19.373,1.139,1.232
Interest payments (current LCU),315,60.577,0.0,float64,205,204,1,846232.52,4966455381940.0,4966454535707.48,166962244921.133,29720671266.222,576235396647.997,38.055,5.889
ODIN Open Data Openness score,315,60.577,0.0,float64,205,108,68,0.033,0.709,0.6759999999999999,0.321,0.3,0.137,0.57,0.453
Pillar 4 - Data Sources - Score,315,60.577,0.385,float64,205,162,41,0.0,56.925,56.925,29.26,28.483,12.106,-0.737,-0.119
"Revenue, excluding grants (% of GDP)",315,60.577,0.0,float64,205,205,0,0.0,28.516,28.516,12.553,11.624,4.55,1.697,0.595
"Revenue, excluding grants (current LCU)",315,60.577,0.0,float64,205,205,0,142643881.561,22424654622885.0,22424511979003.438,1718741147222.97,512986300000.0,3620330396434.562,14.826,3.741
Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),315,60.577,0.385,float64,205,162,41,0.0,56.925,56.925,29.26,28.483,12.106,-0.737,-0.119
Discrepancy in expenditure estimate of GDP (constant LCU),316,60.769,9.231,float64,204,141,10,-5174902573000.0,222255339700.0,5397157912700.0,-109037214950.814,0.0,632346548117.462,40.817,-6.289
"Net official flows from UN agencies, UNPBF (current US$)",316,60.769,0.0,float64,204,203,1,-4344695.091,19902250.29,24246945.380999997,3928590.082,3094326.258,3728387.655,1.81,1.192
"Secondary education, vocational pupils",316,60.769,0.192,float64,204,203,1,0.0,870961.0,870961.0,71644.603,27686.5,143928.033,15.004,3.821
"Secondary education, teachers (% female)",317,60.962,0.0,float64,203,203,0,4.628,71.541,66.913,20.232,19.056,10.39,5.192,1.679
"Secondary education, teachers, female",317,60.962,0.0,float64,203,201,2,140.0,109250.0,109110.0,9876.872,4115.0,15201.68,14.473,3.342
Taxes on goods and services (current LCU),317,60.962,0.0,float64,203,203,0,13651196.77,10880579566241.2,10880565915044.43,764511548096.081,244672084877.0,1670848578957.203,16.074,3.858
"Taxes on income, profits and capital gains (% of total taxes)",317,60.962,0.0,float64,203,203,0,2.419,59.81,57.391000000000005,29.089,28.069,10.751,-0.146,0.164
"Taxes on income, profits and capital gains (current LCU)",317,60.962,0.0,float64,203,203,0,3447681.32,9013203447218.65,9013199999537.33,525787951161.015,111802662600.4,1266129020445.237,19.159,4.181
Taxes on international trade (current LCU),317,60.962,0.0,float64,203,203,0,30167590.77,2109140447005.71,2109110279414.94,212788469030.757,76238872003.46,374420496584.685,9.578,2.993
"Commercial banks and other lending (PPG + PNG) (NFL, current US$)",318,61.154,3.846,float64,202,183,1,-2301733000.0,7580879000.0,9882612000.0,337633084.158,-44000.0,1112489302.256,14.715,3.445
"PPG, commercial banks (NFL, current US$)",318,61.154,4.038,float64,202,169,6,-432737000.0,1526950000.0,1959687000.0,31576757.426,-323000.0,171413189.155,32.904,4.675
"Borrowers from commercial banks (per 1,000 adults)",319,61.346,0.0,float64,201,201,0,0.018,134.395,134.377,18.789,12.062,21.29,5.23,2.002
Compensation of employees (% of expense),319,61.346,0.0,float64,201,201,0,9.339,69.497,60.158,36.217,37.63,12.822,-0.615,-0.224
Expense (% of GDP),319,61.346,0.0,float64,201,201,0,0.0,59.485,59.485,14.518,12.526,8.304,9.954,2.823
Expense (current LCU),319,61.346,0.0,float64,201,201,0,239219913.65,27573804810395.8,27573565590482.152,1791345865328.886,532138048878.237,3830211317423.755,19.135,4.109
Business process,320,61.538,38.462,float64,200,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Central government accounting status,320,61.538,32.115,float64,200,3,3,0.0,1.0,1.0,0.102,0.0,0.247,5.06,2.414
Classification of household consumption,320,61.538,14.038,float64,200,2,2,0.0,1.0,1.0,0.635,1.0,0.483,-1.698,-0.565
Classification of national industry,320,61.538,15.0,float64,200,3,3,0.0,1.0,1.0,0.362,0.5,0.328,-0.74,0.358
Classification of status of employment,320,61.538,26.346,float64,200,2,2,0.0,1.0,1.0,0.315,0.0,0.466,-1.37,0.803
Compilation of government finance statistics,320,61.538,29.615,float64,200,3,3,0.0,1.0,1.0,0.13,0.0,0.252,2.403,1.792
Compilation of monetary and financial statistics,320,61.538,7.692,float64,200,2,2,0.0,1.0,1.0,0.8,1.0,0.401,0.287,-1.511
Dimension 2.4: Data services,320,61.538,11.154,float64,200,2,2,0.0,1.0,1.0,0.71,1.0,0.455,-1.142,-0.933
Goods and services expense (% of expense),320,61.538,0.0,float64,200,200,0,5.596,75.733,70.137,25.792,23.226,13.967,2.742,1.48
NADA metadata,320,61.538,11.154,float64,200,2,2,0.0,1.0,1.0,0.71,1.0,0.455,-1.142,-0.933
Net ODA received (% of central government expense),320,61.538,0.0,float64,200,200,0,15.452,16997827.384,16997811.932,312682.091,69.117,2200009.815,47.358,6.971
Dimension 5.2: Standards and Methods,321,61.731,0.769,float64,199,16,14,0.0,0.8,0.8,0.333,0.3,0.165,-0.374,0.426
"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",321,61.731,0.0,float64,199,178,17,79.0,6039000.0,6038921.0,502489.513,179000.0,877257.508,13.733,3.376
Pillar 5 - Data Infrastructure - Score,321,61.731,0.769,float64,199,16,14,0.0,80.0,80.0,33.266,30.0,16.465,-0.374,0.426
"School enrollment, secondary, private (% of total secondary)",321,61.731,0.0,float64,199,199,0,1.274,79.188,77.914,19.567,14.387,15.073,0.573,1.031
"Secondary education, vocational pupils (% female)",321,61.731,0.0,float64,199,199,0,4.123,60.481,56.358000000000004,37.549,39.954,12.056,1.068,-1.16
Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),321,61.731,0.769,float64,199,16,14,0.0,80.0,80.0,33.266,30.0,16.465,-0.374,0.426
Interest payments (% of expense),322,61.923,0.0,float64,198,198,0,0.018,26.348,26.33,7.112,5.525,5.359,1.154,1.213
Interest payments (% of revenue),322,61.923,0.0,float64,198,198,0,0.012,29.924,29.912,6.042,4.543,5.119,3.001,1.572
"Persistence to last grade of primary, total (% of cohort)",325,62.5,0.0,float64,195,195,0,21.108,96.681,75.573,57.456,58.082,18.219,-0.877,0.142
Taxes on goods and services (% of revenue),325,62.5,0.0,float64,195,195,0,1.781,59.791,58.01,31.512,33.256,12.95,-0.408,-0.527
Taxes on goods and services (% value added of industry and services),325,62.5,0.0,float64,195,195,0,1.911,17.866,15.955,8.19,8.015,3.828,-0.499,0.407
"Taxes on income, profits and capital gains (% of revenue)",325,62.5,0.0,float64,195,195,0,1.389,50.256,48.867,19.31,19.027,10.0,-0.148,0.401
Taxes on international trade (% of revenue),325,62.5,0.0,float64,195,195,0,0.424,48.858,48.434,13.269,11.135,8.492,3.368,1.686
"Net bilateral aid flows from DAC donors, New Zealand (current US$)",326,62.692,0.0,float64,194,101,31,10000.0,15869999.886,15859999.886,1139948.453,219999.999,2006257.698,17.831,3.542
"Persistence to last grade of primary, female (% of cohort)",326,62.692,0.0,float64,194,194,0,18.611,97.021,78.41,57.803,59.585,18.43,-0.823,0.091
"Persistence to last grade of primary, male (% of cohort)",326,62.692,0.0,float64,194,194,0,23.196,97.442,74.246,56.983,55.844,18.56,-0.934,0.202
Customs and other import duties (% of tax revenue),328,63.077,0.0,float64,192,192,0,0.525,65.238,64.713,21.766,16.505,14.549,0.56,1.221
Customs and other import duties (current LCU),328,63.077,0.0,float64,192,192,0,30120621.87,2096733484234.71,2096703363612.8398,219643298599.759,77221432096.5,376998127785.514,9.193,2.937
Net acquisition of financial assets (% of GDP),329,63.269,0.0,float64,191,191,0,-5.401,18.09,23.491,0.999,0.493,2.549,13.212,2.721
Net acquisition of financial assets (current LCU),329,63.269,0.0,float64,191,191,0,-1301546858709.72,2563018116428.4,3864564975138.12,52418994980.788,10046700000.0,333582373475.705,22.899,2.278
"Persistence to grade 5, total (% of cohort)",329,63.269,0.0,float64,191,191,0,27.918,92.985,65.06700000000001,64.177,64.443,15.078,-0.728,-0.24
Subsidies and other transfers (current LCU),329,63.269,0.0,float64,191,191,0,9135159.0,8376109340319.46,8376100205160.46,446934980968.65,113104255430.5,1081046996228.574,25.795,4.737
"Persistence to grade 5, female (% of cohort)",331,63.654,0.0,float64,189,189,0,26.335,94.737,68.40199999999999,64.543,65.743,15.317,-0.696,-0.25
"Persistence to grade 5, male (% of cohort)",331,63.654,0.0,float64,189,189,0,27.635,97.442,69.80699999999999,63.781,63.906,15.373,-0.757,-0.191
Population living in slums (% of urban population),331,63.654,0.0,float64,189,174,13,26.55,99.806,73.256,66.019,67.457,14.948,-0.249,-0.06
Other expense (% of expense),332,63.846,0.0,float64,188,188,0,0.016,33.838,33.822,8.104,5.232,7.92,0.287,1.059
Other expense (current LCU),332,63.846,0.0,float64,188,187,1,265140.25,4176004529084.7,4176004263944.45,139599421183.559,29481713970.5,400533864486.245,61.093,7.027
"Net bilateral aid flows from DAC donors, Portugal (current US$)",335,64.423,0.962,float64,185,111,26,0.0,219190002.441,219190002.441,7125189.217,340000.004,21202028.164,58.318,6.745
"Over-age students, primary (% of enrollment)",335,64.423,0.0,float64,185,185,0,0.19,61.448,61.258,17.627,16.972,10.159,6.467,2.078
"Over-age students, primary, female (% of female enrollment)",335,64.423,0.0,float64,185,183,2,0.192,59.741,59.549,16.534,15.755,9.934,7.306,2.294
"Net incurrence of liabilities, total (% of GDP)",336,64.615,0.0,float64,184,184,0,-3.501,22.508,26.009,3.595,3.033,3.723,6.529,2.022
"Net incurrence of liabilities, total (current LCU)",336,64.615,0.0,float64,184,184,0,-129406000000.0,13709700154838.6,13839106154838.6,499150210102.775,103913504029.975,1467236867048.039,44.257,6.085
"Over-age students, primary, male (% of male enrollment)",336,64.615,0.0,float64,184,183,1,0.189,62.981,62.792,18.63,17.962,10.466,5.474,1.857
Subsidies and other transfers (% of expense),336,64.615,0.0,float64,184,184,0,0.74,72.845,72.105,24.121,22.12,14.663,0.321,0.795
Trained teachers in primary education (% of total teachers),336,64.615,0.0,float64,184,178,1,13.381,100.0,86.619,76.563,84.806,21.34,1.083,-1.261
Pillar 2 - Data Services - Score,337,64.808,0.0,float64,183,111,58,1.1,73.633,72.533,50.158,59.2,18.03,-0.193,-1.001
SPI Overall Score,337,64.808,0.0,float64,183,183,0,11.77,74.309,62.539,50.791,52.439,12.699,-0.293,-0.469
Statistical performance indicators (SPI): Overall score (scale 0-100),337,64.808,0.0,float64,183,183,0,11.77,74.309,62.539,50.791,52.439,12.699,-0.293,-0.469
Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),337,64.808,0.0,float64,183,111,58,1.1,73.633,72.533,50.158,59.2,18.03,-0.193,-1.001
"Net bilateral aid flows from DAC donors, Iceland (current US$)",341,65.577,0.577,float64,179,128,33,0.0,9220000.267,9220000.267,1664078.209,720000.029,2087521.132,2.644,1.712
Terrestrial protected areas (% of total land area),341,65.577,0.962,float64,179,138,37,0.0,29.485,29.485,11.445,9.386,8.306,-0.944,0.329
