Feature,Dtype,# Count,# NaN,# Unique,# Dupes,Min,Max,% NaN,% Zero,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
"Households and NPISHs Final consumption expenditure, PPP (constant 2021 international $)",float64,128,34,128,0,170132472.917,11007394581912.96,20.988,0.0,499554462565.527,71185205070.357,1432207812667.943,44.056,6.311
"Households and NPISHs Final consumption expenditure, PPP (current international $)",float64,125,37,125,0,179230747.149,13522644457960.732,22.84,0.0,642348982656.164,85464197060.032,1910416357299.48,31.71,5.484
Households and NPISHs final consumption expenditure (% of GDP),float64,134,28,134,0,29.274,89.613,17.284,0.0,61.753,63.969,14.091,-0.391,-0.285
Households and NPISHs final consumption expenditure per capita (constant 2015 US$),float64,128,34,128,0,1712.883,10988.952,20.988,0.0,4453.816,4018.347,1820.393,1.054,1.059
Households and NPISHs final consumption expenditure: linked series (current LCU),float64,134,28,134,0,170640100.0,7.1941643e+16,17.284,0.0,1374161297926889.8,1436149609441.225,7906942565322036.0,56.931,7.265
"IBRD loans and IDA credits (DOD, current US$)",float64,138,24,137,1,4616000.0,22216296000.0,14.815,0.0,3412442891.304,1046668500.0,5292635557.852,2.489,1.915
ICT goods exports (% of total goods exports),float64,69,93,58,9,0.0,32.19,57.407,0.617,2.485,0.41,6.147,11.468,3.395
ICT goods imports (% total goods imports),float64,69,93,67,2,0.21,27.04,57.407,0.0,6.355,4.99,5.013,6.054,2.312
"ICT service exports (% of service exports, BoP)",float64,139,23,139,0,0.452,45.258,14.198,0.0,9.427,6.427,9.138,2.521,1.548
"ICT service exports (BoP, current US$)",float64,139,23,136,2,92862.0,58096443461.03,14.198,0.0,2040759485.989,188923071.536,8028902099.09,40.467,6.357
IDA resource allocation index (1=low to 6=high),float64,30,132,16,8,2.625,3.808,81.481,0.0,3.4,3.567,0.377,-0.327,-1.027
"IFC, private nonguaranteed (NFL, current US$)",float64,139,23,100,2,-180795952.0,1407925192.0,14.198,24.074,58215936.452,0.0,200496813.987,20.941,4.154
"IMF repurchases and charges (TDS, current US$)",float64,141,21,141,0,15670.2,21015156199.0,12.963,0.0,469216973.935,23895666.1,2408056610.714,60.58,7.664
"Immunization, DPT (% of children ages 12-23 months)",float64,159,3,36,27,56.0,99.0,1.852,0.0,87.075,88.0,9.969,-0.397,-0.624
"Immunization, HepB3 (% of one-year-old children)",float64,159,3,39,28,42.0,99.0,1.852,0.0,86.415,89.0,11.559,1.561,-1.162
"Immunization, measles (% of children ages 12-23 months)",float64,159,3,44,28,18.0,99.0,1.852,0.0,85.333,88.0,14.497,4.798,-1.887
Import unit value index (2015 = 100),float64,153,9,131,20,97.6,226.9,5.556,0.0,126.496,124.4,17.235,10.922,2.44
Import value index (2015 = 100),float64,51,111,51,0,53.9,193.318,68.519,0.0,125.553,127.06,32.066,0.232,-0.043
Import volume index (2015 = 100),float64,51,111,51,0,47.815,160.927,68.519,0.0,107.007,108.794,26.263,-0.097,-0.299
Imports of goods and services (% of GDP),float64,137,25,137,0,12.475,93.362,15.432,0.0,44.704,43.829,19.53,-1.132,0.142
"Imports of goods and services (BoP, current US$)",float64,141,21,141,0,57387705.103,3141710904547.04,12.963,0.0,133957790551.545,17032373700.365,459027342208.627,37.051,6.008
Imports of goods and services (annual % growth),float64,126,36,126,0,-25.487,46.586,22.222,0.0,9.56,9.527,12.849,0.003,0.025
Imports of goods and services (constant 2015 US$),float64,126,36,126,0,159824100.0,572836023831.303,22.222,0.0,65008097671.927,19336528492.721,108809842019.424,7.729,2.674
Imports of goods and services (constant LCU),float64,126,36,126,0,159824100.0,2420793778004800.0,22.222,0.0,97555953801546.98,489428216050.0,405212638799163.94,21.94,4.711
Imports of goods and services (current LCU),float64,137,25,137,0,184407600.0,4.0021046e+16,15.432,0.0,684253624168402.9,1021147930000.0,4250625758143012.5,63.59,7.719
Imports of goods and services (current US$),float64,135,27,135,0,184407600.0,3140040863536.227,16.667,0.0,142257760081.859,25016411764.706,467833655013.867,35.415,5.88
"Imports of goods, services and primary income (BoP, current US$)",float64,141,21,141,0,57689478.305,3566405403726.97,12.963,0.0,152686407638.723,19618181413.493,520386615379.896,37.218,6.024
"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",float64,74,88,45,14,0.01,6.73,54.321,0.0,0.738,0.175,1.45,7.098,2.773
"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",float64,74,88,48,16,0.01,5.68,54.321,0.0,0.771,0.27,1.382,4.989,2.49
"Incidence of HIV, all (per 1,000 uninfected population)",float64,74,88,36,15,0.01,3.39,54.321,0.0,0.456,0.14,0.828,5.135,2.507
"Incidence of malaria (per 1,000 population at risk)",float64,51,111,33,1,0.0,235.154,68.519,11.728,19.389,0.138,62.63,8.754,3.223
"Incidence of tuberculosis (per 100,000 people)",float64,159,3,91,32,1.3,692.0,1.852,0.0,100.586,42.0,144.338,3.081,2.002
Income share held by fourth 20%,float64,42,120,23,10,18.8,24.0,74.074,0.0,21.714,22.0,1.115,1.037,-0.934
Income share held by highest 10%,float64,42,120,38,4,22.0,43.7,74.074,0.0,30.607,29.9,5.519,0.125,0.691
Income share held by highest 20%,float64,42,120,40,2,36.0,59.8,74.074,0.0,46.25,45.65,6.039,-0.188,0.477
Income share held by lowest 10%,float64,42,120,20,14,1.0,4.3,74.074,0.0,2.41,2.15,0.891,-0.388,0.537
Income share held by lowest 20%,float64,42,120,31,9,3.1,10.1,74.074,0.0,6.224,5.85,1.801,-0.401,0.355
Income share held by second 20%,float64,42,120,35,7,7.0,14.2,74.074,0.0,10.702,10.95,1.86,-0.55,-0.139
Income share held by third 20%,float64,42,120,29,8,11.3,17.6,74.074,0.0,15.117,15.2,1.66,-0.128,-0.561
Individuals using the Internet (% of population),float64,119,43,119,0,50.842,97.693,26.543,0.0,78.022,78.723,9.064,0.291,-0.51
"Individuals using the Internet, female (% of female population)",float64,68,94,68,0,48.55,97.184,58.025,0.0,80.744,81.382,8.573,2.306,-0.848
"Individuals using the Internet, male (% of male population)",float64,68,94,68,0,53.376,98.829,58.025,0.0,82.023,82.555,7.992,1.474,-0.544
"Industrial design applications, nonresident, by count",float64,36,126,35,1,1.0,19853.0,77.778,0.0,1337.806,406.0,3429.669,25.745,4.858
"Industrial design applications, resident, by count",float64,36,126,35,1,4.0,785857.0,77.778,0.0,24531.0,118.5,130897.109,35.542,5.947
"Industry (including construction), value added (% of GDP)",float64,157,5,157,0,8.5,77.34,3.086,0.0,28.814,25.21,13.299,2.056,1.175
"Industry (including construction), value added (annual % growth)",float64,154,8,154,0,-40.997,45.035,4.938,0.0,3.719,3.381,8.215,8.831,-0.25
"Industry (including construction), value added (constant 2015 US$)",float64,154,8,154,0,22200000.0,6733047172563.828,4.938,0.0,179971983409.332,12879783226.982,896378765301.342,46.867,6.9
"Industry (including construction), value added (constant LCU)",float64,154,8,154,0,22200000.0,5320683000000000.0,4.938,0.0,195163259960906.7,160696000000.0,922834609534535.5,21.868,4.838
"Industry (including construction), value added (current LCU)",float64,157,5,157,0,21537800.0,5.1842958e+16,3.086,0.0,921423872291756.4,208784092300.0,5723977322334947.0,57.907,7.437
"Industry (including construction), value added (current US$)",float64,155,7,155,0,21537800.0,7032488457155.079,4.321,0.0,198308872176.744,13385672260.587,959112481658.545,46.71,6.881
"Industry (including construction), value added per worker (constant 2015 US$)",float64,140,22,140,0,4596.395,76050.656,13.58,0.0,22976.245,19274.989,13577.299,3.88,1.852
"Inflation, GDP deflator (annual %)",float64,160,2,160,0,-18.189,401.591,1.235,0.0,14.604,6.503,36.243,83.075,8.188
"Inflation, GDP deflator: linked series (annual %)",float64,160,2,160,0,-18.189,401.591,1.235,0.0,14.604,6.503,36.243,83.075,8.188
"Inflation, consumer prices (annual %)",float64,145,17,145,0,-0.097,72.309,10.494,0.0,8.933,5.863,11.662,11.89,3.348
Informal payments to public officials (% of firms),float64,14,148,14,0,0.1,51.0,91.358,0.0,10.671,5.05,14.065,4.952,2.206
Insurance and financial services (% of commercial service exports),float64,132,30,132,0,0.138,67.6,18.519,0.0,3.751,1.968,6.461,73.405,7.602
Insurance and financial services (% of commercial service imports),float64,139,23,139,0,0.286,24.113,14.198,0.0,7.753,7.229,4.876,0.168,0.802
"Insurance and financial services (% of service exports, BoP)",float64,132,30,132,0,0.138,67.029,18.519,0.0,3.678,1.892,6.396,74.105,7.652
"Insurance and financial services (% of service imports, BoP)",float64,139,23,139,0,0.259,21.62,14.198,0.0,7.6,7.158,4.773,-0.107,0.739
"Intentional homicides (per 100,000 people)",float64,31,131,31,0,0.724,52.127,80.864,0.0,13.287,7.831,13.938,0.85,1.289
"Intentional homicides, female (per 100,000 female)",float64,28,134,28,0,0.0,9.335,82.716,0.617,3.194,2.225,2.722,-0.336,0.913
"Intentional homicides, male (per 100,000 male)",float64,27,135,27,0,1.43,95.584,83.333,0.0,23.377,13.699,25.095,1.243,1.355
Interest payments (% of expense),float64,71,91,71,0,1.591,24.141,56.173,0.0,9.303,8.444,5.362,-0.124,0.606
Interest payments (% of revenue),float64,72,90,72,0,1.201,30.839,55.556,0.0,10.007,9.112,6.366,0.503,0.8
Interest payments (current LCU),float64,72,90,72,0,218784109.767,386194648834426.0,55.556,0.0,11985788100901.727,106873734721.782,60697469620157.2,32.358,5.72
"Interest rate spread (lending rate minus deposit rate, %)",float64,112,50,108,2,-0.018,31.461,30.864,0.0,5.787,5.312,4.29,19.821,3.977
"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",float64,32,130,30,2,5.0,16870000.0,80.247,0.0,591231.094,10100.0,2974013.031,31.835,5.636
"Internally displaced persons, new displacement associated with disasters (number of cases)",float64,113,49,99,11,1.0,6037000.0,30.247,0.0,217311.646,5300.0,872537.937,27.869,5.243
"Internally displaced persons, total displaced by conflict and violence (number of people)",float64,58,104,43,9,110.0,5914000.0,64.198,0.0,670772.241,105500.0,1383970.735,7.124,2.83
Investment in ICT with private participation (current US$),float64,19,143,14,3,30000000.0,1668990000.0,88.272,0.0,282546315.789,117500000.0,398750430.626,8.244,2.729
Investment in energy with private participation (current US$),float64,53,109,53,0,5000000.0,38416240000.0,67.284,0.0,1352361320.755,250000000.0,5298614046.904,48.512,6.849
Investment in transport with private participation (current US$),float64,27,135,27,0,7180000.0,28433590000.0,83.333,0.0,2569710740.741,280000000.0,5828067591.041,15.697,3.743
Investment in water and sanitation with private participation (current US$),float64,10,152,10,0,92000000.0,3654630000.0,93.827,0.0,1137187000.0,612040000.0,1354750380.353,0.559,1.389
Labor Force Survey (Availability score over 10 years),float64,159,3,4,4,0.0,1.0,1.852,16.667,0.733,1.0,0.404,-0.852,-0.976
Labor force participation rate by sex and age (%),float64,162,0,3,3,0.0,1.0,0.0,18.519,0.741,1.0,0.395,-0.512,-1.087
"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",float64,145,17,145,0,6.998,56.659,10.494,0.0,31.448,32.774,10.851,0.366,-0.266
"Labor force participation rate for ages 15-24, female (%) (national estimate)",float64,94,68,94,0,6.809,57.897,41.975,0.0,33.468,34.031,10.421,0.54,-0.064
"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",float64,145,17,145,0,18.594,69.496,10.494,0.0,44.912,43.229,11.759,-0.546,0.105
"Labor force participation rate for ages 15-24, male (%) (national estimate)",float64,94,68,94,0,23.56,78.732,41.975,0.0,47.306,45.121,11.533,-0.306,0.348
"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",float64,145,17,144,1,16.511,59.405,10.494,0.0,38.337,38.404,10.258,-0.586,0.031
"Labor force participation rate for ages 15-24, total (%) (national estimate)",float64,94,68,94,0,19.701,60.024,41.975,0.0,40.474,39.921,10.072,-0.542,0.063
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",float64,145,17,144,1,10.872,71.543,10.494,0.0,48.426,51.059,12.506,1.955,-1.187
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",float64,97,65,97,0,10.767,71.504,40.123,0.0,50.817,52.308,11.818,2.491,-1.262
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",float64,145,17,145,0,11.494,76.779,10.494,0.0,54.283,55.696,14.192,1.906,-1.202
"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",float64,145,17,145,0,45.588,84.076,10.494,0.0,70.388,71.322,7.128,1.194,-0.805
"Labor force participation rate, male (% of male population ages 15+) (national estimate)",float64,97,65,97,0,49.02,87.265,40.123,0.0,71.715,72.223,7.43,0.665,-0.599
"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",float64,145,17,144,1,47.24,86.837,10.494,0.0,75.708,77.855,7.066,3.224,-1.502
"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",float64,145,17,145,0,39.663,74.473,10.494,0.0,59.337,60.946,8.039,-0.095,-0.61
"Labor force participation rate, total (% of total population ages 15+) (national estimate)",float64,97,65,97,0,34.035,74.473,40.123,0.0,60.95,62.286,8.338,1.389,-1.097
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",float64,145,17,144,1,41.507,79.988,10.494,0.0,65.104,66.157,8.75,0.363,-0.785
Labor force with advanced education (% of total working-age population with advanced education),float64,88,74,87,1,52.522,86.237,45.679,0.0,77.865,79.349,5.7,7.005,-2.058
"Labor force with advanced education, female (% of female working-age population with advanced education)",float64,88,74,87,1,33.095,86.083,45.679,0.0,74.278,75.221,8.268,11.932,-2.787
"Labor force with advanced education, male (% of male working-age population with advanced education)",float64,88,74,88,0,70.038,90.733,45.679,0.0,82.064,82.835,4.91,-0.384,-0.592
Labor force with basic education (% of total working-age population with basic education),float64,91,71,91,0,13.09,85.672,43.827,0.0,50.277,52.547,15.945,-0.017,-0.5
"Labor force with basic education, female (% of female working-age population with basic education)",float64,91,71,91,0,4.315,83.257,43.827,0.0,38.365,39.931,17.042,0.127,0.235
"Labor force with basic education, male (% of male working-age population with basic education)",float64,91,71,91,0,17.819,88.305,43.827,0.0,62.219,66.359,16.54,0.344,-0.956
Labor force with intermediate education (% of total working-age population with intermediate education),float64,89,73,89,0,33.242,76.26,45.062,0.0,65.18,66.915,8.425,4.284,-1.836
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",float64,89,73,89,0,8.176,73.654,45.062,0.0,54.278,56.31,12.238,5.37,-2.032
"Labor force with intermediate education, male (% of male working-age population with intermediate education)",float64,89,73,89,0,52.842,88.339,45.062,0.0,75.586,76.335,7.399,0.811,-0.727
"Labor force, female (% of total labor force)",float64,145,17,145,0,13.314,54.671,10.494,0.0,40.981,41.761,8.581,2.909,-1.627
"Labor force, total",float64,145,17,145,0,35153.0,781187865.0,10.494,0.0,29008105.848,2739437.0,111923292.203,39.909,6.28
Land area (sq. km),float64,106,56,57,49,30.0,9388210.0,34.568,0.0,840055.661,107160.0,1767503.624,14.645,3.709
Land under cereal production (hectares),float64,96,66,95,1,27.0,100144851.0,40.741,0.0,5255130.083,540086.5,15036512.098,31.941,5.395
Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),float64,11,151,11,0,8.847,82.017,93.21,0.0,28.127,18.509,21.807,3.048,1.609
Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),float64,9,153,9,0,7.435,77.083,94.444,0.0,28.003,29.301,21.979,2.653,1.432
Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),float64,9,153,9,0,10.006,86.64,94.444,0.0,34.843,36.944,23.698,2.177,1.294
Legislation Indicator based on PARIS21 indicators on SDG 17.18.2,float64,142,20,2,2,0.0,1.0,12.346,16.667,0.81,1.0,0.394,0.555,-1.596
Lending interest rate (%),float64,112,50,108,2,3.06,95.894,30.864,0.0,11.208,8.479,11.132,31.975,4.976
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,float64,49,113,49,0,0.184,817.143,69.753,0.0,39.656,10.457,117.569,41.981,6.29
"Life expectancy at birth, female (years)",float64,108,54,108,0,61.704,83.929,33.333,0.0,74.979,75.911,4.642,0.757,-0.917
"Life expectancy at birth, male (years)",float64,108,54,107,1,54.592,80.065,33.333,0.0,68.84,68.871,4.812,0.427,-0.425
"Life expectancy at birth, total (years)",float64,108,54,108,0,58.059,80.839,33.333,0.0,71.831,72.374,4.643,0.603,-0.702
Liner shipping connectivity index (maximum value in 2004 = 100),float64,42,120,41,1,1.705,171.177,74.074,0.0,27.438,17.539,30.938,10.987,2.846
"Listed domestic companies, total",float64,41,121,36,3,9.0,11629.0,74.691,0.0,804.146,98.0,2483.701,17.228,4.254
"Literacy rate, adult female (% of females ages 15 and above)",float64,29,133,26,2,78.609,100.0,82.099,0.0,93.724,94.0,5.461,0.528,-0.867
"Literacy rate, adult male (% of males ages 15 and above)",float64,27,135,23,3,86.3,100.0,83.333,0.0,95.514,95.5,3.926,-0.464,-0.625
"Literacy rate, adult total (% of people ages 15 and above)",float64,27,135,23,3,83.031,100.0,83.333,0.0,94.655,95.0,4.722,-0.14,-0.739
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",float64,40,122,33,2,0.98,1.106,75.309,0.0,1.007,1.003,0.019,19.656,3.947
"Literacy rate, youth female (% of females ages 15-24)",float64,40,122,36,3,92.63,100.0,75.309,0.0,98.556,99.19,1.772,4.622,-2.221
"Literacy rate, youth male (% of males ages 15-24)",float64,40,122,36,4,88.23,100.0,75.309,0.0,97.863,98.77,2.601,7.33,-2.588
"Literacy rate, youth total (% of people ages 15-24)",float64,40,122,36,4,90.64,100.0,75.309,0.0,98.211,98.93,2.007,4.715,-2.108
Livestock production index (2014-2016 = 100),float64,104,58,102,2,71.66,189.99,35.802,0.0,108.466,106.675,18.761,4.372,1.437
Logistics performance index: Ability to track and trace consignments (1=low to 5=high),float64,40,122,17,10,1.8,3.8,75.309,0.0,2.848,2.8,0.462,-0.153,0.261
Logistics performance index: Competence and quality of logistics services (1=low to 5=high),float64,40,122,18,9,1.9,3.8,75.309,0.0,2.75,2.7,0.487,-0.194,0.543
Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),float64,40,122,17,9,1.9,3.7,75.309,0.0,2.772,2.8,0.416,0.26,0.281
Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),float64,40,122,14,11,1.9,3.3,75.309,0.0,2.565,2.55,0.381,-0.315,0.349
Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),float64,40,122,15,10,2.2,3.8,75.309,0.0,3.088,3.1,0.379,-0.184,-0.303
Logistics performance index: Overall (1=low to 5=high),float64,40,122,16,10,1.9,3.7,75.309,0.0,2.78,2.7,0.406,0.341,0.603
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),float64,40,122,18,9,1.7,4.0,75.309,0.0,2.653,2.5,0.496,0.743,0.871
Losses due to theft and vandalism (% of annual sales of affected firms),float64,2,160,2,0,2.1,16.7,98.765,0.0,9.4,9.4,10.324,.,.
"Lower secondary completion rate, female (% of relevant age group)",float64,104,58,104,0,50.369,174.762,35.802,0.0,91.078,91.941,17.452,5.45,0.883
"Lower secondary completion rate, male (% of relevant age group)",float64,104,58,104,0,30.993,167.416,35.802,0.0,87.962,89.582,19.721,3.122,0.57
"Lower secondary completion rate, total (% of relevant age group)",float64,105,57,105,0,41.309,170.983,35.185,0.0,89.369,90.153,18.263,4.314,0.766
Lower secondary school starting age (years),float64,159,3,5,5,10.0,14.0,1.852,0.0,11.679,12.0,0.97,-0.05,0.051
Machinery and transport equipment (% of value added in manufacturing),float64,27,135,27,0,1.592,31.211,83.333,0.0,10.815,11.377,7.332,0.834,0.831
Male primary school age children out-of-school (%),float64,9,153,9,0,0.0,9.723,94.444,0.617,3.36,1.964,3.402,-0.252,0.902
Male pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,float64,9,153,9,0,8.203,85.201,94.444,0.0,33.005,34.11,23.903,2.127,1.316
Manufactures exports (% of merchandise exports),float64,122,40,122,0,0.21,94.769,24.691,0.0,38.363,34.42,27.204,-1.029,0.39
Manufactures imports (% of merchandise imports),float64,122,40,122,0,19.834,83.602,24.691,0.0,63.75,63.747,8.824,3.797,-0.894
"Manufacturing, value added (% of GDP)",float64,150,12,150,0,1.979,27.673,7.407,0.0,12.42,12.063,6.912,-0.643,0.404
"Manufacturing, value added (annual % growth)",float64,149,13,149,0,-42.246,34.977,8.025,0.0,3.884,4.0,8.71,6.465,-0.754
"Manufacturing, value added (constant 2015 US$)",float64,149,13,149,0,3000151.499,268025148982.887,8.025,0.0,30718325957.922,3681413331.393,61734785625.608,5.468,2.52
"Manufacturing, value added (constant LCU)",float64,149,13,149,0,3000100.0,2507799800000000.0,8.025,0.0,97754744212241.92,71415000000.0,460924890953168.3,20.829,4.737
"Manufacturing, value added (current LCU)",float64,150,12,150,0,5938800.0,2.7765832e+16,7.407,0.0,496824404070137.6,128109940900.0,3074717153945141.5,56.362,7.336
"Manufacturing, value added (current US$)",float64,148,14,148,0,5938800.0,4909020290402.738,8.642,0.0,132287814846.738,4172382352.941,678006396155.382,44.945,6.767
Marine protected areas (% of territorial waters),float64,90,72,87,1,0.0,50.728,44.444,2.469,6.38,1.234,10.394,6.296,2.369
Market capitalization of listed domestic companies (% of GDP),float64,42,120,42,0,0.213,409.026,74.074,0.0,70.644,34.694,98.076,5.355,2.369
Market capitalization of listed domestic companies (current US$),float64,42,120,42,0,29520000.0,14437446150000.0,74.074,0.0,907909392619.048,69863710000.0,2778614093322.916,18.54,4.342
Medium and high-tech exports (% manufactured exports),float64,89,73,81,8,0.037,79.218,45.062,0.0,29.503,30.37,20.841,-0.737,0.243
Medium and high-tech manufacturing value added (% manufacturing value added),float64,89,73,76,13,1.61,44.594,45.062,0.0,19.118,17.965,11.907,-0.674,0.452
Merchandise exports (current US$),float64,159,3,153,5,0.0,3544434000000.0,1.852,1.852,120541974842.767,9674000000.0,470843801240.84,44.375,6.604
Merchandise imports (current US$),float64,159,3,157,2,25000000.0,2706507000000.0,1.852,0.0,105179572327.044,13548000000.0,370038243426.792,41.128,6.291
Merchandise trade (% of GDP),float64,156,6,156,0,21.747,158.46,3.704,0.0,66.726,60.921,28.757,0.886,1.097
Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),float64,153,9,147,4,-61.692,4076.574,5.556,0.0,103.649,14.257,507.385,48.628,6.939
Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),float64,153,9,145,4,0.003,1814.207,5.556,0.0,85.999,12.492,263.528,32.388,5.505
Methane (CH4) emissions from Agriculture (Mt CO2e),float64,153,9,142,6,0.0,641.683,5.556,3.704,36.167,4.034,109.152,20.718,4.548
Methane (CH4) emissions from Building (Energy) (Mt CO2e),float64,147,15,118,18,0.0,44.742,9.259,1.852,1.381,0.077,6.189,43.695,6.646
Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),float64,147,15,125,12,0.0,734.816,9.259,1.852,31.268,2.302,106.226,32.664,5.552
Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e),float64,147,15,90,26,0.0,4.391,9.259,3.704,0.172,0.003,0.68,27.986,5.234
Methane (CH4) emissions from Industrial Processes (Mt CO2e),float64,93,69,60,10,0.0,7.987,42.593,9.259,0.303,0.007,1.378,27.329,5.347
Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e),float64,147,15,101,18,0.0,3.936,9.259,5.556,0.131,0.007,0.541,42.471,6.507
Methane (CH4) emissions from Transport (Energy) (Mt CO2e),float64,147,15,123,12,0.0,6.405,9.259,0.0,0.281,0.026,0.908,30.488,5.372
Methane (CH4) emissions from Waste (Mt CO2e),float64,153,9,147,4,0.001,381.817,5.556,0.0,17.718,1.608,54.982,32.016,5.455
Military expenditure (% of GDP),float64,123,39,123,0,0.139,36.653,24.074,0.0,2.106,1.303,4.027,54.099,7.006
Military expenditure (% of general government expenditure),float64,120,42,120,0,0.475,58.171,25.926,0.0,7.237,4.564,9.228,14.543,3.628
Military expenditure (current LCU),float64,126,36,124,1,0.0,2930679054500000.0,22.222,1.852,54320093280794.336,38796700000.0,334475292737441.7,53.882,7.176
Military expenditure (current USD),float64,126,36,124,1,0.0,296438564342.788,22.222,1.852,10810606934.396,777982410.986,44721112365.227,36.048,6.039
Mineral rents (% of GDP),float64,52,110,29,1,0.0,26.573,67.901,14.815,1.697,0.018,4.276,23.124,4.431
Mobile cellular subscriptions,float64,140,22,126,13,9000.0,1810000000.0,13.58,0.0,75035005.886,8575000.0,260286719.76,37.582,6.071
Mobile cellular subscriptions (per 100 people),float64,95,67,95,0,38.05,206.703,41.358,0.0,122.73,123.447,33.883,0.122,0.122
Monetary Sector credit to private sector (% GDP),float64,140,22,140,0,5.908,194.674,13.58,0.0,47.198,44.963,31.535,7.245,2.263
"Mortality rate, adult, female (per 1,000 female adults)",float64,106,56,106,0,39.552,348.105,34.568,0.0,123.395,108.849,63.852,2.127,1.436
"Mortality rate, adult, male (per 1,000 male adults)",float64,106,56,106,0,52.446,521.268,34.568,0.0,215.724,211.875,86.949,1.332,0.85
"Mortality rate, infant (per 1,000 live births)",float64,108,54,85,18,1.9,56.7,33.333,0.0,14.431,11.0,9.911,4.29,1.766
"Mortality rate, infant, female (per 1,000 live births)",float64,108,54,88,16,1.7,51.0,33.333,0.0,12.931,10.0,8.849,4.397,1.782
"Mortality rate, infant, male (per 1,000 live births)",float64,108,54,88,14,2.1,62.2,33.333,0.0,15.853,12.15,10.919,4.228,1.756
"Mortality rate, neonatal (per 1,000 live births)",float64,108,54,79,23,0.8,28.5,33.333,0.0,9.417,7.85,6.123,1.307,1.295
"Mortality rate, under-5 (per 1,000 live births)",float64,108,54,88,18,2.6,76.0,33.333,0.0,17.16,12.8,12.715,6.353,2.13
"Mortality rate, under-5, female (per 1,000 live births)",float64,108,54,88,17,2.3,69.9,33.333,0.0,15.479,11.7,11.538,6.901,2.207
"Mortality rate, under-5, male (per 1,000 live births)",float64,108,54,91,15,2.9,81.9,33.333,0.0,18.769,14.05,13.855,5.973,2.076
Multidimensional poverty headcount ratio (UNDP) (% of population),float64,3,159,3,0,1.5,6.6,98.148,0.0,4.067,4.1,2.55,.,-0.059
Multidimensional poverty headcount ratio (World Bank) (% of population),float64,36,126,25,10,0.0,7.7,77.778,0.617,2.489,1.8,2.093,-0.358,0.821
Multilateral debt service (% of public and publicly guaranteed debt service),float64,141,21,141,0,3.212,98.742,12.963,0.0,36.834,32.152,25.544,-0.622,0.616
"Multilateral debt service (TDS, current US$)",float64,141,21,141,0,3172399.7,4837920000.0,12.963,0.0,747174445.249,291441666.0,1110831408.298,3.556,2.083
NADA metadata,float64,159,3,2,2,0.0,1.0,1.852,15.432,0.843,1.0,0.365,1.635,-1.901
National Accounts base year,float64,162,0,3,3,0.0,1.0,0.0,26.543,0.568,0.5,0.404,-1.423,-0.253
Natural gas rents (% of GDP),float64,51,111,30,1,0.0,8.809,68.519,13.58,0.932,0.007,2.261,6.363,2.72
Net ODA received (% of GNI),float64,106,56,106,0,-8.188,79.854,34.568,0.0,4.324,0.613,11.927,20.062,4.261
Net ODA received (% of central government expense),float64,63,99,63,0,0.007,40.958,61.111,0.0,4.175,1.756,7.121,13.509,3.39
Net ODA received (% of gross capital formation),float64,90,72,90,0,-0.007,212.428,44.444,0.0,14.144,2.89,40.615,17.292,4.205
"Net ODA received (% of imports of goods, services and primary income)",float64,96,66,96,0,-10.412,110.176,40.741,0.0,6.485,1.474,16.747,20.84,4.297
Net ODA received per capita (current US$),float64,108,54,108,0,-800.937,6361.089,33.333,0.0,289.308,40.234,858.812,26.865,4.795
Net acquisition of financial assets (% of GDP),float64,66,96,66,0,-6.435,12.575,59.259,0.0,0.997,0.464,2.833,4.992,1.196
