Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
"Secondary education, pupils (% female)",553,57.187,0.0,float64,414,414,0,24.756,58.136,45.825,46.912,6.02,0.685,-0.775
"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",558,57.704,1.034,float64,409,390,8,0.0,55319421380.0,5801561079.757,1369629000.0,10248888118.578,6.946,2.665
Other taxes (current LCU),558,57.704,0.0,float64,409,407,2,-4116249415.965,935434535566.33,42391605660.298,7600000000.0,95523916003.366,27.369,4.495
"Charges for the use of intellectual property, receipts (BoP, current US$)",561,58.014,0.0,float64,406,404,1,-1450000.0,1339588441.64,15707924.439,783026.414,73619937.918,259.672,14.731
Other taxes (% of revenue),567,58.635,0.0,float64,400,399,1,-4.691,16.745,1.8,1.239,2.41,5.748,1.565
Dimension 2.2: Online access,569,58.842,0.0,float64,398,199,127,0.033,0.709,0.342,0.338,0.141,-0.113,0.139
Dimension 2.2: Online access - Download Options Score,569,58.842,3.93,float64,398,151,108,0.0,0.645,0.275,0.287,0.15,-0.549,-0.273
Dimension 2.2: Online access - Machine Readability Score,569,58.842,8.066,float64,398,152,99,0.0,0.922,0.212,0.176,0.205,0.619,1.06
Dimension 2.2: Online access - Metadata Available Score,569,58.842,0.517,float64,398,157,91,0.0,1.0,0.411,0.433,0.143,1.958,-0.25
Dimension 2.2: Online access - Non-Proprietary format Score,569,58.842,2.896,float64,398,128,80,0.0,1.0,0.664,0.767,0.277,0.563,-1.267
Dimension 2.2: Online access - Terms of Use Score,569,58.842,23.785,float64,398,75,55,0.0,1.0,0.148,0.0,0.255,2.1,1.786
Dimension 4.3: Geospatial Data,569,58.842,1.655,float64,398,132,98,0.0,0.604,0.207,0.211,0.113,0.015,0.239
Geospatial data available at 1st Admin Level,569,58.842,1.655,float64,398,132,98,0.0,0.604,0.207,0.211,0.113,0.015,0.239
ODIN Open Data Openness score,569,58.842,0.0,float64,398,199,127,0.033,0.709,0.342,0.338,0.141,-0.113,0.139
Pillar 4 - Data Sources - Score,569,58.842,0.207,float64,398,305,83,0.0,77.525,36.698,36.575,14.213,0.096,0.165
Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),569,58.842,0.207,float64,398,305,83,0.0,77.525,36.698,36.575,14.213,0.096,0.165
"School enrollment, primary (% net)",573,59.255,0.0,float64,394,394,0,35.207,98.856,77.899,81.908,15.4,-0.465,-0.668
"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",576,59.566,0.103,float64,391,384,4,-6623296000.0,6462000000.0,379495278.772,48600000.0,1420153942.133,7.002,0.536
"School enrollment, secondary, private (% of total secondary)",578,59.772,1.241,float64,389,378,1,0.0,79.188,20.34,15.493,16.289,0.598,1.093
Bank capital to assets ratio (%),579,59.876,0.0,float64,388,388,0,-1.323,19.159,9.849,9.835,3.301,0.37,-0.113
Bank nonperforming loans to total gross loans (%),579,59.876,0.0,float64,388,388,0,0.964,55.411,9.7,7.597,7.921,8.857,2.454
"PNG, commercial banks and other creditors (NFL, current US$)",579,59.876,0.103,float64,388,380,4,-6349894000.0,6053929000.0,355159703.608,39094000.0,1345175497.337,7.201,0.293
"Persistence to grade 5, total (% of cohort)",579,59.876,0.0,float64,388,388,0,27.918,98.857,73.073,75.279,16.542,-0.529,-0.44
"Over-age students, primary (% of enrollment)",580,59.979,0.103,float64,387,382,4,0.0,61.448,17.759,16.836,9.099,4.933,1.527
"Risk premium on lending (lending rate minus treasury bill rate, %)",580,59.979,0.0,float64,387,385,2,-11.322,52.31,8.967,6.819,9.416,7.766,2.39
Business process,583,60.29,38.883,float64,384,2,2,0.0,1.0,0.021,0.0,0.143,43.603,6.736
Central government accounting status,583,60.29,31.644,float64,384,3,3,0.0,1.0,0.148,0.0,0.315,2.279,1.933
Classification of household consumption,583,60.29,11.789,float64,384,2,2,0.0,1.0,0.703,1.0,0.457,-1.209,-0.893
Classification of national industry,583,60.29,11.375,float64,384,3,3,0.0,1.0,0.48,0.5,0.365,-1.119,0.06
Classification of status of employment,583,60.29,26.887,float64,384,2,2,0.0,1.0,0.323,0.0,0.468,-1.429,0.76
Compilation of government finance statistics,583,60.29,28.438,float64,384,3,3,0.0,1.0,0.161,0.0,0.273,1.213,1.466
Compilation of monetary and financial statistics,583,60.29,4.654,float64,384,2,2,0.0,1.0,0.883,1.0,0.322,3.73,-2.39
Dimension 2.4: Data services,583,60.29,9.617,float64,384,2,2,0.0,1.0,0.758,1.0,0.429,-0.543,-1.208
NADA metadata,583,60.29,9.617,float64,384,2,2,0.0,1.0,0.758,1.0,0.429,-0.543,-1.208
Dimension 2.1: Data Releases,584,60.393,7.032,float64,383,3,3,0.0,1.0,0.45,0.5,0.248,0.848,-0.206
Dimension 5.2: Standards and Methods,584,60.393,0.414,float64,383,18,18,0.0,0.85,0.386,0.4,0.172,-0.446,0.247
National Accounts base year,584,60.393,21.096,float64,383,3,3,0.0,1.0,0.24,0.0,0.263,-1.277,0.35
Pillar 5 - Data Infrastructure - Score,584,60.393,0.414,float64,383,18,18,0.0,85.0,38.577,40.0,17.18,-0.446,0.247
SDDS/e-GDDS subscription,584,60.393,7.032,float64,383,3,3,0.0,1.0,0.45,0.5,0.248,0.848,-0.206
Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),584,60.393,0.414,float64,383,18,18,0.0,85.0,38.577,40.0,17.18,-0.446,0.247
System of national accounts in use,584,60.393,4.86,float64,383,3,3,0.0,1.0,0.636,0.5,0.333,-0.783,-0.373
"Over-age students, primary, female (% of female enrollment)",586,60.6,0.103,float64,381,376,5,0.0,59.741,16.726,15.694,8.842,5.687,1.697
"Over-age students, primary, male (% of male enrollment)",586,60.6,0.103,float64,381,380,1,0.0,62.981,18.79,18.15,9.518,4.047,1.362
People using safely managed drinking water services (% of population),588,60.807,0.0,float64,379,379,0,2.278,47.675,19.662,18.027,11.467,-0.548,0.625
"People using safely managed drinking water services, rural (% of rural population)",588,60.807,1.034,float64,379,361,7,0.0,27.336,8.513,7.227,6.525,0.076,0.879
"Adjusted net enrollment rate, primary (% of primary school age children)",593,61.324,0.0,float64,374,374,0,35.251,99.364,79.357,83.648,15.038,-0.326,-0.727
Adolescents out of school (% of lower secondary school age),593,61.324,0.0,float64,374,374,0,0.041,86.936,33.632,33.68,19.866,-0.642,0.275
"Net bilateral aid flows from DAC donors, New Zealand (current US$)",594,61.427,0.0,float64,373,127,56,10000.0,4449999.809,456997.318,170000.002,689691.443,11.22,2.985
"Persistence to last grade of primary, total (% of cohort)",594,61.427,0.0,float64,373,373,0,21.108,98.239,64.974,65.894,18.821,-0.797,-0.166
"PPG, other private creditors (NFL, current US$)",599,61.944,4.55,float64,368,295,18,-1122609000.0,2520766000.0,9604038.043,-1657000.0,228681543.902,45.78,4.281
Population living in slums (% of urban population),599,61.944,0.0,float64,368,342,20,10.808,99.806,57.302,56.906,17.302,-0.119,-0.102
"Adolescents out of school, male (% of male lower secondary school age)",602,62.254,0.0,float64,365,365,0,0.253,84.302,32.416,32.433,18.056,-0.355,0.371
"Adolescents out of school, female (% of female lower secondary school age)",604,62.461,0.0,float64,363,363,0,0.746,89.676,36.085,36.054,21.334,-0.834,0.253
"Persistence to grade 5, female (% of cohort)",604,62.461,0.0,float64,363,363,0,26.335,99.97,72.87,74.413,16.952,-0.55,-0.427
"Persistence to grade 5, male (% of cohort)",604,62.461,0.0,float64,363,363,0,27.635,99.151,71.519,73.475,16.474,-0.56,-0.343
Pillar 2 - Data Services - Score,612,63.289,0.0,float64,355,211,112,1.1,87.233,54.428,60.6,17.924,0.535,-0.911
SPI Overall Score,612,63.289,0.0,float64,355,354,1,11.77,82.373,54.97,55.778,11.673,0.499,-0.481
Statistical performance indicators (SPI): Overall score (scale 0-100),612,63.289,0.0,float64,355,354,1,11.77,82.373,54.97,55.778,11.673,0.499,-0.481
Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),612,63.289,0.0,float64,355,211,112,1.1,87.233,54.428,60.6,17.924,0.535,-0.911
"Persistence to last grade of primary, female (% of cohort)",614,63.495,0.0,float64,353,353,0,18.611,99.341,64.776,66.525,19.179,-0.773,-0.177
"Persistence to last grade of primary, male (% of cohort)",614,63.495,0.0,float64,353,353,0,23.196,98.564,63.19,62.579,18.825,-0.876,-0.047
"Pupil-teacher ratio, preprimary",614,63.495,0.0,float64,353,353,0,10.787,113.965,27.461,25.664,11.928,19.64,3.292
"Net bilateral aid flows from DAC donors, Hungary (current US$)",618,63.909,12.616,float64,349,80,23,0.0,17719999.313,438767.907,10000.0,1554788.809,55.46,6.609
"Secondary education, vocational pupils",621,64.219,1.034,float64,346,333,5,0.0,870961.0,71630.408,25143.0,135999.349,11.513,3.208
"School enrollment, primary, female (% net)",626,64.736,0.0,float64,341,341,0,30.388,99.479,74.258,76.394,16.255,-0.628,-0.548
"School enrollment, primary, male (% net)",626,64.736,0.0,float64,341,341,0,36.039,98.984,77.401,79.846,14.061,-0.414,-0.574
Real effective exchange rate index (2010 = 100),627,64.84,0.0,float64,340,324,1,65.138,142.626,98.803,99.409,13.947,0.503,0.181
Depth of credit information index (0=low to 8=high),633,65.46,17.787,float64,334,9,9,0.0,8.0,2.659,0.0,3.13,-1.463,0.549
Strength of legal rights index (0=weak to 12=strong),633,65.46,1.965,float64,334,11,11,0.0,11.0,4.88,6.0,2.458,0.24,-0.106
Terrestrial protected areas (% of total land area),634,65.564,0.517,float64,333,259,70,0.0,61.521,17.564,16.06,12.328,0.248,0.725
Terrestrial and marine protected areas (% of total territorial area),635,65.667,0.414,float64,332,200,102,0.0,41.259,12.982,11.714,10.451,-0.426,0.585
Progression to secondary school (%),636,65.77,0.0,float64,331,331,0,33.191,99.93,80.484,82.159,14.013,-0.303,-0.584
"Secondary education, vocational pupils (% female)",638,65.977,0.0,float64,329,329,0,6.548,79.094,39.703,40.208,10.624,1.221,-0.442
"Pupil-teacher ratio, secondary",639,66.081,0.0,float64,328,328,0,5.314,80.052,25.19,23.965,10.132,4.55,1.454
"Adjusted net enrollment rate, primary, male (% of primary school age children)",643,66.494,0.0,float64,324,324,0,39.928,99.681,78.548,80.94,13.922,-0.315,-0.619
"Progression to secondary school, female (%)",643,66.494,0.0,float64,324,315,1,32.784,100.0,79.738,81.286,14.619,-0.458,-0.5
"Progression to secondary school, male (%)",643,66.494,0.0,float64,324,312,1,30.774,100.0,81.11,82.368,13.964,-0.019,-0.656
"Adjusted net enrollment rate, primary, female (% of primary school age children)",644,66.598,0.0,float64,323,323,0,30.425,99.479,75.536,78.238,16.1,-0.459,-0.625
Expenditure on tertiary education (% of government expenditure on education),645,66.701,0.0,float64,322,321,1,0.006,59.02,19.562,18.157,9.814,1.466,1.027
"Hospital beds (per 1,000 people)",651,67.322,0.0,float64,316,156,64,0.1,6.3,1.377,0.87,1.112,2.071,1.415
Expenditure on primary education (% of government expenditure on education),655,67.735,0.0,float64,312,311,1,16.866,71.181,44.597,43.977,11.618,-0.623,0.031
Expenditure on secondary education (% of government expenditure on education),655,67.735,0.0,float64,312,311,1,8.93,64.14,29.582,27.999,10.58,0.817,0.847
Net intake rate in grade 1 (% of official school-age population),658,68.046,0.0,float64,309,309,0,6.668,97.314,54.652,55.237,20.092,-0.705,-0.014
"Net intake rate in grade 1, female (% of official school-age population)",658,68.046,0.0,float64,309,309,0,6.512,97.442,54.013,53.605,20.489,-0.755,0.029
"Net intake rate in grade 1, male (% of official school-age population)",658,68.046,0.0,float64,309,309,0,6.818,97.483,55.279,56.332,19.888,-0.681,-0.056
Trained teachers in preprimary education (% of total teachers),664,68.666,0.0,float64,303,273,1,6.708,100.0,57.358,54.376,26.152,-1.04,0.174
Energy use (kg of oil equivalent per capita),666,68.873,0.0,float64,301,301,0,9.727,3103.971,650.717,452.112,651.819,4.608,2.297
Fossil fuel energy consumption (% of total),666,68.873,3.723,float64,301,266,1,0.0,88.149,28.916,22.787,24.478,-0.132,0.87
"Internally displaced persons, total displaced by conflict and violence (number of people)",667,68.976,0.0,float64,300,197,44,620.0,9053000.0,801067.733,183500.0,1314953.787,7.804,2.494
GDP per unit of energy use (PPP $ per kg of oil equivalent),669,69.183,0.0,float64,298,298,0,1.18,198.66,10.617,6.964,17.987,74.11,8.004
Net secondary income (Net current transfers from abroad) (constant LCU),670,69.286,0.0,float64,297,296,1,-170441753285.392,5422747847478.18,252872443392.693,32745567662.123,660698458318.526,28.343,4.856
Electricity production from coal sources (% of total),675,69.804,22.13,float64,292,77,2,0.0,100.0,13.67,0.0,29.194,2.595,2.01
Electricity production from hydroelectric sources (% of total),675,69.804,5.067,float64,292,244,1,0.0,99.923,47.446,51.305,36.98,-1.46,0.025
Electricity production from natural gas sources (% of total),675,69.804,19.028,float64,292,109,1,0.0,82.409,11.099,0.0,22.239,2.607,1.981
Electricity production from oil sources (% of total),675,69.804,4.24,float64,292,249,2,0.0,100.0,24.096,9.875,32.462,0.501,1.345
"Electricity production from oil, gas and coal sources (% of total)",675,69.804,0.517,float64,292,272,3,0.0,100.0,48.866,45.935,36.898,-1.496,0.063
"Electricity production from renewable sources, excluding hydroelectric (% of total)",675,69.804,13.34,float64,292,163,2,0.0,48.275,2.434,0.121,6.458,17.582,3.858
"Electricity production from renewable sources, excluding hydroelectric (kWh)",675,69.804,13.34,float64,292,95,22,0.0,4763000000.0,158958904.11,2000000.0,553206925.197,41.944,6.014
"Tertiary education, academic staff (% female)",675,69.804,0.0,float64,292,285,5,1.225,74.492,22.526,19.536,14.735,-0.326,0.703
UHC service coverage index,679,70.217,0.0,float64,288,55,48,12.0,75.0,40.997,40.0,12.654,0.041,0.46
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",680,70.321,0.0,float64,287,287,0,3.938,539.181,137.132,102.688,101.311,1.518,1.36
GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),680,70.321,0.0,float64,287,287,0,1.855,253.957,14.192,9.738,24.14,67.168,7.632
Net investment in nonfinancial assets (% of GDP),680,70.321,0.0,float64,287,287,0,0.124,31.599,6.227,4.641,5.138,4.741,1.87
Net investment in nonfinancial assets (current LCU),680,70.321,0.0,float64,287,286,1,3663365.0,3557266538789.28,332629074286.471,32208085025.286,583467066801.439,8.94,2.759
"Trained teachers in preprimary education, female (% of female teachers)",682,70.527,0.0,float64,285,255,1,6.708,100.0,58.266,55.162,26.581,-1.069,0.145
"Government expenditure per student, primary (% of GDP per capita)",684,70.734,0.0,float64,283,283,0,3.035,33.513,12.125,11.639,5.636,1.496,1.037
"Net official flows from UN agencies, FAO (current US$)",685,70.838,0.0,float64,282,282,0,1253.912,1362470.388,477424.681,446050.957,256721.667,0.637,0.68
"Cost to export, border compliance (US$)",686,70.941,0.0,float64,281,52,51,108.857,2222.692,603.308,490.0,459.729,2.958,1.661
"Cost to export, documentary compliance (US$)",686,70.941,0.0,float64,281,44,43,25.0,500.0,168.786,155.0,100.56,1.625,1.264
"Cost to import, border compliance (US$)",686,70.941,0.0,float64,281,58,54,98.077,3039.0,688.485,587.5,500.07,8.367,2.306
"Cost to import, documentary compliance (US$)",686,70.941,0.0,float64,281,47,46,60.0,1025.0,285.31,196.5,227.319,1.429,1.356
"Time to export, border compliance (hours)",686,70.941,0.0,float64,281,67,57,2.111,515.038,103.768,84.0,77.657,7.887,2.254
"Time to export, documentary compliance (hours)",686,70.941,0.0,float64,281,57,51,1.0,314.0,78.792,68.0,54.937,3.462,1.457
"Time to import, border compliance (hours)",686,70.941,0.0,float64,281,77,61,3.056,588.0,134.319,98.727,105.609,3.289,1.6
"Time to import, documentary compliance (hours)",686,70.941,0.0,float64,281,58,48,1.0,546.429,106.05,84.0,83.101,2.756,1.207
"Trademark applications, resident, by count",687,71.044,0.0,float64,280,250,25,1.0,25786.0,2330.607,488.0,5272.981,7.83,3.018
"Trademark applications, nonresident, by count",691,71.458,0.0,float64,276,268,8,108.0,17921.0,2873.351,2130.5,3350.357,6.74,2.565
"Current education expenditure, primary (% of total expenditure in primary public institutions)",693,71.665,0.0,float64,274,256,2,36.256,100.0,90.198,94.992,12.198,3.974,-2.023
"Intentional homicides (per 100,000 people)",693,71.665,0.0,float64,274,274,0,0.268,45.123,8.461,5.071,9.108,3.966,2.077
"Net official flows from UN agencies, UNPBF (current US$)",695,71.872,0.0,float64,272,269,3,-3244842.529,19902250.29,3672349.186,2738119.96,3579414.676,1.845,1.279
"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",696,71.975,0.0,float64,271,257,3,41.129,100.0,89.116,93.01,10.988,3.276,-1.649
"Labor force participation rate, total (% of total population ages 15+) (national estimate)",696,71.975,0.0,float64,271,269,2,23.88,92.596,64.473,63.585,12.044,0.03,-0.158
Electric power consumption (kWh per capita),700,72.389,0.0,float64,267,267,0,30.035,4716.42,597.097,182.835,956.209,8.216,2.814
Electricity production from nuclear sources (% of total),700,72.389,26.474,float64,267,12,1,0.0,5.571,0.204,0.0,0.992,20.655,4.719
"Unemployment, total (% of total labor force) (national estimate)",701,72.492,0.0,float64,266,262,4,0.317,35.46,9.012,5.966,8.119,0.782,1.286
Alternative and nuclear energy (% of total energy use),702,72.596,1.965,float64,265,247,1,0.0,19.839,2.886,1.397,4.119,6.5,2.495
Combustible renewables and waste (% of total energy),702,72.596,0.0,float64,265,265,0,5.095,93.24,49.601,48.701,23.724,-0.881,-0.266
"Energy imports, net (% of energy use)",702,72.596,0.0,float64,265,265,0,-1154.607,84.542,-77.498,5.009,240.134,6.95,-2.741
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",706,73.009,0.0,float64,261,261,0,14.394,91.747,57.719,57.604,15.25,-0.258,-0.174
"Labor force participation rate, male (% of male population ages 15+) (national estimate)",706,73.009,0.0,float64,261,260,1,24.84,93.897,71.519,72.477,10.561,1.072,-0.505
Ratio of female to male labor force participation rate (%) (national estimate),706,73.009,0.0,float64,261,261,0,23.266,124.007,80.208,83.186,15.271,1.213,-0.972
Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),707,73.113,2.378,float64,260,226,11,0.0,1.68,0.189,0.1,0.269,11.324,3.128
"Employment to population ratio, 15+, total (%) (national estimate)",708,73.216,0.0,float64,259,258,1,7.35,93.97,58.796,58.136,14.369,-0.142,-0.178
Logistics performance index: Ability to track and trace consignments (1=low to 5=high),708,73.216,0.0,float64,259,171,39,1.17,3.915,2.44,2.41,0.423,1.149,0.495
Logistics performance index: Competence and quality of logistics services (1=low to 5=high),708,73.216,0.0,float64,259,163,39,1.33,3.8,2.396,2.38,0.376,1.969,0.688
Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),708,73.216,0.0,float64,259,174,40,1.33,3.623,2.482,2.49,0.384,0.61,0.26
Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),708,73.216,0.0,float64,259,161,41,1.286,3.595,2.266,2.25,0.353,1.191,0.457
Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),708,73.216,0.0,float64,259,178,41,1.38,4.03,2.824,2.8,0.429,0.485,0.138
Logistics performance index: Overall (1=low to 5=high),708,73.216,0.0,float64,259,168,39,1.34,3.775,2.445,2.43,0.333,2.818,0.809
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),708,73.216,0.0,float64,259,164,42,1.27,3.79,2.225,2.214,0.385,2.488,0.897
"Trained teachers in preprimary education, male (% of male teachers)",709,73.32,0.207,float64,258,217,4,0.0,100.0,56.444,53.956,28.413,-1.035,0.058
"Pupil-teacher ratio, tertiary",711,73.526,0.0,float64,256,256,0,1.562,147.56,21.617,18.924,13.233,32.221,4.054
"Unemployment, female (% of female labor force) (national estimate)",711,73.526,0.0,float64,256,253,3,0.152,38.79,10.144,5.917,9.216,0.184,1.114
"Unemployment, male (% of male labor force) (national estimate)",711,73.526,0.0,float64,256,252,4,0.398,32.788,7.948,4.845,7.427,1.442,1.477
Electric power transmission and distribution losses (% of output),715,73.94,0.0,float64,252,252,0,4.267,86.755,21.36,17.651,15.177,4.517,2.029
"School enrollment, secondary (% net)",715,73.94,0.0,float64,252,252,0,4.136,90.544,36.001,32.104,19.345,0.112,0.816
"Employment to population ratio, 15+, female (%) (national estimate)",716,74.043,0.0,float64,251,249,2,4.71,91.608,52.09,51.067,16.913,-0.623,-0.007
"Employment to population ratio, 15+, male (%) (national estimate)",716,74.043,0.0,float64,251,251,0,10.15,97.33,65.768,66.898,13.542,0.591,-0.556
Prevalence of moderate or severe food insecurity in the population (%),716,74.043,0.0,float64,251,198,38,13.0,89.2,56.502,57.6,18.887,-0.577,-0.408
Prevalence of severe food insecurity in the population (%),716,74.043,0.0,float64,251,174,48,2.7,65.4,21.796,21.0,14.799,0.453,0.899
"School enrollment, secondary, female (% net)",716,74.043,0.0,float64,251,251,0,3.61,89.874,35.708,31.354,20.982,0.035,0.831
"School enrollment, secondary, male (% net)",716,74.043,0.0,float64,251,251,0,4.667,91.204,36.055,32.851,18.181,0.074,0.779
"Labor force participation rate for ages 15-24, total (%) (national estimate)",717,74.147,0.0,float64,250,249,1,13.929,90.018,45.073,43.49,15.404,-0.494,0.379
"Net financial flows, IBRD (NFL, current US$)",717,74.147,2.172,float64,250,223,5,-377429000.0,1037495000.0,35652560.0,0.0,152033469.724,16.288,3.546
"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",718,74.25,0.0,float64,249,249,0,0.5,84.91,22.879,14.47,20.052,0.754,1.24
"Prevalence of stunting, height for age (% of children under 5)",718,74.25,0.0,float64,249,174,53,7.9,57.7,33.478,32.7,9.794,-0.337,0.217
"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",719,74.354,0.0,float64,248,245,3,0.16,84.624,19.33,10.838,20.022,1.308,1.431
"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",719,74.354,0.0,float64,248,247,1,0.86,85.822,26.82,18.506,20.375,0.148,1.011
"Prevalence of underweight, weight for age (% of children under 5)",720,74.457,0.0,float64,247,164,51,3.8,40.0,18.578,16.6,7.926,0.009,0.753
"Prevalence of wasting, weight for height (% of children under 5)",720,74.457,0.0,float64,247,115,66,0.8,24.6,7.598,6.8,3.971,1.179,0.94
Taxes on exports (% of tax revenue),720,74.457,0.0,float64,247,247,0,0.0,25.455,1.852,0.191,4.449,8.09,2.958
Taxes on exports (current LCU),720,74.457,0.0,float64,247,241,5,250.0,601891111558.259,35024119159.561,391455291.0,110436193826.776,14.482,3.836
"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",721,74.56,0.0,float64,246,246,0,3.043,99.565,54.308,52.945,27.592,-1.335,0.005
"Labor force participation rate for ages 15-24, female (%) (national estimate)",721,74.56,0.0,float64,246,245,1,7.68,89.958,41.655,39.168,16.065,-0.362,0.428
"Labor force participation rate for ages 15-24, male (%) (national estimate)",721,74.56,0.0,float64,246,245,1,15.909,90.079,48.567,47.87,15.764,-0.596,0.28
"Literacy rate, youth female (% of females ages 15-24)",721,74.56,0.0,float64,246,208,23,11.17,100.0,67.919,71.0,22.863,-0.858,-0.407
"Prevalence of severe wasting, weight for height (% of children under 5)",721,74.56,0.0,float64,246,54,40,0.1,12.9,2.087,1.7,1.562,11.322,2.537
"Prevalence of stunting, height for age, female (% of children under 5)",721,74.56,0.0,float64,246,186,48,7.0,53.2,30.773,29.6,9.613,-0.419,0.259
"Prevalence of stunting, height for age, male (% of children under 5)",721,74.56,0.0,float64,246,181,56,8.9,61.8,35.807,35.35,9.862,-0.262,0.156
Average transaction cost of sending remittances to a specific country (%),722,74.664,0.0,float64,245,239,5,-49.693,19.202,6.535,6.215,5.347,49.69,-4.608
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",722,74.664,0.0,float64,245,245,0,1.645,99.851,48.887,47.13,29.299,-1.384,0.145
"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",722,74.664,0.0,float64,245,245,0,5.885,99.205,60.547,63.018,26.164,-1.247,-0.199
Battle-related deaths (number of people),724,74.871,0.414,float64,243,198,26,0.0,163208.0,1874.449,218.0,13175.888,124.031,11.023
Births attended by skilled health staff (% of total),725,74.974,0.0,float64,242,187,29,5.7,100.0,67.546,68.75,23.918,-0.618,-0.357
"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",726,75.078,0.0,float64,241,239,2,0.397,65.219,17.682,10.71,16.396,0.168,1.114
Ease of doing business score (0 = lowest performance to 100 = best performance),727,75.181,0.0,float64,240,240,0,19.978,81.468,49.71,49.007,11.641,0.576,-0.107
Prevalence of current tobacco use (% of adults),727,75.181,0.0,float64,240,139,63,3.5,40.7,13.884,12.65,6.63,0.981,0.969
"Prevalence of current tobacco use, females (% of female adults)",727,75.181,0.0,float64,240,109,58,0.2,27.8,4.928,3.4,4.619,5.166,1.95
"Prevalence of current tobacco use, males (% of male adults)",727,75.181,0.0,float64,240,174,55,6.6,53.9,22.891,21.6,9.609,0.129,0.713
"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",729,75.388,0.0,float64,238,237,1,2.04,90.623,34.343,27.745,22.873,-0.898,0.606
"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",730,75.491,0.0,float64,237,237,0,2.859,92.861,39.718,32.837,23.075,-1.148,0.399
"Prevalence of overweight, weight for height (% of children under 5)",730,75.491,0.0,float64,237,88,55,0.1,13.3,3.761,2.9,2.884,1.062,1.246
"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",731,75.595,0.0,float64,236,235,1,0.94,88.808,29.784,21.018,23.288,-0.741,0.752
"Employment to population ratio, ages 15-24, total (%) (national estimate)",731,75.595,0.0,float64,236,236,0,7.646,89.131,38.157,36.093,17.203,-0.562,0.332
"PPG, IBRD (DOD, current US$)",731,75.595,1.551,float64,236,219,4,0.0,3545276000.0,313572127.119,94308000.0,566881609.707,10.939,3.197
"Prevalence of overweight, weight for height, female (% of children under 5)",732,75.698,0.103,float64,235,83,55,0.0,11.6,3.503,2.7,2.767,0.925,1.251
"Prevalence of overweight, weight for height, male (% of children under 5)",732,75.698,0.0,float64,235,90,57,0.1,15.5,4.035,3.1,3.106,1.43,1.29
"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",733,75.801,0.0,float64,234,213,4,17.123,100.0,86.51,92.036,15.198,4.443,-1.93
"Employment to population ratio, ages 15-24, female (%) (national estimate)",733,75.801,0.0,float64,234,234,0,6.104,89.056,34.74,32.686,17.73,-0.607,0.397
"Employment to population ratio, ages 15-24, male (%) (national estimate)",733,75.801,0.0,float64,234,233,1,9.183,89.207,41.595,40.112,17.599,-0.573,0.274
"Current education expenditure, total (% of total expenditure in public institutions)",734,75.905,0.0,float64,233,228,4,49.231,100.0,88.136,91.626,10.471,1.238,-1.323
"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",734,75.905,0.0,float64,233,231,2,0.535,61.025,16.294,10.605,15.121,0.351,1.166
"Net official flows from UN agencies, UNTA (current US$)",735,76.008,0.0,float64,232,163,48,10000.0,5139999.866,1908146.55,1805000.007,1008075.843,0.5,0.654
"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",735,76.008,0.0,float64,232,231,1,0.164,70.08,19.743,11.45,18.532,-0.159,1.023
"Prevalence of underweight, weight for age, female (% of children under 5)",739,76.422,0.0,float64,228,147,52,3.2,39.9,17.426,15.7,7.571,0.268,0.824
"Prevalence of underweight, weight for age, male (% of children under 5)",739,76.422,0.0,float64,228,154,55,4.4,42.1,20.298,18.2,8.048,-0.142,0.657
"Patent applications, nonresidents",740,76.525,0.0,float64,227,91,39,1.0,9156.0,565.542,17.0,1797.719,8.676,3.205
