Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",584,48.586,0.0,float64,618,610,2,52.478,100.0,90.687,91.8,6.975,5.542,-1.898
Primary government expenditures as a proportion of original approved budget (%),585,48.669,0.0,float64,617,615,2,7.927,167.73,101.506,100.361,12.141,23.409,-2.026
Antiretroviral therapy coverage (% of people living with HIV),590,49.085,0.499,float64,612,90,89,0.0,89.0,46.92,49.0,24.223,-1.009,-0.221
S&P Global Equity Indices (annual % change),590,49.085,0.0,float64,612,612,0,-82.19,170.3,6.533,6.297,31.887,1.794,0.335
External health expenditure (% of current health expenditure),591,49.168,14.06,float64,611,293,59,0.0,15.73,1.198,0.161,2.497,9.717,3.067
External health expenditure per capita (current US$),591,49.168,17.887,float64,611,142,20,0.0,93.0,4.233,1.0,11.809,37.075,5.846
"External health expenditure per capita, PPP (current international $)",592,49.251,15.641,float64,610,152,36,0.0,88.0,7.791,2.0,14.578,12.949,3.359
Births attended by skilled health staff (% of total),596,49.584,0.0,float64,606,74,37,75.1,100.0,98.701,99.7,2.687,25.437,-4.521
"Repeaters, primary, total (% of total enrollment)",599,49.834,6.073,float64,603,531,1,0.0,4.398,0.811,0.4,0.994,1.131,1.448
Grants and other revenue (% of revenue),602,50.083,0.0,float64,600,599,1,2.424,68.461,14.526,11.281,10.59,6.316,2.259
Grants and other revenue (current LCU),602,50.083,0.0,float64,600,599,1,117991900.0,75559335806813.5,776514675121.46,25584400000.0,4154720038227.412,187.744,11.982
Electricity production from coal sources (% of total),603,50.166,14.143,float64,599,430,1,0.0,98.149,22.914,15.057,26.372,0.362,1.134
Electricity production from hydroelectric sources (% of total),603,50.166,2.995,float64,599,560,2,0.0,100.0,25.208,13.075,29.639,0.467,1.279
Electricity production from natural gas sources (% of total),603,50.166,6.905,float64,599,506,2,0.0,100.0,24.409,13.492,29.001,0.57,1.277
Electricity production from oil sources (% of total),603,50.166,5.158,float64,599,526,2,0.0,100.0,6.018,0.908,19.294,18.543,4.446
"Electricity production from oil, gas and coal sources (% of total)",603,50.166,0.416,float64,599,571,2,0.0,100.0,53.342,56.732,32.364,-1.191,-0.226
"Electricity production from renewable sources, excluding hydroelectric (% of total)",603,50.166,13.394,float64,599,439,1,0.0,65.444,5.616,1.589,8.616,7.934,2.397
"Electricity production from renewable sources, excluding hydroelectric (kWh)",603,50.166,13.394,float64,599,395,22,0.0,168389000000.0,6684313856.427,501000000.0,17229338714.922,31.072,4.985
Adults (ages 15-49) newly infected with HIV,605,50.333,0.0,float64,597,41,22,100.0,6600.0,835.678,500.0,1178.833,10.279,3.102
"Gross intake ratio in first grade of primary education, total (% of relevant age group)",605,50.333,0.0,float64,597,597,0,86.183,142.943,100.395,99.721,5.885,7.977,1.81
"Persistence to last grade of primary, female (% of cohort)",605,50.333,0.0,float64,597,584,1,68.175,100.0,97.451,98.601,3.636,21.457,-3.92
"Persistence to last grade of primary, male (% of cohort)",605,50.333,0.0,float64,597,587,2,68.262,100.0,97.11,98.233,3.781,19.13,-3.723
"Adolescents out of school, female (% of female lower secondary school age)",607,50.499,0.0,float64,595,594,1,0.002,20.437,3.477,1.991,3.716,2.57,1.692
"Adolescents out of school, male (% of male lower secondary school age)",607,50.499,0.0,float64,595,595,0,0.047,19.955,3.131,1.94,3.249,4.343,1.958
"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",607,50.499,0.0,float64,595,62,49,0.01,0.96,0.153,0.1,0.151,5.126,2.143
"Adjusted net enrollment rate, primary (% of primary school age children)",612,50.915,0.0,float64,590,588,2,82.214,100.0,95.858,97.528,4.221,0.718,-1.289
"Prevalence of overweight (modeled estimate, % of children under 5)",613,50.998,0.0,float64,589,171,121,2.9,29.8,9.592,8.6,5.309,1.463,1.184
"Prevalence of HIV, female (% ages 15-24)",617,51.331,0.0,float64,585,2,2,0.1,0.2,0.103,0.1,0.018,26.055,5.288
"Prevalence of HIV, male (% ages 15-24)",617,51.331,0.0,float64,585,2,2,0.1,0.2,0.106,0.1,0.023,12.907,3.855
"Repeaters, primary, female (% of female enrollment)",617,51.331,5.99,float64,585,513,2,0.0,4.461,0.713,0.319,0.91,1.621,1.574
"Repeaters, primary, male (% of male enrollment)",617,51.331,5.907,float64,585,514,2,0.0,4.911,0.936,0.483,1.116,1.065,1.392
Container port traffic (TEU: 20 foot equivalent units),620,51.581,0.0,float64,582,569,5,472.614,17712459.0,3408509.529,893574.0,4670339.661,0.673,1.414
Adults (ages 15+) and children (ages 0-14) newly infected with HIV,623,51.83,0.0,float64,579,89,52,100.0,7100.0,864.404,500.0,1306.432,10.117,3.142
"Gross intake ratio in first grade of primary education, female (% of relevant age group)",623,51.83,0.0,float64,579,578,1,83.843,142.909,100.274,99.539,6.212,8.275,1.801
"Gross intake ratio in first grade of primary education, male (% of relevant age group)",623,51.83,0.0,float64,579,578,1,85.185,142.974,100.566,99.767,6.173,6.894,1.748
"Incidence of HIV, all (per 1,000 uninfected population)",623,51.83,0.0,float64,579,39,32,0.01,0.53,0.083,0.05,0.084,5.667,2.224
Fertilizer consumption (% of fertilizer production),627,52.163,0.0,float64,575,574,1,8.64,101756.14,891.678,76.053,5885.582,167.237,11.537
Electricity production from nuclear sources (% of total),628,52.246,29.7,float64,574,218,1,0.0,80.535,13.62,0.0,20.826,0.896,1.376
Alternative and nuclear energy (% of total energy use),629,52.329,1.83,float64,573,552,1,0.0,55.577,13.681,8.832,13.566,0.296,1.062
Combustible renewables and waste (% of total energy),629,52.329,2.579,float64,573,543,1,0.0,28.194,5.791,3.853,5.741,1.527,1.313
"Energy imports, net (% of energy use)",629,52.329,0.0,float64,573,563,1,-764.518,100.0,19.524,48.207,117.765,19.157,-4.136
Energy use (kg of oil equivalent per capita),629,52.329,0.0,float64,573,573,0,278.882,18178.139,3292.67,2790.778,2483.561,14.231,3.083
Young people (ages 15-24) newly infected with HIV,635,52.829,0.0,float64,567,4,4,100.0,1000.0,193.122,100.0,198.061,7.063,2.653
"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",637,52.995,0.0,float64,565,558,1,44.765,100.0,92.602,93.343,5.868,29.488,-4.138
"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",637,52.995,0.0,float64,565,45,41,0.01,0.52,0.096,0.07,0.1,5.424,2.313
"Current education expenditure, primary (% of total expenditure in primary public institutions)",641,53.328,0.0,float64,561,549,1,75.471,100.0,92.57,92.868,4.326,-0.052,-0.427
"Pupil-teacher ratio, primary",641,53.328,0.0,float64,561,561,0,6.134,26.194,14.425,14.17,4.005,-0.22,0.396
Claims on central government (annual growth as % of broad money),643,53.494,0.0,float64,559,559,0,-177.831,37.951,-0.869,0.374,11.606,101.856,-7.44
Claims on private sector (annual growth as % of broad money),643,53.494,0.0,float64,559,559,0,-70.526,180.321,13.382,8.158,20.535,18.943,3.133
Fossil fuel energy consumption (% of total),643,53.494,0.0,float64,559,554,1,10.255,100.0,74.201,78.274,19.795,1.141,-1.183
Broad money (current LCU),644,53.577,0.0,float64,558,557,1,222843600.0,212086135325272.0,5236695953538.142,776499348115.875,17768904208433.29,64.255,7.129
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",644,53.577,0.0,float64,558,558,0,34.822,692.896,109.856,87.743,78.951,18.446,3.829
GDP per unit of energy use (PPP $ per kg of oil equivalent),644,53.577,0.0,float64,558,558,0,1.292,25.394,8.318,8.103,3.571,0.936,0.621
GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),644,53.577,0.0,float64,558,558,0,1.443,28.718,11.45,11.397,4.405,0.275,0.264
Broad money growth (annual %),645,53.661,0.0,float64,557,557,0,-10.112,121.239,14.783,10.699,15.461,11.512,2.71
Broad money (% of GDP),648,53.91,0.0,float64,554,554,0,10.571,184.71,56.036,52.165,29.684,4.44,1.82
"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",651,54.16,0.0,float64,551,198,123,1.2,38.0,8.457,7.0,6.692,1.913,1.332
Electric power consumption (kWh per capita),653,54.326,0.0,float64,549,549,0,1213.124,54799.175,6318.23,4685.055,7065.915,22.874,4.303
Electric power transmission and distribution losses (% of output),653,54.326,0.0,float64,549,549,0,1.153,72.902,10.619,8.83,6.981,12.868,2.433
Broad money to total reserves ratio,654,54.409,0.0,float64,548,548,0,0.319,71.784,4.066,2.406,7.042,36.359,5.65
Net investment in nonfinancial assets (% of GDP),661,54.992,0.0,float64,541,541,0,-0.067,24.897,2.495,2.008,2.323,29.315,4.573
Net investment in nonfinancial assets (current LCU),661,54.992,0.0,float64,541,541,0,-216700000.0,4884366630519.8,118625098257.124,6966000000.0,489655807197.076,45.173,6.382
"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",662,55.075,1.414,float64,540,514,11,0.0,60.98,21.348,21.791,12.041,-0.437,-0.123
"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",662,55.075,0.998,float64,540,515,15,0.0,65.529,19.789,19.691,10.944,0.76,0.203
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",662,55.075,0.582,float64,540,523,12,0.0,61.091,20.614,20.86,11.251,-0.04,-0.091
"Pupil-teacher ratio, tertiary",664,55.241,0.0,float64,538,538,0,3.127,47.436,14.363,13.599,6.162,4.773,1.604
Time required to get electricity (days),668,55.574,0.0,float64,534,101,84,22.0,288.0,104.157,90.0,61.812,0.554,1.011
Liner shipping connectivity index (maximum value in 2004 = 100),670,55.74,0.0,float64,532,519,10,0.603,91.93,31.445,20.146,28.025,-0.845,0.747
"Maternal mortality ratio (national estimate, per 100,000 live births)",670,55.74,4.493,float64,532,49,35,0.0,62.0,9.968,6.0,10.8,5.868,2.187
"Gross PSD, Central Gov., All maturities, All instruments, Nominal Value, % of GDP",676,56.24,0.832,float64,526,517,1,0.0,217.491,62.966,52.159,41.237,1.018,1.138
Arms exports (SIPRI trend indicator values),677,56.323,0.582,float64,525,310,78,0.0,8798000000.0,550643809.524,85000000.0,1210614113.284,17.164,3.899
"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",683,56.822,8.403,float64,519,344,44,0.0,26.555,0.659,0.429,1.742,179.406,12.583
"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",683,56.822,7.903,float64,519,372,39,0.0,23.089,0.906,0.64,1.673,114.606,9.318
"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",683,56.822,7.82,float64,519,364,43,0.0,25.009,0.78,0.53,1.7,152.07,11.226
Bank liquid reserves to bank assets ratio (%),684,56.905,0.0,float64,518,518,0,0.205,77.207,18.009,16.707,12.176,3.149,1.34
"School enrollment, secondary (% net)",684,56.905,0.0,float64,518,518,0,66.544,99.84,90.319,91.112,5.158,0.623,-0.7
Claims on other sectors of the domestic economy (annual growth as % of broad money),686,57.072,0.0,float64,516,516,0,-58.107,180.838,15.978,10.304,22.794,12.725,2.568
"Gross PSD, Central Gov., All maturities, Debt securities, Nominal Value, % of GDP",686,57.072,0.0,float64,516,516,0,0.262,126.477,40.058,37.531,26.846,-0.088,0.7
"Gross PSD, Central Gov., All maturities, Loans, Nominal Value, % of GDP",686,57.072,0.083,float64,516,516,0,0.0,163.926,15.207,7.102,23.869,19.156,4.068
"Gross PSD, Central Gov.-D1, All maturities, Debt securities + loans, Nominal Value, % of GDP",686,57.072,0.0,float64,516,516,0,5.66,213.024,55.264,48.279,35.561,2.854,1.404
"Gross PSD, Central Gov., Short-term, Debt securities, Nominal Value, % of GDP",687,57.155,5.907,float64,515,445,1,0.0,18.762,2.995,1.767,3.353,3.457,1.655
"Pupil-teacher ratio, preprimary",688,57.238,0.0,float64,514,514,0,4.768,61.812,12.661,12.019,4.783,21.408,2.674
Taxes on international trade (% of revenue),689,57.321,0.0,float64,513,512,1,-0.076,29.176,3.133,0.942,5.356,7.101,2.64
Taxes on international trade (current LCU),689,57.321,0.0,float64,513,498,12,-797000000.0,7670288414164.49,267870977421.449,974058189.0,970372618619.739,20.936,4.37
"Gross PSD, Central Gov., Short-term, All instruments, Nominal Value, % of GDP",690,57.404,0.083,float64,512,512,0,0.0,61.186,9.964,7.764,9.242,8.996,2.529
Poverty headcount ratio at national poverty lines (% of population),692,57.571,0.0,float64,510,198,121,1.6,39.9,17.285,17.0,6.183,0.999,0.547
"Central government debt, total (% of GDP)",703,58.486,0.0,float64,499,499,0,4.229,249.411,60.683,47.766,42.716,1.854,1.264
"Central government debt, total (current LCU)",703,58.486,0.0,float64,499,499,0,427505200.0,49810685000000.0,2425470064039.374,288054200000.0,6794463293833.479,20.309,4.343
"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",705,58.652,6.905,float64,497,409,7,0.0,31.332,10.17,11.207,7.932,-0.793,0.25
"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",705,58.652,6.905,float64,497,401,15,0.0,32.672,9.936,11.65,7.557,-0.505,0.222
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",705,58.652,6.905,float64,497,407,7,0.0,30.649,10.072,11.38,7.627,-0.801,0.141
"School enrollment, secondary, female (% net)",707,58.819,0.0,float64,495,493,1,62.5,100.0,90.292,91.416,5.802,1.64,-1.087
"School enrollment, secondary, male (% net)",707,58.819,0.0,float64,495,495,0,70.171,99.808,89.872,90.145,4.812,0.379,-0.544
Lending interest rate (%),713,59.318,0.0,float64,489,484,2,0.5,29.647,10.602,9.359,6.312,-0.553,0.576
Customs and other import duties (% of tax revenue),716,59.567,0.0,float64,486,485,1,-0.138,47.54,3.279,1.766,4.307,24.011,3.341
Customs and other import duties (current LCU),716,59.567,0.0,float64,486,472,11,-797000000.0,6706418882600.0,101840414644.221,1036866391.555,496785890570.453,98.331,9.037
Real interest rate (%),719,59.817,0.0,float64,483,483,0,-33.489,47.901,4.131,3.696,7.106,6.177,0.096
"Stocks traded, total value (% of GDP)",723,60.15,0.0,float64,479,479,0,0.0,256.605,25.681,8.713,37.325,7.096,2.33
"Stocks traded, total value (current US$)",723,60.15,0.0,float64,479,478,1,20000.0,4189639200000.0,332261695438.998,25927690000.0,639711733313.391,8.507,2.703
"Gross PSD, Central Gov., Long-term, All instruments, Nominal Value, % of GDP",728,60.566,0.0,float64,474,474,0,5.647,146.452,51.635,46.734,30.621,0.006,0.741
"Net ODA provided, total (constant 2021 US$)",728,60.566,0.0,float64,474,474,0,9250839.0,38774943602.0,3529936220.432,1236042813.5,5556082552.364,9.475,2.808
"Net ODA provided, total (current US$)",728,60.566,0.0,float64,474,474,0,4840000.0,36444680000.0,3310482130.802,1168610000.0,5182183430.981,9.338,2.764
Deposit interest rate (%),729,60.649,0.0,float64,473,470,3,-0.419,51.325,5.883,4.075,5.703,8.763,2.009
Multidimensional poverty headcount ratio (World Bank) (% of population),729,60.649,2.662,float64,473,73,49,0.0,16.1,1.775,1.1,2.193,11.248,2.913
"Gross PSD, General Gov., All maturities, All instruments, Nominal Value, % of GDP",733,60.982,0.0,float64,469,469,0,7.464,206.816,70.243,59.354,39.051,0.506,0.985
"Gross PSD, General Gov., All maturities, Debt securities, Nominal Value, % of GDP",733,60.982,0.0,float64,469,469,0,0.947,126.484,42.145,38.592,27.477,-0.122,0.685
"Gross PSD, General Gov., All maturities, Loans, Nominal Value, % of GDP",733,60.982,0.0,float64,469,469,0,2.399,157.479,18.716,11.785,23.488,17.656,3.946
"Gross PSD, General Gov., Short-term, Debt securities, Nominal Value, % of GDP",733,60.982,4.077,float64,469,421,1,0.0,18.762,3.317,2.364,3.394,2.225,1.399
"Net ODA provided, to the least developed countries (current US$)",733,60.982,0.0,float64,469,455,12,40000.0,3811540000.0,491984925.373,175620000.0,738224497.3,5.708,2.335
"Listed domestic companies, total",734,61.065,0.0,float64,468,302,97,1.0,3623.0,360.017,141.0,663.417,11.782,3.461
Net ODA provided to the least developed countries (% of GNI),734,61.065,0.0,float64,468,468,0,0.0,0.483,0.076,0.054,0.083,2.223,1.475
"Gross PSD, General Gov., Short-term, All instruments, Nominal Value, % of GDP",737,61.314,0.0,float64,465,465,0,0.008,41.581,10.959,10.63,6.721,0.449,0.652
Market capitalization of listed domestic companies (% of GDP),737,61.314,0.0,float64,465,465,0,0.213,321.935,49.385,33.458,49.888,6.912,2.394
Market capitalization of listed domestic companies (current US$),737,61.314,0.0,float64,465,465,0,26950000.0,3946884730000.0,440223373136.299,90200000000.0,744815755164.053,5.514,2.339
"Pupil-teacher ratio, secondary",738,61.398,0.0,float64,464,464,0,5.453,20.133,10.699,10.225,2.399,0.642,0.744
"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",740,61.564,0.0,float64,462,462,0,0.114,107.006,35.922,32.53,25.139,-0.568,0.583
"Gross PSD, Central Gov., Long-term, With payment due in more than one year, All instruments, Nominal Value, % of GDP",741,61.647,0.0,float64,461,461,0,5.647,198.215,52.986,46.061,35.207,2.345,1.346
National Accounts base year,742,61.73,5.907,float64,460,3,3,0.0,1.0,0.827,1.0,0.366,1.13,-1.733
System of national accounts in use,742,61.73,2.912,float64,460,3,3,0.0,1.0,0.798,1.0,0.314,0.534,-1.295
"Government expenditure per student, tertiary (% of GDP per capita)",743,61.814,0.0,float64,459,459,0,0.396,60.929,26.953,25.409,10.688,-0.102,0.322
Expenditure on tertiary education (% of government expenditure on education),744,61.897,0.0,float64,458,457,1,0.111,36.095,20.962,21.509,6.773,0.107,-0.535
Progression to secondary school (%),746,62.063,0.0,float64,456,447,3,83.669,100.0,99.229,99.527,1.206,78.563,-7.323
CPI base year,748,62.23,3.245,float64,454,3,3,0.0,1.0,0.803,1.0,0.321,0.684,-1.383
"Gross PSD, Central Gov., Short-term, Loans, Nominal Value, % of GDP",748,62.23,3.661,float64,454,411,1,0.0,9.819,0.867,0.286,1.417,11.01,2.987
"People using safely managed sanitation services, rural (% of rural population)",748,62.23,0.0,float64,454,389,14,16.81,100.0,72.244,77.819,22.662,-0.314,-0.77
"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Loans, Nominal Value, % of GDP",751,62.479,0.083,float64,451,451,0,0.0,155.997,14.986,6.836,24.342,17.119,3.903
"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",752,62.562,0.749,float64,450,253,4,0.0,100.0,83.848,99.929,31.456,1.919,-1.882
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",752,62.562,23.378,float64,450,170,1,0.0,96.018,7.42,0.0,19.737,9.095,3.099
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",752,62.562,16.972,float64,450,241,2,0.0,100.0,18.239,1.81,29.547,1.439,1.659
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",752,62.562,5.657,float64,450,347,3,0.0,100.0,55.801,67.157,41.636,-1.681,-0.253
"Net incurrence of liabilities, total (% of GDP)",753,62.646,0.0,float64,449,449,0,-9.595,40.307,3.154,2.414,4.572,11.332,2.099
"Net incurrence of liabilities, total (current LCU)",753,62.646,0.0,float64,449,449,0,-6373080191890.0,6230605000000.0,206857729941.494,9123080656.13,778509401756.618,31.603,2.447
"Borrowers from commercial banks (per 1,000 adults)",761,63.311,0.0,float64,441,441,0,3.268,1046.575,335.323,325.981,221.95,-0.285,0.459
Net primary income (Net income from abroad) (constant LCU),762,63.394,0.0,float64,440,440,0,-2538989736000.0,206009715000.0,-66611730740.909,-493938000.0,332417660929.637,23.837,-4.775
"Progression to secondary school, female (%)",762,63.394,0.0,float64,440,354,1,82.78,100.0,99.095,99.471,1.465,46.808,-5.582
"Progression to secondary school, male (%)",762,63.394,0.0,float64,440,288,1,84.529,100.0,99.348,99.743,1.26,58.942,-6.3
Agricultural irrigated land (% of total agricultural land),764,63.561,0.0,float64,438,434,2,0.003,30.735,7.26,2.882,7.932,0.646,1.156
"Gross PSD, General Gov., Long-term, With payment due in more than one year, All instruments, Nominal Value, % of GDP",764,63.561,0.0,float64,438,438,0,6.226,195.017,58.718,49.916,35.26,1.397,1.147
"Interest rate spread (lending rate minus deposit rate, %)",764,63.561,0.0,float64,438,438,0,-13.208,25.967,5.757,5.035,5.096,3.735,0.976
"Stocks traded, turnover ratio of domestic shares (%)",767,63.81,0.0,float64,435,435,0,0.043,388.882,49.804,33.696,58.821,8.169,2.361
Technicians in R&D (per million people),768,63.894,0.0,float64,434,434,0,27.935,3402.484,825.435,496.711,792.901,0.611,1.197
Dimension 2.2: Online access,770,64.06,0.0,float64,432,230,140,0.004,0.981,0.631,0.649,0.201,0.489,-0.736
Dimension 2.2: Online access - Download Options Score,770,64.06,1.581,float64,432,199,138,0.0,0.934,0.528,0.548,0.238,-0.398,-0.538
Dimension 2.2: Online access - Machine Readability Score,770,64.06,1.248,float64,432,164,91,0.0,1.0,0.751,0.85,0.259,1.278,-1.41
Dimension 2.2: Online access - Metadata Available Score,770,64.06,0.416,float64,432,188,121,0.0,1.0,0.648,0.669,0.201,0.416,-0.531
Dimension 2.2: Online access - Non-Proprietary format Score,770,64.06,0.998,float64,432,143,85,0.0,1.0,0.77,0.878,0.262,1.602,-1.518
Dimension 2.2: Online access - Terms of Use Score,770,64.06,9.734,float64,432,113,77,0.0,1.0,0.456,0.46,0.383,-1.595,0.04
Dimension 4.3: Geospatial Data,770,64.06,1.082,float64,432,180,117,0.0,0.669,0.263,0.266,0.153,-0.555,0.271
Geospatial data available at 1st Admin Level,770,64.06,1.082,float64,432,180,117,0.0,0.669,0.263,0.266,0.153,-0.555,0.271
ODIN Open Data Openness score,770,64.06,0.0,float64,432,230,140,0.004,0.981,0.631,0.649,0.201,0.489,-0.736
"Gross PSD, General Gov., Short-term, Loans, Nominal Value, % of GDP",773,64.309,3.411,float64,429,389,1,0.0,6.565,1.024,0.537,1.275,3.401,1.85
"Gross PSD, General Gov., Long-term, All instruments, Nominal Value, % of GDP",774,64.393,0.0,float64,428,428,0,6.226,151.286,56.173,49.571,30.944,-0.21,0.716
"Gross PSD, General Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",775,64.476,0.0,float64,427,427,0,0.114,107.072,37.601,35.596,25.539,-0.508,0.595
"Pupil-teacher ratio, upper secondary",776,64.559,0.0,float64,426,426,0,4.458,30.192,11.885,11.228,3.797,4.804,1.684
"Net financial flows, IBRD (NFL, current US$)",785,65.308,1.913,float64,417,391,2,-676540000.0,4290741000.0,89687401.362,0.0,361896506.84,53.252,5.98
"Gross PSD, Central Gov.-D2, All maturities, D1+ SDRs + currency and deposits, Nominal Value, % of GDP",786,65.391,0.25,float64,416,414,1,0.0,218.822,62.696,53.092,41.605,1.148,1.106
"Gross PSD, General Gov., Long-term, With payment due in more than one year, Loans, Nominal Value, % of GDP",786,65.391,0.0,float64,416,416,0,2.133,156.284,18.193,11.153,24.298,17.123,3.974
Pillar 4 - Data Sources - Score,787,65.474,0.0,float64,415,305,88,9.983,91.425,67.8,70.0,13.57,4.78,-1.733
"Pupil-teacher ratio, lower secondary",787,65.474,0.0,float64,415,415,0,5.328,20.637,10.069,9.755,2.432,1.665,0.899
Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),787,65.474,0.0,float64,415,305,88,9.983,91.425,67.8,70.0,13.57,4.78,-1.733
"Gross PSD, Central Gov., All maturities, Other accounts payable, Nominal Value, % of GDP",793,65.973,0.0,float64,409,409,0,0.0,14.404,5.041,4.711,2.925,0.769,0.876
"School enrollment, primary, female (% net)",795,66.14,0.0,float64,407,407,0,80.276,99.89,93.281,94.497,4.724,-0.848,-0.554
"School enrollment, primary, male (% net)",795,66.14,0.0,float64,407,407,0,80.021,99.895,93.249,94.579,4.706,-0.747,-0.588
Dimension 2.4: Data services,797,66.306,6.572,float64,405,2,2,0.0,1.0,0.805,1.0,0.397,0.388,-1.545
NADA metadata,797,66.306,6.572,float64,405,2,2,0.0,1.0,0.805,1.0,0.397,0.388,-1.545
Central government accounting status,798,66.389,3.661,float64,404,3,3,0.0,1.0,0.788,1.0,0.34,0.384,-1.325
Compilation of monetary and financial statistics,798,66.389,2.995,float64,404,2,2,0.0,1.0,0.911,1.0,0.285,6.414,-2.895
"Gross PSD, General Gov.-D1, All maturities, Debt securities + loans, Nominal Value, % of GDP",799,66.473,0.0,float64,403,403,0,7.464,138.977,57.332,49.083,31.335,-0.704,0.592
Dimension 5.2: Standards and Methods,800,66.556,0.0,float64,402,18,15,0.05,1.0,0.859,0.95,0.2,4.085,-1.999
Pillar 5 - Data Infrastructure - Score,800,66.556,0.0,float64,402,18,15,5.0,100.0,85.933,95.0,20.002,4.085,-1.999
Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),800,66.556,0.0,float64,402,18,15,5.0,100.0,85.933,95.0,20.002,4.085,-1.999
"Gross PSD, Central Gov., All maturities, Debt Securities, Market value, % of GDP",803,66.805,0.0,float64,399,399,0,0.262,142.055,47.386,40.63,30.547,-0.233,0.675
"Gross PSD, Central Gov., Short-term, Currency and deposits, Nominal Value, % of GDP",803,66.805,5.657,float64,399,332,1,0.0,43.345,3.704,0.802,7.729,13.149,3.559
"People using safely managed drinking water services, urban (% of urban population)",805,66.972,0.0,float64,397,258,16,81.205,100.0,93.636,95.972,5.89,-1.084,-0.52
Pillar 2 - Data Services - Score,806,67.055,0.0,float64,396,220,131,0.467,98.7,78.09,87.55,21.833,2.581,-1.695
Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),806,67.055,0.0,float64,396,220,131,0.467,98.7,78.09,87.55,21.833,2.581,-1.695
"Government expenditure per student, secondary (% of GDP per capita)",810,67.388,0.0,float64,392,392,0,4.948,43.513,23.175,23.198,6.894,0.122,-0.224
"Government expenditure per student, primary (% of GDP per capita)",811,67.471,0.0,float64,391,391,0,0.235,54.793,20.764,20.913,7.291,3.71,0.822
Net acquisition of financial assets (% of GDP),811,67.471,0.0,float64,391,391,0,-8.135,28.973,1.699,0.967,3.545,12.472,2.386
Net acquisition of financial assets (current LCU),811,67.471,0.0,float64,391,391,0,-40739200570890.8,11176457000000.0,107088718861.418,2627450896.694,3008028059490.385,120.516,-9.197
"Adjusted net enrollment rate, primary, female (% of primary school age children)",812,67.554,0.0,float64,390,390,0,80.847,99.956,94.818,96.427,4.346,0.136,-1.019
"Adjusted net enrollment rate, primary, male (% of primary school age children)",812,67.554,0.0,float64,390,390,0,81.452,99.895,94.546,96.164,4.462,0.07,-1.04
"Gross PSD, Central Gov., All maturities, Currency and deposits, Nominal Value, % of GDP",815,67.804,1.248,float64,387,373,1,0.0,43.345,4.159,1.394,7.832,11.992,3.375
"Gross PSD, General Gov., All maturities, Debt Securities, Market value, % of GDP",816,67.887,0.0,float64,386,386,0,0.948,141.976,49.803,43.502,30.796,-0.293,0.66
"Gross PSD, General Gov., All maturities, Other accounts payable, Nominal Value, % of GDP",816,67.887,0.0,float64,386,386,0,0.117,18.509,7.432,6.876,3.7,0.25,0.638
SPI Overall Score,817,67.97,0.0,float64,385,384,1,20.647,95.256,80.561,84.575,12.886,6.021,-2.225
Statistical performance indicators (SPI): Overall score (scale 0-100),817,67.97,0.0,float64,385,384,1,20.647,95.256,80.561,84.575,12.886,6.021,-2.225
Terrestrial and marine protected areas (% of total territorial area),817,67.97,0.083,float64,385,296,81,0.0,99.72,19.11,14.974,17.554,7.077,2.247
Terrestrial protected areas (% of total land area),817,67.97,0.083,float64,385,312,73,0.0,62.5,20.18,18.59,12.816,-0.345,0.534
"Gross PSD, Central Gov., Short-term, Other accounts payable, Nominal Value, % of GDP",823,68.469,0.749,float64,379,371,1,0.0,14.404,4.796,4.309,3.108,0.573,0.846
