Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
"School enrollment, tertiary (gross), gender parity index (GPI)",431,57.543,0.0,float64,318,318,0,0.467,1.62,1.112,1.147,0.234,0.101,-0.668
"School enrollment, tertiary, female (% gross)",431,57.543,0.0,float64,318,318,0,2.018,141.46,51.261,46.808,30.61,-0.276,0.572
"School enrollment, tertiary, male (% gross)",431,57.543,0.0,float64,318,318,0,4.319,123.313,44.533,37.65,28.499,0.025,0.877
"Secondary education, general pupils (% female)",431,57.543,0.0,float64,318,318,0,40.386,55.433,49.466,49.675,2.237,2.313,-1.044
"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",431,57.543,0.0,float64,318,315,3,0.383,54.862,10.925,9.498,7.865,7.838,2.267
"Physicians (per 1,000 people)",433,57.81,0.0,float64,316,301,15,0.034,3.981,1.422,1.187,1.078,-0.763,0.625
"Employment to population ratio, ages 15-24, female (%) (national estimate)",435,58.077,0.0,float64,314,312,2,7.986,78.173,36.946,32.51,14.638,-0.261,0.611
"Employment to population ratio, ages 15-24, male (%) (national estimate)",435,58.077,0.0,float64,314,313,1,11.1,78.973,42.964,44.492,13.79,-0.204,0.174
"Employment to population ratio, ages 15-24, total (%) (national estimate)",435,58.077,0.0,float64,314,309,5,10.156,78.326,40.038,38.407,13.559,-0.039,0.547
"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",436,58.211,0.0,float64,313,307,6,0.423,61.83,11.648,10.0,9.176,6.283,2.144
"Debt service on external debt, total (TDS, current US$)",437,58.344,0.0,float64,312,312,0,307197.1,428695731605.5,15384508315.059,579462812.05,49571996664.26,36.341,5.701
"External debt stocks, long-term (DOD, current US$)",437,58.344,0.0,float64,312,312,0,10000.0,1227454654090.9,66245081083.845,8588258193.0,166811275778.117,23.643,4.548
"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",437,58.344,0.0,float64,312,312,0,10000.0,475167253836.6,31780149011.961,4812930068.6,70248940500.416,17.205,3.811
"External debt stocks, short-term (DOD, current US$)",437,58.344,2.67,float64,312,291,3,0.0,1446225081763.8,57863285137.985,401330666.95,224124382393.343,21.359,4.69
"External debt stocks, total (DOD, current US$)",437,58.344,0.0,float64,312,312,0,76035316.9,2724353650084.8,125569012935.197,9778391313.35,385827556076.451,23.156,4.718
"IMF repurchases and charges (TDS, current US$)",437,58.344,0.0,float64,312,311,1,3023.9,8343851033.8,56528519.018,1130671.9,497667420.245,249.926,15.224
"Net financial flows, multilateral (NFL, current US$)",437,58.344,0.0,float64,312,311,1,-1713082000.0,6384573000.0,254676221.154,18388000.0,704994980.817,22.34,3.756
"PPG, official creditors (NFL, current US$)",437,58.344,0.0,float64,312,312,0,-3891078904.0,7264428525.6,203412093.107,29532421.9,1160709068.427,8.147,1.183
"Total debt service (% of exports of goods, services and primary income)",437,58.344,0.0,float64,312,312,0,0.008,127.581,10.309,6.764,12.329,33.397,4.522
"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",437,58.344,0.0,float64,312,307,4,0.4,52.818,10.607,9.628,7.452,7.46,2.187
"Use of IMF credit (DOD, current US$)",437,58.344,0.0,float64,312,312,0,935314.3,50673914230.1,1460646713.367,121450099.95,5241861465.063,64.919,7.543
"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",438,58.478,0.0,float64,311,311,0,47000.0,72863228832.6,3406639523.425,159010930.7,8317046116.997,25.088,4.438
Multilateral debt service (% of public and publicly guaranteed debt service),438,58.478,0.0,float64,311,304,1,1.44,100.0,39.419,30.273,28.169,-0.919,0.56
"Multilateral debt service (TDS, current US$)",438,58.478,0.0,float64,311,311,0,47000.0,4677743484.5,525416782.839,54135775.5,1007155159.331,3.487,2.125
"Nurses and midwives (per 1,000 people)",438,58.478,0.0,float64,311,304,7,0.398,13.71,4.506,3.82,3.339,-0.034,0.94
Total debt service (% of GNI),438,58.478,0.0,float64,311,311,0,0.007,88.963,4.352,2.597,7.362,70.932,7.313
Public and publicly guaranteed debt service (% of GNI),439,58.611,0.0,float64,310,310,0,0.001,14.182,1.556,1.215,1.643,17.874,3.502
Arms imports (SIPRI trend indicator values),440,58.745,0.401,float64,309,225,42,0.0,3478000000.0,414482200.647,192000000.0,546191718.494,5.977,2.102
"Hospital beds (per 1,000 people)",442,59.012,0.0,float64,307,218,51,0.1,14.3,3.565,2.17,3.541,2.227,1.81
"IBRD loans and IDA credits (DOD, current US$)",443,59.146,0.267,float64,306,305,1,0.0,22460926000.0,3464384735.294,544245500.0,6150489168.648,1.961,1.832
"Short-term debt (% of exports of goods, services and primary income)",443,59.146,2.67,float64,306,287,1,0.0,46.884,11.859,9.892,10.604,1.243,1.148
"Net financial flows, bilateral (NFL, current US$)",444,59.279,0.134,float64,305,299,1,-4050241172.8,2494500519.4,-52440661.116,7227112.6,805682294.56,7.077,-1.747
"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",444,59.279,0.0,float64,305,305,0,0.001,19.855,4.294,2.399,4.163,2.12,1.512
"Secondary education, teachers (% female)",444,59.279,0.0,float64,305,304,1,18.956,87.5,58.407,58.454,11.5,0.897,-0.304
"Secondary education, teachers, female",444,59.279,0.0,float64,305,299,6,12.0,4290848.0,274072.589,17146.0,780758.327,12.792,3.699
Adjusted net national income (constant 2015 US$),447,59.68,0.0,float64,302,302,0,-152378761802.146,11135776814208.3,776644628396.042,17145637653.588,1893247635615.002,12.182,3.402
Adjusted net national income per capita (constant 2015 US$),447,59.68,0.0,float64,302,302,0,-660.015,44512.596,8602.183,3054.877,10519.267,0.294,1.335
Classification of household consumption,451,60.214,10.013,float64,298,2,2,0.0,1.0,0.748,1.0,0.435,-0.682,-1.15
Refugee population by country or territory of asylum,453,60.481,0.0,float64,296,248,16,5.0,321758.0,36257.108,1879.0,76891.974,6.39,2.661
External debt stocks (% of GNI),454,60.614,0.0,float64,295,295,0,1.761,301.214,47.23,35.37,45.543,11.99,3.173
National Accounts base year,454,60.614,15.487,float64,295,3,3,0.0,1.0,0.385,0.5,0.355,-0.97,0.365
System of national accounts in use,454,60.614,4.539,float64,295,3,3,0.0,1.0,0.651,0.5,0.333,-0.763,-0.429
Time required to get electricity (days),456,60.881,0.0,float64,293,60,44,13.0,470.0,77.659,67.0,50.333,12.83,2.405
Adjusted net national income (annual % growth),457,61.015,0.0,float64,292,292,0,-653.526,234.739,2.213,4.132,42.111,206.595,-12.532
Adjusted net national income per capita (annual % growth),457,61.015,0.0,float64,292,292,0,-646.263,230.469,0.893,3.025,41.555,206.691,-12.536
Business process,457,61.015,23.765,float64,292,2,2,0.0,1.0,0.39,0.0,0.489,-1.808,0.452
Classification of national industry,457,61.015,10.013,float64,292,3,3,0.0,1.0,0.647,1.0,0.425,-1.352,-0.604
Classification of status of employment,457,61.015,16.288,float64,292,2,2,0.0,1.0,0.582,1.0,0.494,-1.901,-0.335
Compilation of government finance statistics,457,61.015,18.291,float64,292,3,3,0.0,1.0,0.486,0.5,0.478,-1.911,0.055
Short-term debt (% of total reserves),457,61.015,2.67,float64,292,273,1,0.0,198.529,23.426,18.72,24.566,16.178,3.091
Total reserves (% of total external debt),457,61.015,0.0,float64,292,292,0,4.936,1162.028,100.491,70.751,115.589,28.591,4.21
Bank nonperforming loans to total gross loans (%),459,61.282,0.0,float64,290,290,0,0.092,16.062,2.917,2.128,2.747,5.19,2.102
"School enrollment, secondary, private (% of total secondary)",459,61.282,0.134,float64,290,290,0,0.0,96.727,25.899,19.634,24.29,2.461,1.737
"Trademark applications, nonresident, by count",460,61.415,0.0,float64,289,287,2,15.0,261982.0,29440.256,18998.0,39596.423,13.34,3.258
"Gross fixed capital formation, private sector (% of GDP)",462,61.682,0.0,float64,287,287,0,2.722,40.256,18.912,18.523,8.228,0.053,0.564
"Gross fixed capital formation, private sector (current LCU)",462,61.682,0.0,float64,287,281,5,17705900.0,607369100000000.0,30161007475758.887,86113742200.0,105498435438297.42,14.174,3.854
"Net financial flows, IDA (NFL, current US$)",462,61.682,0.935,float64,287,270,6,-1555734000.0,1257922000.0,14569241.816,1459000.0,262825017.877,11.242,0.305
"International tourism, number of departures",463,61.816,0.0,float64,286,267,14,2000.0,154632000.0,13693927.622,3048000.0,28040046.083,8.711,2.973
"Trademark applications, resident, by count",463,61.816,0.0,float64,286,276,10,3.0,9192753.0,233377.5,15525.0,1071856.225,48.051,6.762
"Incidence of malaria (per 1,000 population at risk)",465,62.083,1.869,float64,284,271,1,0.0,723.286,37.696,2.811,86.172,24.971,4.288
"Net official flows from UN agencies, WHO (current US$)",466,62.216,0.0,float64,283,283,0,12264.85,6281801.224,1478637.42,1100000.024,1347501.487,1.291,1.294
"PPG, IDA (DOD, current US$)",466,62.216,0.267,float64,283,282,1,0.0,14128132000.0,1390841314.488,296486000.0,2960076314.01,7.338,2.875
"Patent applications, residents",466,62.216,0.0,float64,283,243,15,1.0,1426644.0,72516.191,904.0,219109.798,21.571,4.47
Bank capital to assets ratio (%),468,62.483,0.0,float64,281,281,0,2.211,20.356,9.217,8.711,3.437,0.267,0.539
CPI base year,471,62.884,12.15,float64,278,3,3,0.0,1.0,0.374,0.5,0.292,-0.466,0.105
"Pupil-teacher ratio, primary",471,62.884,0.0,float64,278,278,0,9.895,55.053,22.47,20.154,8.996,1.723,1.27
"Net financial flows, others (NFL, current US$)",472,63.017,0.534,float64,277,270,4,-254251439.8,186403364.2,-1471850.7,-236900.4,44750874.865,14.596,-2.175
"Net bilateral aid flows from DAC donors, Sweden (current US$)",474,63.284,0.401,float64,275,230,22,-850000.024,47029998.779,7426218.154,2809999.943,10413153.697,2.78,1.837
Net ODA received (% of central government expense),476,63.551,0.0,float64,273,273,0,-1.231,267.616,34.478,22.811,43.389,10.237,2.751
Trained teachers in primary education (% of total teachers),476,63.551,0.0,float64,273,206,1,16.129,100.0,91.287,97.017,14.203,7.259,-2.597
"Industrial design applications, nonresident, by count",477,63.685,0.0,float64,272,255,16,1.0,19853.0,2839.651,1253.0,3991.865,6.394,2.496
Primary government expenditures as a proportion of original approved budget (%),477,63.685,0.0,float64,272,267,4,51.447,129.668,97.89,98.073,9.461,3.48,-0.715
"Secondary education, pupils (% female)",478,63.818,0.0,float64,271,271,0,40.271,54.49,48.941,49.043,2.285,2.152,-1.114
"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",479,63.952,0.935,float64,270,117,5,0.0,100.0,89.021,100.0,27.765,4.609,-2.498
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",479,63.952,24.299,float64,270,89,1,0.0,95.431,12.496,0.0,26.073,2.731,2.026
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",479,63.952,20.027,float64,270,115,2,0.0,100.0,26.801,0.0,39.538,-0.943,0.949
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",479,63.952,13.351,float64,270,134,4,0.0,100.0,47.02,31.049,45.032,-1.851,0.116
"Net bilateral aid flows from DAC donors, Switzerland (current US$)",482,64.352,0.668,float64,267,209,22,-1909999.967,48500000.0,8434531.844,3630000.114,10488057.294,2.264,1.548
"Net official flows from UN agencies, UNICEF (current US$)",482,64.352,0.0,float64,267,259,7,-325353.384,18360000.61,4145929.275,2670000.076,4051647.265,2.362,1.662
"Net bilateral aid flows from DAC donors, Italy (current US$)",483,64.486,0.401,float64,266,168,45,-33790000.916,42130001.068,-591616.542,265000.001,7419504.628,8.63,-0.843
"People using safely managed drinking water services, rural (% of rural population)",483,64.486,0.0,float64,266,259,3,2.506,57.486,28.034,24.192,17.954,-1.292,0.27
"People using safely managed sanitation services, rural (% of rural population)",483,64.486,0.0,float64,266,256,5,1.228,68.776,37.526,38.438,16.486,-0.971,-0.198
Adults (ages 15+) and children (ages 0-14) newly infected with HIV,484,64.619,0.0,float64,265,92,43,100.0,52000.0,7655.019,2700.0,11451.96,4.94,2.222
Adults (ages 15-49) newly infected with HIV,484,64.619,0.0,float64,265,82,37,100.0,50000.0,7061.887,2000.0,10662.154,5.268,2.265
"Gross intake ratio in first grade of primary education, total (% of relevant age group)",484,64.619,0.0,float64,265,265,0,30.369,150.788,108.346,107.141,15.101,7.124,-0.926
"Incidence of HIV, all (per 1,000 uninfected population)",484,64.619,0.0,float64,265,54,34,0.01,0.65,0.158,0.13,0.131,1.831,1.379
"Prevalence of HIV, female (% ages 15-24)",484,64.619,0.0,float64,265,10,7,0.1,1.0,0.184,0.1,0.165,5.4,2.337
"Prevalence of HIV, male (% ages 15-24)",484,64.619,0.0,float64,265,7,6,0.1,0.7,0.186,0.1,0.137,1.707,1.628
"Prevalence of HIV, total (% of population ages 15-49)",484,64.619,0.0,float64,265,20,19,0.1,2.0,0.434,0.3,0.416,2.258,1.58
Young people (ages 15-24) newly infected with HIV,484,64.619,0.0,float64,265,70,26,100.0,28000.0,3502.642,1000.0,5882.875,5.97,2.453
"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",485,64.753,0.0,float64,264,88,48,0.01,1.46,0.306,0.21,0.308,1.621,1.377
"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",485,64.753,0.0,float64,264,70,47,0.02,0.99,0.263,0.21,0.204,1.367,1.217
Unemployment with intermediate education (% of total labor force with intermediate education),485,64.753,0.0,float64,264,256,7,0.119,27.283,5.02,4.163,3.548,6.377,1.868
Risk of catastrophic expenditure for surgical care (% of people at risk),486,64.887,2.937,float64,263,149,36,0.0,89.5,15.64,5.0,19.612,1.107,1.337
Risk of impoverishing expenditure for surgical care (% of people at risk),486,64.887,0.267,float64,263,188,27,0.0,98.3,32.971,26.9,28.509,-0.38,0.739
"Adolescents out of school, female (% of female lower secondary school age)",487,65.02,0.0,float64,262,262,0,0.073,76.64,11.373,8.142,11.022,7.539,2.185
"Adolescents out of school, male (% of male lower secondary school age)",487,65.02,0.0,float64,262,262,0,0.042,73.496,12.591,11.686,10.085,8.317,2.048
"Over-age students, primary (% of enrollment)",487,65.02,1.202,float64,262,249,5,0.0,36.981,8.349,5.358,8.329,1.677,1.405
Antiretroviral therapy coverage (% of people living with HIV),488,65.154,0.935,float64,261,80,64,0.0,86.0,35.184,31.0,25.073,-1.072,0.36
"Industrial design applications, resident, by count",488,65.154,0.0,float64,261,235,11,1.0,785857.0,40476.146,1216.0,135184.347,16.191,4.106
Methane (CH4) emissions from Industrial Processes (Mt CO2e),489,65.287,5.607,float64,260,183,16,0.0,7.987,0.478,0.06,1.463,14.599,3.917
"Net bilateral aid flows from DAC donors, Norway (current US$)",489,65.287,0.0,float64,260,227,24,10000.0,81639999.39,8783192.263,3170000.076,12303290.832,6.415,2.266
"Unemployment with intermediate education, male (% of male labor force with intermediate education)",489,65.287,0.0,float64,260,248,12,0.14,25.479,4.8,4.081,3.13,7.207,1.848
Unemployment with advanced education (% of total labor force with advanced education),490,65.421,0.0,float64,259,246,13,0.456,15.31,3.999,3.414,2.466,4.328,1.899
"Children out of school, primary, female",491,65.554,0.0,float64,258,256,2,4.0,1146950.0,66087.379,5604.0,166752.255,16.279,3.802
"Children out of school, primary, male",491,65.554,0.0,float64,258,258,0,13.0,899402.0,73239.674,7703.0,173658.319,9.479,3.178
External balance on goods and services (constant LCU),491,65.554,0.0,float64,258,256,2,-238964543136970.0,514886205894510.0,8194215265760.116,-253500000.0,69650087398791.22,22.613,3.47
Unemployment with basic education (% of total labor force with basic education),491,65.554,0.0,float64,258,248,9,0.167,35.593,4.596,3.603,3.913,15.838,2.698
"Gross intake ratio in first grade of primary education, female (% of relevant age group)",492,65.688,0.0,float64,257,257,0,28.174,145.288,107.161,105.939,14.58,8.723,-1.317
"Gross intake ratio in first grade of primary education, male (% of relevant age group)",492,65.688,0.0,float64,257,257,0,32.43,156.105,109.223,106.648,16.382,5.01,-0.48
"Trained teachers in primary education, female (% of female teachers)",492,65.688,0.0,float64,257,190,1,8.333,100.0,91.14,96.711,14.546,8.2,-2.703
"Trained teachers in primary education, male (% of male teachers)",492,65.688,0.0,float64,257,187,3,28.621,100.0,90.264,97.111,15.242,3.922,-2.109
"Unemployment with basic education, female (% of female labor force with basic education)",492,65.688,0.0,float64,257,246,11,0.128,43.956,4.509,3.272,4.503,23.086,3.419
"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",493,65.821,0.0,float64,256,244,12,3.32,96.825,50.983,59.299,23.207,-1.041,-0.443
"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",493,65.821,0.0,float64,256,242,14,5.906,95.29,55.156,62.363,23.116,-1.176,-0.345
"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",493,65.821,0.0,float64,256,243,13,6.26,97.109,53.021,61.225,23.022,-1.121,-0.412
"Net official flows from UN agencies, UNFPA (current US$)",493,65.821,0.267,float64,256,246,10,-6176.0,10493253.708,2540455.693,2105199.933,1657162.578,1.527,0.998
Real effective exchange rate index (2010 = 100),493,65.821,0.0,float64,256,244,1,58.115,152.993,104.743,103.794,15.771,0.239,0.22
"Unemployment with basic education, male (% of male labor force with basic education)",493,65.821,0.0,float64,256,251,5,0.159,32.466,4.702,3.912,3.773,12.883,2.447
"Net financial flows, RDB concessional (NFL, current US$)",495,66.088,0.534,float64,254,250,2,-141559000.0,392329000.0,17974763.055,0.0,77135736.49,6.878,2.139
"Unemployment with intermediate education, female (% of female labor force with intermediate education)",495,66.088,0.0,float64,254,249,5,0.336,29.648,5.743,4.436,4.733,6.367,2.246
"Children out of school, female (% of female primary school age)",496,66.222,0.0,float64,253,253,0,0.067,28.44,5.737,4.55,4.969,3.413,1.592
"Children out of school, male (% of male primary school age)",496,66.222,0.0,float64,253,253,0,0.043,28.801,6.392,5.343,4.816,2.883,1.365
"Over-age students, primary, female (% of female enrollment)",497,66.355,1.469,float64,252,240,3,0.0,36.28,7.854,4.76,8.018,2.122,1.487
"Over-age students, primary, male (% of male enrollment)",497,66.355,1.202,float64,252,242,2,0.0,37.622,9.093,6.355,8.866,1.027,1.247
CPIA building human resources rating (1=low to 6=high),498,66.489,0.0,float64,251,6,5,1.5,4.5,3.265,3.0,0.555,-0.722,0.215
CPIA business regulatory environment rating (1=low to 6=high),498,66.489,0.0,float64,251,6,5,1.5,4.0,2.876,3.0,0.522,-0.174,-0.574
CPIA debt policy rating (1=low to 6=high),498,66.489,0.0,float64,251,8,7,1.5,5.0,3.353,3.5,0.853,-0.776,-0.039
CPIA economic management cluster average (1=low to 6=high),498,66.489,0.0,float64,251,35,27,2.0,4.667,3.316,3.333,0.595,-1.094,0.058
CPIA efficiency of revenue mobilization rating (1=low to 6=high),498,66.489,0.0,float64,251,5,5,2.5,4.5,3.333,3.5,0.51,-0.006,0.389
CPIA equity of public resource use rating (1=low to 6=high),498,66.489,0.0,float64,251,6,6,2.0,4.5,3.4,3.5,0.648,-0.479,-0.102
CPIA financial sector rating (1=low to 6=high),498,66.489,0.0,float64,251,6,6,1.5,4.0,2.799,3.0,0.516,-0.141,0.011
CPIA fiscal policy rating (1=low to 6=high),498,66.489,0.0,float64,251,7,7,1.5,4.5,3.106,3.0,0.675,-0.287,0.298
CPIA gender equality rating (1=low to 6=high),498,66.489,0.0,float64,251,5,5,2.5,4.5,3.307,3.0,0.563,-0.851,0.247
CPIA macroeconomic management rating (1=low to 6=high),498,66.489,0.0,float64,251,9,6,1.5,5.5,3.492,3.5,0.616,0.09,0.095
CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),498,66.489,0.0,float64,251,6,6,1.5,4.0,2.95,3.0,0.582,-0.492,-0.219
CPIA property rights and rule-based governance rating (1=low to 6=high),498,66.489,0.0,float64,251,8,7,1.0,4.5,3.07,3.0,0.669,-0.094,-0.54
CPIA public sector management and institutions cluster average (1=low to 6=high),498,66.489,0.0,float64,251,20,17,1.9,4.2,3.083,3.0,0.435,0.167,0.55
CPIA quality of budgetary and financial management rating (1=low to 6=high),498,66.489,0.0,float64,251,4,4,2.5,4.0,3.141,3.0,0.495,-1.058,0.156
CPIA quality of public administration rating (1=low to 6=high),498,66.489,0.0,float64,251,5,5,2.0,4.0,2.829,3.0,0.584,-0.748,0.284
CPIA structural policies cluster average (1=low to 6=high),498,66.489,0.0,float64,251,28,24,1.833,4.167,3.181,3.167,0.396,-0.02,-0.043
CPIA trade rating (1=low to 6=high),498,66.489,0.0,float64,251,8,5,1.5,5.0,3.871,4.0,0.552,0.635,-0.554
"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",498,66.489,0.0,float64,251,6,6,1.5,4.0,3.058,3.0,0.578,0.029,-0.557
IDA resource allocation index (1=low to 6=high),498,66.489,0.0,float64,251,130,54,1.983,4.1,3.179,3.142,0.389,-0.008,0.339
"Net bilateral aid flows from DAC donors, Austria (current US$)",499,66.622,0.134,float64,250,150,37,0.0,106949996.948,2467639.982,689999.998,7788595.649,131.997,10.327
"Share of youth not in education, employment or training, female (% of female youth population)",499,66.622,0.0,float64,250,250,0,3.56,55.848,19.001,17.09,11.322,0.154,0.819
"Share of youth not in education, employment or training, male (% of male youth population)",499,66.622,0.0,float64,250,243,6,2.24,53.456,13.28,10.814,9.027,4.022,1.743
"Share of youth not in education, employment or training, total (% of youth population)",499,66.622,0.0,float64,250,247,3,2.97,53.669,16.094,13.611,9.843,1.508,1.173
CPIA policies for social inclusion/equity cluster average (1=low to 6=high),500,66.756,0.0,float64,249,19,18,2.2,4.1,3.129,3.1,0.451,-0.918,0.43
CPIA social protection rating (1=low to 6=high),500,66.756,0.0,float64,249,5,4,2.0,4.0,2.731,2.5,0.52,-1.032,0.331
"Unemployment with advanced education, male (% of male labor force with advanced education)",501,66.889,0.0,float64,248,240,8,0.233,16.04,3.965,3.375,2.465,4.665,1.971
Terrestrial and marine protected areas (% of total territorial area),502,67.023,0.267,float64,247,154,84,0.0,99.957,14.154,5.188,22.85,6.297,2.552
Terrestrial protected areas (% of total land area),502,67.023,0.267,float64,247,187,59,0.0,59.658,16.382,13.327,13.769,1.122,1.253
"Unemployment with advanced education, female (% of female labor force with advanced education)",502,67.023,0.0,float64,247,239,8,0.417,17.943,4.249,3.598,2.719,7.039,2.328
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",504,67.29,0.0,float64,245,223,12,15.31,100.0,82.48,89.067,18.365,1.801,-1.489
"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",504,67.29,0.0,float64,245,218,13,30.73,100.0,87.206,91.84,14.263,1.96,-1.513
"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",504,67.29,0.0,float64,245,218,13,22.51,100.0,84.615,90.6,16.228,2.009,-1.537
"Net official flows from UN agencies, IFAD (current US$)",505,67.423,0.0,float64,244,223,14,-18464000.702,38209999.084,4337250.02,1439999.998,7784394.177,4.167,1.658
"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",506,67.557,0.0,float64,243,232,11,6.78,98.957,67.3,73.925,22.167,-0.225,-0.79
"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",506,67.557,0.0,float64,243,231,12,12.18,98.62,69.321,76.7,21.387,-0.419,-0.76
"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",507,67.69,0.0,float64,242,231,11,18.07,99.06,71.805,79.162,20.426,-0.601,-0.704
Dimension 2.2: Online access,508,67.824,0.0,float64,241,134,76,0.044,1.0,0.459,0.396,0.236,-0.757,0.507
Dimension 2.2: Online access - Download Options Score,508,67.824,3.071,float64,241,112,81,0.0,1.0,0.367,0.311,0.256,-0.36,0.537
Dimension 2.2: Online access - Machine Readability Score,508,67.824,4.272,float64,241,99,62,0.0,1.0,0.47,0.417,0.367,-1.578,0.135
Dimension 2.2: Online access - Metadata Available Score,508,67.824,0.0,float64,241,118,69,0.089,1.0,0.462,0.433,0.187,1.13,1.083
Dimension 2.2: Online access - Non-Proprietary format Score,508,67.824,1.602,float64,241,90,58,0.0,1.0,0.716,0.771,0.264,1.194,-1.262
Dimension 2.2: Online access - Terms of Use Score,508,67.824,17.757,float64,241,51,31,0.0,1.0,0.282,0.0,0.396,-0.912,0.942
Dimension 4.3: Geospatial Data,508,67.824,0.668,float64,241,116,73,0.0,0.795,0.286,0.286,0.167,0.745,0.692
"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",508,67.824,0.134,float64,241,230,11,0.0,55.532,24.309,21.943,15.078,-0.944,0.467
"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",508,67.824,0.134,float64,241,230,11,0.0,53.345,23.708,21.73,14.398,-1.222,0.251
Geospatial data available at 1st Admin Level,508,67.824,0.668,float64,241,116,73,0.0,0.795,0.286,0.286,0.167,0.745,0.692
Labor force with advanced education (% of total working-age population with advanced education),508,67.824,0.0,float64,241,241,0,46.637,94.656,78.391,79.194,7.954,0.42,-0.512
"Labor force with advanced education, female (% of female working-age population with advanced education)",508,67.824,0.0,float64,241,240,1,34.518,92.232,73.834,75.296,10.3,0.139,-0.562
"Labor force with advanced education, male (% of male working-age population with advanced education)",508,67.824,0.0,float64,241,239,2,56.05,98.881,82.831,82.945,6.903,0.628,-0.488
Net investment in nonfinancial assets (% of GDP),508,67.824,0.0,float64,241,241,0,-4.828,60.755,4.725,2.841,6.953,26.495,4.396
Net investment in nonfinancial assets (current LCU),508,67.824,0.0,float64,241,241,0,-16962300000.0,247574095363953.0,7357447345091.909,9403560266.66,28184459822822.67,35.788,5.704
ODIN Open Data Openness score,508,67.824,0.0,float64,241,134,76,0.044,1.0,0.459,0.396,0.236,-0.757,0.507
Births attended by skilled health staff (% of total),509,67.957,0.0,float64,240,90,33,14.6,100.0,92.505,99.0,15.452,9.366,-2.987
Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),509,67.957,0.0,float64,240,235,4,0.013,29.978,3.18,1.273,5.636,8.232,2.981
Compilation of monetary and financial statistics,509,67.957,10.28,float64,240,2,2,0.0,1.0,0.679,1.0,0.468,-1.415,-0.772
"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",509,67.957,0.134,float64,240,228,12,0.0,53.24,23.252,21.658,14.322,-1.198,0.202
Central government accounting status,510,68.091,19.092,float64,239,3,3,0.0,1.0,0.276,0.0,0.371,-0.569,0.938
Labor force with intermediate education (% of total working-age population with intermediate education),510,68.091,0.0,float64,239,236,3,35.988,92.87,67.244,68.3,9.806,0.69,-0.49
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",510,68.091,0.0,float64,239,236,3,25.856,89.14,58.053,57.991,11.615,-0.152,-0.177
"Labor force with intermediate education, male (% of male working-age population with intermediate education)",510,68.091,0.0,float64,239,238,1,43.28,96.325,75.762,76.902,9.234,1.008,-0.689
"Listed domestic companies, total",512,68.358,0.0,float64,237,215,16,6.0,12730.0,1307.751,749.0,1701.723,25.201,4.395
"Net bilateral aid flows from DAC donors, Finland (current US$)",512,68.358,0.134,float64,237,180,42,-1350000.024,28770000.458,3480084.399,1090000.033,5565032.185,6.994,2.595
"Repeaters, primary, total (% of total enrollment)",512,68.358,0.668,float64,237,232,2,0.0,19.885,3.752,1.375,5.022,1.615,1.618
Market capitalization of listed domestic companies (% of GDP),514,68.625,0.0,float64,235,235,0,7.394,1777.226,168.153,84.306,289.328,10.919,3.371
Market capitalization of listed domestic companies (current US$),514,68.625,0.0,float64,235,235,0,1643140000.0,14437446150000.0,1466692786817.426,486765920000.0,2242670616070.695,8.543,2.632
"School enrollment, primary (% net)",514,68.625,0.0,float64,235,235,0,67.473,99.892,92.669,94.693,6.638,2.793,-1.695
"Labor force with basic education, female (% of female working-age population with basic education)",516,68.892,0.0,float64,233,233,0,15.071,91.138,48.339,46.234,15.67,-0.038,0.391
