Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
"Labor force participation rate, total (% of total population ages 15+) (national estimate)",173,40.898,0.0,float64,250,245,4,32.272,91.81,54.146,48.209,14.755,-0.361,0.89
"School enrollment, secondary (% gross)",173,40.898,0.0,float64,250,250,0,37.922,119.968,87.485,90.048,16.031,1.862,-1.391
"Share of tariff lines with international peaks, all products (%)",173,40.898,0.709,float64,250,239,10,0.0,87.009,13.374,2.151,19.035,1.537,1.518
"Share of tariff lines with international peaks, manufactured products (%)",173,40.898,15.366,float64,250,181,6,0.0,90.037,12.658,0.325,19.602,1.997,1.622
"Share of tariff lines with international peaks, primary products (%)",173,40.898,0.709,float64,250,236,13,0.0,77.875,16.735,11.625,18.96,0.363,1.129
"Share of tariff lines with specific rates, all products (%)",173,40.898,15.366,float64,250,178,9,0.0,4.617,0.364,0.251,0.458,29.805,3.892
"Share of tariff lines with specific rates, manufactured products (%)",173,40.898,18.44,float64,250,164,10,0.0,4.5,0.153,0.033,0.388,69.801,7.335
"Share of tariff lines with specific rates, primary products (%)",173,40.898,17.73,float64,250,168,9,0.0,6.016,1.153,0.713,1.294,0.094,0.984
"Tariff rate, applied, simple mean, all products (%)",173,40.898,0.236,float64,250,198,40,0.0,28.45,7.098,4.45,5.446,1.876,1.566
"Tariff rate, applied, simple mean, manufactured products (%)",173,40.898,0.236,float64,250,189,41,0.0,30.8,6.646,4.28,5.452,3.115,1.818
"Tariff rate, applied, simple mean, primary products (%)",173,40.898,0.236,float64,250,229,19,0.0,99.4,10.579,6.435,10.32,22.501,3.577
"Tariff rate, applied, weighted mean, all products (%)",173,40.898,0.236,float64,250,208,35,0.0,27.16,5.593,4.005,4.384,5.06,2.054
"Tariff rate, applied, weighted mean, manufactured products (%)",173,40.898,0.236,float64,250,211,34,0.0,31.23,5.668,3.875,4.888,5.974,2.223
"Tariff rate, applied, weighted mean, primary products (%)",173,40.898,0.236,float64,250,208,34,0.0,21.65,5.855,4.345,4.225,1.868,1.402
"Lower secondary completion rate, total (% of relevant age group)",174,41.135,0.0,float64,249,249,0,40.638,123.606,84.099,87.964,16.166,0.273,-0.768
"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",174,41.135,0.0,float64,249,248,1,-13770000.458,2075610107.422,172690523.246,92300003.052,212637104.665,25.89,3.714
"Adjusted net savings, including particulate emission damage (% of GNI)",175,41.371,0.0,float64,248,248,0,-27.911,45.326,11.362,11.921,13.664,0.125,-0.372
"Adjusted net savings, including particulate emission damage (current US$)",175,41.371,0.0,float64,248,248,0,-13766391393.904,222316745845.466,23559974096.015,10323996700.065,37678749684.518,9.126,2.727
"Lower secondary completion rate, female (% of relevant age group)",175,41.371,0.0,float64,248,248,0,27.021,135.322,86.417,91.719,16.921,1.669,-1.104
"Lower secondary completion rate, male (% of relevant age group)",175,41.371,0.0,float64,248,248,0,37.705,122.152,81.926,85.473,16.491,-0.423,-0.476
Claims on other sectors of the domestic economy (annual growth as % of broad money),176,41.608,0.0,float64,247,247,0,-7.749,55.078,8.598,5.772,9.589,7.36,2.535
"School enrollment, secondary, private (% of total secondary)",177,41.844,0.473,float64,246,245,1,0.0,68.227,21.716,15.34,17.002,0.066,0.986
"Net official flows from UN agencies, UNFPA (current US$)",178,42.08,0.0,float64,245,233,10,-739743.948,6570799.828,1416117.778,1217321.038,962083.532,4.322,1.45
High-technology exports (% of manufactured exports),179,42.317,0.0,float64,244,244,0,0.001,53.019,6.611,2.171,10.917,5.418,2.441
High-technology exports (current US$),179,42.317,0.0,float64,244,244,0,33371.0,18960759000.0,1196547513.426,136206903.5,3256608599.791,12.633,3.642
"School enrollment, secondary, female (% gross)",179,42.317,0.0,float64,244,244,0,27.705,119.612,87.767,92.218,18.077,2.271,-1.579
"School enrollment, secondary, male (% gross)",179,42.317,0.0,float64,244,244,0,36.142,120.312,87.327,88.012,14.995,1.592,-1.149
"Unemployment, female (% of female labor force) (national estimate)",179,42.317,0.0,float64,244,240,4,0.4,54.71,15.9,16.051,10.436,0.6,0.734
"Unemployment, male (% of male labor force) (national estimate)",179,42.317,0.0,float64,244,226,15,0.05,24.854,8.167,8.325,5.705,0.103,0.692
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",180,42.553,0.0,float64,243,241,1,6.037,63.079,29.958,23.16,16.892,-1.037,0.691
"Labor force participation rate, male (% of male population ages 15+) (national estimate)",180,42.553,0.0,float64,243,242,1,47.014,99.81,73.674,70.784,9.569,0.366,0.866
"Net official flows from UN agencies, UNICEF (current US$)",180,42.553,0.0,float64,243,228,11,-9617546.082,20939098.358,2679607.559,1866704.941,2843797.01,12.251,2.383
Ratio of female to male labor force participation rate (%) (national estimate),180,42.553,0.0,float64,243,243,0,9.23,89.219,39.691,33.399,20.412,-0.238,0.908
"Secondary education, general pupils",180,42.553,0.0,float64,243,243,0,24213.0,8569090.0,1557030.506,657883.0,1965451.47,2.003,1.636
"Net bilateral aid flows from DAC donors, Canada (current US$)",181,42.79,0.0,float64,242,234,7,-3470000.029,385529998.779,20885206.692,5110000.134,36427237.415,41.382,4.857
"Secondary education, general pupils (% female)",181,42.79,0.0,float64,242,241,1,31.388,53.86,49.088,49.861,3.609,5.272,-1.97
Deposit interest rate (%),182,43.026,0.0,float64,241,210,5,0.29,20.0,4.641,3.452,3.907,2.477,1.628
"Employment to population ratio, 15+, total (%) (national estimate)",182,43.026,0.0,float64,241,237,4,23.861,92.97,49.999,43.368,16.752,-0.415,0.832
"Net bilateral aid flows from DAC donors, Spain (current US$)",184,43.499,0.236,float64,239,222,12,-27969999.313,192169998.169,15547489.496,3619999.886,32800684.806,11.896,3.145
"Net official flows from UN agencies, UNDP (current US$)",184,43.499,0.0,float64,239,225,11,29999.999,8619449.615,1340931.047,873001.039,1379347.822,6.892,2.405
"Intentional homicides (per 100,000 people)",185,43.735,0.473,float64,238,237,1,0.0,15.73,1.737,1.351,1.738,21.103,3.73
Low-birthweight babies (% of births),185,43.735,0.0,float64,238,238,0,6.689,18.937,11.315,10.847,3.04,-0.537,0.378
"Net bilateral aid flows from DAC donors, Austria (current US$)",185,43.735,0.473,float64,238,174,45,-990000.01,810419982.91,12502394.931,919999.987,76768170.779,79.595,8.779
"Net bilateral aid flows from DAC donors, Switzerland (current US$)",186,43.972,0.0,float64,237,218,16,-20000.0,163520004.272,10951265.824,5940000.057,15221399.622,44.667,5.162
"Employment to population ratio, 15+, female (%) (national estimate)",187,44.208,0.0,float64,236,230,6,4.46,61.415,26.717,19.864,17.411,-1.04,0.697
"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",189,44.681,0.0,float64,234,223,10,-39520000.458,1317520019.531,55574145.152,13199999.809,120974388.573,53.245,6.037
"Employment to population ratio, 15+, male (%) (national estimate)",190,44.917,0.0,float64,233,230,3,36.636,96.09,67.768,65.572,12.092,-0.007,0.715
"Net bilateral aid flows from DAC donors, Sweden (current US$)",190,44.917,0.0,float64,233,205,25,-10000.0,278250000.0,14709570.829,2619999.886,26500569.315,41.555,4.9
"Over-age students, primary (% of enrollment)",190,44.917,0.0,float64,233,233,0,0.668,18.451,6.098,4.498,4.36,-0.31,0.84
Lending interest rate (%),192,45.39,0.0,float64,231,193,6,2.958,25.0,8.602,7.607,4.204,2.27,1.486
Real interest rate (%),192,45.39,0.0,float64,231,231,0,-19.469,57.626,2.878,2.639,11.443,4.296,1.433
Adjusted net national income (constant 2015 US$),194,45.863,0.0,float64,229,229,0,1641978574.029,529731184587.035,138063786454.849,103670568617.799,122996101005.643,-0.268,0.913
Adjusted net national income per capita (constant 2015 US$),194,45.863,0.0,float64,229,229,0,729.222,55744.307,11970.332,5141.282,13464.16,1.309,1.547
"Net bilateral aid flows from DAC donors, Netherlands (current US$)",194,45.863,0.0,float64,229,204,19,-2420000.076,140800003.052,13091921.421,3190000.057,19699114.785,11.445,2.735
Adults (ages 15+) and children (ages 0-14) newly infected with HIV,195,46.099,0.0,float64,228,56,23,100.0,7800.0,885.702,200.0,1291.105,9.089,2.734
Adults (ages 15-49) newly infected with HIV,195,46.099,0.0,float64,228,30,17,100.0,7400.0,846.93,200.0,1196.78,9.918,2.813
Electricity production from coal sources (% of total),195,46.099,45.39,float64,228,37,1,0.0,77.176,6.17,0.0,18.27,5.845,2.736
Electricity production from hydroelectric sources (% of total),195,46.099,25.532,float64,228,121,1,0.0,19.737,2.547,0.045,4.14,2.214,1.675
Electricity production from natural gas sources (% of total),195,46.099,6.383,float64,228,185,2,0.0,100.0,55.483,53.676,35.946,-1.404,-0.139
Electricity production from oil sources (% of total),195,46.099,4.255,float64,228,201,2,0.0,100.0,32.814,20.033,33.828,-0.698,0.831
"Electricity production from oil, gas and coal sources (% of total)",195,46.099,0.0,float64,228,142,1,50.149,100.0,94.467,99.356,9.789,6.234,-2.503
"Electricity production from renewable sources, excluding hydroelectric (% of total)",195,46.099,33.57,float64,228,87,1,0.0,8.193,0.357,0.0,1.062,29.357,5.023
"Electricity production from renewable sources, excluding hydroelectric (kWh)",195,46.099,33.57,float64,228,71,9,0.0,2525000000.0,146842105.263,0.0,384461304.663,13.256,3.533
"Gross intake ratio in first grade of primary education, total (% of relevant age group)",195,46.099,0.0,float64,228,228,0,47.619,123.111,99.592,102.359,12.245,3.348,-1.62
"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",195,46.099,0.0,float64,228,16,13,0.01,0.18,0.037,0.03,0.042,4.287,2.249
"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",195,46.099,0.0,float64,228,18,14,0.01,0.18,0.046,0.04,0.042,1.956,1.557
"Incidence of HIV, all (per 1,000 uninfected population)",195,46.099,0.0,float64,228,11,10,0.01,0.11,0.029,0.03,0.023,1.637,1.387
"Repeaters, primary, female (% of female enrollment)",195,46.099,1.418,float64,228,223,1,0.0,14.352,3.347,1.707,3.187,-0.462,0.844
"Repeaters, primary, male (% of male enrollment)",195,46.099,1.418,float64,228,223,1,0.0,18.807,4.695,2.373,4.456,-0.557,0.803
"Repeaters, primary, total (% of total enrollment)",195,46.099,1.418,float64,228,223,1,0.0,16.831,4.053,2.035,3.832,-0.58,0.794
Young people (ages 15-24) newly infected with HIV,195,46.099,0.0,float64,228,10,4,100.0,2600.0,305.263,100.0,376.944,13.247,3.188
"Gross intake ratio in first grade of primary education, female (% of relevant age group)",196,46.336,0.0,float64,227,227,0,44.783,121.595,99.515,102.02,12.066,4.222,-1.812
"Gross intake ratio in first grade of primary education, male (% of relevant age group)",196,46.336,0.0,float64,227,227,0,50.409,129.045,99.783,102.381,12.716,2.604,-1.313
"Over-age students, primary, female (% of female enrollment)",196,46.336,0.0,float64,227,227,0,0.516,16.986,5.522,3.938,4.089,-0.241,0.887
"Over-age students, primary, male (% of male enrollment)",196,46.336,0.0,float64,227,227,0,0.741,20.192,6.596,4.789,4.814,-0.38,0.847
"Net bilateral aid flows from DAC donors, Finland (current US$)",197,46.572,0.0,float64,226,154,39,10000.0,152860000.61,3422079.642,700000.018,10792338.983,164.853,11.98
"Net bilateral aid flows from DAC donors, Norway (current US$)",197,46.572,0.0,float64,226,199,21,-39999.999,135759994.507,19294513.257,2904999.971,31841615.533,2.997,1.975
"New business density (new registrations per 1,000 people ages 15-64)",197,46.572,0.0,float64,226,226,0,0.018,17.808,2.368,1.485,3.333,8.895,2.888
New businesses registered (number),197,46.572,0.0,float64,226,226,0,850.0,72010.0,10282.58,6026.5,10685.161,9.106,2.594
"Patent applications, nonresidents",197,46.572,0.0,float64,226,203,18,1.0,8017.0,1025.779,476.0,1541.144,5.724,2.497
"Net bilateral aid flows from DAC donors, Greece (current US$)",198,46.809,2.6,float64,225,112,35,0.0,14300000.191,1182488.882,219999.999,2278342.909,11.571,3.17
"Stocks traded, turnover ratio of domestic shares (%)",198,46.809,0.0,float64,225,225,0,0.759,136.908,21.926,13.967,23.182,5.623,2.185
Adjusted net national income (annual % growth),199,47.045,0.0,float64,224,224,0,-33.579,52.621,3.698,3.96,10.04,4.098,0.173
Adjusted net national income per capita (annual % growth),199,47.045,0.0,float64,224,224,0,-31.96,56.668,1.317,1.825,9.857,5.867,0.549
"Patent applications, residents",200,47.281,0.0,float64,223,164,36,1.0,15403.0,1101.874,105.0,2998.197,11.422,3.528
"Interest rate spread (lending rate minus deposit rate, %)",202,47.754,0.0,float64,221,190,5,-3.812,8.675,4.006,3.714,2.109,1.349,-0.557
Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),202,47.754,0.0,float64,221,221,0,0.241,55.657,11.635,7.139,12.663,2.105,1.59
Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),202,47.754,0.0,float64,221,221,0,0.189,46.025,6.139,5.647,5.672,22.201,4.008
Time required to get electricity (days),202,47.754,0.0,float64,221,38,31,7.0,180.0,78.136,68.0,33.611,1.218,1.091
"Government expenditure on education, total (% of GDP)",203,47.991,0.0,float64,220,220,0,1.613,9.265,4.688,4.842,1.523,-0.484,0.062
"Physicians (per 1,000 people)",203,47.991,0.0,float64,220,217,3,0.158,4.276,1.964,1.965,0.992,-0.76,0.294
"Charges for the use of intellectual property, payments (BoP, current US$)",204,48.227,0.0,float64,219,209,5,-13920000.0,2900900000.0,243337944.627,36553806.34,453640994.75,10.549,2.967
External balance on goods and services (constant LCU),204,48.227,0.0,float64,219,219,0,-26231012727000.0,1393598000000000.0,31926325190371.54,2066400000.0,174488716832952.66,35.36,5.941
"School enrollment, secondary (gross), gender parity index (GPI)",204,48.227,0.0,float64,219,219,0,0.468,1.192,0.977,0.998,0.112,4.962,-1.906
"Nurses and midwives (per 1,000 people)",205,48.463,0.0,float64,218,215,3,0.316,8.508,3.775,3.525,2.05,-0.965,0.313
"Net ODA received (% of imports of goods, services and primary income)",206,48.7,0.0,float64,217,217,0,-0.088,70.461,7.336,3.295,11.26,7.335,2.576
"Secondary education, pupils (% female)",206,48.7,0.0,float64,217,217,0,31.219,53.257,48.136,48.874,3.349,6.557,-2.255
"Tertiary education, academic staff (% female)",206,48.7,0.0,float64,217,217,0,15.046,52.508,33.397,34.398,8.293,-0.393,-0.322
"School enrollment, primary and secondary (gross), gender parity index (GPI)",207,48.936,0.0,float64,216,215,1,0.621,1.084,0.982,1.0,0.073,6.374,-2.285
"Net bilateral aid flows from DAC donors, Belgium (current US$)",208,49.173,0.236,float64,215,185,20,-2619999.886,248020004.272,8099162.799,2440000.057,19621605.198,107.206,9.226
"Personal transfers, receipts (BoP, current US$)",208,49.173,0.0,float64,215,214,1,2500000.0,31487000000.0,3718277258.718,1543424574.021,5629991567.631,8.807,2.821
S&P Global Equity Indices (annual % change),208,49.173,0.0,float64,215,215,0,-72.061,158.047,8.249,3.103,29.921,4.984,1.525
Energy use (kg of oil equivalent per capita),210,49.645,0.0,float64,213,213,0,160.993,22113.736,4196.92,2012.316,4941.006,2.593,1.718
"Net official flows from UN agencies, IAEA (current US$)",210,49.645,0.0,float64,213,173,27,5187.658,1299999.952,407067.807,350930.065,257124.529,0.14,0.707
"Secondary education, vocational pupils",211,49.882,0.0,float64,212,210,2,109.0,2525315.0,186388.363,25836.5,411473.293,11.36,3.295
Changes in inventories (constant LCU),212,50.118,3.546,float64,211,196,2,-89676772266300.0,2270623664696800.0,99335279845449.45,1146000000.0,369385781825639.56,17.461,4.146
Electricity production from nuclear sources (% of total),213,50.355,48.7,float64,210,5,1,0.0,1.732,0.02,0.0,0.171,86.341,9.203
Net ODA received (% of gross capital formation),213,50.355,0.0,float64,210,210,0,-181.248,781.215,25.923,4.787,80.453,47.143,6.024
Alternative and nuclear energy (% of total energy use),214,50.591,19.385,float64,209,128,1,0.0,5.245,0.729,0.116,1.133,5.627,2.306
Combustible renewables and waste (% of total energy),214,50.591,11.82,float64,209,160,1,0.0,16.376,1.422,0.062,3.15,6.496,2.687
Electric power consumption (kWh per capita),214,50.591,0.0,float64,209,209,0,153.337,21463.437,5640.275,2553.809,6017.148,0.032,1.185
Electric power transmission and distribution losses (% of output),214,50.591,0.0,float64,209,209,0,1.878,69.696,14.567,12.339,10.661,6.906,2.302
"Energy imports, net (% of energy use)",214,50.591,0.0,float64,209,209,0,-559.385,99.951,-125.2,-67.531,193.311,-1.015,-0.464
"IMF repurchases and charges (TDS, current US$)",214,50.591,0.0,float64,209,209,0,29946.8,3916917469.9,102976558.275,4404636.5,347891175.059,73.033,7.535
"Use of IMF credit (DOD, current US$)",214,50.591,0.0,float64,209,209,0,6279069.0,23680972381.8,1647845265.089,507935988.0,3243988618.932,25.727,4.738
"Borrowers from commercial banks (per 1,000 adults)",215,50.827,0.0,float64,208,208,0,1.823,923.764,192.129,155.287,187.333,5.847,2.31
"Net bilateral aid flows from DAC donors, Poland (current US$)",215,50.827,0.709,float64,208,91,27,-4059999.943,9430000.305,676730.773,90000.004,1403862.833,12.594,2.91
"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",216,51.064,0.0,float64,207,203,4,0.29,73.042,21.91,22.43,12.012,0.443,0.291
"Debt service on external debt, total (TDS, current US$)",218,51.537,0.0,float64,205,205,0,212748.5,21388660501.2,2950851745.22,2006269481.8,3912482724.497,5.631,2.282
"Depositors with commercial banks (per 1,000 adults)",218,51.537,0.0,float64,205,205,0,39.635,2190.649,768.654,688.011,444.898,0.076,0.452
"External debt stocks, long-term (DOD, current US$)",218,51.537,0.0,float64,205,205,0,379258007.8,119259905561.4,19498975035.59,10830328532.2,22419736472.885,4.389,1.942
"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",218,51.537,0.0,float64,205,205,0,332365274.2,117380489561.4,16302826784.323,10358699016.5,19396392289.666,9.979,2.751
"External debt stocks, short-term (DOD, current US$)",218,51.537,0.0,float64,205,205,0,4077193.9,30246460000.0,4508477978.607,2285025929.1,5048201764.296,4.904,1.779
"External debt stocks, total (DOD, current US$)",218,51.537,0.0,float64,205,205,0,460336601.1,168062300503.6,25686369254.075,18609984963.8,28127202687.857,7.371,2.332
"Net financial flows, multilateral (NFL, current US$)",218,51.537,3.31,float64,205,192,1,-2342638000.0,4369340000.0,295470541.463,53304000.0,674542671.376,13.526,2.627
"PPG, official creditors (NFL, current US$)",218,51.537,2.6,float64,205,195,1,-10785671919.4,10017742548.0,325198828.423,25860203.7,1466365261.57,27.992,0.352
"Pupil-teacher ratio, primary",218,51.537,0.0,float64,205,204,1,8.375,35.483,18.881,17.15,7.341,-0.997,0.419
Short-term debt (% of total external debt),218,51.537,0.0,float64,205,205,0,0.332,62.207,18.951,13.57,14.721,0.507,1.154
"Binding coverage, all products (%)",219,51.773,1.418,float64,204,31,22,0.0,100.0,90.56,99.96,20.307,9.474,-2.89
"Binding coverage, manufactured products (%)",219,51.773,1.418,float64,204,23,18,0.0,100.0,90.193,99.97,20.741,8.389,-2.732
"Binding coverage, primary products (%)",219,51.773,1.418,float64,204,33,25,0.0,100.0,91.741,99.92,19.426,12.457,-3.348
"Net financial flows, bilateral (NFL, current US$)",219,51.773,3.31,float64,204,191,1,-8443034082.1,7233642176.2,29874007.163,-1479235.25,1045924696.22,36.741,0.144
"School enrollment, primary (% net)",219,51.773,0.0,float64,204,204,0,34.671,99.759,89.676,93.062,11.989,7.224,-2.589
"IBRD loans and IDA credits (DOD, current US$)",220,52.009,0.236,float64,203,192,1,0.0,12318352000.0,1947859970.443,1108676000.0,2520736086.139,5.531,2.226
"Labor force participation rate for ages 15-24, total (%) (national estimate)",220,52.009,0.0,float64,203,200,3,14.782,72.84,37.729,32.94,13.689,-0.382,0.753
"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",221,52.246,0.946,float64,202,199,1,0.0,16677091867.3,1987516057.039,1544701100.25,2594647472.342,11.865,2.945
"IFC, private nonguaranteed (NFL, current US$)",221,52.246,17.494,float64,202,123,4,-89064579.0,200453398.35,5653696.692,0.0,35943258.045,10.265,2.572
"Net bilateral aid flows from DAC donors, Czech Republic (current US$)",221,52.246,0.236,float64,202,103,39,0.0,11800000.191,752722.774,284999.996,1309285.643,29.861,4.563
"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",221,52.246,0.0,float64,202,197,5,0.09,72.009,19.662,19.015,11.31,1.167,0.512
"Government expenditure on education, total (% of government expenditure)",222,52.482,0.0,float64,201,199,1,5.503,27.834,15.043,14.178,5.041,-0.59,0.334
"Incidence of malaria (per 1,000 population at risk)",222,52.482,26.714,float64,201,89,1,0.0,89.948,7.143,0.0,17.725,7.053,2.744
"Multilateral debt service (TDS, current US$)",222,52.482,1.655,float64,201,195,1,0.0,5370114736.4,514427400.88,189994047.3,738793024.359,13.542,3.08
"Net bilateral aid flows from DAC donors, Denmark (current US$)",222,52.482,0.0,float64,201,178,17,-10310000.42,81940002.441,9721691.536,3259999.99,14809871.163,5.108,2.129
"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",222,52.482,0.0,float64,201,201,0,1.25,74.595,31.231,32.776,18.866,-1.062,0.177
"Labor force participation rate for ages 15-24, female (%) (national estimate)",223,52.719,0.0,float64,200,200,0,4.91,56.306,23.546,18.198,15.903,-0.908,0.762
"Labor force participation rate for ages 15-24, male (%) (national estimate)",223,52.719,0.0,float64,200,197,3,17.888,85.98,49.073,48.127,11.746,1.493,0.801
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",224,52.955,0.0,float64,199,199,0,41.47,222.487,114.146,100.917,45.32,-0.681,0.649
GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),224,52.955,0.0,float64,199,199,0,4.495,24.114,10.184,9.909,3.876,-0.004,0.544
"Bound rate, simple mean, all products (%)",225,53.191,0.0,float64,198,75,45,4.39,98.32,31.252,21.705,25.819,1.689,1.558
"Bound rate, simple mean, manufactured products (%)",225,53.191,0.0,float64,198,56,47,3.99,97.73,27.619,14.93,25.719,2.541,1.811
"Bound rate, simple mean, primary products (%)",225,53.191,0.0,float64,198,77,40,5.75,104.65,41.754,32.655,29.681,-0.182,0.997
GDP per unit of energy use (PPP $ per kg of oil equivalent),225,53.191,0.0,float64,198,198,0,4.047,19.713,9.702,9.724,2.615,0.623,0.212
"Persistence to last grade of primary, total (% of cohort)",225,53.191,0.0,float64,198,198,0,59.498,99.753,93.42,94.871,6.407,6.369,-2.241
Total debt service (% of GNI),225,53.191,0.0,float64,198,198,0,0.001,36.057,4.988,2.638,7.363,5.638,2.48
Multilateral debt service (% of public and publicly guaranteed debt service),226,53.428,0.709,float64,197,192,2,0.0,100.0,36.226,36.96,25.53,-0.258,0.449
"Employment to population ratio, ages 15-24, total (%) (national estimate)",227,53.664,0.0,float64,196,195,1,3.985,73.09,29.75,22.347,15.291,0.128,0.997
"Secondary education, vocational pupils (% female)",227,53.664,3.073,float64,196,184,1,0.0,60.891,31.452,37.302,14.761,-0.291,-0.965
"Employment to population ratio, ages 15-24, female (%) (national estimate)",228,53.901,0.0,float64,195,194,1,1.8,52.779,18.099,11.158,16.185,-0.959,0.831
"Employment to population ratio, ages 15-24, male (%) (national estimate)",228,53.901,0.0,float64,195,191,4,5.007,87.36,39.337,34.344,14.302,1.925,1.203
Public and publicly guaranteed debt service (% of GNI),228,53.901,0.709,float64,195,193,1,0.0,19.993,2.981,2.104,3.473,6.158,2.266
"Net official flows from UN agencies, WFP (current US$)",229,54.137,0.236,float64,194,191,3,-6000000.0,36687995.911,4329075.775,1939760.029,5545125.852,6.8,2.163
Discrepancy in expenditure estimate of GDP (constant LCU),230,54.374,6.856,float64,193,163,3,-300506055594600.0,503600021127700.0,1891568358939.895,0.0,52954640824103.47,54.008,4.157
"Net bilateral aid flows from DAC donors, Australia (current US$)",230,54.374,0.946,float64,193,138,22,0.0,300619995.117,12021606.107,1529999.971,36134401.338,47.815,6.651
Fossil fuel energy consumption (% of total),231,54.61,0.946,float64,192,179,2,0.0,100.0,94.798,98.452,14.475,36.733,-5.949
"Adjusted net enrollment rate, primary (% of primary school age children)",233,55.083,0.0,float64,190,190,0,35.307,99.892,91.922,96.993,11.938,7.314,-2.664
"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",234,55.319,0.0,float64,189,1,1,100.0,100.0,100.0,100.0,0.0,0,0
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",234,55.319,2.837,float64,189,116,2,0.0,100.0,64.787,91.783,40.094,-1.463,-0.517
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",234,55.319,2.128,float64,189,74,2,0.0,100.0,90.485,100.0,26.283,6.541,-2.856
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",234,55.319,0.0,float64,189,37,2,55.118,100.0,98.114,100.0,7.759,18.122,-4.377
CPI base year,235,55.556,16.076,float64,188,3,3,0.0,1.0,0.335,0.5,0.268,-0.771,-0.08
Compensation of employees (% of expense),235,55.556,0.0,float64,188,188,0,19.117,66.953,38.772,38.913,12.457,-1.171,0.155
Compensation of employees (current LCU),235,55.556,0.0,float64,188,188,0,242568035.965,321023000000000.0,8146698771815.962,22843322690.295,38830132905805.75,37.76,5.982
Expense (% of GDP),235,55.556,0.0,float64,188,188,0,3.792,94.759,26.783,26.626,13.725,10.489,2.123
Expense (current LCU),235,55.556,0.0,float64,188,188,0,417712885.442,806599000000000.0,20911458820941.625,69525228365.807,100399516799523.25,38.311,6.077
External debt stocks (% of GNI),235,55.556,0.0,float64,188,188,0,1.154,309.354,47.098,35.396,44.743,6.382,1.872
Goods and services expense (% of expense),235,55.556,0.0,float64,188,188,0,2.669,40.094,13.203,12.398,7.742,1.931,1.281
Goods and services expense (current LCU),235,55.556,0.0,float64,188,188,0,40510931.88,86508600000000.0,2071233225566.122,17241966498.0,10453661613273.129,38.447,6.066
"PPG, private creditors (NFL, current US$)",235,55.556,2.128,float64,188,180,1,-2553330000.0,10743552000.0,449218590.426,-955500.0,1694829005.508,17.335,3.63
Subsidies and other transfers (% of expense),235,55.556,0.0,float64,188,188,0,7.034,49.635,29.984,31.47,9.32,-0.082,-0.547
Subsidies and other transfers (current LCU),235,55.556,0.0,float64,188,188,0,43815875.952,276801420000000.0,7182247372299.953,17704985903.292,35016399440612.246,40.542,6.248
Other manufacturing (% of value added in manufacturing),236,55.792,0.0,float64,187,187,0,-6.235,97.736,65.85,67.142,18.427,0.464,-0.56
Textiles and clothing (% of value added in manufacturing),236,55.792,0.0,float64,187,187,0,0.078,78.539,4.736,3.422,6.612,83.98,7.886
Chemicals (% of value added in manufacturing),238,56.265,0.0,float64,185,185,0,0.011,31.418,6.811,4.528,6.893,1.24,1.235
Debt service to exports (%),238,56.265,0.0,float64,185,185,0,0.128,49.483,8.438,6.916,7.905,3.367,1.486
Net lending (+) / net borrowing (-) (% of GDP),238,56.265,0.0,float64,185,185,0,-15.479,11.838,-3.284,-3.36,4.624,0.637,0.196
Net lending (+) / net borrowing (-) (current LCU),238,56.265,0.0,float64,185,185,0,-13928782822021.7,208454671378612.0,2429143781770.358,-1058300000.0,19556400548564.797,73.16,7.947
"Revenue, excluding grants (% of GDP)",238,56.265,0.0,float64,185,185,0,2.93,91.689,25.131,24.69,13.625,9.31,1.981
"Revenue, excluding grants (current LCU)",238,56.265,0.0,float64,185,185,0,273032900.938,1042320000000000.0,29800831455018.754,119580000000.0,146956272378444.9,33.946,5.811
Tax revenue (% of GDP),238,56.265,0.0,float64,185,185,0,0.042,62.634,14.219,15.198,10.88,4.368,1.296
Tax revenue (current LCU),238,56.265,0.0,float64,185,185,0,69760000.0,302247000000000.0,7111366384830.37,50106000000.0,35175058227052.133,42.84,6.369
"Total debt service (% of exports of goods, services and primary income)",238,56.265,0.0,float64,185,185,0,0.158,106.628,13.282,8.107,16.668,8.019,2.569
